;GO:0010460;GO:0018108;GO:0030073;GO:1903766;GO:0046777;GO:0043547;GO:0006367;GO:1902514;GO:0048714;GO:0110026;GO:0050672;GO:0001666;GO:0000184;GO:0030308;GO:0010977;GO:0010737;GO:0014898;GO:0035556;GO:0070914;GO:0050728;GO:0065002;GO:0048008;GO:0043114;GO:0002692;GO:0043314;GO:0061049;GO:0060313;GO:0006337;GO:1903815;GO:1903779;GO:0060997;GO:0007218;GO:0031943;GO:0050880;GO:0010469;GO:0050766;GO:0035023;GO:0006182;GO:1902891;GO:0002181;GO:0006342;GO:1901841;GO:0060268;GO:0045944;GO:0043687;GO:1902608;GO:0051464;GO:0097421;GO:0032868;GO:0006614;GO:0140059;GO:2000378;GO:0060452;GO:1902261;GO:0060372;GO:1903595;GO:0007168;GO:0044267;GO:0007565;GO:0000723;GO:0071260;GO:0051795;GO:0071222;GO:0043065;GO:0010569;GO:0030036;GO:0019933
GO:0050672;0.3660149997115376;0.0;0.4;0.3660149997115376;0.0;0.3081136762725405;0.0;0.2830074998557688;0.4;0.3081136762725405;1.0;0.0;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.4;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.4;0.4;0.5356143810225276;0.6000000000000001;0.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.0;0.4;0.43852901558847923;0.4;0.4;0.3660149997115376;0.3081136762725405;0.0;0.48300749985576874;0.0;0.4;0.2599120563717816;0.48300749985576874;0.3081136762725405;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.0;0.48300749985576874;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.4;0.4;0.0;0.0;0.3356143810225276;0.0;0.3081136762725405;0.0;0.3660149997115376;0.3356143810225276;0.0;0.4
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.6830074998557688;0.0;0.0;0.0;0.0
GO:0000184;0.3081136762725405;0.3660149997115376;0.4;0.2830074998557688;0.3660149997115376;0.2599120563717816;0.5356143810225276;0.23852901558847928;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.0;1.0;0.4;0.3356143810225276;0.4;0.0;0.4;0.4;0.3660149997115376;0.0;0.4;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.4;0.4;0.4;0.4;0.3660149997115376;0.4;0.4;0.4;0.3356143810225276;0.3356143810225276;0.3081136762725405;0.2599120563717816;0.3081136762725405;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.21862188087829626;0.48300749985576874;0.43852901558847923;0.4;0.2599120563717816;0.3081136762725405;0.0;0.0;0.0;0.4;0.43852901558847923;0.2830074998557688;0.21862188087829626;0.2599120563717816;0.3356143810225276;0.4;0.48300749985576874;0.0;0.43852901558847923;0.3081136762725405;0.2599120563717816;0.3356143810225276;0.2830074998557688;0.4;0.3660149997115376;0.4
GO:0030308;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.3660149997115376;0.0;0.3356143810225276;0.48300749985576874;0.4;0.5356143810225276;0.0;0.4;1.0;0.6000000000000001;0.5356143810225276;0.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;0.6000000000000001;0.0;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.4;0.0;1.0;0.0;0.48300749985576874;0.3081136762725405;0.6000000000000001;0.4;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.6830074998557688;0.4;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.0;0.0;0.4;0.0;0.3660149997115376;0.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874
GO:0010977;0.5356143810225276;0.0;0.8;0.4;0.0;0.43852901558847923;0.0;0.3356143810225276;0.8;0.3660149997115376;0.43852901558847923;0.0;0.3356143810225276;0.6000000000000001;1.0;0.8;0.0;0.8;0.0;0.43852901558847923;0.0;0.8;0.8;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.8;0.48300749985576874;0.8;0.6000000000000001;0.48300749985576874;0.3660149997115376;0.0;0.5356143810225276;0.0;0.8;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.4;0.4;0.43852901558847923;0.48300749985576874;0.8;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.4;0.4;0.0;0.8
GO:0010737;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.8;0.3356143810225276;0.8;0.3660149997115376;0.4;0.0;0.4;0.5356143810225276;0.8;1.0;0.0;1.0;0.48300749985576874;0.43852901558847923;0.0;0.8;0.8;0.43852901558847923;0.43852901558847923;0.8;0.48300749985576874;0.8;0.48300749985576874;0.5356143810225276;0.8;0.8;0.5356143810225276;0.8;0.6000000000000001;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.8;0.8;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.8;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.6000000000000001;0.0;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.8;0.43852901558847923;0.4;0.6830074998557688;0.8
GO:0014898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;1.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.0;0.0
GO:0035556;0.5356143810225276;0.43852901558847923;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.8;0.3356143810225276;0.8;0.4;0.43852901558847923;0.0;0.4;0.6000000000000001;0.8;1.0;0.0;1.0;0.48300749985576874;0.43852901558847923;0.0;0.8;0.8;0.43852901558847923;0.43852901558847923;0.8;0.48300749985576874;0.8;0.48300749985576874;0.5356143810225276;0.8;0.8;0.6000000000000001;0.8;0.6000000000000001;0.48300749985576874;0.4;0.3660149997115376;0.5356143810225276;0.8;0.8;0.3660149997115376;0.48300749985576874;0.4;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.8;0.5356143810225276;0.4;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.8;0.6000000000000001;0.0;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.8;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.8
GO:0070914;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.5356143810225276;0.4;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;1.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.6830074998557688;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.48300749985576874
GO:0050728;0.4;0.0;0.43852901558847923;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3081136762725405;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.0;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;1.0;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.4;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.2830074998557688;0.5356143810225276;0.3356143810225276;0.0;0.3356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.2830074998557688;0.3356143810225276;0.6830074998557688;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3660149997115376;0.4;0.0;0.43852901558847923
GO:0065002;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048008;0.5356143810225276;0.43852901558847923;0.8;0.4;0.43852901558847923;0.43852901558847923;0.8;0.3356143810225276;0.8;0.3660149997115376;0.4;0.0;0.4;0.48300749985576874;0.8;0.8;0.0;0.8;0.48300749985576874;0.43852901558847923;0.0;1.0;0.8;0.43852901558847923;0.43852901558847923;0.8;0.48300749985576874;0.8;0.48300749985576874;0.5356143810225276;0.8;0.8;0.48300749985576874;0.8;0.6000000000000001;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.8;0.8;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.4;0.43852901558847923;0.0;0.0;0.0;0.8;0.43852901558847923;0.4;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.8;0.6000000000000001;0.0;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.8;0.4;0.4;0.6830074998557688;0.8
GO:0043114;0.6830074998557688;0.0;0.8;0.4;0.0;0.43852901558847923;0.0;0.3356143810225276;0.8;0.3660149997115376;0.4;0.0;0.3356143810225276;0.48300749985576874;0.8;0.8;0.5356143810225276;0.8;0.0;0.43852901558847923;0.0;0.8;1.0;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.6000000000000001;0.5356143810225276;0.0;0.8;0.6000000000000001;0.8;0.6000000000000001;0.43852901558847923;0.3660149997115376;0.0;0.43852901558847923;0.0;0.8;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.8;0.0;0.8;0.6000000000000001;0.0;0.3660149997115376;0.0;0.4;0.4;0.0;0.8
GO:0002692;0.4;0.0;0.43852901558847923;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3081136762725405;0.43852901558847923;0.3356143810225276;0.5356143810225276;0.0;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;1.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.4;0.3356143810225276;0.0;0.48300749985576874;0.0;0.43852901558847923;0.2830074998557688;0.5356143810225276;0.3356143810225276;0.0;0.3356143810225276;0.4;0.0;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.0;0.43852901558847923
GO:0043314;0.4;0.0;0.43852901558847923;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3081136762725405;0.43852901558847923;0.3356143810225276;0.6000000000000001;0.0;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.6000000000000001;0.0;0.43852901558847923;0.43852901558847923;0.6000000000000001;1.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.4;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.2830074998557688;0.5356143810225276;0.3356143810225276;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.0;0.43852901558847923
GO:0061049;0.0;0.43852901558847923;0.8;0.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.8;0.0;0.8;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.0;1.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.48300749985576874;0.5356143810225276;0.0;0.8;0.0;0.0;0.6830074998557688;0.8
GO:0060313;0.43852901558847923;0.0;0.48300749985576874;0.4;0.0;0.3660149997115376;0.0;0.3356143810225276;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.0;0.4;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;1.0;0.0;0.6830074998557688;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.0;0.6830074998557688;0.0;0.48300749985576874;0.3081136762725405;0.6000000000000001;0.3660149997115376;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.3081136762725405;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.4;0.4;0.0;0.48300749985576874
GO:0006337;0.0;0.43852901558847923;0.8;0.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.8;0.0;0.8;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;1.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.0;0.8;0.0;0.0;0.6830074998557688;0.8
GO:1903815;0.5356143810225276;0.0;0.48300749985576874;0.4;0.0;0.3660149997115376;0.0;0.3356143810225276;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.0;0.4;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.0;0.6830074998557688;0.0;1.0;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.0;0.6830074998557688;0.0;0.48300749985576874;0.3081136762725405;0.6000000000000001;0.3660149997115376;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.3081136762725405;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.4;0.4;0.0;0.48300749985576874
GO:1903779;0.6830074998557688;0.0;0.5356143810225276;0.43852901558847923;0.0;0.4;0.0;0.3660149997115376;0.5356143810225276;0.4;0.43852901558847923;0.0;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.0;0.5356143810225276;1.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.6830074998557688;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.0;0.5356143810225276;0.3356143810225276;0.5356143810225276;0.4;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.6830074998557688;0.3356143810225276;0.4;0.6000000000000001;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276
GO:0060997;0.0;0.43852901558847923;0.8;0.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.8;0.0;0.8;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.8;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.0;0.8;0.0;0.0;0.6830074998557688;0.8
