;GO:0006281;GO:0008065;GO:0007179;GO:0006366;GO:0042178;GO:0045892;GO:0048167;GO:0001947;GO:0070886;GO:0072423;GO:0030862;GO:0017148;GO:0060271;GO:0002092;GO:1901673;GO:0007064;GO:0050806;GO:0060317;GO:0006334;GO:0010629;GO:0001558;GO:0010628;GO:0000070;GO:0030252;GO:0035307;GO:0017015;GO:0032876;GO:0034613;GO:0039023;GO:1901687;GO:0045944;GO:0010718;GO:0045595;GO:0023041;GO:0071599;GO:0018916;GO:0006351;GO:0000209;GO:0030162;GO:0007169;GO:0006357;GO:0030516;GO:0048791;GO:0006749;GO:0043066;GO:0097711;GO:2000300;GO:0039008;GO:0070458
GO:0071599;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0
GO:0018916;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.6830074998557688;0.6000000000000001;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;1.0;0.6830074998557688;0.3660149997115376;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001
GO:0006351;0.6000000000000001;0.8;0.8;1.0;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.6830074998557688;1.0;0.4;0.0;0.8;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.0;0.0;0.8
GO:0000209;0.4;0.3660149997115376;0.3660149997115376;0.4;0.3660149997115376;0.0;0.0;0.0;0.0;0.2599120563717816;0.0;0.0;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;1.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376
GO:0030162;0.0;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3081136762725405;0.0;0.3660149997115376;0.6000000000000001;0.0;0.6000000000000001;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.0;0.43852901558847923;0.5356143810225276;0.4;0.4;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;1.0;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.0
GO:0007169;0.5356143810225276;0.8;0.8;0.8;0.8;0.4;0.6000000000000001;0.0;0.3356143810225276;0.48300749985576874;0.4;0.4;0.8;0.43852901558847923;0.4;0.8;0.48300749985576874;0.8;0.8;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.8;0.8;0.3660149997115376;0.43852901558847923;0.4;0.0;0.0;0.5356143810225276;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.8;0.0;0.6000000000000001;0.8;0.3660149997115376;0.43852901558847923;1.0;0.4;0.8;0.8;0.6000000000000001;0.4;0.8;0.43852901558847923;0.0;0.8
GO:0006357;0.0;0.0;0.4;0.0;0.0;0.8;0.4;0.0;0.2830074998557688;0.0;0.3660149997115376;0.6000000000000001;0.0;0.5356143810225276;0.3660149997115376;0.0;0.4;0.0;0.0;0.6830074998557688;0.43852901558847923;0.6830074998557688;0.0;0.4;0.4;0.4;0.48300749985576874;0.0;0.0;0.0;1.0;0.4;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.4;1.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.0
GO:0030516;0.0;0.0;0.8;0.0;0.0;0.43852901558847923;0.6830074998557688;0.0;0.3660149997115376;0.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.8;0.48300749985576874;0.0;0.8;0.4;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.4;0.5356143810225276;0.6830074998557688;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.8;0.43852901558847923;1.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0
GO:0048791;0.5356143810225276;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.6830074998557688;0.0;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.8;0.3660149997115376;0.0;0.8;0.0;0.0;1.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.8
GO:0006749;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.3660149997115376;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;1.0;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001
GO:0043066;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.4;0.0;0.3081136762725405;0.0;0.4;0.48300749985576874;0.0;0.43852901558847923;0.4;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.0;0.4;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.3660149997115376;0.4;0.3660149997115376;0.43852901558847923;0.0;0.0;1.0;0.0;0.43852901558847923;0.0;0.0
GO:0097711;0.5356143810225276;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.8;0.3660149997115376;0.0;0.8;0.0;0.0;0.8;0.6000000000000001;0.0;1.0;0.0;0.0;0.8
GO:2000300;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.6830074998557688;0.0;0.3356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.4;0.5356143810225276;0.4;0.0;0.43852901558847923;0.4;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.0;0.4;0.43852901558847923;0.4;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;1.0;0.0;0.0
GO:0039008;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
