;GO:0006281;GO:0008065;GO:0007179;GO:0006366;GO:0042178;GO:0045892;GO:0048167;GO:0001947;GO:0070886;GO:0072423;GO:0030862;GO:0017148;GO:0060271;GO:0002092;GO:1901673;GO:0007064;GO:0050806;GO:0060317;GO:0006334;GO:0010629;GO:0001558;GO:0010628;GO:0000070;GO:0030252;GO:0035307;GO:0017015;GO:0032876;GO:0034613;GO:0039023;GO:1901687;GO:0045944;GO:0010718;GO:0045595;GO:0023041;GO:0071599;GO:0018916;GO:0006351;GO:0000209;GO:0030162;GO:0007169;GO:0006357;GO:0030516;GO:0048791;GO:0006749;GO:0043066;GO:0097711;GO:2000300;GO:0039008;GO:0070458
GO:0030862;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.0;1.0;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.042064647228987374;0.047799631016701725;0.11511873865597294;0.0;0.036692364793703955;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553;0.30379685991921485;0.2410224993701646;0.047799631016701725;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.2946054623034586;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
GO:0017148;0.0;0.0;0.047799631016701725;0.0;0.0;0.25994020127029144;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;1.0;0.0;0.10577604256148812;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.24029018053993487;0.047799631016701725;0.1356691921375081;0.0;0.036692364793703955;0.19885971868423638;0.047799631016701725;0.25994020127029144;0.0;0.0;0.0;0.14806647662370065;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.1890450431733396;0.047799631016701725;0.14806647662370065;0.047799631016701725;0.0;0.0;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0
GO:0060271;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;1.0;0.0;0.0;0.20695866249713105;0.0;0.01468324974140624;0.2041871440868109;0.0;0.0;0.0;0.20695866249713105;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624
GO:0002092;0.0;0.0;0.047799631016701725;0.0;0.0;0.10577604256148812;0.047799631016701725;0.0;0.12755981097713553;0.0;0.12755981097713553;0.10577604256148812;0.0;1.0;0.20397374928165476;0.0;0.12755981097713553;0.0;0.0;0.10567815125427765;0.20397374928165476;0.17825033928423412;0.0;0.036692364793703955;0.17825033928423412;0.047799631016701725;0.10577604256148812;0.0;0.0;0.0;0.17825033928423412;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.10567815125427765;0.047799631016701725;0.10577604256148812;0.20397374928165476;0.0;0.0;0.047799631016701725;0.0;0.365604090407221;0.0;0.0
GO:1901673;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.20397374928165476;1.0;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;0.20397374928165476;0.042064647228987374;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.3306880877895893;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.20397374928165476;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
GO:0007064;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.20695866249713105;0.0;0.0;1.0;0.0;0.01468324974140624;0.12408495164008174;0.0;0.0;0.0;0.39997710149953447;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624
GO:0050806;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.40055823995504786;0.0;0.24096127213516677;0.0;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.0;1.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.11511873865597294;0.0;0.036692364793703955;0.12755981097713553;0.16845680521671735;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.40055823995504786;0.0;0.0
GO:0060317;0.01468324974140624;0.1890450431733396;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.1302612429746404;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;1.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.1302612429746404;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.1302612429746404;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.1302612429746404;0.01468324974140624
GO:0006334;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.2041871440868109;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;1.0;0.0;0.0;0.0;0.12408495164008174;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624
GO:0010629;0.0;0.0;0.042064647228987374;0.0;0.0;0.24029018053993487;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.24029018053993487;0.0;0.10567815125427765;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;1.0;0.042064647228987374;0.1356691921375081;0.0;0.036692364793703955;0.10567815125427765;0.042064647228987374;0.19681204097214483;0.0;0.0;0.0;0.1356691921375081;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.0;0.10567815125427765;0.042064647228987374;0.1356691921375081;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.042064647228987374;0.0;0.0
GO:0001558;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.20397374928165476;0.20397374928165476;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;1.0;0.042064647228987374;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.38796244064832414;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
GO:0010628;0.0;0.0;0.042064647228987374;0.0;0.0;0.1356691921375081;0.042064647228987374;0.0;0.11511873865597294;0.0;0.11511873865597294;0.1356691921375081;0.0;0.17825033928423412;0.042064647228987374;0.0;0.11511873865597294;0.0;0.0;0.1356691921375081;0.042064647228987374;1.0;0.0;0.036692364793703955;0.17825033928423412;0.042064647228987374;0.10567815125427765;0.0;0.0;0.0;0.2298366916985153;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.0;0.10567815125427765;0.042064647228987374;0.1356691921375081;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0
GO:0000070;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.20695866249713105;0.0;0.0;0.39997710149953447;0.0;0.01468324974140624;0.12408495164008174;0.0;0.0;0.0;1.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624
GO:0030252;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.16702085169111647;0.0;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;1.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.13331334997803274;0.0;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.48819590641329713;0.01468324974140624;0.036692364793703955;0.13331334997803274;0.16702085169111647;0.0;0.01468324974140624
GO:0035307;0.0;0.0;0.047799631016701725;0.0;0.0;0.10900961301269105;0.047799631016701725;0.0;0.12755981097713553;0.0;0.12755981097713553;0.19885971868423638;0.0;0.17825033928423412;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.10567815125427765;0.047799631016701725;0.17825033928423412;0.0;0.036692364793703955;1.0;0.047799631016701725;0.10900961301269105;0.0;0.0;0.0;0.1816892161000484;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.1890450431733396;0.047799631016701725;0.10900961301269105;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
GO:0017015;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.16845680521671735;0.0;0.1786822519641151;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.16845680521671735;0.0;0.0;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.0;0.036692364793703955;0.047799631016701725;1.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.16845680521671735;0.0;0.0
GO:0032876;0.0;0.0;0.047799631016701725;0.0;0.0;0.25994020127029144;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.25994020127029144;0.0;0.10577604256148812;0.3306880877895893;0.0;0.047799631016701725;0.0;0.0;0.19681204097214483;0.047799631016701725;0.10567815125427765;0.0;0.036692364793703955;0.10900961301269105;0.047799631016701725;1.0;0.0;0.0;0.0;0.14806647662370065;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.10900961301269105;0.047799631016701725;0.14806647662370065;0.047799631016701725;0.0;0.0;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0
GO:0034613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2147074070362994;0.0;0.0;0.2147074070362994;0.0;0.0;0.0
GO:0039023;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.5289827650525089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5289827650525089;0.0
GO:1901687;0.07548231845693805;0.01468324974140624;0.01468324974140624;0.14450116634992752;0.06886689890529227;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.07548231845693805;0.14450116634992752;0.1237146889194086;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.39882463755424497;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624
GO:0045944;0.0;0.0;0.047799631016701725;0.0;0.0;0.15831211565824807;0.047799631016701725;0.0;0.12755981097713553;0.0;0.12755981097713553;0.14806647662370065;0.0;0.17825033928423412;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.1356691921375081;0.047799631016701725;0.2298366916985153;0.0;0.036692364793703955;0.1816892161000484;0.047799631016701725;0.14806647662370065;0.0;0.0;0.0;1.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.10900961301269105;0.047799631016701725;0.193449319138058;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
GO:0010718;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.0;0.30379685991921485;0.047799631016701725;0.0;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.042064647228987374;0.047799631016701725;0.11511873865597294;0.0;0.036692364793703955;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553;1.0;0.2410224993701646;0.047799631016701725;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.2410224993701646;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
GO:0045595;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.2410224993701646;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.2410224993701646;1.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.2410224993701646;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
GO:0023041;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;1.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624
GO:0071599;0.0;0.16985210689062205;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0
GO:0018916;0.13458178987925878;0.01468324974140624;0.01468324974140624;0.13458178987925878;0.06886689890529227;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.07548231845693805;0.0;0.0;0.0;0.01468324974140624;0.0;1.0;0.13458178987925878;0.07548231845693805;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.07548231845693805;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624
GO:0006351;0.15084348231066635;0.01468324974140624;0.01468324974140624;0.20325151924801574;0.06886689890529227;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.14450116634992752;0.0;0.0;0.0;0.01468324974140624;0.0;0.13458178987925878;1.0;0.10587402764930422;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.12826917739045696;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624
GO:0000209;0.10587402764930422;0.01468324974140624;0.01468324974140624;0.10587402764930422;0.06886689890529227;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.1237146889194086;0.0;0.0;0.0;0.01468324974140624;0.0;0.07548231845693805;0.10587402764930422;1.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1237146889194086;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624
GO:0030162;0.0;0.0;0.042064647228987374;0.0;0.0;0.10900961301269105;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.1890450431733396;0.0;0.10567815125427765;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.10567815125427765;0.042064647228987374;0.10567815125427765;0.0;0.036692364793703955;0.1890450431733396;0.042064647228987374;0.10900961301269105;0.0;0.0;0.0;0.10900961301269105;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.0;1.0;0.042064647228987374;0.10900961301269105;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0
GO:0007169;0.01468324974140624;0.01468324974140624;0.33276944057368485;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;1.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624
GO:0006357;0.0;0.0;0.047799631016701725;0.0;0.0;0.15831211565824807;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.14806647662370065;0.0;0.10577604256148812;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.1356691921375081;0.047799631016701725;0.1356691921375081;0.0;0.036692364793703955;0.10900961301269105;0.047799631016701725;0.14806647662370065;0.0;0.0;0.0;0.193449319138058;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.10900961301269105;0.047799631016701725;1.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0
