;GO:0006281;GO:0036376;GO:0015793;GO:1990090;GO:0045766;GO:0034628;GO:0001701;GO:0045893;GO:0072189;GO:0070207;GO:0015701;GO:0035435;GO:1902042;GO:0071805;GO:1902041;GO:0090344;GO:0060074;GO:0000902;GO:0086009;GO:0051252;GO:2000001;GO:0070317;GO:1900034;GO:0006260;GO:0008284;GO:0080111;GO:0071280;GO:0045944;GO:0001892;GO:0046878;GO:0030007;GO:0072488;GO:0048146;GO:0070345;GO:0035378;GO:0086064;GO:0016458;GO:0070979;GO:0048708;GO:0035377;GO:1903278;GO:0032781;GO:0040020;GO:0085018;GO:0048821;GO:1901018;GO:0007517;GO:0071260;GO:0048791;GO:0071300;GO:0010804;GO:0010529;GO:0001934;GO:0010248;GO:0050900;GO:0019730;GO:0071549;GO:0017158;GO:0051438;GO:0010762;GO:0060442;GO:0003091;GO:1903288;GO:0003097;GO:0006883;GO:0006366;GO:0006884;GO:0010738;GO:0043154;GO:0071732;GO:0072425;GO:0051607;GO:0071456;GO:0055007;GO:0030500;GO:0032006;GO:0030185;GO:1900740;GO:0045732;GO:1904668;GO:1901797;GO:0071560;GO:0043161;GO:0071288;GO:0071320;GO:2000726;GO:0031145;GO:0010107;GO:0033326;GO:0016567;GO:0006182;GO:2001271;GO:0009972;GO:0043687;GO:0060743;GO:0000122;GO:0071472;GO:0070383;GO:0006977;GO:0000083;GO:0071474;GO:0034644;GO:0070301;GO:0070306;GO:0045071;GO:0016554;GO:0030049;GO:0070936;GO:0006351;GO:0046326;GO:0051085;GO:0007166;GO:0048864;GO:0009624;GO:0002026;GO:0006906;GO:0043066;GO:0045087;GO:2000741;GO:0071466;GO:0032332;GO:0030950;GO:0030157
GO:0015701;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874
GO:0035435;0.0;0.5356143810225276;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;1.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
GO:1902042;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.48300749985576874;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.4;0.4;0.0;0.4;0.0;0.0;0.2830074998557688;0.0;0.3356143810225276;0.21862188087829626;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.2830074998557688;0.2830074998557688;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.3081136762725405;0.0;0.0;0.0;0.0;0.3356143810225276;0.3081136762725405;0.3356143810225276;0.0;0.3081136762725405;0.3660149997115376;0.0;0.21862188087829626;0.0;0.3081136762725405;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.3356143810225276;0.2599120563717816;0.5356143810225276;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.3081136762725405;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.6830074998557688;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.3660149997115376
GO:0071805;0.48300749985576874;0.6830074998557688;0.4;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.0;0.4;0.43852901558847923;0.6000000000000001;0.0;1.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.4;0.6830074998557688;0.0;0.0;0.48300749985576874;0.5356143810225276;0.6830074998557688;0.3081136762725405;0.6830074998557688;0.4;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.43852901558847923;0.6000000000000001;0.0;0.0;0.48300749985576874;0.6830074998557688;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.6830074998557688;0.43852901558847923;0.48300749985576874;0.0;0.6830074998557688;1.0;0.4;0.3660149997115376;0.3356143810225276;0.0;0.3356143810225276;0.43852901558847923;0.6830074998557688;0.0;0.48300749985576874;0.4;0.6830074998557688;0.6830074998557688;0.48300749985576874;0.4;0.48300749985576874;0.48300749985576874;0.0;0.3356143810225276;0.43852901558847923;0.3081136762725405;0.48300749985576874;0.0;0.5356143810225276;0.6830074998557688;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.4
GO:1902041;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.4;0.4;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.3081136762725405;0.0;0.3660149997115376;0.23852901558847928;0.0;0.4;0.4;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3081136762725405;0.3081136762725405;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.0;0.3356143810225276;0.4;0.0;0.23852901558847928;0.0;0.3356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;0.5356143810225276;0.0;0.5356143810225276;0.3660149997115376;0.2830074998557688;0.48300749985576874;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.0;0.0;0.4;0.0;0.6000000000000001;0.0;0.3660149997115376;0.0;0.4;0.0;0.4
GO:0090344;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;1.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.4;0.0;0.43852901558847923;0.2830074998557688;0.0;0.5356143810225276;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.4;0.48300749985576874;0.0;0.4;0.5356143810225276;0.0;0.2830074998557688;0.0;0.4;0.48300749985576874;0.5356143810225276;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.4;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.48300749985576874
GO:0060074;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.3356143810225276;0.43852901558847923;0.0;0.8;0.8;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.0;0.8;0.0;0.4;0.0;0.0;0.0;0.0;0.8;0.6830074998557688;0.3081136762725405;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.5356143810225276;0.8;0.48300749985576874;0.0;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.4;0.8;0.6000000000000001;0.0;0.0;0.48300749985576874;0.8;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.8;0.43852901558847923;0.48300749985576874;0.0;0.8;0.48300749985576874;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3356143810225276;0.43852901558847923;0.8;0.0;0.48300749985576874;0.4;0.8;0.8;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.8;0.0;0.4;0.8;0.3081136762725405;0.8;0.0;0.5356143810225276;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0
GO:0000902;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.3356143810225276;0.43852901558847923;0.0;0.8;0.8;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.0;0.8;0.0;0.4;0.0;0.0;0.0;0.0;0.8;0.6830074998557688;0.3081136762725405;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.5356143810225276;0.8;0.48300749985576874;0.0;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.4;0.8;0.6000000000000001;0.0;0.0;0.48300749985576874;0.8;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.8;0.43852901558847923;0.48300749985576874;0.0;0.8;0.48300749985576874;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3356143810225276;0.43852901558847923;0.8;0.0;0.48300749985576874;0.4;0.8;0.8;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.8;0.0;0.4;0.8;0.3081136762725405;0.8;0.0;0.5356143810225276;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0
GO:0086009;0.0;0.6000000000000001;0.48300749985576874;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.0;0.5356143810225276;0.6000000000000001;0.3356143810225276;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.0;0.0;1.0;0.43852901558847923;0.4;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.5356143810225276;0.3660149997115376;0.6830074998557688;0.4;0.4;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.3356143810225276;0.4;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.6000000000000001;0.0;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.8;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.4;0.0;0.5356143810225276;0.4;0.5356143810225276;0.3660149997115376;0.0;0.5356143810225276;0.4;0.3356143810225276;0.0;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.4;0.5356143810225276;0.5356143810225276;0.4;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.0;0.4;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.0;0.6830074998557688;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.4;0.0;0.5356143810225276
GO:0051252;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;0.5356143810225276;0.0;0.0;0.43852901558847923;1.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.2830074998557688;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.4;0.48300749985576874;0.0;0.2830074998557688;0.0;0.4;0.43852901558847923;0.4;0.0;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.6000000000000001;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.48300749985576874
GO:2000001;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;0.5356143810225276;0.0;0.0;0.4;0.48300749985576874;1.0;0.5356143810225276;0.6830074998557688;0.0;0.5356143810225276;0.0;0.0;0.3660149997115376;0.0;0.4;0.2599120563717816;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.0;0.3356143810225276;0.3356143810225276;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.5356143810225276;0.4;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.3660149997115376;0.48300749985576874;0.0;0.2599120563717816;0.0;0.3660149997115376;0.43852901558847923;0.4;0.0;0.6830074998557688;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.4;0.3081136762725405;0.4;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.43852901558847923
GO:0070317;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.4;0.0;0.3660149997115376;0.6000000000000001;0.0;0.0;0.3660149997115376;0.43852901558847923;0.5356143810225276;1.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.23852901558847928;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.0;0.3081136762725405;0.3081136762725405;0.6830074998557688;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.0;0.4;0.3356143810225276;0.4;0.0;0.3356143810225276;0.43852901558847923;0.0;0.23852901558847928;0.0;0.3356143810225276;0.4;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.0;0.4;0.4;0.0;0.4;0.3660149997115376;0.2830074998557688;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.3356143810225276;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.8;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.48300749985576874;0.0;0.4;0.0;0.43852901558847923;0.0;0.4
GO:1900034;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.43852901558847923;0.5356143810225276;0.6830074998557688;0.48300749985576874;1.0;0.0;0.6000000000000001;0.0;0.0;0.4;0.0;0.43852901558847923;0.2830074998557688;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.4;0.48300749985576874;0.0;0.4;0.5356143810225276;0.0;0.2830074998557688;0.0;0.4;0.48300749985576874;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.6830074998557688;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.48300749985576874
GO:0006260;0.8;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.4;0.5356143810225276;0.4;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.6830074998557688;0.48300749985576874;0.0;0.0;0.4;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.6830074998557688;0.3660149997115376;0.4;0.0;0.6830074998557688;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.4;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.4;0.3356143810225276;0.4;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.8;0.0;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0
GO:0008284;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.0;1.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.2830074998557688;0.0;1.0;0.6830074998557688;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.4;0.48300749985576874;0.0;0.4;0.6830074998557688;0.0;0.2830074998557688;0.0;0.4;0.48300749985576874;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.5356143810225276;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.6830074998557688;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.6830074998557688;0.0;0.48300749985576874
GO:0080111;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.4;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;1.0;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.3356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.6000000000000001;0.4;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.6830074998557688;0.48300749985576874;0.0;0.0;0.4;0.6000000000000001;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.6830074998557688;0.3660149997115376;0.4;0.0;0.6830074998557688;0.3660149997115376;0.0;0.4;0.3660149997115376;0.0;0.3356143810225276;0.48300749985576874;0.6000000000000001;0.0;0.4;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.4;0.3660149997115376;0.4;0.6000000000000001;0.0;0.48300749985576874;0.6000000000000001;0.3356143810225276;0.6830074998557688;0.0;0.43852901558847923;0.6000000000000001;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0
GO:0071280;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.2599120563717816;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;1.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.23852901558847928;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.0;0.0;0.6830074998557688;0.5356143810225276;0.3660149997115376;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.8;0.5356143810225276;0.0;0.48300749985576874;0.4;0.0;0.2830074998557688;0.2599120563717816;0.0;0.2599120563717816;0.3356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.3081136762725405;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.0;0.2599120563717816;0.43852901558847923;0.23852901558847928;0.43852901558847923;0.0;0.4;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.6000000000000001;0.0;0.4;0.0
GO:0045944;0.0;0.0;0.0;0.0;0.4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.3081136762725405;0.4;0.0;0.0;0.3356143810225276;0.5356143810225276;0.3660149997115376;0.3356143810225276;0.4;0.0;0.43852901558847923;0.0;0.0;1.0;0.0;0.4;0.21862188087829626;0.0;0.4;0.3660149997115376;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.3356143810225276;0.2830074998557688;0.3660149997115376;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3081136762725405;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.0;0.3081136762725405;0.4;0.0;0.21862188087829626;0.0;0.3081136762725405;0.3356143810225276;0.3081136762725405;0.0;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.4;0.5356143810225276;0.3356143810225276;0.3081136762725405;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.3081136762725405;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.8;0.0;0.0;0.43852901558847923;0.6830074998557688;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.4;0.0;0.3660149997115376
GO:0001892;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
