;GO:0006281;GO:0008380;GO:0035520;GO:0014065;GO:0006282;GO:0007173;GO:0036092;GO:0046854;GO:0048633;GO:0090050;GO:0044314;GO:0006887;GO:0060765;GO:0009749;GO:0000381;GO:0045893;GO:0033574;GO:0032007;GO:0014732;GO:0048008;GO:0007265;GO:0043312;GO:0006897;GO:0046627;GO:0045931;GO:0007616;GO:0043161;GO:0048015;GO:0014829;GO:0071363;GO:0033762;GO:0018105;GO:0016567;GO:0044539;GO:0045948;GO:0008286;GO:0043201;GO:0045900;GO:0002223;GO:0032869;GO:0048661;GO:0000165;GO:0045471;GO:0006616;GO:0043491;GO:0006614;GO:0071233;GO:0071596;GO:0048268;GO:0000082;GO:0014911;GO:0007281;GO:0042769;GO:0070936;GO:0006351;GO:0006355;GO:0031929;GO:0006397;GO:0001662;GO:0006511;GO:0006357;GO:0030517;GO:2001237;GO:0032496;GO:0001938;GO:0071346;GO:0071549;GO:0085020
GO:0002223;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.125;0.14285714285714285;0.0;0.0;0.09090909090909091;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.09090909090909091
GO:0032869;0.2;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.08333333333333333;0.0;0.0;0.0625;0.1111111111111111;0.0;0.2727272727272727;0.0;0.0;0.42857142857142855;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5714285714285714;0.07692307692307693;0.07142857142857142;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.125;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.4444444444444444;0.4444444444444444;0.0625
GO:0048661;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.0;0.3;0.0;0.25;0.3;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2727272727272727;0.0;0.0;1.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3;0.3333333333333333;0.0;0.0;0.0;0.2727272727272727;0.14285714285714285;0.2727272727272727;0.0;0.625;0.0;0.0;0.0
GO:0000165;0.16666666666666666;0.0;0.4166666666666667;0.0;0.3333333333333333;0.0;0.125;0.5;0.0;0.0;0.38461538461538464;0.25;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.6666666666666666;0.45454545454545453;0.0;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.0;0.3333333333333333;1.0;0.0;0.0;0.3333333333333333;0.0;0.14285714285714285;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.38461538461538464;0.0;0.3;0.3333333333333333;0.0;0.0;0.0;0.2727272727272727;0.0;0.2727272727272727;0.0;0.3;0.0;0.16666666666666666;0.38461538461538464
GO:0045471;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.42857142857142855;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.375;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.2;0.5;0.0
GO:0006616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043491;0.16666666666666666;0.0;0.0;0.0;0.3333333333333333;0.0;0.125;0.14285714285714285;0.0;0.0;0.09090909090909091;0.25;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.1111111111111111;0.0;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;1.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.16666666666666666;0.09090909090909091
GO:0006614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071233;0.2222222222222222;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.08333333333333333;0.09090909090909091;0.0;0.0;0.06666666666666667;0.125;0.0;0.3;0.0;0.0;0.375;0.0;0.1;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.5;0.3333333333333333;0.08333333333333333;0.07692307692307693;0.0;0.0;0.14285714285714285;0.8333333333333334;0.0;0.14285714285714285;0.4444444444444444;0.0;0.14285714285714285;0.375;0.0;0.14285714285714285;0.0;1.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.2222222222222222;0.06666666666666667;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.42857142857142855;0.0;0.4444444444444444;0.5;0.06666666666666667
GO:0071596;0.5;0.0;0.375;0.0;0.0;0.0;0.25;0.2857142857142857;0.0;0.0;0.2727272727272727;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.16666666666666666;0.0;0.375;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.6;0.0;0.0;0.6;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2727272727272727
GO:0048268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000082;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.125;0.14285714285714285;0.0;0.0;0.09090909090909091;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;1.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.09090909090909091
GO:0014911;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.3;0.5454545454545454;0.0;0.0;0.25;0.0;0.21428571428571427;0.2727272727272727;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.23076923076923078;0.0;0.0;0.4;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.23076923076923078;0.125;0.23076923076923078;0.0;0.36363636363636365;0.0;0.0;0.0
GO:0007281;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.125;0.14285714285714285;0.0;0.0;0.09090909090909091;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.09090909090909091
GO:0042769;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.1111111111111111;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.125;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.25;0.0
GO:0070936;0.25;0.25;0.46153846153846156;0.09090909090909091;0.0;0.09090909090909091;0.13333333333333333;0.14285714285714285;0.0;0.0;0.8181818181818182;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.09090909090909091;0.0;0.07142857142857142;0.0;0.4166666666666667;0.8;0.0;0.0;0.09090909090909091;0.0;0.0;0.09090909090909091;0.0625;0.0;0.38461538461538464;0.0;0.0;0.09090909090909091;0.0;0.06666666666666667;0.2727272727272727;0.0;0.09090909090909091;0.0;0.09090909090909091;0.0;1.0;0.25;0.0;0.09090909090909091;0.25;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.8181818181818182
GO:0006351;0.42857142857142855;0.0;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.14285714285714285;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.3333333333333333;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.25;1.0;0.0;0.0;0.6;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
GO:0006355;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.2;0.16666666666666666;0.0;0.0;0.2727272727272727;0.0;0.5555555555555556;0.8571428571428571;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.6;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8571428571428571;0.14285714285714285;0.25;0.0;0.2727272727272727;0.0;0.0;0.0
GO:0031929;0.16666666666666666;0.0;0.0;0.0;0.3333333333333333;0.0;0.125;0.14285714285714285;0.0;0.0;0.09090909090909091;0.25;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.1111111111111111;0.0;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.16666666666666666;0.09090909090909091
GO:0006397;0.42857142857142855;0.0;0.3333333333333333;0.0;0.0;0.0;0.125;0.14285714285714285;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.3333333333333333;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.25;0.6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
GO:0001662;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006511;0.5;0.0;0.375;0.0;0.0;0.0;0.25;0.2857142857142857;0.0;0.0;0.2727272727272727;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.16666666666666666;0.0;0.375;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.6;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2727272727272727
GO:0006357;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.18181818181818182;0.15384615384615385;0.0;0.0;0.25;0.0;0.5;0.75;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.5454545454545454;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;1.0;0.125;0.23076923076923078;0.0;0.25;0.0;0.0;0.0
GO:0030517;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.5;0.2727272727272727;0.0;0.0;0.14285714285714285;0.0;0.1111111111111111;0.125;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.5;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.4;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.125;1.0;0.4;0.0;0.3;0.0;0.0;0.0
GO:2001237;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.18181818181818182;0.15384615384615385;0.0;0.0;0.4444444444444444;0.0;0.21428571428571427;0.23076923076923078;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.625;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.23076923076923078;0.4;1.0;0.0;0.25;0.0;0.0;0.0
GO:0032496;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.6666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.375;0.0;0.0;0.5;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.42857142857142855;0.0
GO:0001938;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.25;0.0;0.0;0.2727272727272727;0.0;0.23076923076923078;0.2727272727272727;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.3;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.25;0.0;0.0;0.625;0.3;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.2727272727272727;0.3;0.0;0.0;0.0;0.25;0.3;0.25;0.0;1.0;0.0;0.0;0.0
GO:0071346;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.4444444444444444;0.0;0.0;0.2;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.375;0.0
GO:0071549;0.25;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.09090909090909091;0.1;0.0;0.0;0.07142857142857142;0.14285714285714285;0.0;0.3;0.0;0.0;0.5714285714285714;0.0;0.1111111111111111;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.42857142857142855;0.3333333333333333;0.09090909090909091;0.08333333333333333;0.0;0.0;0.16666666666666666;0.375;0.0;0.16666666666666666;0.4444444444444444;0.0;0.16666666666666666;0.5;0.0;0.16666666666666666;0.0;0.5;0.16666666666666666;0.0;0.16666666666666666;0.0;0.16666666666666666;0.25;0.07142857142857142;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.42857142857142855;0.0;0.375;1.0;0.07142857142857142
GO:0085020;0.25;0.25;0.46153846153846156;0.09090909090909091;0.0;0.09090909090909091;0.13333333333333333;0.14285714285714285;0.0;0.0;0.8181818181818182;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.09090909090909091;0.0;0.07142857142857142;0.0;0.4166666666666667;0.8;0.0;0.0;0.09090909090909091;0.0;0.0;0.09090909090909091;0.0625;0.0;0.38461538461538464;0.0;0.0;0.09090909090909091;0.0;0.06666666666666667;0.2727272727272727;0.0;0.09090909090909091;0.0;0.09090909090909091;0.0;0.8181818181818182;0.25;0.0;0.09090909090909091;0.25;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;1.0
