;GO:0006283;GO:1903800;GO:0043620;GO:0007254;GO:0051092;GO:0032968;GO:0000187;GO:0032727;GO:0000186;GO:0002755;GO:0075733;GO:0000184;GO:0045893;GO:0031914;GO:0046341;GO:0032728;GO:0032201;GO:0050715;GO:0018279;GO:0035556;GO:0033138;GO:0090502;GO:1903251;GO:0006296;GO:0006054;GO:0006294;GO:0048008;GO:0006297;GO:1903533;GO:0009967;GO:0006974;GO:0001682;GO:0048010;GO:0051497;GO:0016241;GO:0050727;GO:0018146;GO:0050689;GO:0032434;GO:0035666;GO:0071888;GO:2000641;GO:0090316;GO:0043407;GO:0000715;GO:0006261;GO:0008284;GO:0043123;GO:0045666;GO:0045787;GO:0042276;GO:0002064;GO:0043488;GO:0022900;GO:0006661;GO:0038096;GO:0042795;GO:0044458;GO:0045944;GO:0021895;GO:0000398;GO:0000165;GO:0016197;GO:0030521;GO:0019985;GO:0070987;GO:0016579;GO:0000209;GO:0021522;GO:0007249;GO:0007517;GO:1901407;GO:0030512;GO:0016601;GO:0007051;GO:0018108;GO:0015871;GO:0036297;GO:0007179;GO:0006366;GO:0008543;GO:0008542;GO:0061418;GO:0006880;GO:0006886;GO:0043547;GO:0006367;GO:0006521;GO:0006884;GO:0006368;GO:0060964;GO:0006879;GO:0006913;GO:0032526;GO:0098534;GO:0051607;GO:0016055;GO:0060291;GO:0030100;GO:0032006;GO:0010971;GO:0010592;GO:0036289;GO:0006370;GO:0032482;GO:0045732;GO:0043312;GO:0045454;GO:0007188;GO:0007616;GO:0010629;GO:0043161;GO:0032872;GO:0031145;GO:0031663;GO:0050769;GO:0070911;GO:0016567;GO:0007032;GO:0060340;GO:0045746;GO:0043687;GO:0045744;GO:0000122;GO:0009968;GO:0006977;GO:0006614;GO:0000083;GO:0043330;GO:0045351;GO:0035855;GO:0070423;GO:0071359;GO:0039536;GO:0015721;GO:0042769;GO:0072718;GO:0060333;GO:0006351;GO:0039530;GO:0006596;GO:0045358;GO:1902268;GO:0006357;GO:0048505;GO:0060337;GO:0070371;GO:0006625;GO:0070373;GO:0043066;GO:0045087;GO:0072673;GO:0070374;GO:0006508;GO:0043065;GO:0030032;GO:0070498;GO:0016266;GO:0030036
GO:0071888;0.23529411764705882;0.0;0.2222222222222222;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2222222222222222;0.0;0.0;0.26666666666666666;0.0;0.25;0.0;0.23529411764705882;0.3076923076923077;0.0;0.25;0.15384615384615385;0.25;0.2857142857142857;0.26666666666666666;0.25;0.26666666666666666;0.0;0.0;0.3333333333333333;0.10526315789473684;0.25;0.0;0.0;0.0;0.25;0.0;0.0;0.19047619047619047;1.0;0.0;0.0;0.0;0.3076923076923077;0.25;0.0;0.0;0.0;0.0;0.2222222222222222;0.3333333333333333;0.0;0.3333333333333333;0.25;0.2222222222222222;0.1;0.13333333333333333;0.0;0.2857142857142857;0.10526315789473684;0.23529411764705882;0.0;0.25;0.23529411764705882;0.2222222222222222;0.11764705882352941;0.2222222222222222;0.2857142857142857;0.2857142857142857;0.0;0.0;0.0;0.25;0.2857142857142857;0.23529411764705882;0.0;0.25;0.25;0.1111111111111111;0.25;0.0;0.2;0.2857142857142857;0.0;0.0;0.23529411764705882;0.0;0.2857142857142857;0.23529411764705882;0.0;0.2222222222222222;0.0;0.0;0.3076923076923077;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.1111111111111111;0.25;0.0;0.11764705882352941;0.3076923076923077;0.26666666666666666;0.0;0.0;0.23529411764705882;0.0;0.2222222222222222;0.2857142857142857;0.0;0.23529411764705882;0.23529411764705882;0.3076923076923077;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.21052631578947367;0.0;0.2222222222222222;0.0;0.0;0.3076923076923077;0.2;0.2857142857142857;0.0;0.0;0.15384615384615385;0.0;0.26666666666666666;0.11764705882352941;0.19047619047619047;0.25;0.0;0.0;0.0;0.0;0.26666666666666666;0.2222222222222222;0.1111111111111111;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.14285714285714285;0.26666666666666666;0.23529411764705882;0.3076923076923077
GO:2000641;0.0;0.3157894736842105;0.42105263157894735;0.1;0.2857142857142857;0.38095238095238093;0.36363636363636365;0.375;0.36363636363636365;0.09523809523809523;0.0;0.3157894736842105;0.42105263157894735;0.23529411764705882;0.0;0.375;0.11764705882352941;0.4444444444444444;0.0;0.5714285714285714;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.7058823529411765;0.5333333333333333;0.0;0.0;0.11764705882352941;0.4;0.5;0.4;0.0;0.35294117647058826;0.42105263157894735;0.09090909090909091;0.0;1.0;0.7058823529411765;0.38095238095238093;0.0;0.0;0.5714285714285714;0.47058823529411764;0.11764705882352941;0.5714285714285714;0.0;0.0;0.4444444444444444;0.0;0.0;0.10526315789473684;0.0;0.0;0.4;0.0;0.0;0.4444444444444444;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.4;0.47058823529411764;0.11764705882352941;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.11764705882352941;0.0;0.09523809523809523;0.26666666666666666;0.0;0.26666666666666666;0.0;0.5333333333333333;0.26666666666666666;0.0;0.47058823529411764;0.21052631578947367;0.0;0.0;0.0;0.0;0.125;0.47058823529411764;0.8;0.5;0.4444444444444444;0.4444444444444444;0.0;0.0;0.11764705882352941;0.375;0.0;0.5714285714285714;0.125;0.0;0.4;0.0;0.42105263157894735;0.0;0.5333333333333333;0.125;0.0;0.0;0.0;0.47058823529411764;0.5;0.0;0.5;0.4;0.5333333333333333;0.4;0.0;0.10526315789473684;0.0;0.0;0.0;0.09523809523809523;0.0;0.4444444444444444;0.0;0.0;0.0;0.125;0.0;0.09090909090909091;0.0;0.47058823529411764;0.625;0.42105263157894735;0.5714285714285714;0.125;0.10526315789473684;0.0;0.4;0.5;0.0;0.0;0.4;0.0;0.5;0.0;0.125;0.0;0.0
GO:0090316;0.0;0.4;0.3;0.09523809523809523;0.36363636363636365;0.36363636363636365;0.34782608695652173;0.47058823529411764;0.34782608695652173;0.09090909090909091;0.0;0.3;0.4;0.2222222222222222;0.0;0.47058823529411764;0.1111111111111111;0.8421052631578947;0.0;0.13333333333333333;0.4;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.8888888888888888;0.5;0.0;0.0;0.1111111111111111;0.2857142857142857;0.35294117647058826;0.375;0.0;0.3333333333333333;0.3;0.08695652173913043;0.0;0.7058823529411765;1.0;0.2727272727272727;0.0;0.0;0.5333333333333333;0.4444444444444444;0.1111111111111111;0.5333333333333333;0.0;0.0;0.21052631578947367;0.0;0.0;0.1;0.0;0.0;0.38095238095238093;0.0;0.0;0.10526315789473684;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.2857142857142857;0.3333333333333333;0.1111111111111111;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.09090909090909091;0.25;0.0;0.25;0.0;0.375;0.25;0.0;0.3333333333333333;0.2;0.0;0.0;0.0;0.0;0.11764705882352941;0.4444444444444444;0.625;0.35294117647058826;0.42105263157894735;0.42105263157894735;0.0;0.0;0.1111111111111111;0.47058823529411764;0.0;0.4;0.11764705882352941;0.0;0.375;0.0;0.3;0.0;0.125;0.11764705882352941;0.0;0.0;0.0;0.4444444444444444;0.35294117647058826;0.0;0.35294117647058826;0.2857142857142857;0.375;0.2857142857142857;0.0;0.1;0.0;0.0;0.0;0.09090909090909091;0.0;0.3157894736842105;0.0;0.0;0.0;0.11764705882352941;0.0;0.08695652173913043;0.0;0.3333333333333333;0.5882352941176471;0.3;0.4;0.11764705882352941;0.1;0.0;0.2857142857142857;0.35294117647058826;0.0;0.0;0.38095238095238093;0.0;0.47058823529411764;0.0;0.11764705882352941;0.0;0.0
GO:0043407;0.0;0.3333333333333333;0.4166666666666667;0.08;0.23076923076923078;0.38461538461538464;0.8888888888888888;0.2857142857142857;0.8888888888888888;0.07692307692307693;0.0;0.5;0.4166666666666667;0.36363636363636365;0.0;0.2857142857142857;0.09090909090909091;0.34782608695652173;0.0;0.42105263157894735;0.75;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.2727272727272727;0.6;0.0;0.0;0.09090909090909091;0.4;0.47619047619047616;0.4;0.0;0.45454545454545453;0.5833333333333334;0.07407407407407407;0.0;0.38095238095238093;0.2727272727272727;1.0;0.0;0.0;0.42105263157894735;0.6363636363636364;0.09090909090909091;0.42105263157894735;0.0;0.0;0.43478260869565216;0.0;0.0;0.08333333333333333;0.0;0.0;0.4;0.0;0.0;0.34782608695652173;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.72;0.6363636363636364;0.09090909090909091;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.0;0.07692307692307693;0.2;0.0;0.4;0.0;0.5;0.2;0.0;0.36363636363636365;0.16666666666666666;0.0;0.0;0.0;0.0;0.09523809523809523;0.36363636363636365;0.4;0.6666666666666666;0.34782608695652173;0.34782608695652173;0.0;0.0;0.09090909090909091;0.5714285714285714;0.0;0.42105263157894735;0.09523809523809523;0.0;0.6;0.0;0.8333333333333334;0.0;0.4;0.09523809523809523;0.0;0.0;0.0;0.5454545454545454;0.6666666666666666;0.0;0.6666666666666666;0.48;0.7;0.32;0.0;0.08333333333333333;0.0;0.0;0.0;0.07692307692307693;0.0;0.6956521739130435;0.0;0.0;0.0;0.09523809523809523;0.0;0.07407407407407407;0.0;0.6363636363636364;0.38095238095238093;0.4166666666666667;0.42105263157894735;0.09523809523809523;0.08333333333333333;0.0;0.88;0.47619047619047616;0.0;0.0;0.8;0.0;0.38095238095238093;0.0;0.09523809523809523;0.0;0.0
GO:0000715;0.25;0.0;0.23529411764705882;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.23529411764705882;0.0;0.0;0.2857142857142857;0.0;0.13333333333333333;0.0;0.125;0.16666666666666666;0.0;0.13333333333333333;0.16666666666666666;0.13333333333333333;0.3076923076923077;0.14285714285714285;0.13333333333333333;0.14285714285714285;0.0;0.0;0.36363636363636365;0.1111111111111111;0.13333333333333333;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.1;0.3076923076923077;0.0;0.0;0.0;1.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.11764705882352941;0.18181818181818182;0.0;0.18181818181818182;0.26666666666666666;0.11764705882352941;0.10526315789473684;0.14285714285714285;0.0;0.15384615384615385;0.1111111111111111;0.125;0.0;0.13333333333333333;0.125;0.11764705882352941;0.125;0.23529411764705882;0.15384615384615385;0.15384615384615385;0.0;0.0;0.0;0.13333333333333333;0.15384615384615385;0.25;0.0;0.26666666666666666;0.13333333333333333;0.11764705882352941;0.13333333333333333;0.0;0.10526315789473684;0.15384615384615385;0.0;0.0;0.125;0.0;0.3076923076923077;0.125;0.0;0.23529411764705882;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.11764705882352941;0.13333333333333333;0.0;0.125;0.3333333333333333;0.14285714285714285;0.0;0.0;0.125;0.0;0.11764705882352941;0.15384615384615385;0.0;0.25;0.25;0.16666666666666666;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.1111111111111111;0.0;0.11764705882352941;0.0;0.0;0.16666666666666666;0.10526315789473684;0.3076923076923077;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.125;0.1;0.26666666666666666;0.0;0.0;0.0;0.0;0.14285714285714285;0.11764705882352941;0.11764705882352941;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.15384615384615385;0.14285714285714285;0.125;0.3333333333333333
GO:0006261;0.7368421052631579;0.0;0.2;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.5;0.0;0.0;0.35294117647058826;0.0;0.7777777777777778;0.0;0.5263157894736842;0.26666666666666666;0.0;0.6666666666666666;0.13333333333333333;0.6666666666666666;0.375;0.23529411764705882;0.2222222222222222;0.8235294117647058;0.0;0.0;0.2857142857142857;0.38095238095238093;0.2222222222222222;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.17391304347826086;0.25;0.0;0.0;0.0;0.26666666666666666;1.0;0.0;0.0;0.0;0.0;0.7;0.2857142857142857;0.0;0.42857142857142855;0.4444444444444444;0.2;0.36363636363636365;0.11764705882352941;0.0;0.25;0.38095238095238093;0.21052631578947367;0.0;0.2222222222222222;0.7368421052631579;0.7;0.42105263157894735;0.5;0.25;0.25;0.0;0.0;0.0;0.2222222222222222;0.25;0.5263157894736842;0.0;0.7777777777777778;0.2222222222222222;0.6;0.2222222222222222;0.0;0.18181818181818182;0.25;0.0;0.0;0.631578947368421;0.0;0.25;0.631578947368421;0.0;0.2;0.0;0.0;0.26666666666666666;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.5;0.4;0.2222222222222222;0.0;0.10526315789473684;0.26666666666666666;0.23529411764705882;0.0;0.0;0.5263157894736842;0.0;0.5;0.25;0.0;0.7368421052631579;0.5263157894736842;0.26666666666666666;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.19047619047619047;0.0;0.2;0.0;0.5882352941176471;0.26666666666666666;0.18181818181818182;0.25;0.0;0.0;0.13333333333333333;0.0;0.23529411764705882;0.631578947368421;0.17391304347826086;0.4444444444444444;0.0;0.0;0.0;0.0;0.23529411764705882;0.2;0.1;0.0;0.0;0.0;0.23529411764705882;0.0;0.5333333333333333;0.0;0.125;0.23529411764705882;0.5263157894736842;0.26666666666666666
GO:0008284;0.0;0.47058823529411764;0.47058823529411764;0.1111111111111111;0.42105263157894735;0.42105263157894735;0.5;0.5714285714285714;0.5;0.10526315789473684;0.0;0.35294117647058826;0.47058823529411764;0.26666666666666666;0.0;0.5714285714285714;0.13333333333333333;0.625;0.0;0.6666666666666666;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.4;0.7692307692307693;0.0;0.0;0.13333333333333333;0.4444444444444444;0.5714285714285714;0.46153846153846156;0.0;0.4;0.47058823529411764;0.1;0.0;0.5714285714285714;0.5333333333333333;0.42105263157894735;0.0;0.0;1.0;0.6666666666666666;0.6666666666666666;0.8333333333333334;0.0;0.0;0.5;0.0;0.0;0.11764705882352941;0.0;0.0;0.5555555555555556;0.0;0.0;0.5;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.4444444444444444;0.5333333333333333;0.13333333333333333;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.13333333333333333;0.0;0.10526315789473684;0.3076923076923077;0.0;0.3076923076923077;0.0;0.6153846153846154;0.3076923076923077;0.0;0.5333333333333333;0.23529411764705882;0.0;0.0;0.0;0.0;0.14285714285714285;0.6666666666666666;0.6153846153846154;0.5714285714285714;0.625;0.625;0.0;0.0;0.13333333333333333;0.5714285714285714;0.0;0.6666666666666666;0.14285714285714285;0.0;0.46153846153846156;0.0;0.47058823529411764;0.0;0.6153846153846154;0.7142857142857143;0.0;0.0;0.0;0.6666666666666666;0.5714285714285714;0.0;0.5714285714285714;0.4444444444444444;0.6153846153846154;0.4444444444444444;0.0;0.11764705882352941;0.0;0.0;0.0;0.10526315789473684;0.0;0.5;0.0;0.0;0.0;0.14285714285714285;0.0;0.1;0.0;0.5333333333333333;0.42857142857142855;0.47058823529411764;0.6666666666666666;0.14285714285714285;0.11764705882352941;0.0;0.4444444444444444;0.5714285714285714;0.0;0.0;0.5555555555555556;0.0;0.7142857142857143;0.0;0.14285714285714285;0.0;0.0
GO:0043123;0.0;0.5;0.4;0.09523809523809523;0.36363636363636365;0.36363636363636365;0.6956521739130435;0.47058823529411764;0.6956521739130435;0.09090909090909091;0.0;0.3;0.4;0.4444444444444444;0.0;0.47058823529411764;0.1111111111111111;0.42105263157894735;0.0;0.5333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.3333333333333333;0.875;0.0;0.0;0.1111111111111111;0.38095238095238093;0.47058823529411764;0.5;0.0;0.4444444444444444;0.4;0.08695652173913043;0.0;0.47058823529411764;0.4444444444444444;0.6363636363636364;0.0;0.0;0.6666666666666666;1.0;0.1111111111111111;0.6666666666666666;0.0;0.0;0.21052631578947367;0.0;0.0;0.1;0.0;0.0;0.38095238095238093;0.0;0.0;0.10526315789473684;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.38095238095238093;0.6666666666666666;0.1111111111111111;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.09090909090909091;0.25;0.0;0.25;0.0;0.5;0.25;0.0;0.4444444444444444;0.2;0.0;0.0;0.0;0.0;0.11764705882352941;0.5555555555555556;0.5;0.8235294117647058;0.5263157894736842;0.5263157894736842;0.0;0.0;0.1111111111111111;0.47058823529411764;0.0;0.5333333333333333;0.11764705882352941;0.0;0.375;0.0;0.7;0.0;0.125;0.5882352941176471;0.0;0.0;0.0;0.7777777777777778;0.7058823529411765;0.0;0.7058823529411765;0.38095238095238093;0.75;0.38095238095238093;0.0;0.1;0.0;0.0;0.0;0.09090909090909091;0.0;0.7368421052631579;0.0;0.0;0.0;0.11764705882352941;0.0;0.08695652173913043;0.0;0.4444444444444444;0.35294117647058826;0.4;0.5333333333333333;0.11764705882352941;0.1;0.0;0.6666666666666666;0.47058823529411764;0.0;0.0;0.7619047619047619;0.0;0.5882352941176471;0.0;0.11764705882352941;0.0;0.0
GO:0045666;0.0;0.4;0.1;0.09523809523809523;0.36363636363636365;0.36363636363636365;0.08695652173913043;0.5882352941176471;0.08695652173913043;0.09090909090909091;0.0;0.1;0.4;0.1111111111111111;0.0;0.5882352941176471;0.1111111111111111;0.5263157894736842;0.0;0.13333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.125;0.0;0.0;0.1111111111111111;0.09523809523809523;0.11764705882352941;0.125;0.0;0.1111111111111111;0.1;0.08695652173913043;0.0;0.11764705882352941;0.1111111111111111;0.09090909090909091;0.0;0.0;0.6666666666666666;0.1111111111111111;1.0;0.6666666666666666;0.0;0.0;0.10526315789473684;0.0;0.0;0.1;0.0;0.0;0.09523809523809523;0.0;0.0;0.10526315789473684;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.09523809523809523;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.09090909090909091;0.125;0.0;0.125;0.0;0.125;0.125;0.0;0.1111111111111111;0.1;0.0;0.0;0.0;0.0;0.11764705882352941;0.1111111111111111;0.125;0.11764705882352941;0.5263157894736842;0.5263157894736842;0.0;0.0;0.1111111111111111;0.11764705882352941;0.0;0.13333333333333333;0.11764705882352941;0.0;0.125;0.0;0.1;0.0;0.125;0.9411764705882353;0.0;0.0;0.0;0.1111111111111111;0.11764705882352941;0.0;0.11764705882352941;0.09523809523809523;0.125;0.09523809523809523;0.0;0.1;0.0;0.0;0.0;0.09090909090909091;0.0;0.10526315789473684;0.0;0.0;0.0;0.11764705882352941;0.0;0.08695652173913043;0.0;0.1111111111111111;0.11764705882352941;0.1;0.6666666666666666;0.11764705882352941;0.1;0.0;0.09523809523809523;0.11764705882352941;0.0;0.0;0.09523809523809523;0.0;0.5882352941176471;0.0;0.11764705882352941;0.0;0.0
GO:0045787;0.0;0.47058823529411764;0.47058823529411764;0.1111111111111111;0.42105263157894735;0.42105263157894735;0.5;0.5714285714285714;0.5;0.10526315789473684;0.0;0.35294117647058826;0.47058823529411764;0.26666666666666666;0.0;0.5714285714285714;0.13333333333333333;0.625;0.0;0.6666666666666666;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.4;0.7692307692307693;0.0;0.0;0.13333333333333333;0.4444444444444444;0.5714285714285714;0.46153846153846156;0.0;0.4;0.47058823529411764;0.1;0.0;0.5714285714285714;0.5333333333333333;0.42105263157894735;0.0;0.0;0.8333333333333334;0.6666666666666666;0.6666666666666666;1.0;0.0;0.0;0.5;0.0;0.0;0.11764705882352941;0.0;0.0;0.5555555555555556;0.0;0.0;0.5;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.4444444444444444;0.5333333333333333;0.13333333333333333;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.13333333333333333;0.0;0.10526315789473684;0.3076923076923077;0.0;0.3076923076923077;0.0;0.6153846153846154;0.3076923076923077;0.0;0.5333333333333333;0.23529411764705882;0.0;0.0;0.0;0.0;0.14285714285714285;0.6666666666666666;0.6153846153846154;0.5714285714285714;0.75;0.625;0.0;0.0;0.13333333333333333;0.5714285714285714;0.0;0.6666666666666666;0.14285714285714285;0.0;0.46153846153846156;0.0;0.47058823529411764;0.0;0.6153846153846154;0.7142857142857143;0.0;0.0;0.0;0.6666666666666666;0.5714285714285714;0.0;0.5714285714285714;0.4444444444444444;0.6153846153846154;0.5555555555555556;0.0;0.11764705882352941;0.0;0.0;0.0;0.10526315789473684;0.0;0.5;0.0;0.0;0.0;0.14285714285714285;0.0;0.1;0.0;0.5333333333333333;0.42857142857142855;0.47058823529411764;0.6666666666666666;0.14285714285714285;0.11764705882352941;0.0;0.4444444444444444;0.5714285714285714;0.0;0.0;0.5555555555555556;0.0;0.7142857142857143;0.0;0.14285714285714285;0.0;0.0
GO:0042276;0.7619047619047619;0.0;0.36363636363636365;0.17391304347826086;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.45454545454545453;0.0;0.0;0.3157894736842105;0.0;0.4;0.0;0.09523809523809523;0.11764705882352941;0.0;0.6;0.11764705882352941;0.6;0.3333333333333333;0.10526315789473684;0.1;0.631578947368421;0.0;0.0;0.625;0.08695652173913043;0.1;0.0;0.0;0.0;0.3;0.0;0.0;0.08;0.2222222222222222;0.0;0.0;0.0;0.11764705882352941;0.7;0.0;0.0;0.0;0.0;1.0;0.125;0.0;0.375;0.3;0.09090909090909091;0.3333333333333333;0.10526315789473684;0.0;0.1111111111111111;0.34782608695652173;0.09523809523809523;0.0;0.1;0.9523809523809523;0.7272727272727273;0.2857142857142857;0.45454545454545453;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.1;0.1111111111111111;0.47619047619047616;0.0;0.8;0.1;0.36363636363636365;0.1;0.1;0.3333333333333333;0.1111111111111111;0.0;0.0;0.38095238095238093;0.0;0.2222222222222222;0.38095238095238093;0.0;0.18181818181818182;0.0;0.23529411764705882;0.11764705882352941;0.1111111111111111;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.36363636363636365;0.1;0.0;0.09523809523809523;0.23529411764705882;0.10526315789473684;0.0;0.0;0.2857142857142857;0.0;0.2727272727272727;0.1111111111111111;0.0;0.7619047619047619;0.47619047619047616;0.11764705882352941;0.0;0.0;0.5263157894736842;0.0;0.0;0.0;0.34782608695652173;0.0;0.09090909090909091;0.2222222222222222;0.10526315789473684;0.11764705882352941;0.08333333333333333;0.3333333333333333;0.0;0.0;0.5882352941176471;0.23529411764705882;0.10526315789473684;0.38095238095238093;0.16;0.4;0.0;0.0;0.0;0.0;0.10526315789473684;0.09090909090909091;0.09090909090909091;0.0;0.0;0.25;0.10526315789473684;0.0;0.35294117647058826;0.0;0.1111111111111111;0.10526315789473684;0.2857142857142857;0.23529411764705882
GO:0002064;0.26666666666666666;0.0;0.25;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.25;0.0;0.0;0.3076923076923077;0.0;0.14285714285714285;0.0;0.13333333333333333;0.18181818181818182;0.0;0.14285714285714285;0.18181818181818182;0.14285714285714285;0.3333333333333333;0.15384615384615385;0.14285714285714285;0.15384615384615385;0.0;0.0;0.4;0.11764705882352941;0.14285714285714285;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.10526315789473684;0.3333333333333333;0.0;0.0;0.0;0.18181818181818182;0.2857142857142857;0.0;0.0;0.0;0.0;0.125;1.0;0.0;0.2;0.2857142857142857;0.125;0.1111111111111111;0.15384615384615385;0.0;0.16666666666666666;0.11764705882352941;0.13333333333333333;0.0;0.14285714285714285;0.13333333333333333;0.125;0.13333333333333333;0.25;0.16666666666666666;0.16666666666666666;0.2;0.0;0.0;0.14285714285714285;0.16666666666666666;0.26666666666666666;0.0;0.2857142857142857;0.14285714285714285;0.125;0.14285714285714285;0.0;0.1111111111111111;0.16666666666666666;0.0;0.0;0.13333333333333333;0.0;0.3333333333333333;0.13333333333333333;0.0;0.25;0.0;0.0;0.18181818181818182;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.25;0.125;0.14285714285714285;0.0;0.13333333333333333;0.36363636363636365;0.15384615384615385;0.0;0.0;0.13333333333333333;0.0;0.125;0.16666666666666666;0.0;0.26666666666666666;0.26666666666666666;0.18181818181818182;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.11764705882352941;0.0;0.125;0.0;0.0;0.18181818181818182;0.1111111111111111;0.3333333333333333;0.0;0.0;0.18181818181818182;0.0;0.15384615384615385;0.13333333333333333;0.10526315789473684;0.2857142857142857;0.0;0.0;0.0;0.0;0.15384615384615385;0.125;0.125;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.16666666666666666;0.15384615384615385;0.13333333333333333;0.36363636363636365
GO:0043488;0.0;0.6666666666666666;0.5714285714285714;0.09090909090909091;0.17391304347826086;0.5217391304347826;0.16666666666666666;0.2222222222222222;0.16666666666666666;0.08695652173913043;0.0;0.5714285714285714;0.5714285714285714;0.3157894736842105;0.0;0.2222222222222222;0.10526315789473684;0.4;0.0;0.125;0.47619047619047616;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.21052631578947367;0.23529411764705882;0.0;0.0;0.10526315789473684;0.36363636363636365;0.6666666666666666;0.23529411764705882;0.0;0.21052631578947367;0.5714285714285714;0.08333333333333333;0.0;0.4444444444444444;0.21052631578947367;0.43478260869565216;0.0;0.0;0.5;0.21052631578947367;0.10526315789473684;0.5;0.0;0.0;1.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.5454545454545454;0.0;0.0;0.1;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.5454545454545454;0.42105263157894735;0.10526315789473684;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.10526315789473684;0.0;0.08695652173913043;0.35294117647058826;0.0;0.23529411764705882;0.0;0.5882352941176471;0.35294117647058826;0.0;0.631578947368421;0.2857142857142857;0.0;0.0;0.0;0.0;0.1111111111111111;0.3157894736842105;0.47058823529411764;0.2222222222222222;0.4;0.4;0.0;0.0;0.10526315789473684;0.5555555555555556;0.0;0.375;0.1111111111111111;0.0;0.7058823529411765;0.0;0.38095238095238093;0.0;0.11764705882352941;0.1111111111111111;0.0;0.0;0.0;0.21052631578947367;0.2222222222222222;0.0;0.2222222222222222;0.5454545454545454;0.23529411764705882;0.18181818181818182;0.0;0.09523809523809523;0.0;0.0;0.0;0.08695652173913043;0.0;0.2;0.0;0.0;0.0;0.1111111111111111;0.0;0.08333333333333333;0.0;0.5263157894736842;0.2222222222222222;0.5714285714285714;0.5;0.1111111111111111;0.09523809523809523;0.0;0.45454545454545453;0.4444444444444444;0.0;0.0;0.45454545454545453;0.0;0.4444444444444444;0.0;0.1111111111111111;0.0;0.0
