;GO:0061178;GO:0030073;GO:0014066;GO:0030193;GO:0061296;GO:1900212;GO:0023019;GO:0046854;GO:0048557;GO:0008344;GO:0048754;GO:0061017;GO:0006367;GO:0055091;GO:0050796;GO:0009749;GO:0032922;GO:0002314;GO:0002315;GO:0070365;GO:0030308;GO:0001826;GO:0019722;GO:0035556;GO:0010470;GO:0035672;GO:0065004;GO:0033132;GO:0000902;GO:0060395;GO:0043433;GO:0042663;GO:0000226;GO:0072181;GO:0007219;GO:0001678;GO:2000648;GO:2000049;GO:2000048;GO:0006182;GO:0060261;GO:0008285;GO:0039020;GO:0006661;GO:0006468;GO:0045944;GO:0072095;GO:0043401;GO:0000432;GO:0000122;GO:0007229;GO:0051300;GO:0010719;GO:0048863;GO:2000811;GO:0010832;GO:0030522;GO:2000971;GO:0007043;GO:0006351;GO:0006591;GO:0007168;GO:0009267;GO:0061987;GO:0033626;GO:0001657;GO:0071542;GO:2000543;GO:0050900;GO:0030111
GO:0048754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;1.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0061017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.2;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.42857142857142855;0.2857142857142857;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.3333333333333333;0.0;0.2;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0
GO:0055091;0.1111111111111111;0.0;0.09090909090909091;0.2222222222222222;0.08333333333333333;0.08333333333333333;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.08333333333333333;0.0;0.14285714285714285;0.1111111111111111;0.08333333333333333;0.0;0.0;0.0;0.5;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.0;0.08333333333333333;0.1;0.0;0.0;0.0;0.07692307692307693;0.1;0.0;0.07142857142857142;0.07692307692307693;0.0;0.0;0.1;0.0;0.07692307692307693;0.07692307692307693;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.09090909090909091;0.0;0.1
GO:0050796;0.8571428571428571;0.3;0.3333333333333333;0.2222222222222222;0.23076923076923078;0.25;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.2;1.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.375;0.1;0.0;0.0;0.2727272727272727;0.0;0.42857142857142855;0.1111111111111111;0.3;0.0;0.0;0.3333333333333333;0.2;0.3333333333333333;0.09090909090909091;0.3;0.0;0.2727272727272727;0.375;0.0;0.0;0.0;0.25;0.1;0.3333333333333333;0.23076923076923078;0.25;0.3333333333333333;0.0;0.3333333333333333;0.0;0.2727272727272727;0.2727272727272727;0.375;0.1;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.3333333333333333;0.0;0.0;0.09090909090909091;0.0;0.375
GO:0009749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.5;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030308;0.2857142857142857;0.0;0.3333333333333333;0.2857142857142857;0.3333333333333333;0.3333333333333333;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.375;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.42857142857142855;0.25;0.0;0.0;0.4444444444444444;0.0;0.5;0.5;0.3333333333333333;0.0;0.0;0.375;0.1;0.375;0.2222222222222222;0.5;0.0;0.4;0.6666666666666666;0.0;0.0;0.0;0.2727272727272727;0.42857142857142855;0.375;0.25;0.4;0.375;0.0;0.5714285714285714;0.0;0.4444444444444444;0.4444444444444444;0.42857142857142855;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.25;0.375;0.0;0.0;0.2222222222222222;0.0;0.375
GO:0001826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0019722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0
GO:0035556;0.0;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;1.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3333333333333333;0.25;0.0;0.0;0.2;0.375;0.0;0.3333333333333333;0.0;0.3;0.42857142857142855;0.0;0.14285714285714285;0.14285714285714285;0.2727272727272727;0.0;0.0;0.1111111111111111;0.2727272727272727;0.0;0.0;0.375;0.2;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.375
GO:0010470;0.2857142857142857;0.0;0.2222222222222222;0.375;0.4444444444444444;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;1.0;0.0;0.0;0.2;0.0;0.3333333333333333;0.2857142857142857;0.7142857142857143;0.0;0.0;0.0;0.1;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.0;0.2;0.25;0.0;0.0;0.0;0.18181818181818182;0.42857142857142855;0.0;0.16666666666666666;0.18181818181818182;0.0;0.0;0.5;0.0;0.18181818181818182;0.3;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.8333333333333334;0.0;0.25
GO:0035672;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0065004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033132;0.2222222222222222;0.0;0.25;0.2222222222222222;0.25;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.2727272727272727;0.0;0.3;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.3;0.2;0.0;0.0;1.0;0.0;0.3333333333333333;0.3333333333333333;0.25;0.0;0.0;0.2727272727272727;0.08333333333333333;0.2727272727272727;0.18181818181818182;0.36363636363636365;0.0;0.23076923076923078;0.4444444444444444;0.0;0.0;0.0;0.25;0.2;0.2727272727272727;0.23076923076923078;0.4166666666666667;0.2727272727272727;0.0;0.4;0.0;0.3333333333333333;0.3333333333333333;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.2727272727272727;0.0;0.0;0.18181818181818182;0.0;0.2727272727272727
GO:0000902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060395;0.4;0.0;0.375;0.4;0.25;0.25;0.3333333333333333;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;1.0;0.4;0.375;0.25;0.0;0.0;0.2;0.42857142857142855;0.2857142857142857;0.375;0.0;0.3333333333333333;0.5;0.0;0.14285714285714285;0.14285714285714285;0.3;0.3333333333333333;0.0;0.2727272727272727;0.3;0.0;0.0;0.42857142857142855;0.2;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.2;0.2727272727272727;0.0;0.0;0.0;0.2857142857142857;0.0;0.42857142857142855
GO:0043433;0.3333333333333333;0.0;0.25;0.3333333333333333;0.375;0.375;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.5555555555555556;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.3333333333333333;0.0;0.4;1.0;0.2222222222222222;0.0;0.0;0.0;0.1111111111111111;0.25;0.25;0.375;0.0;0.5454545454545454;0.5;0.0;0.0;0.0;0.6;0.2857142857142857;0.0;0.5454545454545454;0.6;0.0;0.0;0.5;0.0;0.3333333333333333;0.3333333333333333;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.25;0.0;0.2857142857142857
GO:0042663;0.2222222222222222;0.0;0.2727272727272727;0.3;0.36363636363636365;0.2727272727272727;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.3;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.7142857142857143;0.0;0.0;0.25;0.0;0.375;0.2222222222222222;1.0;0.0;0.0;0.3;0.08333333333333333;0.3;0.18181818181818182;0.2727272727272727;0.0;0.25;0.3333333333333333;0.0;0.0;0.0;0.23076923076923078;0.4;0.3;0.21428571428571427;0.23076923076923078;0.3;0.0;0.4444444444444444;0.0;0.25;0.36363636363636365;0.3333333333333333;0.2;0.0;0.0;0.0;0.0;0.0;0.21428571428571427;0.3;0.0;0.0;0.625;0.0;0.3
GO:0000226;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.125;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;1.0;0.0;0.25;0.16666666666666666;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.125;0.125;0.0;0.0;0.25;0.1;0.0;0.25;0.5;0.0;0.16666666666666666;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.16666666666666666;0.1;0.25;0.0;0.25;0.0;0.0;0.0
GO:0072181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.3;0.25;0.0;1.0;0.2;0.3333333333333333;0.0;0.0;0.0;0.0;0.375;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.2;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001678;0.1111111111111111;0.2;0.09090909090909091;0.2222222222222222;0.08333333333333333;0.08333333333333333;0.2;0.1111111111111111;0.0;0.0;0.0;0.0;0.2;0.5;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.2;0.2;0.1;0.0;0.0;0.08333333333333333;0.0;0.2;0.1111111111111111;0.08333333333333333;0.16666666666666666;0.0;0.2;1.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.08333333333333333;0.08333333333333333;0.1;0.0;0.1111111111111111;0.1111111111111111;0.07692307692307693;0.1;0.2;0.09090909090909091;0.07692307692307693;0.2;0.2;0.1;0.14285714285714285;0.07692307692307693;0.07692307692307693;0.2;0.1;0.0;0.0;0.0;0.2;0.14285714285714285;0.09090909090909091;0.2;0.0;0.2;0.09090909090909091;0.0;0.1
GO:2000648;0.25;0.0;0.3;0.25;0.18181818181818182;0.25;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.375;0.2222222222222222;0.0;0.0;0.2727272727272727;0.0;0.42857142857142855;0.25;0.3;0.0;0.0;0.3333333333333333;0.09090909090909091;1.0;0.3333333333333333;0.3;0.0;0.4;0.5714285714285714;0.0;0.0;0.0;0.3333333333333333;0.2222222222222222;0.3333333333333333;0.23076923076923078;0.25;0.3333333333333333;0.0;0.3333333333333333;0.0;0.2727272727272727;0.2727272727272727;0.375;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333
GO:2000049;0.25;0.0;0.2;0.25;0.18181818181818182;0.18181818181818182;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.18181818181818182;0.0;0.2857142857142857;0.25;0.18181818181818182;0.0;0.0;0.0;0.09090909090909091;0.3333333333333333;1.0;0.7142857142857143;0.0;0.3;0.2222222222222222;0.0;0.0;0.0;0.2727272727272727;0.2222222222222222;0.0;0.23076923076923078;0.16666666666666666;0.0;0.0;0.2222222222222222;0.0;0.16666666666666666;0.16666666666666666;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.3333333333333333;0.0;0.2222222222222222
