;GO:1902230;GO:1902430;GO:0002282;GO:0006883;GO:0042730;GO:0051092;GO:0045766;GO:1902998;GO:1902949;GO:0006957;GO:0002830;GO:0031638;GO:0006958;GO:0001867;GO:0043032;GO:0051607;GO:0032760;GO:0032689;GO:0010575;GO:0007186;GO:0032286;GO:0000902;GO:1903573;GO:0050729;GO:0043312;GO:1902004;GO:0006898;GO:1902847;GO:0010828;GO:0002686;GO:1905908;GO:0006888;GO:1905907;GO:0001798;GO:0010628;GO:0051131;GO:0001836;GO:0010866;GO:0010469;GO:0032436;GO:0032755;GO:0032753;GO:0032754;GO:0045429;GO:0038172;GO:0090197;GO:0097191;GO:0045944;GO:0009615;GO:0043687;GO:0001970;GO:0045745;GO:0002576;GO:0051024;GO:0051025;GO:0030449;GO:0043691;GO:0010951;GO:0032463;GO:0032464;GO:0048260;GO:0051788;GO:0016579;GO:1905892;GO:0061740;GO:0061741;GO:0090201;GO:0006351;GO:1905895;GO:1901216;GO:0006631;GO:0001774;GO:2000427;GO:0032736;GO:0045087;GO:0001934;GO:0006508;GO:0002826;GO:0050900;GO:0019730;GO:0017038;GO:0010884
GO:0002830;0.3333333333333333;0.18181818181818182;0.0;0.07142857142857142;0.3;0.375;0.3333333333333333;0.3333333333333333;0.21428571428571427;0.5555555555555556;1.0;0.0;0.5555555555555556;0.5555555555555556;0.5;0.0;0.3;0.2;0.3333333333333333;0.0;0.0;0.0;0.375;0.5;0.0;0.3;0.0;0.375;0.3333333333333333;0.375;0.3;0.0;0.18181818181818182;0.4166666666666667;0.3333333333333333;0.0;0.0;0.2;0.375;0.23076923076923078;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3;0.0;0.3;0.0;0.2727272727272727;0.0;0.0;0.5555555555555556;0.5;0.0;0.4;0.2727272727272727;0.5;0.0;0.08333333333333333;0.18181818181818182;0.3;0.3333333333333333;0.0;0.0;0.375;0.0;0.0;0.3;0.0;0.375;0.3333333333333333;0.0;0.0;0.3;0.3333333333333333;0.0;0.2727272727272727;0.0;0.4;0.0;0.0;0.0;0.375
GO:0031638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;1.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0
GO:0006958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.5555555555555556;0.0;1.0;0.6;0.4;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.45454545454545453;0.4;0.0;0.3333333333333333;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.3333333333333333;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.42857142857142855;0.3333333333333333;0.0;0.6;0.0;0.0
GO:0001867;0.2727272727272727;0.0;0.2;0.0;0.25;0.3;0.2727272727272727;0.2727272727272727;0.0;0.6;0.5555555555555556;0.375;0.6;1.0;0.4;0.4;0.25;0.0;0.2727272727272727;0.0;0.0;0.0;0.3;0.4;0.4;0.25;0.0;0.3;0.2727272727272727;0.3;0.25;0.0;0.0;0.3076923076923077;0.2727272727272727;0.0;0.0;0.0;0.3;0.2;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.25;0.0;0.25;0.0;0.23076923076923078;0.125;0.3333333333333333;0.45454545454545453;0.4;0.0;0.3333333333333333;0.23076923076923078;0.4;0.0;0.0;0.0;0.25;0.2727272727272727;0.2857142857142857;0.3333333333333333;0.3;0.0;0.0;0.25;0.375;0.3;0.2727272727272727;0.2222222222222222;0.125;0.25;0.2727272727272727;0.75;0.23076923076923078;0.42857142857142855;0.3333333333333333;0.2;0.5;0.0;0.3
GO:0043032;0.3;0.2727272727272727;0.0;0.07142857142857142;0.2;0.375;0.3333333333333333;0.3333333333333333;0.2857142857142857;0.4;0.5;0.0;0.4;0.4;1.0;0.0;0.3;0.2;0.3333333333333333;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.4;0.0;0.3;0.3333333333333333;0.375;0.4;0.0;0.2727272727272727;0.36363636363636365;0.3333333333333333;0.0;0.0;0.3;0.125;0.3076923076923077;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.4;0.0;0.3;0.0;0.2727272727272727;0.0;0.0;0.4444444444444444;0.3333333333333333;0.0;0.4;0.2727272727272727;0.375;0.0;0.23076923076923078;0.25;0.3;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.25;0.0;0.3333333333333333;0.4444444444444444;0.0;0.0;0.3;0.3333333333333333;0.0;0.36363636363636365;0.0;0.2727272727272727;0.0;0.0;0.0;0.375
GO:0051607;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.5;0.4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.5;0.0;0.0;0.0;0.25;0.4;0.0;0.0
GO:0032760;0.18181818181818182;0.16666666666666666;0.0;0.06666666666666667;0.2727272727272727;0.3333333333333333;0.4444444444444444;0.3;0.2;0.25;0.3;0.0;0.0;0.25;0.3;0.0;1.0;0.4444444444444444;0.625;0.0;0.0;0.0;0.2;0.3;0.0;0.2727272727272727;0.0;0.2;0.3;0.2;0.2727272727272727;0.0;0.16666666666666666;0.23076923076923078;0.3;0.0;0.0;0.18181818181818182;0.1111111111111111;0.21428571428571427;0.625;0.625;0.625;0.2727272727272727;0.0;0.5555555555555556;0.0;0.25;0.0;0.0;0.2727272727272727;0.3;0.0;0.25;0.15384615384615385;0.2;0.0;0.07692307692307693;0.16666666666666666;0.2727272727272727;0.3;0.0;0.0;0.2;0.0;0.0;0.15384615384615385;0.0;0.2;0.3;0.0;0.0;0.2727272727272727;0.625;0.0;0.25;0.0;0.15384615384615385;0.0;0.0;0.0;0.3333333333333333
GO:0032689;0.3333333333333333;0.3;0.0;0.07142857142857142;0.4444444444444444;0.2222222222222222;0.3333333333333333;0.2;0.07692307692307693;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.4444444444444444;1.0;0.5;0.0;0.0;0.0;0.375;0.2;0.0;0.18181818181818182;0.0;0.2222222222222222;0.2;0.375;0.18181818181818182;0.0;0.3;0.15384615384615385;0.2;0.0;0.0;0.2;0.125;0.14285714285714285;0.5;0.5;0.5;0.18181818181818182;0.0;0.4444444444444444;0.0;0.16666666666666666;0.0;0.0;0.18181818181818182;0.2;0.0;0.16666666666666666;0.2727272727272727;0.2222222222222222;0.0;0.25;0.2727272727272727;0.18181818181818182;0.2;0.0;0.0;0.375;0.0;0.0;0.2727272727272727;0.0;0.375;0.2;0.0;0.0;0.18181818181818182;0.5;0.0;0.16666666666666666;0.0;0.2727272727272727;0.0;0.0;0.0;0.2222222222222222
GO:0010575;0.2;0.18181818181818182;0.0;0.07142857142857142;0.3;0.375;0.5;0.3333333333333333;0.21428571428571427;0.2727272727272727;0.3333333333333333;0.0;0.0;0.2727272727272727;0.3333333333333333;0.0;0.625;0.5;1.0;0.0;0.0;0.0;0.2222222222222222;0.3333333333333333;0.0;0.3;0.0;0.2222222222222222;0.3333333333333333;0.2222222222222222;0.3;0.0;0.18181818181818182;0.25;0.3333333333333333;0.0;0.0;0.2;0.125;0.23076923076923078;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.3;0.0;0.625;0.0;0.2727272727272727;0.0;0.0;0.3;0.3333333333333333;0.0;0.2727272727272727;0.16666666666666666;0.2222222222222222;0.0;0.08333333333333333;0.18181818181818182;0.3;0.3333333333333333;0.0;0.0;0.2222222222222222;0.0;0.0;0.16666666666666666;0.0;0.2222222222222222;0.3333333333333333;0.0;0.0;0.3;0.7142857142857143;0.0;0.2727272727272727;0.0;0.16666666666666666;0.0;0.0;0.0;0.375
GO:0007186;0.375;0.3333333333333333;0.0;0.125;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.3333333333333333;0.0;0.375;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.375;0.0;0.25;0.0;0.0;0.0;0.3333333333333333;0.0;0.3;0.0;0.2727272727272727;0.0;0.14285714285714285;0.0;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.3;0.3;0.3333333333333333;0.0;0.0;0.42857142857142855;0.0;0.0;0.3;0.0;0.42857142857142855;0.375;0.2;0.2;0.3;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032286;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1903573;0.5714285714285714;0.5;0.0;0.07692307692307693;0.375;0.25;0.2222222222222222;0.3333333333333333;0.23076923076923078;0.3;0.375;0.0;0.0;0.3;0.3333333333333333;0.0;0.2;0.375;0.2222222222222222;0.42857142857142855;0.0;0.0;1.0;0.375;0.0;0.3333333333333333;0.0;0.42857142857142855;0.2222222222222222;0.42857142857142855;0.3333333333333333;0.0;0.5;0.23076923076923078;0.2222222222222222;0.0;0.0;0.375;0.42857142857142855;0.25;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.3333333333333333;0.0;0.3;0.375;0.2727272727272727;0.0;0.0;0.3;0.375;0.0;0.3333333333333333;0.5;0.375;0.0;0.4;0.4444444444444444;0.3;0.3333333333333333;0.0;0.0;0.6666666666666666;0.0;0.0;0.5;0.0;0.6666666666666666;0.375;0.0;0.0;0.3;0.2222222222222222;0.0;0.3;0.0;0.4444444444444444;0.0;0.0;0.0;0.25
GO:0050729;0.3333333333333333;0.18181818181818182;0.0;0.07142857142857142;0.4444444444444444;0.375;0.3333333333333333;0.3333333333333333;0.21428571428571427;0.4;0.5;0.0;0.4;0.4;0.3333333333333333;0.0;0.3;0.2;0.3333333333333333;0.0;0.0;0.0;0.375;1.0;0.0;0.3;0.0;0.375;0.3333333333333333;0.2222222222222222;0.3;0.0;0.18181818181818182;0.5454545454545454;0.3333333333333333;0.0;0.0;0.2;0.375;0.23076923076923078;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3;0.0;0.3;0.0;0.2727272727272727;0.0;0.0;0.5;0.5;0.0;0.2727272727272727;0.16666666666666666;0.625;0.0;0.08333333333333333;0.18181818181818182;0.3;0.3333333333333333;0.0;0.0;0.375;0.0;0.0;0.3;0.0;0.375;0.3333333333333333;0.0;0.0;0.3;0.3333333333333333;0.0;0.2727272727272727;0.0;0.2727272727272727;0.0;0.0;0.0;0.375
GO:0043312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.2;0.0;0.0
GO:1902004;0.3;0.75;0.0;0.06666666666666667;0.18181818181818182;0.3333333333333333;0.3;0.4;0.46153846153846156;0.25;0.3;0.0;0.0;0.25;0.4;0.0;0.2727272727272727;0.18181818181818182;0.3;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3;0.0;1.0;0.0;0.3;0.3;0.2;0.6666666666666666;0.0;0.5;0.23076923076923078;0.5555555555555556;0.0;0.0;0.4444444444444444;0.3;0.46153846153846156;0.3;0.3;0.3;0.5555555555555556;0.0;0.36363636363636365;0.3;0.45454545454545453;0.0;0.0;0.5454545454545454;0.4;0.0;0.4;0.2727272727272727;0.5;0.0;0.4166666666666667;0.25;0.36363636363636365;0.4;0.0;0.0;0.3333333333333333;0.0;0.0;0.25;0.0;0.3333333333333333;0.4444444444444444;0.0;0.0;0.36363636363636365;0.3;0.0;0.5454545454545454;0.0;0.15384615384615385;0.0;0.0;0.0;0.3333333333333333
GO:0006898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0
GO:1902847;0.375;0.3;0.0;0.07692307692307693;0.3333333333333333;0.25;0.2222222222222222;0.3;0.21428571428571427;0.3;0.375;0.0;0.0;0.3;0.3;0.0;0.2;0.2222222222222222;0.2222222222222222;0.375;0.0;0.0;0.42857142857142855;0.375;0.0;0.3;0.0;1.0;0.2222222222222222;0.25;0.3;0.0;0.3;0.23076923076923078;0.2222222222222222;0.0;0.0;0.3333333333333333;0.6666666666666666;0.23076923076923078;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.3;0.0;0.2727272727272727;0.0;0.25;0.0;0.0;0.3;0.5714285714285714;0.0;0.3;0.3;0.375;0.0;0.25;0.2727272727272727;0.2727272727272727;0.3;0.0;0.0;0.42857142857142855;0.0;0.0;0.5;0.0;0.42857142857142855;0.3333333333333333;0.0;0.0;0.2727272727272727;0.2222222222222222;0.0;0.2727272727272727;0.0;0.3;0.0;0.0;0.0;0.25
