;GO:1902230;GO:1902430;GO:0002282;GO:0006883;GO:0042730;GO:0051092;GO:0045766;GO:1902998;GO:1902949;GO:0006957;GO:0002830;GO:0031638;GO:0006958;GO:0001867;GO:0043032;GO:0051607;GO:0032760;GO:0032689;GO:0010575;GO:0007186;GO:0032286;GO:0000902;GO:1903573;GO:0050729;GO:0043312;GO:1902004;GO:0006898;GO:1902847;GO:0010828;GO:0002686;GO:1905908;GO:0006888;GO:1905907;GO:0001798;GO:0010628;GO:0051131;GO:0001836;GO:0010866;GO:0010469;GO:0032436;GO:0032755;GO:0032753;GO:0032754;GO:0045429;GO:0038172;GO:0090197;GO:0097191;GO:0045944;GO:0009615;GO:0043687;GO:0001970;GO:0045745;GO:0002576;GO:0051024;GO:0051025;GO:0030449;GO:0043691;GO:0010951;GO:0032463;GO:0032464;GO:0048260;GO:0051788;GO:0016579;GO:1905892;GO:0061740;GO:0061741;GO:0090201;GO:0006351;GO:1905895;GO:1901216;GO:0006631;GO:0001774;GO:2000427;GO:0032736;GO:0045087;GO:0001934;GO:0006508;GO:0002826;GO:0050900;GO:0019730;GO:0017038;GO:0010884
GO:0002830;0.1492331351584338;0.042064647228987374;0.0;0.036692364793703955;0.1492331351584338;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.3226259128089404;1.0;0.0;0.3226259128089404;0.3226259128089404;0.28985679281760435;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.0;0.0;0.1492331351584338;0.21066859409381297;0.0;0.11511873865597294;0.0;0.1492331351584338;0.11511873865597294;0.2515269417723919;0.11511873865597294;0.0;0.042064647228987374;0.3226259128089404;0.11511873865597294;0.0;0.0;0.042064647228987374;0.1492331351584338;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.0;0.3226259128089404;0.21066859409381297;0.0;0.28985679281760435;0.2515269417723919;0.29114835073653533;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.1492331351584338;0.0;0.0;0.1492331351584338;0.0;0.1492331351584338;0.11511873865597294;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.0;0.29114835073653533;0.0;0.0;0.0;0.11511873865597294
GO:0031638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1468397877411918;0.0;1.0;0.1468397877411918;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26577770024764036;0.0;0.0;0.0;0.0;0.08547128021085358;0.0;0.0;0.06927734236639929;0.0;0.0;0.0;0.0;0.0;0.26577770024764036;0.0;0.0;0.0;0.0;0.0
GO:0006958;0.1492331351584338;0.042064647228987374;0.29045087053624835;0.036692364793703955;0.1492331351584338;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.4711624160833075;0.3226259128089404;0.1468397877411918;1.0;0.4711624160833075;0.28985679281760435;0.29045087053624835;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.0;0.0;0.1492331351584338;0.21066859409381297;0.29045087053624835;0.11511873865597294;0.0;0.1492331351584338;0.11511873865597294;0.2515269417723919;0.11511873865597294;0.0;0.042064647228987374;0.3226259128089404;0.11511873865597294;0.0;0.0;0.042064647228987374;0.1492331351584338;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.11807622278079505;0.1468397877411918;0.3226259128089404;0.21066859409381297;0.0;0.28985679281760435;0.2515269417723919;0.29114835073653533;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.11807622278079505;0.1468397877411918;0.1492331351584338;0.0;0.0;0.1492331351584338;0.08547128021085358;0.1492331351584338;0.11511873865597294;0.06927734236639929;0.20709043845653538;0.11511873865597294;0.11511873865597294;0.27263387928650545;0.11511873865597294;0.1468397877411918;0.29114835073653533;0.20709043845653538;0.40563595874695835;0.0;0.11511873865597294
GO:0001867;0.1492331351584338;0.042064647228987374;0.29045087053624835;0.036692364793703955;0.1492331351584338;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.4711624160833075;0.3226259128089404;0.1468397877411918;0.4711624160833075;1.0;0.28985679281760435;0.29045087053624835;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.0;0.0;0.1492331351584338;0.21066859409381297;0.29045087053624835;0.11511873865597294;0.0;0.1492331351584338;0.11511873865597294;0.2515269417723919;0.11511873865597294;0.0;0.042064647228987374;0.3226259128089404;0.11511873865597294;0.0;0.0;0.042064647228987374;0.1492331351584338;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.11807622278079505;0.1468397877411918;0.3226259128089404;0.21066859409381297;0.0;0.28985679281760435;0.2515269417723919;0.29114835073653533;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.17988792517482602;0.1468397877411918;0.1492331351584338;0.0;0.0;0.1492331351584338;0.08547128021085358;0.1492331351584338;0.11511873865597294;0.06927734236639929;0.20709043845653538;0.11511873865597294;0.11511873865597294;0.3500744412103939;0.11511873865597294;0.1468397877411918;0.29114835073653533;0.20709043845653538;0.40563595874695835;0.0;0.11511873865597294
GO:0043032;0.047799631016701725;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.12755981097713553;0.12755981097713553;0.28985679281760435;0.28985679281760435;0.0;0.28985679281760435;0.28985679281760435;1.0;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.047799631016701725;0.0;0.0;0.047799631016701725;0.11511873865597294;0.0;0.12755981097713553;0.0;0.047799631016701725;0.11511873865597294;0.2515269417723919;0.12755981097713553;0.0;0.047799631016701725;0.28985679281760435;0.11511873865597294;0.0;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.0;0.0;0.28985679281760435;0.12755981097713553;0.0;0.28985679281760435;0.2515269417723919;0.2515269417723919;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.12755981097713553;0.11511873865597294;0.0;0.12755981097713553;0.0;0.2515269417723919;0.0;0.0;0.0;0.11511873865597294
GO:0051607;0.0;0.0;0.29045087053624835;0.0;0.0;0.0;0.0;0.0;0.0;0.29045087053624835;0.0;0.0;0.29045087053624835;0.29045087053624835;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29045087053624835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4270147659500895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17988792517482602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.27499689082764317;0.0;0.0;0.0;0.20709043845653538;0.338324475896317;0.0;0.0
GO:0032760;0.042064647228987374;0.042064647228987374;0.0;0.036692364793703955;0.18922943134840794;0.11511873865597294;0.24944431948534626;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;1.0;0.3422028587648819;0.3897819566140353;0.042064647228987374;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.3897819566140353;0.3897819566140353;0.3897819566140353;0.11511873865597294;0.042064647228987374;0.3897819566140353;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.3897819566140353;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294
GO:0032689;0.12804570306913615;0.12804570306913615;0.0;0.036692364793703955;0.2868411840981557;0.042064647228987374;0.18922943134840794;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.3422028587648819;1.0;0.3422028587648819;0.042064647228987374;0.0;0.0;0.12804570306913615;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.3422028587648819;0.3422028587648819;0.3422028587648819;0.042064647228987374;0.042064647228987374;0.3422028587648819;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.12804570306913615;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.0;0.12804570306913615;0.0;0.12804570306913615;0.042064647228987374;0.0;0.0;0.042064647228987374;0.3422028587648819;0.0;0.042064647228987374;0.0;0.12804570306913615;0.0;0.0;0.0;0.042064647228987374
GO:0010575;0.042064647228987374;0.042064647228987374;0.0;0.036692364793703955;0.18922943134840794;0.11511873865597294;0.24944431948534626;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.3897819566140353;0.3422028587648819;1.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.3897819566140353;0.3897819566140353;0.3897819566140353;0.11511873865597294;0.042064647228987374;0.3897819566140353;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.3897819566140353;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294
GO:0007186;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.036692364793703955;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;1.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.0;0.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.042064647228987374;0.01468324974140624;0.0;0.0;0.042064647228987374
GO:0032286;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;1.0;0.12408495164008174;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12408495164008174;0.12408495164008174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0
GO:0000902;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.12408495164008174;1.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12408495164008174;0.12408495164008174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0
