;GO:1902230;GO:1902430;GO:0002282;GO:0006883;GO:0042730;GO:0051092;GO:0045766;GO:1902998;GO:1902949;GO:0006957;GO:0002830;GO:0031638;GO:0006958;GO:0001867;GO:0043032;GO:0051607;GO:0032760;GO:0032689;GO:0010575;GO:0007186;GO:0032286;GO:0000902;GO:1903573;GO:0050729;GO:0043312;GO:1902004;GO:0006898;GO:1902847;GO:0010828;GO:0002686;GO:1905908;GO:0006888;GO:1905907;GO:0001798;GO:0010628;GO:0051131;GO:0001836;GO:0010866;GO:0010469;GO:0032436;GO:0032755;GO:0032753;GO:0032754;GO:0045429;GO:0038172;GO:0090197;GO:0097191;GO:0045944;GO:0009615;GO:0043687;GO:0001970;GO:0045745;GO:0002576;GO:0051024;GO:0051025;GO:0030449;GO:0043691;GO:0010951;GO:0032463;GO:0032464;GO:0048260;GO:0051788;GO:0016579;GO:1905892;GO:0061740;GO:0061741;GO:0090201;GO:0006351;GO:1905895;GO:1901216;GO:0006631;GO:0001774;GO:2000427;GO:0032736;GO:0045087;GO:0001934;GO:0006508;GO:0002826;GO:0050900;GO:0019730;GO:0017038;GO:0010884
GO:0002830;0.10526315789473684;0.09999999999999998;0.0;0.07407407407407407;0.1333333333333333;0.12903225806451613;0.19999999999999996;0.19999999999999996;0.08510638297872342;0.3448275862068966;1.0;0.0;0.3846153846153846;0.3448275862068966;0.33333333333333337;0.0;0.2222222222222222;0.17647058823529416;0.25;0.2142857142857143;0.0;0.0;0.2222222222222222;0.3529411764705882;0.0;0.13793103448275867;0.0;0.2666666666666667;0.23529411764705888;0.16000000000000003;0.14814814814814814;0.0;0.1071428571428571;0.2222222222222222;0.25;0.0;0.0;0.15000000000000002;0.25;0.09302325581395354;0.25;0.25;0.25;0.12903225806451613;0.1875;0.10256410256410253;0.1875;0.09523809523809523;0.0;0.0;0.20833333333333337;0.30000000000000004;0.0;0.16216216216216217;0.10256410256410253;0.2142857142857143;0.0;0.07894736842105265;0.13636363636363635;0.18181818181818177;0.18181818181818177;0.0;0.0;0.25;0.0;0.0;0.11111111111111116;0.0;0.25;0.25;0.0;0.0;0.16666666666666663;0.25;0.0;0.11428571428571432;0.0;0.30000000000000004;0.0;0.0;0.0;0.25
GO:0031638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25806451612903225;0.0;1.0;0.2857142857142857;0.25806451612903225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44999999999999996;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.0;0.0;0.0;0.0;0.0
GO:0006958;0.07692307692307687;0.06818181818181823;0.08333333333333337;0.04878048780487809;0.09090909090909094;0.0888888888888889;0.11764705882352944;0.11764705882352944;0.06557377049180324;0.8928571428571429;0.3846153846153846;0.2857142857142857;1.0;0.8928571428571429;0.1875;0.11764705882352944;0.125;0.09677419354838712;0.1333333333333333;0.1071428571428571;0.0;0.0;0.125;0.19354838709677424;0.06818181818181823;0.09302325581395354;0.0;0.13793103448275867;0.12903225806451613;0.10256410256410253;0.09756097560975607;0.0;0.0714285714285714;0.1694915254237288;0.1333333333333333;0.0;0.0;0.08823529411764708;0.1333333333333333;0.07017543859649122;0.1333333333333333;0.1333333333333333;0.1333333333333333;0.0888888888888889;0.09999999999999998;0.07547169811320753;0.09999999999999998;0.0714285714285714;0.06666666666666665;0.25;0.16129032258064513;0.17647058823529416;0.0;0.11764705882352944;0.07547169811320753;0.1428571428571429;0.0;0.05769230769230771;0.08333333333333337;0.11111111111111116;0.11111111111111116;0.06896551724137934;0.22857142857142854;0.1333333333333333;0.0;0.0;0.07999999999999996;0.12765957446808507;0.1333333333333333;0.1333333333333333;0.11764705882352944;0.06451612903225812;0.10526315789473684;0.1333333333333333;0.14814814814814814;0.08163265306122447;0.31999999999999995;0.17647058823529416;0.06666666666666665;0.16666666666666663;0.0;0.1333333333333333
GO:0001867;0.07272727272727275;0.06382978723404253;0.07692307692307687;0.045454545454545414;0.08510638297872342;0.08333333333333337;0.10810810810810811;0.10810810810810811;0.0625;1.0;0.3448275862068966;0.25806451612903225;0.8928571428571429;1.0;0.17142857142857137;0.17142857142857137;0.11428571428571432;0.08823529411764708;0.12121212121212122;0.09677419354838712;0.0;0.0;0.11428571428571432;0.17647058823529416;0.06382978723404253;0.08695652173913049;0.0;0.125;0.11764705882352944;0.09523809523809523;0.09090909090909094;0.0;0.06666666666666665;0.16129032258064513;0.12121212121212122;0.0;0.0;0.08108108108108103;0.12121212121212122;0.06666666666666665;0.12121212121212122;0.12121212121212122;0.12121212121212122;0.08333333333333337;0.09090909090909094;0.0714285714285714;0.09090909090909094;0.06779661016949157;0.06060606060606055;0.22857142857142854;0.15384615384615385;0.16216216216216217;0.0;0.11111111111111116;0.0714285714285714;0.1333333333333333;0.0;0.054545454545454564;0.07692307692307687;0.10256410256410253;0.10256410256410253;0.09677419354838712;0.21052631578947367;0.12121212121212122;0.0;0.0;0.07547169811320753;0.12;0.12121212121212122;0.12121212121212122;0.10810810810810811;0.05882352941176472;0.09756097560975607;0.12121212121212122;0.2142857142857143;0.07692307692307687;0.2857142857142857;0.16216216216216217;0.06060606060606055;0.1515151515151515;0.0;0.12121212121212122
GO:0043032;0.09999999999999998;0.12903225806451613;0.0;0.06896551724137934;0.09090909090909094;0.15625;0.18181818181818177;0.30000000000000004;0.12765957446808507;0.17142857142857137;0.33333333333333337;0.0;0.1875;0.17142857142857137;1.0;0.0;0.19999999999999996;0.1578947368421053;0.2222222222222222;0.2666666666666667;0.0;0.0;0.19999999999999996;0.19047619047619047;0.0;0.2068965517241379;0.0;0.23529411764705888;0.21052631578947367;0.1923076923076923;0.2222222222222222;0.0;0.13793103448275867;0.11764705882352944;0.2222222222222222;0.0;0.0;0.19047619047619047;0.2222222222222222;0.13953488372093026;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.19354838709677424;0.23529411764705888;0.15384615384615385;0.23529411764705888;0.1428571428571429;0.0;0.0;0.15384615384615385;0.2727272727272727;0.0;0.21621621621621623;0.125;0.125;0.0;0.10256410256410253;0.17391304347826086;0.2727272727272727;0.2727272727272727;0.0;0.0;0.2222222222222222;0.0;0.0;0.10526315789473684;0.0;0.2222222222222222;0.375;0.0;0.0;0.25;0.2222222222222222;0.0;0.17142857142857137;0.0;0.16666666666666663;0.0;0.0;0.0;0.2222222222222222
GO:0051607;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.17142857142857137;0.0;0.0;0.11764705882352944;0.17142857142857137;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5384615384615384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.3571428571428571;0.0;0.0;0.0;0.11111111111111116;0.5333333333333333;0.0;0.0
GO:0032760;0.07692307692307687;0.09999999999999998;0.0;0.07407407407407407;0.1333333333333333;0.12903225806451613;0.33333333333333337;0.19999999999999996;0.08510638297872342;0.11428571428571432;0.2222222222222222;0.0;0.125;0.11428571428571432;0.19999999999999996;0.0;1.0;0.33333333333333337;0.6666666666666667;0.2142857142857143;0.0;0.0;0.1578947368421053;0.21052631578947367;0.0;0.13793103448275867;0.0;0.1875;0.23529411764705888;0.11538461538461542;0.14814814814814814;0.0;0.1071428571428571;0.07843137254901966;0.25;0.0;0.0;0.15000000000000002;0.17647058823529416;0.09302325581395354;0.6666666666666667;0.6666666666666667;0.6666666666666667;0.12903225806451613;0.1875;0.22857142857142854;0.1875;0.09523809523809523;0.0;0.0;0.07407407407407407;0.18181818181818177;0.0;0.10256410256410253;0.07499999999999996;0.09677419354838712;0.0;0.07894736842105265;0.13636363636363635;0.18181818181818177;0.18181818181818177;0.0;0.0;0.17647058823529416;0.0;0.0;0.08108108108108103;0.0;0.17647058823529416;0.25;0.0;0.0;0.16666666666666663;0.6666666666666667;0.0;0.11428571428571432;0.0;0.13043478260869568;0.0;0.0;0.0;0.25
GO:0032689;0.11111111111111116;0.14814814814814814;0.0;0.07999999999999996;0.23076923076923073;0.09999999999999998;0.2222222222222222;0.1578947368421053;0.06521739130434778;0.08823529411764708;0.17647058823529416;0.0;0.09677419354838712;0.08823529411764708;0.1578947368421053;0.0;0.33333333333333337;1.0;0.3846153846153846;0.25;0.0;0.0;0.25;0.16666666666666663;0.0;0.1071428571428571;0.0;0.2142857142857143;0.1875;0.17391304347826086;0.11538461538461542;0.0;0.16000000000000003;0.06000000000000005;0.19999999999999996;0.0;0.0;0.16666666666666663;0.19999999999999996;0.0714285714285714;0.3846153846153846;0.3846153846153846;0.3846153846153846;0.09999999999999998;0.2142857142857143;0.13888888888888884;0.2142857142857143;0.07317073170731703;0.0;0.0;0.05660377358490565;0.1428571428571429;0.0;0.07894736842105265;0.10810810810810811;0.10344827586206895;0.0;0.11428571428571432;0.21052631578947367;0.1428571428571429;0.1428571428571429;0.0;0.0;0.2857142857142857;0.0;0.0;0.11764705882352944;0.0;0.2857142857142857;0.19999999999999996;0.0;0.0;0.13043478260869568;0.3846153846153846;0.0;0.08823529411764708;0.0;0.19999999999999996;0.0;0.0;0.0;0.19999999999999996
GO:0010575;0.08108108108108103;0.1071428571428571;0.0;0.07999999999999996;0.1428571428571429;0.13793103448275867;0.375;0.2222222222222222;0.0888888888888889;0.12121212121212122;0.25;0.0;0.1333333333333333;0.12121212121212122;0.2222222222222222;0.0;0.6666666666666667;0.3846153846153846;1.0;0.25;0.0;0.0;0.17647058823529416;0.23529411764705888;0.0;0.14814814814814814;0.0;0.2142857142857143;0.2666666666666667;0.125;0.16000000000000003;0.0;0.11538461538461542;0.08163265306122447;0.2857142857142857;0.0;0.0;0.16666666666666663;0.19999999999999996;0.09756097560975607;0.8;0.8;0.8;0.13793103448275867;0.2142857142857143;0.24242424242424243;0.2142857142857143;0.09999999999999998;0.0;0.0;0.07692307692307687;0.19999999999999996;0.0;0.10810810810810811;0.07894736842105265;0.10344827586206895;0.0;0.08333333333333337;0.15000000000000002;0.19999999999999996;0.19999999999999996;0.0;0.0;0.19999999999999996;0.0;0.0;0.08571428571428574;0.0;0.19999999999999996;0.2857142857142857;0.0;0.0;0.18181818181818177;0.8;0.0;0.12121212121212122;0.0;0.1428571428571429;0.0;0.0;0.0;0.2857142857142857
GO:0007186;0.12121212121212122;0.16666666666666663;0.11111111111111116;0.1428571428571429;0.11538461538461542;0.15384615384615385;0.1875;0.2666666666666667;0.09523809523809523;0.09677419354838712;0.2142857142857143;0.0;0.1071428571428571;0.09677419354838712;0.2666666666666667;0.0;0.2142857142857143;0.25;0.25;1.0;0.18181818181818177;0.16666666666666663;0.3076923076923077;0.19999999999999996;0.07692307692307687;0.16666666666666663;0.0;0.4;0.23076923076923073;0.19999999999999996;0.18181818181818177;0.0;0.18181818181818177;0.06382978723404253;0.25;0.16666666666666663;0.18181818181818177;0.2857142857142857;0.36363636363636365;0.10526315789473684;0.25;0.25;0.25;0.15384615384615385;0.75;0.11764705882352944;0.75;0.10810810810810811;0.0;0.10526315789473684;0.08163265306122447;0.23529411764705888;0.1428571428571429;0.11764705882352944;0.11764705882352944;0.11538461538461542;0.0;0.125;0.25;0.23529411764705888;0.23529411764705888;0.0;0.09090909090909094;0.36363636363636365;0.0;0.0;0.12903225806451613;0.0625;0.36363636363636365;0.36363636363636365;0.11764705882352944;0.16666666666666663;0.21052631578947367;0.25;0.0;0.1333333333333333;0.0;0.16666666666666663;0.18181818181818177;0.0;0.0;0.25
GO:0032286;0.0;0.0;0.10526315789473684;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;1.0;0.36363636363636365;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.15384615384615385;0.0;0.0;0.09999999999999998;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.11111111111111116;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0
GO:0000902;0.0;0.0;0.09999999999999998;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.36363636363636365;1.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.1428571428571429;0.0;0.0;0.09523809523809523;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.10526315789473684;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0
GO:1903573;0.3125;0.2222222222222222;0.0;0.07407407407407407;0.2592592592592593;0.12903225806451613;0.1428571428571429;0.19999999999999996;0.08510638297872342;0.11428571428571432;0.2222222222222222;0.0;0.125;0.11428571428571432;0.19999999999999996;0.0;0.1578947368421053;0.25;0.17647058823529416;0.3076923076923077;0.0;0.0;1.0;0.2777777777777778;0.0;0.13793103448275867;0.0;0.3571428571428571;0.16666666666666663;0.26086956521739135;0.14814814814814814;0.0;0.24;0.09999999999999998;0.17647058823529416;0.0;0.0;0.21052631578947367;0.33333333333333337;0.09302325581395354;0.17647058823529416;0.17647058823529416;0.17647058823529416;0.12903225806451613;0.2666666666666667;0.10256410256410253;0.2666666666666667;0.09523809523809523;0.0;0.0;0.11538461538461542;0.23809523809523814;0.0;0.10256410256410253;0.16216216216216217;0.1724137931034483;0.0;0.17142857142857137;0.3157894736842105;0.18181818181818177;0.18181818181818177;0.0;0.0;0.6666666666666667;0.0;0.0;0.25;0.0;0.6666666666666667;0.25;0.0;0.0;0.16666666666666663;0.17647058823529416;0.0;0.11428571428571432;0.0;0.30000000000000004;0.0;0.0;0.0;0.17647058823529416
