;GO:0016525;GO:0040014;GO:0008584;GO:0033141;GO:0008284;GO:0045762;GO:0007595;GO:1902895;GO:1903489;GO:0042531;GO:0002286;GO:0042699;GO:0009755;GO:0071373;GO:0001545;GO:0045892;GO:0045893;GO:0043330;GO:0045670;GO:0051607;GO:0032962;GO:2000552;GO:0060397;GO:0030183;GO:0044267;GO:0042100;GO:0007565;GO:0007166;GO:0007189;GO:0007200;GO:0009967;GO:0045636;GO:0060337;GO:0042700;GO:0046427;GO:0002323;GO:0045581;GO:0030539;GO:0046597;GO:0045087;GO:0043066;GO:0006508;GO:2000666;GO:0001937;GO:0010469;GO:2000663
GO:0002286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.8;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.8;0.8;0.5356143810225276;0.6000000000000001;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042699;0.43852901558847923;0.5356143810225276;0.8;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.8;0.3356143810225276;0.48300749985576874;0.3356143810225276;0.8;1.0;0.8;0.43852901558847923;0.8;0.4;0.4;0.0;0.43852901558847923;0.0;0.4;0.4;0.8;0.8;0.6000000000000001;0.48300749985576874;0.8;0.8;0.8;0.8;0.48300749985576874;0.43852901558847923;0.8;0.8;0.3660149997115376;0.8;0.3660149997115376;0.8;0.4;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.6000000000000001;0.4
GO:0009755;0.43852901558847923;0.5356143810225276;0.0;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.8;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.8;0.8;1.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.43852901558847923;0.4;0.8;0.8;0.6000000000000001;0.48300749985576874;0.0;0.8;0.8;0.8;0.5356143810225276;0.48300749985576874;0.8;0.8;0.4;0.8;0.4;0.0;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.43852901558847923
GO:0071373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;1.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.3081136762725405;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001545;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.4;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.4;0.4;0.6000000000000001;0.4;0.3356143810225276;0.0;0.4;0.43852901558847923;0.0;0.0;1.0;0.8;0.0;0.3660149997115376;0.0;0.48300749985576874;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.4;0.4;0.3660149997115376;0.4;0.4;0.3081136762725405;0.0;0.3660149997115376;0.0;0.4;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.4;0.4
GO:0045893;0.3660149997115376;0.43852901558847923;0.0;0.4;0.48300749985576874;0.43852901558847923;0.4;0.8;0.48300749985576874;0.4;0.0;0.4;0.43852901558847923;0.0;0.0;0.8;1.0;0.0;0.3660149997115376;0.0;0.5356143810225276;0.3356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.4;0.48300749985576874;0.43852901558847923;0.4;0.4;0.3660149997115376;0.0;0.3081136762725405;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;0.4;0.3356143810225276
GO:0043330;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;1.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045670;0.43852901558847923;0.48300749985576874;0.0;0.3081136762725405;0.48300749985576874;0.3081136762725405;0.4;0.3081136762725405;0.48300749985576874;0.3081136762725405;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;1.0;0.0;0.3660149997115376;0.4;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.43852901558847923;0.3356143810225276;0.0;0.5356143810225276;0.0;0.3356143810225276;0.0;0.4;0.0;0.3660149997115376;0.4;0.43852901558847923;0.3660149997115376
GO:0051607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.4;0.0;1.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032962;0.3356143810225276;0.4;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.4;0.43852901558847923;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.3660149997115376;0.0;1.0;0.3081136762725405;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.4;0.48300749985576874;0.43852901558847923;0.3660149997115376;0.4;0.3660149997115376;0.0;0.3081136762725405;0.0;0.3081136762725405;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;0.4;0.3356143810225276
GO:2000552;0.43852901558847923;0.48300749985576874;0.0;0.3356143810225276;0.4;0.3081136762725405;0.4;0.2830074998557688;0.43852901558847923;0.3356143810225276;0.0;0.4;0.4;0.0;0.0;0.4;0.3356143810225276;0.0;0.4;0.0;0.3081136762725405;1.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.4;0.4;0.48300749985576874;0.3660149997115376;0.4;0.4;0.3660149997115376;0.0;0.43852901558847923;0.0;0.4;0.0;0.4;0.0;0.5356143810225276;0.4;0.48300749985576874;0.5356143810225276
GO:0060397;0.5356143810225276;0.6830074998557688;0.0;0.4;0.6830074998557688;0.48300749985576874;0.8;0.4;0.6000000000000001;0.4;0.8;0.8;0.8;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;1.0;0.8;0.6000000000000001;0.48300749985576874;0.0;0.8;0.8;0.8;0.6000000000000001;0.5356143810225276;0.8;0.8;0.43852901558847923;0.8;0.43852901558847923;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.6830074998557688;0.48300749985576874
GO:0030183;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.8;1.0;0.5356143810225276;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0
GO:0044267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;1.0;0.4;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0
GO:0042100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.8;0.4;1.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007565;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007166;0.43852901558847923;0.5356143810225276;0.0;0.3660149997115376;0.6000000000000001;0.43852901558847923;0.8;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.8;0.8;0.8;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.43852901558847923;0.4;0.8;0.8;0.6000000000000001;0.48300749985576874;0.0;1.0;0.8;0.8;0.5356143810225276;0.48300749985576874;0.8;0.8;0.4;0.8;0.4;0.0;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.43852901558847923
GO:0007189;0.43852901558847923;0.5356143810225276;0.0;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.8;0.3356143810225276;0.48300749985576874;0.3356143810225276;0.8;0.8;0.8;0.43852901558847923;0.0;0.4;0.4;0.0;0.4;0.0;0.3660149997115376;0.4;0.8;0.8;0.6000000000000001;0.48300749985576874;0.0;0.8;1.0;0.8;0.48300749985576874;0.43852901558847923;0.8;0.8;0.3660149997115376;0.8;0.3660149997115376;0.0;0.4;0.0;0.4;0.0;0.4;0.4;0.6000000000000001;0.4
GO:0007200;0.43852901558847923;0.5356143810225276;0.0;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.8;0.3356143810225276;0.48300749985576874;0.3356143810225276;0.8;0.8;0.8;0.43852901558847923;0.0;0.4;0.4;0.0;0.43852901558847923;0.0;0.4;0.4;0.8;0.8;0.6000000000000001;0.48300749985576874;0.0;0.8;0.8;1.0;0.48300749985576874;0.43852901558847923;0.8;0.8;0.3660149997115376;0.8;0.3660149997115376;0.0;0.4;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.6000000000000001;0.4
GO:0009967;0.43852901558847923;0.5356143810225276;0.0;0.48300749985576874;0.6830074998557688;0.3660149997115376;0.48300749985576874;0.4;0.6000000000000001;0.6000000000000001;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.4;0.48300749985576874;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;1.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.0;0.3660149997115376;0.0;0.4;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.8;0.4
GO:0045636;0.43852901558847923;0.48300749985576874;0.0;0.3356143810225276;0.6000000000000001;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.6000000000000001;0.3660149997115376;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.5356143810225276;1.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.4;0.0;0.3660149997115376;0.4;0.43852901558847923;0.3660149997115376
GO:0060337;0.43852901558847923;0.5356143810225276;0.0;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.8;0.3356143810225276;0.48300749985576874;0.3356143810225276;0.8;0.8;0.8;0.43852901558847923;0.0;0.4;0.4;0.0;0.4;0.0;0.3660149997115376;0.4;0.8;0.8;0.6000000000000001;0.48300749985576874;0.0;0.8;0.8;0.8;0.48300749985576874;0.43852901558847923;1.0;0.8;0.3660149997115376;0.8;0.3660149997115376;0.0;0.4;0.0;0.4;0.0;0.4;0.4;0.6000000000000001;0.4
GO:0042700;0.43852901558847923;0.5356143810225276;0.0;0.3356143810225276;0.5356143810225276;0.43852901558847923;0.8;0.3356143810225276;0.48300749985576874;0.3356143810225276;0.8;0.8;0.8;0.43852901558847923;0.0;0.4;0.4;0.0;0.43852901558847923;0.0;0.4;0.4;0.8;0.8;0.6000000000000001;0.48300749985576874;0.0;0.8;0.8;0.8;0.48300749985576874;0.43852901558847923;0.8;1.0;0.3660149997115376;0.8;0.3660149997115376;0.0;0.4;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;0.6000000000000001;0.4
GO:0046427;0.3356143810225276;0.4;0.0;0.6830074998557688;0.48300749985576874;0.2830074998557688;0.3660149997115376;0.3081136762725405;0.43852901558847923;1.0;0.0;0.3660149997115376;0.4;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.3660149997115376;0.6830074998557688;0.4;0.3660149997115376;0.3660149997115376;1.0;0.0;0.2830074998557688;0.0;0.3081136762725405;0.0;0.3356143810225276;0.0;0.3081136762725405;0.3356143810225276;0.5356143810225276;0.3081136762725405
GO:0002323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.8;0.8;0.5356143810225276;0.6000000000000001;0.0;0.8;0.8;0.8;0.0;0.0;0.8;0.8;0.0;1.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045581;0.43852901558847923;0.48300749985576874;0.0;0.2599120563717816;0.4;0.2830074998557688;0.3660149997115376;0.2599120563717816;0.43852901558847923;0.2599120563717816;0.0;0.3660149997115376;0.4;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.5356143810225276;0.0;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.2830074998557688;0.0;1.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.43852901558847923;0.4;0.3660149997115376;0.43852901558847923
GO:0030539;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046597;0.4;0.43852901558847923;0.0;0.2830074998557688;0.4;0.3081136762725405;0.4;0.2830074998557688;0.4;0.2830074998557688;0.0;0.4;0.4;0.0;0.0;0.4;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3081136762725405;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.4;0.4;0.4;0.3660149997115376;0.4;0.4;0.3081136762725405;0.0;0.3660149997115376;0.0;1.0;0.0;0.4;0.0;0.4;0.4;0.4;0.4
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.6830074998557688;0.0;0.0;0.0;0.6830074998557688;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043066;0.4;0.43852901558847923;0.0;0.3081136762725405;0.48300749985576874;0.3081136762725405;0.4;0.3081136762725405;0.4;0.3081136762725405;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.4;0.0;0.3660149997115376;0.4;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.4;0.4;0.43852901558847923;0.3356143810225276;0.0;0.4;0.0;0.4;0.0;1.0;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923
GO:0006508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:2000666;0.48300749985576874;0.5356143810225276;0.0;0.2830074998557688;0.43852901558847923;0.3081136762725405;0.4;0.2830074998557688;0.48300749985576874;0.2830074998557688;0.0;0.4;0.43852901558847923;0.0;0.0;0.4;0.3356143810225276;0.0;0.3660149997115376;0.0;0.3356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.4;0.4;0.3660149997115376;0.4;0.4;0.3081136762725405;0.0;0.43852901558847923;0.0;0.4;0.0;0.43852901558847923;0.0;1.0;0.43852901558847923;0.4;0.8
GO:0001937;0.4;0.43852901558847923;0.0;0.3081136762725405;0.6000000000000001;0.3081136762725405;0.4;0.3081136762725405;0.4;0.3081136762725405;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.4;0.0;0.3660149997115376;0.4;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.4;0.43852901558847923;0.43852901558847923;0.4;0.4;0.43852901558847923;0.3356143810225276;0.0;0.4;0.0;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;1.0;0.43852901558847923;0.43852901558847923
GO:0010469;0.43852901558847923;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.4;0.4;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.8;0.43852901558847923;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.0;0.3660149997115376;0.0;0.4;0.0;0.43852901558847923;0.0;0.4;0.43852901558847923;1.0;0.4
GO:2000663;0.48300749985576874;0.5356143810225276;0.0;0.2830074998557688;0.43852901558847923;0.3081136762725405;0.4;0.2830074998557688;0.48300749985576874;0.2830074998557688;0.0;0.4;0.43852901558847923;0.0;0.0;0.4;0.3356143810225276;0.0;0.3660149997115376;0.0;0.3356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.4;0.4;0.3660149997115376;0.4;0.4;0.3081136762725405;0.0;0.43852901558847923;0.0;0.4;0.0;0.43852901558847923;0.0;0.8;0.43852901558847923;0.4;1.0
