;GO:0060124;GO:0060003;GO:0030073;GO:0006882;GO:0006366;GO:0022008;GO:0043267;GO:0043547;GO:0048715;GO:0006878;GO:0001821;GO:0071651;GO:0002878;GO:0070445;GO:0016055;GO:0010976;GO:0010656;GO:0051968;GO:0051205;GO:2000050;GO:0034260;GO:0015680;GO:0090263;GO:0043950;GO:0007189;GO:0008277;GO:0007218;GO:0045860;GO:0046034;GO:0010469;GO:0019433;GO:0032755;GO:0015677;GO:0008285;GO:0008284;GO:0045786;GO:0090274;GO:0008202;GO:0007595;GO:0045944;GO:0000122;GO:0045471;GO:0030326;GO:0032386;GO:0060253;GO:0060134;GO:0007565;GO:0021520;GO:0001541;GO:0001662;GO:0007204;GO:0002865;GO:0071385;GO:0097755;GO:0070374;GO:0050427;GO:0030036
GO:0045786;0.1333333333333333;0.0;0.06896551724137934;0.07999999999999996;0.0;0.0;0.2857142857142857;0.1428571428571429;0.24;0.08695652173913049;0.0;0.19999999999999996;0.21052631578947367;0.23529411764705888;0.36363636363636365;0.1333333333333333;0.4285714285714286;0.23529411764705888;0.0;0.33333333333333337;0.2857142857142857;0.0;0.19999999999999996;0.19999999999999996;0.25;0.36363636363636365;0.4;0.09756097560975607;0.0;0.33333333333333337;0.0;0.23076923076923073;0.0;0.75;0.4;1.0;0.1333333333333333;0.0;0.1428571428571429;0.10526315789473684;0.16216216216216217;0.0;0.0;0.30000000000000004;0.24;0.36363636363636365;0.0;0.0;0.0;0.0;0.07999999999999996;0.16000000000000003;0.0;0.11764705882352944;0.0888888888888889;0.0;0.0
GO:0090274;0.9285714285714286;0.0;0.08510638297872342;0.06818181818181823;0.0;0.0;0.1515151515151515;0.05882352941176472;0.08510638297872342;0.0714285714285714;0.0;0.11764705882352944;0.07499999999999996;0.10810810810810811;0.12903225806451613;0.125;0.11111111111111116;0.32258064516129037;0.0;0.19999999999999996;0.08571428571428574;0.0;0.2941176470588235;0.2941176470588235;0.11111111111111116;0.2068965517241379;0.1333333333333333;0.10169491525423724;0.0;0.19999999999999996;0.0;0.125;0.0;0.1333333333333333;0.2142857142857143;0.1333333333333333;1.0;0.0;0.09090909090909094;0.1071428571428571;0.06779661016949157;0.0;0.0;0.1785714285714286;0.08510638297872342;0.09375;0.0;0.0;0.0;0.0;0.06818181818181823;0.06521739130434778;0.0;0.08333333333333337;0.1694915254237288;0.0;0.0
GO:0008202;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13888888888888884;0.0;0.23809523809523814;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1470588235294118;0.0
GO:0007595;0.09090909090909094;0.19999999999999996;0.2692307692307693;0.11538461538461542;0.0;0.0;0.11111111111111116;0.125;0.06451612903225812;0.125;0.2941176470588235;0.11111111111111116;0.08695652173913049;0.09523809523809523;0.1333333333333333;0.05882352941176472;0.09999999999999998;0.09523809523809523;0.17647058823529416;0.125;0.11111111111111116;0.23529411764705888;0.08333333333333337;0.08333333333333337;0.09999999999999998;0.1333333333333333;0.1428571428571429;0.0444444444444444;0.0;0.125;0.0;0.125;0.2857142857142857;0.1428571428571429;0.1428571428571429;0.1428571428571429;0.09090909090909094;0.0;1.0;0.04761904761904767;0.046511627906976716;0.0;0.0;0.15384615384615385;0.06451612903225812;0.1333333333333333;0.0;0.0;0.0;0.0;0.11538461538461542;0.06896551724137934;0.0;0.16666666666666663;0.04081632653061229;0.0;0.0
GO:0045944;0.1071428571428571;0.0;0.03508771929824561;0.037735849056603765;0.0;0.0;0.06976744186046513;0.04761904761904767;0.07272727272727275;0.039215686274509776;0.0;0.09523809523809523;0.0625;0.0888888888888889;0.10256410256410253;0.1071428571428571;0.09090909090909094;0.13953488372093026;0.0;0.09999999999999998;0.06976744186046513;0.0;0.13043478260869568;0.13043478260869568;0.09090909090909094;0.10256410256410253;0.10526315789473684;0.2586206896551724;0.0;0.09999999999999998;0.0;0.09999999999999998;0.0;0.10526315789473684;0.16666666666666663;0.10526315789473684;0.1071428571428571;0.0;0.04761904761904767;1.0;0.3921568627450981;0.0;0.0;0.07894736842105265;0.07272727272727275;0.07499999999999996;0.0;0.0;0.0;0.0;0.037735849056603765;0.05555555555555558;0.0;0.0444444444444444;0.24193548387096775;0.0;0.0
GO:0000122;0.06779661016949157;0.0;0.03448275862068961;0.03703703703703709;0.0;0.0;0.09302325581395354;0.046511627906976716;0.11111111111111116;0.038461538461538436;0.0;0.06818181818181823;0.08333333333333337;0.08695652173913049;0.09999999999999998;0.06779661016949157;0.13953488372093026;0.08695652173913049;0.0;0.09756097560975607;0.09302325581395354;0.0;0.08163265306122447;0.08163265306122447;0.0888888888888889;0.09999999999999998;0.10256410256410253;0.1384615384615384;0.0;0.09756097560975607;0.0;0.0714285714285714;0.0;0.16216216216216217;0.10256410256410253;0.16216216216216217;0.06779661016949157;0.0;0.046511627906976716;0.3921568627450981;1.0;0.0;0.0;0.07692307692307687;0.11111111111111116;0.09999999999999998;0.0;0.0;0.0;0.0;0.03703703703703709;0.07407407407407407;0.0;0.04347826086956519;0.13043478260869568;0.0;0.0
GO:0045471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0
GO:0030326;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032386;0.1785714285714286;0.0;0.0714285714285714;0.08333333333333337;0.0;0.0;0.41666666666666663;0.15384615384615385;0.11111111111111116;0.09090909090909094;0.0;0.2142857142857143;0.1578947368421053;0.17647058823529416;0.2727272727272727;0.09999999999999998;0.1875;0.17647058823529416;0.0;0.25;0.2142857142857143;0.0;0.15000000000000002;0.15000000000000002;0.1875;0.2727272727272727;0.30000000000000004;0.07317073170731703;0.0;0.25;0.0;0.25;0.0;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.1785714285714286;0.0;0.15384615384615385;0.07894736842105265;0.07692307692307687;0.0;0.0;1.0;0.11111111111111116;0.2727272727272727;0.0;0.0;0.0;0.0;0.08333333333333337;0.12;0.0;0.125;0.06666666666666665;0.0;0.0
GO:0060253;0.08510638297872342;0.0;0.04347826086956519;0.04761904761904767;0.0;0.0;0.12903225806451613;0.06451612903225812;0.7777777777777778;0.050000000000000044;0.0;0.12903225806451613;0.11111111111111116;0.52;0.1428571428571429;0.275;0.19354838709677424;0.11764705882352944;0.0;0.13793103448275867;0.12903225806451613;0.0;0.10810810810810811;0.10810810810810811;0.12121212121212122;0.1428571428571429;0.14814814814814814;0.06896551724137934;0.0;0.13793103448275867;0.0;0.13793103448275867;0.0;0.29166666666666663;0.1923076923076923;0.24;0.08510638297872342;0.0;0.06451612903225812;0.07272727272727275;0.11111111111111116;0.0;0.0;0.11111111111111116;1.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.04761904761904767;0.09523809523809523;0.0;0.05882352941176472;0.06451612903225812;0.0;0.0
GO:0060134;0.09375;0.0;0.06666666666666665;0.07692307692307687;0.0;0.0;0.2666666666666667;0.1333333333333333;0.1428571428571429;0.08333333333333337;0.0;0.1875;0.5;0.1578947368421053;0.23076923076923073;0.09375;0.23529411764705888;0.1578947368421053;0.0;0.3076923076923077;0.2666666666666667;0.0;0.19047619047619047;0.19047619047619047;0.16666666666666663;0.33333333333333337;0.25;0.06976744186046513;0.0;0.3076923076923077;0.0;0.2142857142857143;0.0;0.36363636363636365;0.25;0.36363636363636365;0.09375;0.0;0.1333333333333333;0.07499999999999996;0.09999999999999998;0.0;0.0;0.2727272727272727;0.1428571428571429;1.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.36363636363636365;0.0;0.11111111111111116;0.08695652173913049;0.0;0.0
GO:0007565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.19999999999999996;0.15384615384615385;0.0;0.0;0.0;0.125;0.0;0.0;0.0
GO:0021520;0.0;0.0;0.0714285714285714;0.08333333333333337;0.06060606060606055;0.5714285714285714;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.18181818181818177;0.0;0.05128205128205132;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;1.0;0.19999999999999996;0.0;0.08333333333333337;0.0;0.07999999999999996;0.0;0.0;0.05405405405405406;0.18181818181818177
GO:0001541;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.19999999999999996;0.19999999999999996;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;1.0;0.0;0.0;0.0714285714285714;0.10526315789473684;0.0;0.0;0.0
GO:0007204;0.06818181818181823;0.0;0.09999999999999998;0.7391304347826086;0.04255319148936165;0.08695652173913049;0.06896551724137934;0.07407407407407407;0.04761904761904767;0.6521739130434783;0.0;0.06896551724137934;0.05882352941176472;0.0625;0.12;0.0444444444444444;0.06451612903225812;0.0625;0.0;0.07407407407407407;0.06896551724137934;0.0;0.05714285714285716;0.05714285714285716;0.09999999999999998;0.07692307692307687;0.125;0.0357142857142857;0.037735849056603765;0.07407407407407407;0.052631578947368474;0.07407407407407407;0.0;0.07999999999999996;0.07999999999999996;0.07999999999999996;0.06818181818181823;0.0;0.11538461538461542;0.037735849056603765;0.03703703703703709;0.0;0.0;0.08333333333333337;0.04761904761904767;0.07692307692307687;0.0;0.08333333333333337;0.0;0.0;1.0;0.050000000000000044;0.05128205128205132;0.10344827586206895;0.033333333333333326;0.039215686274509776;0.07999999999999996
GO:0002865;0.06521739130434778;0.0;0.045454545454545414;0.050000000000000044;0.0;0.0;0.13793103448275867;0.06896551724137934;0.09523809523809523;0.052631578947368474;0.0;0.09999999999999998;0.6521739130434783;0.09090909090909094;0.11111111111111116;0.06521739130434778;0.12903225806451613;0.09090909090909094;0.0;0.14814814814814814;0.13793103448275867;0.0;0.11428571428571432;0.11428571428571432;0.09375;0.15384615384615385;0.11538461538461542;0.052631578947368474;0.0;0.14814814814814814;0.0;0.1071428571428571;0.0;0.16000000000000003;0.11538461538461542;0.16000000000000003;0.06521739130434778;0.0;0.06896551724137934;0.05555555555555558;0.07407407407407407;0.0;0.0;0.12;0.09523809523809523;0.36363636363636365;0.0;0.0;0.0;0.0;0.050000000000000044;1.0;0.0;0.0625;0.06666666666666665;0.0;0.0
GO:0071385;0.0;0.0;0.046511627906976716;0.05128205128205132;0.04166666666666663;0.08333333333333337;0.0;0.0;0.0;0.05405405405405406;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.07692307692307687;0.0;0.03703703703703709;0.0;0.05128205128205132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0714285714285714;0.05128205128205132;0.0;1.0;0.0;0.0;0.038461538461538436;0.07692307692307687
GO:0097755;0.08333333333333337;0.0;0.09090909090909094;0.10344827586206895;0.0;0.0;0.09523809523809523;0.10526315789473684;0.05882352941176472;0.11111111111111116;0.0;0.09523809523809523;0.07692307692307687;0.08333333333333337;0.11111111111111116;0.05405405405405406;0.08695652173913049;0.08333333333333337;0.0;0.10526315789473684;0.09523809523809523;0.0;0.07407407407407407;0.07407407407407407;0.08695652173913049;0.11111111111111116;0.11764705882352944;0.04166666666666663;0.0;0.10526315789473684;0.0;0.10526315789473684;0.0;0.11764705882352944;0.11764705882352944;0.11764705882352944;0.08333333333333337;0.0;0.16666666666666663;0.0444444444444444;0.04347826086956519;0.0;0.0;0.125;0.05882352941176472;0.11111111111111116;0.125;0.0;0.0;0.10526315789473684;0.10344827586206895;0.0625;0.0;1.0;0.038461538461538436;0.0;0.0
GO:0070374;0.1694915254237288;0.0;0.03125;0.033333333333333326;0.0;0.0;0.06000000000000005;0.04081632653061229;0.06451612903225812;0.03448275862068961;0.0;0.08163265306122447;0.07407407407407407;0.07692307692307687;0.08695652173913049;0.09523809523809523;0.07843137254901966;0.21739130434782605;0.0;0.18604651162790697;0.06000000000000005;0.0;0.3111111111111111;0.37209302325581395;0.07843137254901966;0.19047619047619047;0.0888888888888889;0.5686274509803921;0.0;0.18604651162790697;0.0;0.08510638297872342;0.0;0.0888888888888889;0.13953488372093026;0.0888888888888889;0.1694915254237288;0.0;0.04081632653061229;0.24193548387096775;0.13043478260869568;0.0;0.0;0.06666666666666665;0.06451612903225812;0.08695652173913049;0.0;0.0;0.0;0.0;0.033333333333333326;0.06666666666666665;0.0;0.038461538461538436;1.0;0.0;0.0
GO:0050427;0.0;0.0;0.036363636363636376;0.039215686274509776;0.24;0.05555555555555558;0.0;0.0;0.0;0.04081632653061229;0.0;0.0;0.0;0.0;0.05128205128205132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045454545454545414;0.0;0.052631578947368474;0.0;0.6190476190476191;0.0;0.12765957446808507;0.0;0.0;0.0;0.0;0.0;0.0;0.1470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05405405405405406;0.0;0.0;0.039215686274509776;0.0;0.038461538461538436;0.0;0.0;1.0;0.052631578947368474
GO:0030036;0.0;0.0;0.06896551724137934;0.07999999999999996;0.05882352941176472;0.19999999999999996;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.16666666666666663;0.0;0.050000000000000044;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.07999999999999996;0.0;0.07692307692307687;0.0;0.0;0.052631578947368474;1.0
