;GO:1904674;GO:0008284;GO:0044255;GO:1904677;GO:0000038;GO:0046638;GO:0060644;GO:0050850;GO:0006637;GO:0046641;GO:0045893;GO:2000737;GO:0051965;GO:0038128;GO:0035556;GO:0050852;GO:0006351;GO:0050806;GO:0007169;GO:0038083;GO:0030217;GO:0001676;GO:0001558;GO:0045087;GO:0072678;GO:0033147;GO:0031146;GO:2000103
GO:0045893;0.09999999999999998;0.17647058823529416;0.0;0.16216216216216217;0.0;0.08955223880597019;0.0;0.13636363636363635;0.0;0.09677419354838712;1.0;0.09999999999999998;0.13043478260869568;0.10256410256410253;0.11428571428571432;0.10204081632653061;0.0;0.15384615384615385;0.10810810810810811;0.0;0.0;0.0;0.11428571428571432;0.0;0.0;0.08695652173913049;0.0;0.14634146341463417
GO:2000737;0.2222222222222222;0.2857142857142857;0.0;0.23529411764705888;0.0;0.1333333333333333;0.0;0.16666666666666663;0.0;0.09523809523809523;0.09999999999999998;1.0;0.19999999999999996;0.23529411764705888;0.3076923076923077;0.1428571428571429;0.0;0.21052631578947367;0.2666666666666667;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.2727272727272727;0.0;0.25
GO:0051965;0.36363636363636365;0.30000000000000004;0.0;0.26086956521739135;0.0;0.22916666666666663;0.0;0.19999999999999996;0.0;0.125;0.13043478260869568;0.19999999999999996;1.0;0.16000000000000003;0.19047619047619047;0.1428571428571429;0.0;0.24;0.17391304347826086;0.0;0.0;0.0;0.25;0.0;0.0;0.125;0.0;0.5
GO:0038128;0.16666666666666663;0.3076923076923077;0.1333333333333333;0.25;0.09090909090909094;0.08695652173913049;0.1428571428571429;0.17391304347826086;0.11111111111111116;0.09756097560975607;0.10256410256410253;0.23529411764705888;0.16000000000000003;1.0;0.6;0.29166666666666663;0.05555555555555558;0.2222222222222222;0.8;0.06451612903225812;0.09999999999999998;0.09090909090909094;0.33333333333333337;0.0;0.11764705882352944;0.17391304347826086;0.06060606060606055;0.19999999999999996
GO:0035556;0.2142857142857143;0.4444444444444444;0.18181818181818177;0.33333333333333337;0.11111111111111116;0.09523809523809523;0.19999999999999996;0.21052631578947367;0.1428571428571429;0.10810810810810811;0.11428571428571432;0.3076923076923077;0.19047619047619047;0.6;1.0;0.2857142857142857;0.0625;0.2857142857142857;0.75;0.07407407407407407;0.125;0.11111111111111116;0.5;0.0;0.15384615384615385;0.21052631578947367;0.06896551724137934;0.25
GO:0050852;0.1428571428571429;0.21739130434782605;0.07692307692307687;0.1923076923076923;0.06060606060606055;0.12962962962962965;0.07999999999999996;0.22580645161290325;0.06896551724137934;0.1428571428571429;0.10204081632653061;0.1428571428571429;0.1428571428571429;0.29166666666666663;0.2857142857142857;1.0;0.04255319148936165;0.1785714285714286;0.31818181818181823;0.04761904761904767;0.09999999999999998;0.06060606060606055;0.17391304347826086;0.07999999999999996;0.11111111111111116;0.1515151515151515;0.045454545454545414;0.16666666666666663
GO:0006351;0.0;0.0;0.2068965517241379;0.0;0.16666666666666663;0.0;0.0625;0.0;0.1515151515151515;0.0;0.0;0.0;0.0;0.05555555555555558;0.0625;0.04255319148936165;1.0;0.0;0.05882352941176472;0.2142857142857143;0.052631578947368474;0.16666666666666663;0.0;0.0;0.05714285714285716;0.0;0.20454545454545459;0.0
GO:0050806;0.21052631578947367;0.46153846153846156;0.0;0.375;0.0;0.13043478260869568;0.0;0.5263157894736843;0.0;0.14634146341463417;0.15384615384615385;0.21052631578947367;0.24;0.2222222222222222;0.2857142857142857;0.1785714285714286;0.0;1.0;0.25;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.26086956521739135;0.0;0.30000000000000004
GO:0007169;0.1875;0.36363636363636365;0.15384615384615385;0.2857142857142857;0.09999999999999998;0.09090909090909094;0.16666666666666663;0.19047619047619047;0.125;0.10256410256410253;0.10810810810810811;0.2666666666666667;0.17391304347826086;0.8;0.75;0.31818181818181823;0.05882352941176472;0.25;1.0;0.06896551724137934;0.11111111111111116;0.09999999999999998;0.4;0.0;0.1333333333333333;0.19047619047619047;0.06451612903225812;0.2222222222222222
GO:0038083;0.0;0.0;0.25;0.0;0.19354838709677424;0.0;0.07407407407407407;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.06451612903225812;0.07407407407407407;0.04761904761904767;0.2142857142857143;0.0;0.06896551724137934;1.0;0.06060606060606055;0.19354838709677424;0.0;0.0;0.06666666666666665;0.0;0.29729729729729726;0.0
GO:0030217;0.0;0.0;0.11764705882352944;0.0;0.08333333333333337;0.0;0.3846153846153846;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.09999999999999998;0.125;0.09999999999999998;0.052631578947368474;0.0;0.11111111111111116;0.06060606060606055;1.0;0.08333333333333337;0.0;0.125;0.16666666666666663;0.0;0.05714285714285716;0.0
GO:0001676;0.0;0.0;0.5;0.0;1.0;0.0;0.11111111111111116;0.0;0.26315789473684215;0.0;0.0;0.0;0.0;0.09090909090909094;0.11111111111111116;0.06060606060606055;0.16666666666666663;0.0;0.09999999999999998;0.19354838709677424;0.08333333333333337;1.0;0.0;0.0;0.09523809523809523;0.0;0.18181818181818177;0.0
GO:0001558;0.2142857142857143;0.4444444444444444;0.0;0.33333333333333337;0.0;0.09523809523809523;0.0;0.21052631578947367;0.0;0.10810810810810811;0.11428571428571432;0.3076923076923077;0.25;0.33333333333333337;0.5;0.17391304347826086;0.0;0.2857142857142857;0.4;0.0;0.0;0.0;1.0;0.0;0.0;0.21052631578947367;0.0;0.25
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.125;0.0;0.0;1.0;0.15384615384615385;0.0;0.0;0.0
GO:0072678;0.0;0.0;0.1428571428571429;0.0;0.09523809523809523;0.0;0.15384615384615385;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.11764705882352944;0.15384615384615385;0.11111111111111116;0.05714285714285716;0.0;0.1333333333333333;0.06666666666666665;0.16666666666666663;0.09523809523809523;0.0;0.15384615384615385;1.0;0.0;0.0625;0.0
GO:0033147;0.12;0.19999999999999996;0.0;0.17391304347826086;0.0;0.07547169811320753;0.0;0.3076923076923077;0.0;0.08333333333333337;0.08695652173913049;0.2727272727272727;0.125;0.17391304347826086;0.21052631578947367;0.1515151515151515;0.0;0.26086956521739135;0.19047619047619047;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;1.0;0.0;0.14814814814814814
GO:0031146;0.0;0.0;0.23076923076923073;0.0;0.18181818181818177;0.0;0.06896551724137934;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.06060606060606055;0.06896551724137934;0.045454545454545414;0.20454545454545459;0.0;0.06451612903225812;0.29729729729729726;0.05714285714285716;0.18181818181818177;0.0;0.0;0.0625;0.0;1.0;0.0
GO:2000103;0.47058823529411764;0.5;0.0;0.33333333333333337;0.0;0.2558139534883721;0.0;0.24;0.0;0.19512195121951215;0.14634146341463417;0.25;0.5;0.19999999999999996;0.25;0.16666666666666663;0.0;0.30000000000000004;0.2222222222222222;0.0;0.0;0.0;0.25;0.0;0.0;0.14814814814814814;0.0;1.0
