;GO:0090179;GO:0032693;GO:1902950;GO:0090251;GO:0002322;GO:0002755;GO:0002316;GO:0043031;GO:0001942;GO:0051482;GO:0002638;GO:0072540;GO:0071219;GO:1905184;GO:0019886;GO:0032720;GO:0050710;GO:0043318;GO:0007186;GO:1902564;GO:0050729;GO:0045577;GO:0007266;GO:0006898;GO:0032956;GO:0002689;GO:0002922;GO:0002605;GO:0002924;GO:0030890;GO:0010469;GO:0031666;GO:0050766;GO:0050765;GO:0035025;GO:0038096;GO:0002300;GO:0030889;GO:0032740;GO:0050859;GO:0034163;GO:0034166;GO:0035690;GO:0050707;GO:1904646;GO:0007166;GO:0043410;GO:1905898;GO:1901216;GO:0002224;GO:0002622;GO:0009617;GO:0071222;GO:0002305;GO:0001811;GO:0045087;GO:0046330;GO:0016064;GO:0045088;GO:0001814;GO:2001199
GO:0010469;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.1492331351584338;0.0;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.17530917548795347;0.0;0.042064647228987374;0.047799631016701725;0.1492331351584338;0.047799631016701725;0.047799631016701725;0.1492331351584338;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.1492331351584338;0.1492331351584338;0.042064647228987374;0.1492331351584338;0.047799631016701725;1.0;0.1786822519641151;0.047799631016701725;0.047799631016701725;0.1786822519641151;0.1492331351584338;0.0;0.047799631016701725;0.042064647228987374;0.1786822519641151;0.1786822519641151;0.1492331351584338;0.0;0.047799631016701725;0.0;0.047799631016701725;0.1786822519641151;0.1492331351584338;0.047799631016701725;0.1492331351584338;0.1492331351584338;0.0;0.0;0.0;0.1492331351584338;0.0;0.1786822519641151;0.0;0.1492331351584338;0.1492331351584338;0.047799631016701725
GO:0031666;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.21066859409381297;0.0;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.12755981097713553;0.0;0.042064647228987374;0.047799631016701725;0.1492331351584338;0.047799631016701725;0.047799631016701725;0.42150463152831036;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.31604190962270823;0.21066859409381297;0.042064647228987374;0.1492331351584338;0.12755981097713553;0.1786822519641151;1.0;0.12755981097713553;0.047799631016701725;0.25051392497694763;0.21066859409381297;0.0;0.047799631016701725;0.11511873865597294;0.1786822519641151;0.1786822519641151;0.21066859409381297;0.0;0.047799631016701725;0.0;0.047799631016701725;0.25051392497694763;0.21066859409381297;0.12755981097713553;0.21066859409381297;0.1492331351584338;0.0;0.0;0.0;0.31604190962270823;0.0;0.25051392497694763;0.0;0.1492331351584338;0.31604190962270823;0.047799631016701725
GO:0050766;0.047799631016701725;0.042064647228987374;0.20397374928165476;0.0;0.0;0.11511873865597294;0.0;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.12755981097713553;0.0;0.042064647228987374;0.23542160760630382;0.365604090407221;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.0;0.20397374928165476;0.19673256925640645;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.12755981097713553;0.047799631016701725;0.12755981097713553;1.0;0.559779821948086;0.12755981097713553;0.11511873865597294;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.23542160760630382;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.12755981097713553;0.0;0.042064647228987374;0.042064647228987374;0.047799631016701725
GO:0050765;0.047799631016701725;0.12804570306913615;0.20397374928165476;0.0;0.0;0.047799631016701725;0.0;0.13839445927415203;0.0;0.036692364793703955;0.12804570306913615;0.0;0.0;0.047799631016701725;0.0;0.12804570306913615;0.3772119238002075;0.3772119238002075;0.047799631016701725;0.13839445927415203;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.20397374928165476;0.19673256925640645;0.042064647228987374;0.12804570306913615;0.12804570306913615;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.559779821948086;1.0;0.047799631016701725;0.047799631016701725;0.0;0.13839445927415203;0.042064647228987374;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.23542160760630382;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.0;0.0;0.12804570306913615;0.0;0.047799631016701725;0.0;0.042064647228987374;0.12804570306913615;0.13839445927415203
GO:0035025;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.21066859409381297;0.0;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.12755981097713553;0.0;0.042064647228987374;0.047799631016701725;0.1492331351584338;0.047799631016701725;0.047799631016701725;0.21066859409381297;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.1492331351584338;0.21066859409381297;0.042064647228987374;0.1492331351584338;0.12755981097713553;0.1786822519641151;0.25051392497694763;0.12755981097713553;0.047799631016701725;1.0;0.21066859409381297;0.0;0.047799631016701725;0.11511873865597294;0.1786822519641151;0.1786822519641151;0.21066859409381297;0.0;0.047799631016701725;0.0;0.047799631016701725;0.29215307485716907;0.21066859409381297;0.12755981097713553;0.21066859409381297;0.1492331351584338;0.0;0.0;0.0;0.1492331351584338;0.0;0.29215307485716907;0.0;0.1492331351584338;0.1492331351584338;0.047799631016701725
GO:0038096;0.2052608479739753;0.042064647228987374;0.047799631016701725;0.0;0.29045087053624835;0.367695780748326;0.29045087053624835;0.2515269417723919;0.0;0.036692364793703955;0.2515269417723919;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.20709043845653538;0.042064647228987374;0.047799631016701725;0.29114835073653533;0.12659489728285286;0.2515269417723919;0.21066859409381297;0.2515269417723919;0.12659489728285286;0.0;0.047799631016701725;0.2515269417723919;0.3226259128089404;0.2515269417723919;0.29114835073653533;0.28985679281760435;0.1492331351584338;0.21066859409381297;0.11511873865597294;0.047799631016701725;0.21066859409381297;1.0;0.20709043845653538;0.2515269417723919;0.11511873865597294;0.29114835073653533;0.29114835073653533;0.367695780748326;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.2052608479739753;0.21066859409381297;0.21066859409381297;0.11511873865597294;0.367695780748326;0.29114835073653533;0.0;0.01468324974140624;0.20709043845653538;0.29114835073653533;0.20709043845653538;0.21066859409381297;0.29045087053624835;0.29114835073653533;0.29114835073653533;0.2515269417723919
GO:0002300;0.01468324974140624;0.0;0.0;0.0;0.40842982240055986;0.20709043845653538;0.46015394173903684;0.0;0.1302612429746404;0.01468324974140624;0.0;0.1890450431733396;0.01468324974140624;0.0;0.20709043845653538;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;1.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.01468324974140624;0.5249712668632919;0.0;0.20709043845653538;0.0;0.20709043845653538;0.0;0.0;0.0
GO:0030889;0.047799631016701725;0.12804570306913615;0.047799631016701725;0.0;0.0;0.2515269417723919;0.0;0.4828467087500229;0.0;0.036692364793703955;0.38719244885860515;0.0;0.0;0.047799631016701725;0.0;0.12804570306913615;0.13839445927415203;0.49753320136328577;0.047799631016701725;0.4828467087500229;0.042064647228987374;0.45911555624142997;0.047799631016701725;0.0;0.047799631016701725;0.38719244885860515;0.2515269417723919;0.38719244885860515;0.38719244885860515;0.5812300573629361;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.2515269417723919;0.0;1.0;0.042064647228987374;0.38719244885860515;0.2515269417723919;0.2515269417723919;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.2515269417723919;0.2515269417723919;0.0;0.0;0.0;0.38719244885860515;0.0;0.047799631016701725;0.0;0.2515269417723919;0.38719244885860515;0.38719244885860515
GO:0032740;0.18922943134840794;0.3422028587648819;0.042064647228987374;0.0;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.11511873865597294;0.0;0.3422028587648819;0.3422028587648819;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.18922943134840794;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.042064647228987374;1.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.0;0.3422028587648819;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.11511873865597294;0.0;0.042064647228987374;0.042064647228987374;0.18922943134840794
GO:0050859;0.047799631016701725;0.12804570306913615;0.047799631016701725;0.0;0.0;0.29114835073653533;0.0;0.38719244885860515;0.0;0.036692364793703955;0.38719244885860515;0.0;0.0;0.047799631016701725;0.0;0.12804570306913615;0.13839445927415203;0.38719244885860515;0.047799631016701725;0.38719244885860515;0.1492331351584338;0.2515269417723919;0.047799631016701725;0.0;0.047799631016701725;0.38719244885860515;0.29114835073653533;0.38719244885860515;0.38719244885860515;0.2515269417723919;0.1786822519641151;0.1786822519641151;0.047799631016701725;0.13839445927415203;0.1786822519641151;0.29114835073653533;0.0;0.38719244885860515;0.042064647228987374;1.0;0.29114835073653533;0.29114835073653533;0.0;0.047799631016701725;0.0;0.047799631016701725;0.1786822519641151;0.1492331351584338;0.047799631016701725;0.29114835073653533;0.29114835073653533;0.0;0.0;0.0;0.38719244885860515;0.0;0.1786822519641151;0.0;0.29114835073653533;0.38719244885860515;0.38719244885860515
GO:0034163;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.397685014700051;0.0;0.2515269417723919;0.0;0.036692364793703955;0.2515269417723919;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.29114835073653533;0.047799631016701725;0.2515269417723919;0.32510388282920627;0.2515269417723919;0.047799631016701725;0.0;0.047799631016701725;0.2515269417723919;0.29114835073653533;0.2515269417723919;0.29114835073653533;0.2515269417723919;0.1786822519641151;0.1786822519641151;0.047799631016701725;0.047799631016701725;0.1786822519641151;0.29114835073653533;0.0;0.2515269417723919;0.042064647228987374;0.29114835073653533;1.0;0.397685014700051;0.0;0.047799631016701725;0.0;0.047799631016701725;0.1786822519641151;0.2611260707055071;0.047799631016701725;0.397685014700051;0.29114835073653533;0.0;0.0;0.0;0.32510388282920627;0.0;0.2611260707055071;0.0;0.397685014700051;0.32510388282920627;0.2515269417723919
GO:0034166;0.12659489728285286;0.042064647228987374;0.047799631016701725;0.0;0.20709043845653538;0.5432265022520768;0.20709043845653538;0.2515269417723919;0.0;0.036692364793703955;0.2515269417723919;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.20709043845653538;0.042064647228987374;0.047799631016701725;0.29114835073653533;0.12659489728285286;0.2515269417723919;0.3940665660283042;0.2515269417723919;0.12659489728285286;0.0;0.047799631016701725;0.2515269417723919;0.3226259128089404;0.2515269417723919;0.29114835073653533;0.28985679281760435;0.1492331351584338;0.21066859409381297;0.11511873865597294;0.047799631016701725;0.21066859409381297;0.367695780748326;0.20709043845653538;0.2515269417723919;0.11511873865597294;0.29114835073653533;0.397685014700051;1.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.21066859409381297;0.2611260707055071;0.11511873865597294;0.5432265022520768;0.29114835073653533;0.0;0.01468324974140624;0.20709043845653538;0.32510388282920627;0.20709043845653538;0.2611260707055071;0.20709043845653538;0.397685014700051;0.32510388282920627;0.2515269417723919
GO:0035690;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;1.0;0.0;0.2473380912762773;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.11807622278079505;0.2473380912762773;0.01468324974140624;0.0;0.11807622278079505;0.0;0.11807622278079505;0.0;0.0;0.0
GO:0050707;0.18922943134840794;0.3422028587648819;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.3422028587648819;0.47531348230829473;0.33382621846353866;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.18922943134840794;0.047799631016701725;0.0;0.047799631016701725;0.19673256925640645;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.23542160760630382;0.23542160760630382;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.3422028587648819;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;1.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.047799631016701725;0.0;0.042064647228987374;0.042064647228987374;0.18922943134840794
GO:1904646;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.21955571243929653;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.2473380912762773;0.0;1.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.11807622278079505;0.3195445505781995;0.01468324974140624;0.0;0.11807622278079505;0.0;0.11807622278079505;0.0;0.0;0.0
GO:0007166;0.2052608479739753;0.042064647228987374;0.047799631016701725;0.0;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.12659489728285286;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.2052608479739753;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.01468324974140624;1.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.042064647228987374;0.0;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.0;0.047799631016701725;0.0;0.042064647228987374;0.042064647228987374;0.047799631016701725
GO:0043410;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.21066859409381297;0.0;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.28270809275848624;0.0;0.042064647228987374;0.047799631016701725;0.1492331351584338;0.047799631016701725;0.047799631016701725;0.21066859409381297;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.1492331351584338;0.21066859409381297;0.042064647228987374;0.1492331351584338;0.12755981097713553;0.1786822519641151;0.25051392497694763;0.12755981097713553;0.047799631016701725;0.29215307485716907;0.21066859409381297;0.0;0.047799631016701725;0.11511873865597294;0.1786822519641151;0.1786822519641151;0.21066859409381297;0.0;0.047799631016701725;0.0;0.047799631016701725;1.0;0.21066859409381297;0.12755981097713553;0.21066859409381297;0.1492331351584338;0.0;0.0;0.0;0.1492331351584338;0.0;0.35725817352143013;0.0;0.1492331351584338;0.1492331351584338;0.047799631016701725
GO:1905898;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.2611260707055071;0.0;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.12755981097713553;0.0;0.042064647228987374;0.047799631016701725;0.1492331351584338;0.047799631016701725;0.047799631016701725;0.2611260707055071;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.1492331351584338;0.21066859409381297;0.042064647228987374;0.1492331351584338;0.12755981097713553;0.1492331351584338;0.21066859409381297;0.12755981097713553;0.047799631016701725;0.21066859409381297;0.21066859409381297;0.0;0.047799631016701725;0.11511873865597294;0.1492331351584338;0.2611260707055071;0.2611260707055071;0.0;0.047799631016701725;0.0;0.047799631016701725;0.21066859409381297;1.0;0.12755981097713553;0.2611260707055071;0.1492331351584338;0.0;0.0;0.0;0.2611260707055071;0.0;0.3417099416999735;0.0;0.2611260707055071;0.2611260707055071;0.047799631016701725
GO:1901216;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.11511873865597294;0.0;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.12755981097713553;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;1.0;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.12755981097713553;0.0;0.042064647228987374;0.042064647228987374;0.047799631016701725
GO:0002224;0.12659489728285286;0.042064647228987374;0.047799631016701725;0.0;0.20709043845653538;0.5432265022520768;0.20709043845653538;0.2515269417723919;0.0;0.036692364793703955;0.2515269417723919;0.01468324974140624;0.01468324974140624;0.11511873865597294;0.20709043845653538;0.042064647228987374;0.047799631016701725;0.29114835073653533;0.12659489728285286;0.2515269417723919;0.3940665660283042;0.2515269417723919;0.12659489728285286;0.0;0.047799631016701725;0.2515269417723919;0.3226259128089404;0.2515269417723919;0.29114835073653533;0.28985679281760435;0.1492331351584338;0.21066859409381297;0.11511873865597294;0.047799631016701725;0.21066859409381297;0.367695780748326;0.20709043845653538;0.2515269417723919;0.11511873865597294;0.29114835073653533;0.397685014700051;0.5432265022520768;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.21066859409381297;0.2611260707055071;0.11511873865597294;1.0;0.29114835073653533;0.0;0.01468324974140624;0.20709043845653538;0.32510388282920627;0.20709043845653538;0.2611260707055071;0.20709043845653538;0.397685014700051;0.32510388282920627;0.2515269417723919
GO:0002622;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.29114835073653533;0.0;0.2515269417723919;0.0;0.036692364793703955;0.38220218632940633;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.49604003480066305;0.042064647228987374;0.2515269417723919;0.1492331351584338;0.2515269417723919;0.042064647228987374;0.0;0.042064647228987374;0.2515269417723919;0.29114835073653533;0.7102186756541412;0.6062065451967478;0.2515269417723919;0.1492331351584338;0.1492331351584338;0.042064647228987374;0.042064647228987374;0.1492331351584338;0.29114835073653533;0.0;0.2515269417723919;0.042064647228987374;0.29114835073653533;0.29114835073653533;0.29114835073653533;0.0;0.042064647228987374;0.0;0.042064647228987374;0.1492331351584338;0.1492331351584338;0.042064647228987374;0.29114835073653533;1.0;0.0;0.0;0.0;0.6062065451967478;0.0;0.1492331351584338;0.0;0.29114835073653533;0.6062065451967478;0.2515269417723919
GO:0009617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.307600388966433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.307600388966433;0.0;0.0;0.11807622278079505;0.0;0.11807622278079505;0.0;0.0;0.0
GO:0071222;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.4828467087500229;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.2473380912762773;0.0;0.3195445505781995;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.307600388966433;1.0;0.01468324974140624;0.0;0.11807622278079505;0.0;0.11807622278079505;0.0;0.0;0.0
GO:0002305;0.01468324974140624;0.0;0.0;0.0;0.40842982240055986;0.20709043845653538;0.46015394173903684;0.0;0.1302612429746404;0.01468324974140624;0.0;0.1890450431733396;0.01468324974140624;0.0;0.20709043845653538;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.5249712668632919;0.0;0.0;0.0;0.0;0.20709043845653538;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.01468324974140624;1.0;0.0;0.20709043845653538;0.0;0.20709043845653538;0.0;0.0;0.0
GO:0001811;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.0;0.32510388282920627;0.0;0.38719244885860515;0.0;0.036692364793703955;0.5201685022656286;0.0;0.0;0.042064647228987374;0.0;0.12804570306913615;0.12804570306913615;0.6363586695896766;0.042064647228987374;0.38719244885860515;0.38873827313952897;0.2515269417723919;0.042064647228987374;0.0;0.042064647228987374;0.4204373513082825;0.29114835073653533;0.38719244885860515;0.7644913825262545;0.2515269417723919;0.1492331351584338;0.31604190962270823;0.042064647228987374;0.12804570306913615;0.1492331351584338;0.29114835073653533;0.0;0.38719244885860515;0.042064647228987374;0.38719244885860515;0.32510388282920627;0.32510388282920627;0.0;0.042064647228987374;0.0;0.042064647228987374;0.1492331351584338;0.2611260707055071;0.042064647228987374;0.32510388282920627;0.6062065451967478;0.0;0.0;0.0;1.0;0.0;0.2611260707055071;0.0;0.32510388282920627;0.9291048419030481;0.38719244885860515
GO:0045087;0.0;0.0;0.0;0.0;0.20709043845653538;0.20709043845653538;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.20709043845653538;0.0;0.0;0.0;0.0;0.20709043845653538;0.11807622278079505;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.11807622278079505;0.11807622278079505;0.20709043845653538;0.0;1.0;0.0;0.27263387928650545;0.0;0.0;0.0
GO:0046330;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.2611260707055071;0.0;0.047799631016701725;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.28270809275848624;0.0;0.042064647228987374;0.047799631016701725;0.1492331351584338;0.047799631016701725;0.047799631016701725;0.2611260707055071;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.1492331351584338;0.21066859409381297;0.042064647228987374;0.1492331351584338;0.12755981097713553;0.1786822519641151;0.25051392497694763;0.12755981097713553;0.047799631016701725;0.29215307485716907;0.21066859409381297;0.0;0.047799631016701725;0.11511873865597294;0.1786822519641151;0.2611260707055071;0.2611260707055071;0.0;0.047799631016701725;0.0;0.047799631016701725;0.35725817352143013;0.3417099416999735;0.12755981097713553;0.2611260707055071;0.1492331351584338;0.0;0.0;0.0;0.2611260707055071;0.0;1.0;0.0;0.2611260707055071;0.2611260707055071;0.047799631016701725
GO:0016064;0.0;0.0;0.0;0.0;0.29045087053624835;0.20709043845653538;0.29045087053624835;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29045087053624835;0.20709043845653538;0.0;0.0;0.0;0.0;0.20709043845653538;0.11807622278079505;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.11807622278079505;0.11807622278079505;0.20709043845653538;0.0;0.27263387928650545;0.0;1.0;0.0;0.0;0.0
GO:0045088;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.397685014700051;0.0;0.2515269417723919;0.0;0.036692364793703955;0.2515269417723919;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.29114835073653533;0.042064647228987374;0.2515269417723919;0.32510388282920627;0.2515269417723919;0.042064647228987374;0.0;0.042064647228987374;0.2515269417723919;0.29114835073653533;0.2515269417723919;0.29114835073653533;0.2515269417723919;0.1492331351584338;0.1492331351584338;0.042064647228987374;0.042064647228987374;0.1492331351584338;0.29114835073653533;0.0;0.2515269417723919;0.042064647228987374;0.29114835073653533;0.397685014700051;0.397685014700051;0.0;0.042064647228987374;0.0;0.042064647228987374;0.1492331351584338;0.2611260707055071;0.042064647228987374;0.397685014700051;0.29114835073653533;0.0;0.0;0.0;0.32510388282920627;0.0;0.2611260707055071;0.0;1.0;0.32510388282920627;0.2515269417723919
GO:0001814;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.0;0.32510388282920627;0.0;0.38719244885860515;0.0;0.036692364793703955;0.5201685022656286;0.0;0.0;0.042064647228987374;0.0;0.12804570306913615;0.12804570306913615;0.7230203735568398;0.042064647228987374;0.38719244885860515;0.38873827313952897;0.2515269417723919;0.042064647228987374;0.0;0.042064647228987374;0.4204373513082825;0.29114835073653533;0.38719244885860515;0.7644913825262545;0.2515269417723919;0.1492331351584338;0.31604190962270823;0.042064647228987374;0.12804570306913615;0.1492331351584338;0.29114835073653533;0.0;0.38719244885860515;0.042064647228987374;0.38719244885860515;0.32510388282920627;0.32510388282920627;0.0;0.042064647228987374;0.0;0.042064647228987374;0.1492331351584338;0.2611260707055071;0.042064647228987374;0.32510388282920627;0.6062065451967478;0.0;0.0;0.0;0.9291048419030481;0.0;0.2611260707055071;0.0;0.32510388282920627;1.0;0.38719244885860515
