;GO:0045606;GO:0008584;GO:1902476;GO:0022408;GO:0032570;GO:0045687;GO:0023019;GO:0006366;GO:0051291;GO:0051091;GO:0007016;GO:0045766;GO:1902910;GO:0003334;GO:0002159;GO:0030307;GO:0001666;GO:0071773;GO:0045893;GO:0043154;GO:0035635;GO:0042307;GO:0060674;GO:0046827;GO:0000902;GO:0060670;GO:0090263;GO:0045214;GO:0003382;GO:0051260;GO:1900740;GO:0043312;GO:0008630;GO:0007266;GO:1900029;GO:0030855;GO:0071681;GO:0071285;GO:0007416;GO:0007219;GO:0032912;GO:0001954;GO:0010628;GO:2000648;GO:0070830;GO:0001836;GO:0086091;GO:0072659;GO:2000048;GO:0035023;GO:1904274;GO:0008284;GO:0060901;GO:0048699;GO:0045944;GO:0061436;GO:0043568;GO:0000079;GO:0048023;GO:0010839;GO:0010838;GO:0045471;GO:0006977;GO:0048863;GO:0060706;GO:0010951;GO:2000178;GO:0098911;GO:0032463;GO:0032464;GO:0043537;GO:0007043;GO:0007162;GO:0090200;GO:0060856;GO:0007565;GO:0050982;GO:0051796;GO:0030833;GO:0001657;GO:0043066;GO:0032773;GO:0050900;GO:0071901;GO:0086073;GO:2000147
GO:0045606;1.0;0.0;0.0;0.5333333333333333;0.0;0.6666666666666666;0.42857142857142855;0.0;0.0;0.4;0.13333333333333333;0.625;0.625;0.0;0.0;0.6666666666666666;0.0;0.0;0.42105263157894735;0.38095238095238093;0.0;0.4444444444444444;0.0;0.4444444444444444;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.42105263157894735;0.0;0.125;0.11764705882352941;0.4444444444444444;0.0;0.0;0.0;0.0;0.13333333333333333;0.5;0.5333333333333333;0.5333333333333333;0.6666666666666666;0.0;0.0;0.23529411764705882;0.0;0.5;0.4444444444444444;0.0;0.7142857142857143;0.4444444444444444;0.0;0.4;0.11764705882352941;0.5;0.4;0.625;0.5;0.625;0.0;0.4;0.0;0.0;0.42105263157894735;0.5333333333333333;0.3157894736842105;0.47058823529411764;0.47058823529411764;0.42105263157894735;0.0;0.5714285714285714;0.5555555555555556;0.0;0.0;0.0;0.5882352941176471;0.42105263157894735;0.0;0.5;0.5;0.0;0.2;0.0;0.5333333333333333
GO:0008584;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.18181818181818182;0.46153846153846156;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.5454545454545454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.2;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902476;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022408;0.5333333333333333;0.0;0.0;1.0;0.0;0.11764705882352941;0.46153846153846156;0.0;0.0;0.3157894736842105;0.14285714285714285;0.4;0.5333333333333333;0.0;0.0;0.5714285714285714;0.0;0.0;0.4444444444444444;0.5;0.0;0.35294117647058826;0.0;0.35294117647058826;0.0;0.0;0.5;0.0;0.0;0.0;0.1111111111111111;0.0;0.13333333333333333;0.125;0.35294117647058826;0.0;0.0;0.0;0.0;0.14285714285714285;0.5333333333333333;0.5714285714285714;0.42857142857142855;0.5714285714285714;0.0;0.0;0.25;0.0;0.9333333333333333;0.47058823529411764;0.0;0.6153846153846154;0.11764705882352941;0.0;0.42105263157894735;0.125;0.5333333333333333;0.42105263157894735;0.5333333333333333;0.6666666666666666;0.5333333333333333;0.0;0.5263157894736842;0.0;0.0;0.5555555555555556;0.7142857142857143;0.3333333333333333;0.625;0.5;0.4444444444444444;0.0;0.9230769230769231;0.47058823529411764;0.0;0.0;0.0;0.5;0.4444444444444444;0.0;0.6666666666666666;0.4;0.0;0.5263157894736842;0.0;0.5714285714285714
GO:0032570;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.5714285714285714;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045687;0.6666666666666666;0.0;0.0;0.11764705882352941;0.0;1.0;0.125;0.0;0.0;0.09090909090909091;0.11764705882352941;0.5555555555555556;0.1111111111111111;0.0;0.0;0.11764705882352941;0.0;0.0;0.09523809523809523;0.08695652173913043;0.0;0.1;0.0;0.1;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.09523809523809523;0.0;0.1111111111111111;0.10526315789473684;0.1;0.0;0.0;0.0;0.0;0.11764705882352941;0.1111111111111111;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.0;0.0;0.10526315789473684;0.0;0.1111111111111111;0.1;0.0;0.125;0.1;0.0;0.09090909090909091;0.10526315789473684;0.1111111111111111;0.09090909090909091;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.09090909090909091;0.0;0.0;0.09523809523809523;0.11764705882352941;0.09523809523809523;0.10526315789473684;0.10526315789473684;0.09523809523809523;0.0;0.125;0.1;0.0;0.0;0.0;0.10526315789473684;0.09523809523809523;0.0;0.1111111111111111;0.1111111111111111;0.0;0.09090909090909091;0.0;0.11764705882352941
GO:0023019;0.42857142857142855;0.0;0.0;0.46153846153846156;0.0;0.125;1.0;0.11764705882352941;0.15384615384615385;0.3333333333333333;0.15384615384615385;0.42857142857142855;0.5714285714285714;0.16666666666666666;0.15384615384615385;0.6153846153846154;0.0;0.15384615384615385;0.35294117647058826;0.42105263157894735;0.0;0.375;0.0;0.375;0.18181818181818182;0.0;0.4;0.14285714285714285;0.15384615384615385;0.15384615384615385;0.11764705882352941;0.125;0.14285714285714285;0.13333333333333333;0.375;0.18181818181818182;0.3076923076923077;0.3076923076923077;0.18181818181818182;0.15384615384615385;0.42857142857142855;0.46153846153846156;0.46153846153846156;0.6153846153846154;0.15384615384615385;0.15384615384615385;0.26666666666666666;0.0;0.42857142857142855;0.375;0.15384615384615385;0.6666666666666666;0.125;0.16666666666666666;0.3333333333333333;0.13333333333333333;0.42857142857142855;0.4444444444444444;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.0;0.2222222222222222;0.36363636363636365;0.18181818181818182;0.23529411764705882;0.6153846153846154;0.35294117647058826;0.4;0.4;0.35294117647058826;0.16666666666666666;0.5;0.5;0.18181818181818182;0.0;0.0;0.4;0.35294117647058826;0.0;0.5714285714285714;0.42857142857142855;0.16666666666666666;0.2222222222222222;0.0;0.46153846153846156
GO:0006366;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;1.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.0;0.11764705882352941;0.1111111111111111;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.09090909090909091;0.09523809523809523;0.10526315789473684;0.1;0.0;0.125;0.1111111111111111;0.1111111111111111;0.125;0.1111111111111111;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.09523809523809523;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913043;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.125;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0
GO:0051291;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.1111111111111111;1.0;0.0;0.14285714285714285;0.0;0.0;0.15384615384615385;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.13333333333333333;0.14285714285714285;0.14285714285714285;0.1111111111111111;0.11764705882352941;0.13333333333333333;0.125;0.0;0.16666666666666666;0.14285714285714285;0.14285714285714285;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.11764705882352941;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0
GO:0051091;0.4;0.0;0.0;0.3157894736842105;0.0;0.09090909090909091;0.3333333333333333;0.0;0.0;1.0;0.10526315789473684;0.4;0.4;0.0;0.0;0.42105263157894735;0.0;0.0;0.8695652173913043;0.24;0.0;0.36363636363636365;0.0;0.36363636363636365;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.34782608695652173;0.0;0.1;0.09523809523809523;0.36363636363636365;0.0;0.0;0.0;0.0;0.10526315789473684;0.3;0.42105263157894735;0.42105263157894735;0.42105263157894735;0.0;0.0;0.19047619047619047;0.0;0.3;0.2727272727272727;0.0;0.4444444444444444;0.09090909090909091;0.0;0.8333333333333334;0.09523809523809523;0.4;0.25;0.4;0.3;0.4;0.0;0.25;0.0;0.0;0.2608695652173913;0.3157894736842105;0.2608695652173913;0.2857142857142857;0.38095238095238093;0.2608695652173913;0.0;0.3333333333333333;0.36363636363636365;0.0;0.0;0.0;0.2857142857142857;0.2608695652173913;0.0;0.3;0.4;0.0;0.25;0.0;0.42105263157894735
