;GO:0070904;GO:0040015;GO:0015851;GO:0036510;GO:1903441;GO:0015031;GO:0006486;GO:0043001;GO:0042311;GO:0045444;GO:0045345;GO:0045944;GO:0040018;GO:0045348;GO:0000122;GO:0006814;GO:0032966;GO:0036509;GO:0031497;GO:0016310;GO:0019886;GO:0032402;GO:0038108;GO:0015882;GO:0060333;GO:0006351;GO:0006491;GO:0060296;GO:1905515;GO:0007288;GO:0006139;GO:0006357;GO:0010629;GO:0006888;GO:0002503;GO:0014824;GO:0019852;GO:0030433;GO:0036511;GO:1904382;GO:0036512
GO:0045345;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;1.0;0.2380646511352721;0.11511873865597294;0.2380646511352721;0.14613499162995364;0.0;0.14052726254022924;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.14613499162995364;0.10567815125427765;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0
GO:0045944;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.2380646511352721;1.0;0.11511873865597294;0.2380646511352721;0.193449319138058;0.0;0.14052726254022924;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.193449319138058;0.1356691921375081;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0
GO:0040018;0.0;0.5684283594602376;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.11511873865597294;0.11511873865597294;1.0;0.11511873865597294;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0
GO:0045348;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.2380646511352721;0.2380646511352721;0.11511873865597294;1.0;0.14613499162995364;0.0;0.14052726254022924;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.14613499162995364;0.10567815125427765;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0
GO:0000122;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.14613499162995364;0.193449319138058;0.042064647228987374;0.14613499162995364;1.0;0.0;0.2479916404201316;0.0;0.0;0.0;0.0;0.0;0.12804570306913615;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.193449319138058;0.24029018053993487;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0
GO:0006814;0.2671917332720723;0.0;0.14698621595948655;0.0;0.13331334997803274;0.14698621595948655;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032966;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.14052726254022924;0.14052726254022924;0.042064647228987374;0.14052726254022924;0.2479916404201316;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.12804570306913615;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.14052726254022924;0.18816457782507542;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0
GO:0036509;0.0;0.0;0.0;0.7164193676121927;0.0;0.0;0.18032682375526765;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.01468324974140624;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.5094860969422297;0.0;0.01468324974140624;0.01468324974140624;0.07548231845693805;0.0;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.1468397877411918;0.7164193676121927;0.6935962244293026;0.7164193676121927
GO:0031497;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;1.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.2041871440868109;0.2041871440868109;0.01468324974140624;0.0;0.0;0.0;0.2041871440868109;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0016310;0.0;0.0;0.0;0.06886689890529227;0.0;0.0;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06886689890529227;0.01468324974140624;1.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.0;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.0;0.0;0.0;0.01468324974140624;0.0;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.06886689890529227
GO:0019886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032402;0.14698621595948655;0.0;0.14698621595948655;0.0;0.2147074070362994;0.14698621595948655;0.0;0.2147074070362994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2515948343026044;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0038108;0.0;0.12804570306913615;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.16702085169111647;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.0;0.12804570306913615;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;1.0;0.0;0.338483172736548;0.01468324974140624;0.01468324974140624;0.16702085169111647;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.12804570306913615;0.0;0.01468324974140624;0.16702085169111647;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0015882;0.7873145257091445;0.0;0.21812588790229387;0.0;0.13331334997803274;0.21812588790229387;0.0;0.21812588790229387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060333;0.0;0.042064647228987374;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.036692364793703955;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.0;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.338483172736548;0.0;1.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.0;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0006351;0.0;0.0;0.0;0.10587402764930422;0.0;0.0;0.10587402764930422;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10587402764930422;0.01468324974140624;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;1.0;0.10587402764930422;0.0;0.01468324974140624;0.01468324974140624;0.13943261564481066;0.0;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.10587402764930422;0.10587402764930422;0.10587402764930422;0.10587402764930422
GO:0006491;0.0;0.0;0.0;0.5094860969422297;0.0;0.0;0.1468397877411918;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5094860969422297;0.01468324974140624;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;1.0;0.0;0.01468324974140624;0.01468324974140624;0.07548231845693805;0.0;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.1468397877411918;0.5094860969422297;0.5094860969422297;0.5094860969422297
GO:0060296;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.16702085169111647;0.0;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.16702085169111647;0.0;0.047799631016701725;0.0;0.0;1.0;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.0
GO:1905515;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.2041871440868109;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;1.0;0.20695866249713105;0.01468324974140624;0.0;0.0;0.0;0.2041871440868109;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0007288;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.2041871440868109;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.20695866249713105;1.0;0.01468324974140624;0.0;0.0;0.0;0.2041871440868109;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0006139;0.0;0.0;0.0;0.07548231845693805;0.0;0.0;0.07548231845693805;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07548231845693805;0.01468324974140624;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.13943261564481066;0.07548231845693805;0.0;0.01468324974140624;0.01468324974140624;1.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.07548231845693805;0.07548231845693805;0.07548231845693805;0.07548231845693805
GO:0006357;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.14613499162995364;0.193449319138058;0.042064647228987374;0.14613499162995364;0.193449319138058;0.0;0.14052726254022924;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;1.0;0.1356691921375081;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0
GO:0010629;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.10567815125427765;0.1356691921375081;0.042064647228987374;0.10567815125427765;0.24029018053993487;0.0;0.18816457782507542;0.0;0.0;0.0;0.0;0.0;0.12804570306913615;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.1356691921375081;1.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0
GO:0006888;0.14698621595948655;0.0;0.14698621595948655;0.0;0.2147074070362994;0.14698621595948655;0.0;0.4029163868994108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.2515948343026044;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002503;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.2041871440868109;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.2041871440868109;0.2041871440868109;0.01468324974140624;0.0;0.0;0.0;1.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0014824;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.49828803942410677;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.16702085169111647;0.0;0.036692364793703955;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0019852;0.0;0.0;0.0;0.06927734236639929;0.0;0.0;0.06927734236639929;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06927734236639929;0.01468324974140624;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.06927734236639929;0.0;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.0;0.0;0.0;0.01468324974140624;0.0;1.0;0.06927734236639929;0.06927734236639929;0.06927734236639929;0.06927734236639929
GO:0030433;0.0;0.0;0.0;0.1468397877411918;0.0;0.0;0.1468397877411918;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1468397877411918;0.01468324974140624;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.1468397877411918;0.0;0.01468324974140624;0.01468324974140624;0.07548231845693805;0.0;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;1.0;0.1468397877411918;0.1468397877411918;0.1468397877411918
GO:0036511;0.0;0.0;0.0;0.7164193676121927;0.0;0.0;0.18032682375526765;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7164193676121927;0.01468324974140624;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.5094860969422297;0.0;0.01468324974140624;0.01468324974140624;0.07548231845693805;0.0;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.1468397877411918;1.0;0.6935962244293026;0.7164193676121927
GO:1904382;0.0;0.0;0.0;0.6935962244293026;0.0;0.0;0.18032682375526765;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6935962244293026;0.01468324974140624;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.5094860969422297;0.0;0.01468324974140624;0.01468324974140624;0.07548231845693805;0.0;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.1468397877411918;0.6935962244293026;1.0;0.6935962244293026
GO:0036512;0.0;0.0;0.0;0.7164193676121927;0.0;0.0;0.18032682375526765;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7164193676121927;0.01468324974140624;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.5094860969422297;0.0;0.01468324974140624;0.01468324974140624;0.07548231845693805;0.0;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.1468397877411918;0.7164193676121927;0.6935962244293026;1.0
