;GO:0070904;GO:0040015;GO:0015851;GO:0036510;GO:1903441;GO:0015031;GO:0006486;GO:0043001;GO:0042311;GO:0045444;GO:0045345;GO:0045944;GO:0040018;GO:0045348;GO:0000122;GO:0006814;GO:0032966;GO:0036509;GO:0031497;GO:0016310;GO:0019886;GO:0032402;GO:0038108;GO:0015882;GO:0060333;GO:0006351;GO:0006491;GO:0060296;GO:1905515;GO:0007288;GO:0006139;GO:0006357;GO:0010629;GO:0006888;GO:0002503;GO:0014824;GO:0019852;GO:0030433;GO:0036511;GO:1904382;GO:0036512
GO:0045345;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;1.0;0.5356143810225276;0.48300749985576874;0.8;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
GO:0045944;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.5356143810225276;1.0;0.43852901558847923;0.5356143810225276;0.8;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;1.0;0.6000000000000001;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0
GO:0040018;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;1.0;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0
GO:0045348;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.8;0.5356143810225276;0.48300749985576874;1.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
GO:0000122;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.8;0.3660149997115376;0.48300749985576874;1.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0
GO:0006814;0.48300749985576874;0.0;0.48300749985576874;0.0;0.3081136762725405;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032966;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0
GO:0036509;0.0;0.0;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;0.48300749985576874;0.0;0.3356143810225276;0.3660149997115376;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.43852901558847923;0.8;0.6830074998557688;0.8
GO:0031497;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;1.0;0.5356143810225276;0.0;0.0;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.8;0.3660149997115376;0.8;0.3660149997115376
GO:0016310;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.5356143810225276;1.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.6000000000000001;0.3356143810225276;0.6000000000000001;0.3356143810225276
GO:0019886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032402;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0038108;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.8;0.0;0.8;0.6000000000000001;0.4;0.3660149997115376;0.48300749985576874;0.4;0.3660149997115376;0.0;0.43852901558847923;0.3660149997115376;0.8;0.5356143810225276;0.0;0.0;1.0;0.0;0.8;0.8;0.5356143810225276;0.6000000000000001;0.8;0.8;0.6000000000000001;0.4;0.43852901558847923;0.0;0.8;0.8;0.5356143810225276;0.8;0.3660149997115376;0.8;0.3660149997115376
GO:0015882;0.8;0.0;0.5356143810225276;0.0;0.3356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060333;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.8;0.0;0.8;0.6000000000000001;0.4;0.3660149997115376;0.48300749985576874;0.4;0.3660149997115376;0.0;0.43852901558847923;0.3660149997115376;0.8;0.5356143810225276;0.0;0.0;0.8;0.0;1.0;0.8;0.5356143810225276;0.6000000000000001;0.8;0.8;0.6000000000000001;0.4;0.43852901558847923;0.0;0.8;0.8;0.5356143810225276;0.8;0.3660149997115376;0.8;0.3660149997115376
GO:0006351;0.0;0.0;0.0;0.4;0.0;0.0;0.8;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.8;0.5356143810225276;0.0;0.0;0.8;0.0;0.8;1.0;0.6000000000000001;0.0;0.8;0.8;0.6830074998557688;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.8;0.4;0.8;0.4
GO:0006491;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.6830074998557688;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.6000000000000001;1.0;0.0;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.8;0.48300749985576874
GO:0060296;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.4;0.3660149997115376;0.48300749985576874;0.4;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;1.0;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0
GO:1905515;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.8;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.8;0.48300749985576874;0.0;0.0;0.8;0.0;0.8;0.8;0.48300749985576874;0.0;1.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.8;0.3356143810225276;0.8;0.3356143810225276
GO:0007288;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.8;0.5356143810225276;0.0;0.0;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.8;1.0;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.8;0.3660149997115376;0.8;0.3660149997115376
GO:0006139;0.0;0.0;0.0;0.4;0.0;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6000000000000001;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.6830074998557688;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;1.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.8;0.4;0.8;0.4
GO:0006357;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.5356143810225276;1.0;0.4;0.5356143810225276;1.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.4;0.0;0.0;0.0;1.0;0.6830074998557688;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0
GO:0010629;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.8;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.6830074998557688;1.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0
GO:0006888;0.6000000000000001;0.0;0.6000000000000001;0.0;0.5356143810225276;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002503;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.8;0.5356143810225276;0.0;0.0;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;1.0;0.0;0.5356143810225276;0.8;0.3660149997115376;0.8;0.3660149997115376
GO:0014824;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.4;0.3660149997115376;0.48300749985576874;0.4;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0019852;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.5356143810225276;0.0;1.0;0.6000000000000001;0.3356143810225276;0.6000000000000001;0.3356143810225276
GO:0030433;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.8;0.6000000000000001;0.0;0.0;0.8;0.0;0.8;0.8;0.6830074998557688;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;1.0;0.43852901558847923;0.8;0.43852901558847923
GO:0036511;0.0;0.0;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;0.48300749985576874;0.0;0.3356143810225276;0.3660149997115376;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.43852901558847923;1.0;0.6830074998557688;0.8
GO:1904382;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.8;0.6000000000000001;0.0;0.0;0.8;0.0;0.8;0.8;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.8;0.6830074998557688;1.0;0.6830074998557688
GO:0036512;0.0;0.0;0.0;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;0.48300749985576874;0.0;0.3356143810225276;0.3660149997115376;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.43852901558847923;0.8;0.6830074998557688;1.0
