;GO:0003091;GO:0090336;GO:0036378;GO:0042737;GO:0009750;GO:0042738;GO:0042572;GO:0042376;GO:0042574;GO:0046697;GO:0042377;GO:0043542;GO:0090050;GO:0045766;GO:0050873;GO:0071498;GO:0043154;GO:0031915;GO:0016098;GO:0051926;GO:0051968;GO:0071456;GO:0070207;GO:0010575;GO:0033138;GO:0042307;GO:0031394;GO:0032088;GO:0008631;GO:0043312;GO:0046466;GO:0009404;GO:0046427;GO:0071284;GO:1990776;GO:0001516;GO:0032355;GO:0006809;GO:0031622;GO:0033327;GO:0016125;GO:0071407;GO:0030336;GO:0071449;GO:0045429;GO:0033280;GO:0042759;GO:0008285;GO:0055078;GO:0045907;GO:0045786;GO:0008202;GO:1901687;GO:0000038;GO:1902219;GO:0090271;GO:0045986;GO:0045987;GO:0048661;GO:0071471;GO:0097267;GO:0034605;GO:0042360;GO:0002933;GO:0042361;GO:0019221;GO:0051384;GO:2000377;GO:0034644;GO:0070542;GO:0070301;GO:0032304;GO:0032227;GO:0071318;GO:0032305;GO:0071636;GO:0036101;GO:0008210;GO:0090362;GO:0061304;GO:0009822;GO:0033629;GO:0019371;GO:0071260;GO:0008209;GO:0019373;GO:0019372;GO:0006749;GO:0043065;GO:0006706;GO:0097756;GO:0032496;GO:0034356;GO:0030199;GO:0010243
GO:0051968;0.036692364793703955;0.12755981097713553;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.11511873865597294;0.0;0.0;0.047799631016701725;0.40055823995504786;0.0;0.042064647228987374;1.0;0.0;0.0;0.11511873865597294;0.12755981097713553;0.11511873865597294;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.24096127213516677;0.0;0.0;0.0;0.0;0.036692364793703955;0.11511873865597294;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.036692364793703955;0.11511873865597294;0.047799631016701725;0.0;0.0;0.0;0.16845680521671735;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.12755981097713553;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.042064647228987374;0.40055823995504786;0.0;0.11511873865597294;0.11511873865597294;0.0;0.036692364793703955;0.11511873865597294;0.0;0.0;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.0;0.036692364793703955;0.0;0.0;0.0;0.0
GO:0071456;0.0;0.0;0.01468324974140624;0.01468324974140624;0.19673256925640645;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.24991089615047335;0.0;0.0;0.01468324974140624;0.0;0.0;1.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.2473380912762773;0.19673256925640645;0.01468324974140624;0.19673256925640645;0.01468324974140624;0.0;0.01468324974140624;0.0;0.2473380912762773;0.0;0.24991089615047335;0.0;0.19673256925640645;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.2900544355709107;0.01468324974140624;0.2900544355709107;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.19673256925640645;0.0;0.2900544355709107;0.19673256925640645;0.24991089615047335;0.0;0.0;0.2473380912762773;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.2900544355709107;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.19673256925640645;0.01468324974140624;0.01468324974140624;0.19673256925640645
GO:0070207;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;1.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.2332416913641672;0.0
GO:0010575;0.036692364793703955;0.11511873865597294;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.24944431948534626;0.24944431948534626;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;1.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.036692364793703955;0.24944431948534626;0.0;0.0;0.0;0.042064647228987374;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.036692364793703955;0.24944431948534626;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.3897819566140353;0.18922943134840794;0.24944431948534626;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.3897819566140353;0.0;0.036692364793703955;0.3897819566140353;0.0;0.0;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.11511873865597294;0.0;0.036692364793703955;0.0;0.0;0.0;0.0
GO:0033138;0.036692364793703955;0.12755981097713553;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.11511873865597294;0.0;0.0;0.19885971868423638;0.047799631016701725;0.0;0.042064647228987374;0.12755981097713553;0.0;0.0;0.11511873865597294;1.0;0.11511873865597294;0.17811780918080672;0.10900961301269105;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.0;0.036692364793703955;0.11511873865597294;0.0;0.0;0.0;0.047799631016701725;0.0;0.1816892161000484;0.0;0.0;0.047799631016701725;0.036692364793703955;0.11511873865597294;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.12755981097713553;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.10577604256148812;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.0;0.11511873865597294;0.11511873865597294;0.0;0.036692364793703955;0.11511873865597294;0.0;0.0;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.0;0.036692364793703955;0.0;0.0;0.0;0.0
GO:0042307;0.036692364793703955;0.11511873865597294;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.23542160760630382;0.11511873865597294;0.0;0.0;0.11511873865597294;0.11511873865597294;1.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.036692364793703955;0.11511873865597294;0.0;0.0;0.0;0.19673256925640645;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.036692364793703955;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.23542160760630382;0.042064647228987374;0.0;0.3033452914461477;0.11511873865597294;0.0;0.036692364793703955;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.11511873865597294;0.0;0.036692364793703955;0.0;0.0;0.0;0.0
GO:0031394;0.036692364793703955;0.12755981097713553;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.11511873865597294;0.0;0.0;0.10648035217448149;0.047799631016701725;0.0;0.042064647228987374;0.12755981097713553;0.0;0.0;0.11511873865597294;0.17811780918080672;0.11511873865597294;1.0;0.14212163039839543;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.0;0.036692364793703955;0.11511873865597294;0.0;0.0;0.0;0.047799631016701725;0.0;0.23160877878580344;0.0;0.0;0.047799631016701725;0.036692364793703955;0.11511873865597294;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.12755981097713553;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.10577604256148812;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.0;0.11511873865597294;0.11511873865597294;0.0;0.036692364793703955;0.11511873865597294;0.0;0.0;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.0;0.036692364793703955;0.0;0.0;0.0;0.0
GO:0032088;0.036692364793703955;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.0;0.2828001955049257;0.047799631016701725;0.0;0.12804570306913615;0.047799631016701725;0.0;0.0;0.042064647228987374;0.10900961301269105;0.042064647228987374;0.14212163039839543;1.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.0;0.12804570306913615;0.0;0.14212163039839543;0.0;0.0;0.12804570306913615;0.036692364793703955;0.042064647228987374;0.12804570306913615;0.0;0.0;0.0;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.10577604256148812;0.0;0.0;0.0;0.12804570306913615;0.12804570306913615;0.0;0.042064647228987374;0.042064647228987374;0.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.0;0.036692364793703955;0.0;0.0;0.0;0.0
GO:0008631;0.036692364793703955;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;1.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;0.0;0.036692364793703955;0.042064647228987374;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.0;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.036692364793703955;0.042064647228987374;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.036692364793703955;0.0;0.01468324974140624;0.01468324974140624;0.0
GO:0043312;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;1.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0
GO:0046466;0.0;0.0;0.27271733917935304;0.24065568453703556;0.0;0.24065568453703556;0.29564490308903574;0.242130903760124;0.29564490308903574;0.0;0.24065568453703556;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.29564490308903574;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;1.0;0.06886689890529227;0.0;0.01468324974140624;0.0;0.29564490308903574;0.0;0.06886689890529227;0.0;0.01468324974140624;0.27271733917935304;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.29564490308903574;0.0;0.0;0.0;0.0;0.27271733917935304;0.06886689890529227;0.29564490308903574;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.29564490308903574;0.01468324974140624;0.06886689890529227;0.29564490308903574;0.242130903760124;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.466061520668244;0.27271733917935304;0.0;0.0;0.242130903760124;0.0;0.29564490308903574;0.01468324974140624;0.27271733917935304;0.29564490308903574;0.29564490308903574;0.06886689890529227;0.0;0.42079187538250784;0.0;0.0;0.06927734236639929;0.01468324974140624;0.0
GO:0009404;0.0;0.0;0.06886689890529227;0.06886689890529227;0.0;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.06886689890529227;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.06886689890529227;1.0;0.0;0.01468324974140624;0.0;0.06886689890529227;0.0;0.06886689890529227;0.0;0.01468324974140624;0.05923137626096931;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.06886689890529227;0.0;0.0;0.0;0.0;0.05923137626096931;0.06886689890529227;0.06886689890529227;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.06886689890529227;0.06886689890529227;0.0;0.0;0.06886689890529227;0.0;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.0;0.05923137626096931;0.0;0.0;0.06886689890529227;0.01468324974140624;0.0
GO:0046427;0.036692364793703955;0.12755981097713553;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.11511873865597294;0.0;0.0;0.047799631016701725;0.16845680521671735;0.0;0.042064647228987374;0.24096127213516677;0.0;0.0;0.11511873865597294;0.12755981097713553;0.11511873865597294;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.21066859409381297;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.036692364793703955;0.11511873865597294;0.047799631016701725;0.0;0.0;0.0;0.2326756683755529;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.12755981097713553;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.042064647228987374;0.16845680521671735;0.0;0.11511873865597294;0.11511873865597294;0.0;0.036692364793703955;0.11511873865597294;0.0;0.0;0.047799631016701725;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.0;0.036692364793703955;0.0;0.0;0.0;0.0
GO:0071284;0.0;0.0;0.01468324974140624;0.01468324974140624;0.19673256925640645;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1912422969752877;0.0;0.0;0.01468324974140624;0.0;0.0;0.2473380912762773;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;1.0;0.19673256925640645;0.01468324974140624;0.19673256925640645;0.01468324974140624;0.0;0.01468324974140624;0.0;0.2473380912762773;0.0;0.2473380912762773;0.0;0.19673256925640645;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.1912422969752877;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.19673256925640645;0.0;0.1912422969752877;0.19673256925640645;0.3651908369439797;0.0;0.0;0.2473380912762773;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.19673256925640645;0.01468324974140624;0.01468324974140624;0.19673256925640645
GO:1990776;0.0;0.0;0.0;0.0;0.26593385309172635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;1.0;0.0;0.33550924974192214;0.0;0.0;0.0;0.0;0.21955571243929653;0.0;0.26593385309172635;0.0;0.26593385309172635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.33550924974192214;0.0;0.11807622278079505;0.26593385309172635;0.26593385309172635;0.0;0.0;0.32007381485369474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26593385309172635;0.0;0.0;0.32007381485369474
GO:0001516;0.0;0.0;0.34971930164174847;0.06886689890529227;0.0;0.06886689890529227;0.29564490308903574;0.2355376372194388;0.29564490308903574;0.0;0.2355376372194388;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.29564490308903574;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.29564490308903574;0.06886689890529227;0.0;0.01468324974140624;0.0;1.0;0.0;0.14450116634992752;0.0;0.01468324974140624;0.27271733917935304;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.5192344309973693;0.0;0.0;0.0;0.0;0.27271733917935304;0.14450116634992752;0.4129334470869733;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.5320981356270408;0.01468324974140624;0.2355376372194388;0.29564490308903574;0.2355376372194388;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.5320981356270408;0.27271733917935304;0.0;0.0;0.06886689890529227;0.0;0.5320981356270408;0.01468324974140624;0.27271733917935304;0.5320981356270408;0.5220626321937093;0.06886689890529227;0.0;0.27271733917935304;0.0;0.0;0.2355376372194388;0.01468324974140624;0.0
GO:0032355;0.0;0.0;0.0;0.0;0.26593385309172635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.33550924974192214;0.0;1.0;0.0;0.0;0.0;0.0;0.3256627918320604;0.0;0.26593385309172635;0.0;0.3256627918320604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.33550924974192214;0.0;0.11807622278079505;0.3235824470365034;0.26593385309172635;0.0;0.0;0.3256627918320604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3235824470365034;0.0;0.0;0.21955571243929653
GO:0006809;0.16702085169111647;0.036692364793703955;0.34692172298670104;0.34692172298670104;0.0;0.34692172298670104;0.16702085169111647;0.06886689890529227;0.06886689890529227;0.0;0.06886689890529227;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.16702085169111647;0.06886689890529227;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.036692364793703955;0.01468324974140624;0.0;0.14450116634992752;0.0;1.0;0.16702085169111647;0.01468324974140624;0.05923137626096931;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.4340444084350962;0.0;0.14450116634992752;0.036692364793703955;0.16702085169111647;0.16702085169111647;0.036692364793703955;0.05923137626096931;0.14450116634992752;0.06886689890529227;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.06886689890529227;0.036692364793703955;0.0;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.06886689890529227;0.16702085169111647;0.036692364793703955;0.0;0.12826917739045696;0.036692364793703955;0.06886689890529227;0.01468324974140624;0.16702085169111647;0.06886689890529227;0.06886689890529227;0.12826917739045696;0.036692364793703955;0.05923137626096931;0.16702085169111647;0.0;0.16878873677315923;0.01468324974140624;0.0
GO:0031622;0.16702085169111647;0.11511873865597294;0.16702085169111647;0.0;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.0;0.24944431948534626;0.24944431948534626;0.0;0.0;0.042064647228987374;0.16702085169111647;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.24944431948534626;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.21066859409381297;0.0;0.0;0.0;0.0;0.16702085169111647;1.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.16702085169111647;0.0;0.0;0.042064647228987374;0.16702085169111647;0.24944431948534626;0.042064647228987374;0.0;0.0;0.0;0.2611260707055071;0.24944431948534626;0.18922943134840794;0.24944431948534626;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.24944431948534626;0.0;0.16702085169111647;0.24944431948534626;0.0;0.0;0.042064647228987374;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.11511873865597294;0.0;0.16702085169111647;0.0;0.0;0.0;0.0
GO:0033327;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.34386328635089514;0.01468324974140624;0.01468324974140624;0.0;0.0;0.22804082589224092;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;1.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.1302612429746404;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0
GO:0016125;0.0;0.0;0.43444947863983363;0.05923137626096931;0.0;0.05923137626096931;0.3817162942374057;0.06501482195767329;0.27271733917935304;0.0;0.05923137626096931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27271733917935304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27271733917935304;0.05923137626096931;0.0;0.0;0.0;0.27271733917935304;0.0;0.05923137626096931;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.27271733917935304;0.0;0.0;0.0;0.0;0.43444947863983363;0.06501482195767329;0.27271733917935304;0.0;0.0;0.0;0.0;0.0;0.0;0.27271733917935304;0.0;0.3817162942374057;0.27271733917935304;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3817162942374057;0.43444947863983363;0.0;0.0;0.06501482195767329;0.0;0.27271733917935304;0.0;0.43444947863983363;0.27271733917935304;0.27271733917935304;0.06501482195767329;0.0;0.43444947863983363;0.0;0.0;0.12997132148022705;0.0;0.0
