;GO:0034394;GO:0060161;GO:0051928;GO:0043149;GO:0045725;GO:0043547;GO:0001701;GO:0045010;GO:0072144;GO:0048041;GO:0070836;GO:0090303;GO:0045214;GO:0003065;GO:0045652;GO:0043312;GO:1904706;GO:0009967;GO:0048251;GO:0051496;GO:0051694;GO:0014829;GO:0010628;GO:0032233;GO:0034333;GO:0034614;GO:0051259;GO:0030336;GO:0030335;GO:0008360;GO:2001275;GO:1904753;GO:0008286;GO:0045785;GO:0006468;GO:0009615;GO:0048739;GO:0000045;GO:0032869;GO:0002576;GO:0019065;GO:0048741;GO:0071476;GO:0043297;GO:0030241;GO:0030049;GO:0032060;GO:0007088;GO:0032781;GO:0007044;GO:1903078;GO:0043410;GO:0046889;GO:0030239;GO:0044791;GO:0006906;GO:0048675;GO:0048278;GO:0030032;GO:0001937;GO:0001938;GO:0010761;GO:0030512
GO:0070836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090303;0.0;0.4444444444444444;0.3333333333333333;0.0;0.3;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.42857142857142855;0.2;0.0;0.18181818181818182;0.5714285714285714;0.0;0.3333333333333333;0.15384615384615385;0.0;0.3333333333333333;0.375;0.0;0.0;0.0;0.2;0.3333333333333333;0.125;0.5;0.16666666666666666;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.09090909090909091;0.0;0.3333333333333333;0.4444444444444444;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.3;0.0;0.3
GO:0045214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0003065;0.0;0.375;0.42857142857142855;0.0;0.375;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;1.0;0.375;0.0;0.25;0.5;0.0;0.42857142857142855;0.2;0.0;0.42857142857142855;0.5;0.0;0.0;0.0;0.2857142857142857;0.42857142857142855;0.5;0.42857142857142855;0.2222222222222222;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.14285714285714285;0.0;0.42857142857142855;0.375;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.375;0.0;0.25
GO:0045652;0.0;0.2727272727272727;0.2;0.0;0.3;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.375;1.0;0.0;0.3;0.3333333333333333;0.0;0.2727272727272727;0.25;0.0;0.2;0.3;0.0;0.0;0.0;0.3;0.3;0.3333333333333333;0.3333333333333333;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.09090909090909091;0.0;0.2;0.2727272727272727;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.3
GO:0043312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1904706;0.0;0.25;0.18181818181818182;0.0;0.2727272727272727;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.25;0.3;0.0;1.0;0.3;0.0;0.25;0.3333333333333333;0.0;0.18181818181818182;0.2727272727272727;0.0;0.0;0.0;0.4;0.2727272727272727;0.3;0.3;0.3333333333333333;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.08333333333333333;0.0;0.18181818181818182;0.25;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.4;0.0;0.4
GO:0009967;0.0;0.7142857142857143;0.375;0.0;0.4444444444444444;0.1;0.0;0.4;0.0;0.0;0.0;0.5714285714285714;0.0;0.5;0.3333333333333333;0.0;0.3;1.0;0.0;0.375;0.25;0.0;0.375;0.42857142857142855;0.0;0.0;0.0;0.3;0.375;0.14285714285714285;0.5714285714285714;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.1;0.0;0.375;0.7142857142857143;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.4444444444444444;0.0;0.5
GO:0048251;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051496;0.0;0.3;0.3333333333333333;0.0;0.3;0.07692307692307693;0.0;0.6;0.0;0.0;0.0;0.3333333333333333;0.0;0.42857142857142855;0.2727272727272727;0.0;0.25;0.375;0.0;1.0;0.4166666666666667;0.0;0.3333333333333333;0.8333333333333334;0.0;0.0;0.0;0.25;0.3333333333333333;0.2727272727272727;0.3333333333333333;0.21428571428571427;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4166666666666667;0.07692307692307693;0.0;0.3333333333333333;0.3;0.3333333333333333;0.0;0.3;0.0;0.0;0.0;0.0;0.25;0.3;0.0;0.25
GO:0051694;0.0;0.21428571428571427;0.15384615384615385;0.2;0.23076923076923078;0.07142857142857142;0.0;0.5454545454545454;0.1;0.1;0.2;0.15384615384615385;0.2;0.2;0.25;0.0;0.3333333333333333;0.25;0.1;0.4166666666666667;1.0;0.0;0.15384615384615385;0.45454545454545453;0.1;0.07692307692307693;0.1;0.3333333333333333;0.23076923076923078;0.36363636363636365;0.25;0.2857142857142857;0.1;0.18181818181818182;0.07142857142857142;0.0;0.1;0.1;0.06666666666666667;0.07692307692307693;0.0;0.1;0.07692307692307693;0.1;0.2;0.0;0.1;0.4166666666666667;0.07142857142857142;0.1;0.15384615384615385;0.21428571428571427;0.15384615384615385;0.2;0.0;0.0;0.1;0.0;0.1;0.3333333333333333;0.23076923076923078;0.0;0.3333333333333333
GO:0014829;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010628;0.0;0.3;0.3333333333333333;0.0;0.625;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.42857142857142855;0.2;0.0;0.18181818181818182;0.375;0.0;0.3333333333333333;0.15384615384615385;0.0;1.0;0.375;0.0;0.0;0.0;0.2;0.3333333333333333;0.125;0.3333333333333333;0.16666666666666666;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.09090909090909091;0.0;0.3333333333333333;0.45454545454545453;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.3;0.0;0.18181818181818182
GO:0032233;0.0;0.3333333333333333;0.375;0.0;0.3333333333333333;0.1;0.0;0.6666666666666666;0.0;0.0;0.0;0.375;0.0;0.5;0.3;0.0;0.2727272727272727;0.42857142857142855;0.0;0.8333333333333334;0.45454545454545453;0.0;0.375;1.0;0.0;0.0;0.0;0.2222222222222222;0.375;0.4444444444444444;0.375;0.18181818181818182;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.1;0.0;0.375;0.3333333333333333;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.3333333333333333;0.0;0.2727272727272727
GO:0034333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034614;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.1;0.0;0.16666666666666666;0.16666666666666666;0.5;0.1111111111111111;0.0;0.16666666666666666;0.42857142857142855;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030336;0.0;0.25;0.2727272727272727;0.0;0.2727272727272727;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2857142857142857;0.3;0.0;0.4;0.3;0.0;0.25;0.3333333333333333;0.0;0.2;0.2222222222222222;0.0;0.0;0.0;1.0;0.7142857142857143;0.125;0.3;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.09090909090909091;0.0;0.2;0.25;0.2;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.4;0.2727272727272727;0.0;0.4
GO:0030335;0.0;0.3;0.3333333333333333;0.0;0.4;0.09090909090909091;0.0;0.36363636363636365;0.0;0.0;0.0;0.3333333333333333;0.0;0.42857142857142855;0.3;0.0;0.2727272727272727;0.375;0.0;0.3333333333333333;0.23076923076923078;0.0;0.3333333333333333;0.375;0.0;0.0;0.0;0.7142857142857143;1.0;0.125;0.4444444444444444;0.5555555555555556;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.09090909090909091;0.0;0.3333333333333333;0.3;0.3333333333333333;0.0;0.5;0.0;0.0;0.0;0.0;0.2727272727272727;0.4;0.0;0.2727272727272727
GO:0008360;0.0;0.1111111111111111;0.125;0.0;0.3;0.125;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.5;0.3333333333333333;0.0;0.3;0.14285714285714285;0.0;0.2727272727272727;0.36363636363636365;0.0;0.125;0.4444444444444444;0.0;0.0;0.0;0.125;0.125;1.0;0.3333333333333333;0.1;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.125;0.0;0.125;0.1111111111111111;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.3
GO:2001275;0.0;0.4444444444444444;0.4;0.0;0.4444444444444444;0.09090909090909091;0.0;0.4;0.0;0.0;0.0;0.5;0.0;0.42857142857142855;0.3333333333333333;0.0;0.3;0.5714285714285714;0.0;0.3333333333333333;0.25;0.0;0.3333333333333333;0.375;0.0;0.0;0.0;0.3;0.4444444444444444;0.3333333333333333;1.0;0.25;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.09090909090909091;0.0;0.3333333333333333;0.4444444444444444;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.4444444444444444;0.0;0.3
GO:1904753;0.0;0.21428571428571427;0.23076923076923078;0.0;0.23076923076923078;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.2222222222222222;0.25;0.0;0.3333333333333333;0.25;0.0;0.21428571428571427;0.2857142857142857;0.0;0.16666666666666666;0.18181818181818182;0.0;0.0;0.0;0.75;0.5555555555555556;0.1;0.25;1.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.07692307692307693;0.0;0.16666666666666666;0.21428571428571427;0.16666666666666666;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.3333333333333333;0.23076923076923078;0.0;0.3333333333333333
GO:0008286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045785;0.0;0.375;0.42857142857142855;0.0;0.375;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.6;0.25;0.0;0.2222222222222222;0.5;0.0;0.42857142857142855;0.18181818181818182;0.0;0.42857142857142855;0.5;0.0;0.0;0.0;0.25;0.42857142857142855;0.16666666666666666;0.42857142857142855;0.2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.1111111111111111;0.0;0.42857142857142855;0.375;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.375;0.0;0.2222222222222222
GO:0006468;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;1.0;0.0;0.14285714285714285;0.14285714285714285;0.08333333333333333;0.1;0.0;0.14285714285714285;0.1;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0
GO:0009615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048739;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;1.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;1.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;1.0;0.09090909090909091;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002576;0.09090909090909091;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.1;0.0;0.16666666666666666;0.16666666666666666;0.09090909090909091;1.0;0.4;0.16666666666666666;0.1111111111111111;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.125;0.0;0.0;0.0;0.0;0.0
GO:0019065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048741;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;1.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
