;GO:0042536;GO:0045806;GO:0014063;GO:0007257;GO:0051092;GO:0001666;GO:0009308;GO:0032729;GO:0051926;GO:2001204;GO:2000353;GO:2001205;GO:0051248;GO:0035556;GO:2001202;GO:2001186;GO:0046629;GO:2001180;GO:2001183;GO:0051260;GO:0008354;GO:0043113;GO:1990771;GO:2000406;GO:0035548;GO:0035307;GO:0031623;GO:0098904;GO:1900271;GO:2001198;GO:2001193;GO:1905564;GO:0045786;GO:0097190;GO:0045944;GO:0002740;GO:0050850;GO:0002456;GO:0007229;GO:0002578;GO:0046641;GO:0051023;GO:0045671;GO:0034446;GO:0072643;GO:2001189;GO:0050731;GO:0050852;GO:0016358;GO:0031295;GO:0050904;GO:0048305;GO:0035094;GO:0002230;GO:0045953;GO:0050860;GO:2000669;GO:0030593;GO:0086072;GO:0032496;GO:0035924;GO:2001199;GO:0007172;GO:0002281;GO:1900454;GO:0060326;GO:0051607;GO:1900181;GO:0030183;GO:1905875;GO:0007186;GO:0042100;GO:0043312;GO:0042102;GO:0030217;GO:0010629;GO:0033209;GO:0010628;GO:0045065;GO:0035987;GO:0001915;GO:0010469;GO:0032755;GO:0032753;GO:0046718;GO:0035584;GO:1902894;GO:0090074;GO:0048739;GO:0002774;GO:0045591;GO:0045471;GO:0045077;GO:0097028;GO:0071356;GO:0031532;GO:0050776;GO:0045190;GO:0060333;GO:0045919;GO:1903238;GO:0007169;GO:0007166;GO:0045879;GO:0030316;GO:0045086;GO:0002666;GO:0032735;GO:0071222;GO:0002669;GO:0042130;GO:0043066;GO:0045087;GO:0043065;GO:0002309;GO:0071345;GO:0032733
GO:0051023;0.047799631016701725;0.23542160760630382;0.33382621846353866;0.047799631016701725;0.047799631016701725;0.0;0.0;0.042064647228987374;0.23542160760630382;0.2515269417723919;0.047799631016701725;0.2515269417723919;0.042064647228987374;0.047799631016701725;0.38244600073093926;0.2515269417723919;0.0;0.38244600073093926;0.38244600073093926;0.0;0.0;0.0;0.0;0.2515269417723919;0.38244600073093926;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.2515269417723919;0.38220218632940633;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.5155811821867072;0.047799631016701725;0.0;0.047799631016701725;0.2515269417723919;0.2515269417723919;1.0;0.2515269417723919;0.0;0.0;0.38220218632940633;0.047799631016701725;0.2515269417723919;0.0;0.2515269417723919;0.0;0.0;0.0;0.38220218632940633;0.38220218632940633;0.2515269417723919;0.047799631016701725;0.0;0.0;0.0;0.0;0.2515269417723919;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.3028957078958517;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.2515269417723919;0.0;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.0;0.0;0.38220218632940633;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.0;0.2515269417723919;0.2515269417723919;0.0;0.047799631016701725;0.0;0.0;0.0;0.2515269417723919;0.0;0.047799631016701725;0.047799631016701725;0.2515269417723919;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.2515269417723919;0.042064647228987374;0.0;0.2515269417723919;0.2515269417723919;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374
GO:0045671;0.2868411840981557;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.0;0.18922943134840794;0.12804570306913615;0.5714817233077965;0.047799631016701725;0.6629014988009005;0.12804570306913615;0.047799631016701725;0.2868411840981557;0.38719244885860515;0.0;0.2868411840981557;0.2868411840981557;0.0;0.0;0.0;0.0;0.2515269417723919;0.2868411840981557;0.047799631016701725;0.0;0.18922943134840794;0.047799631016701725;0.4324399819200613;0.2515269417723919;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.38719244885860515;0.047799631016701725;0.0;0.047799631016701725;0.38719244885860515;0.2515269417723919;0.2515269417723919;1.0;0.0;0.0;0.38719244885860515;0.047799631016701725;0.2515269417723919;0.0;0.2515269417723919;0.0;0.0;0.0;0.2515269417723919;0.38719244885860515;0.38719244885860515;0.13839445927415203;0.0;0.0;0.0;0.0;0.5342290479732318;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.12804570306913615;0.0;0.13839445927415203;0.047799631016701725;0.0;0.0;0.2515269417723919;0.0;0.12804570306913615;0.047799631016701725;0.042064647228987374;0.0;0.0;0.38719244885860515;0.047799631016701725;0.18922943134840794;0.18922943134840794;0.0;0.047799631016701725;0.13839445927415203;0.036692364793703955;0.0;0.2515269417723919;0.4324399819200613;0.0;0.2868411840981557;0.0;0.0;0.0;0.2515269417723919;0.0;0.047799631016701725;0.047799631016701725;0.2515269417723919;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.18922943134840794;0.2515269417723919;0.18922943134840794;0.0;0.2515269417723919;0.38719244885860515;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.18922943134840794
GO:0034446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;1.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1302612429746404;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.307600388966433;0.0;0.01468324974140624;0.0;0.12408495164008174;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.1890450431733396;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.1890450431733396;0.0;0.01468324974140624;0.0;0.1890450431733396;0.1890450431733396;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.1890450431733396;0.01468324974140624;0.0;0.0;0.0;0.1890450431733396;0.01468324974140624;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.1890450431733396;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0
GO:0072643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.2288532216884073;0.14698621595948655;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;1.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.489578090866574;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.2991519927136402;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0
GO:2001189;0.13839445927415203;0.13839445927415203;0.13839445927415203;0.1492331351584338;0.047799631016701725;0.0;0.0;0.042064647228987374;0.12804570306913615;0.2515269417723919;0.047799631016701725;0.38719244885860515;0.12804570306913615;0.047799631016701725;0.13839445927415203;0.5249712668632919;0.0;0.13839445927415203;0.13839445927415203;0.0;0.0;0.0;0.0;0.2515269417723919;0.13839445927415203;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.2515269417723919;0.424039135199054;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.5201685022656286;0.1492331351584338;0.0;0.047799631016701725;0.38719244885860515;0.424039135199054;0.38220218632940633;0.38719244885860515;0.0;0.0;1.0;0.047799631016701725;0.29114835073653533;0.0;0.424039135199054;0.0;0.0;0.0;0.38220218632940633;0.5201685022656286;0.38719244885860515;0.13839445927415203;0.0;0.0;0.0;0.0;0.38719244885860515;0.1492331351584338;0.0;0.047799631016701725;0.0;0.0;0.12804570306913615;0.0;0.13839445927415203;0.047799631016701725;0.0;0.0;0.424039135199054;0.0;0.12804570306913615;0.047799631016701725;0.042064647228987374;0.0;0.0;0.5201685022656286;0.1492331351584338;0.042064647228987374;0.042064647228987374;0.0;0.047799631016701725;0.13839445927415203;0.036692364793703955;0.0;0.29114835073653533;0.424039135199054;0.0;0.13839445927415203;0.0;0.0;0.0;0.29114835073653533;0.0;0.047799631016701725;0.047799631016701725;0.424039135199054;0.047799631016701725;0.047799631016701725;0.250245473135147;0.0;0.047799631016701725;0.2515269417723919;0.042064647228987374;0.0;0.2515269417723919;0.5249712668632919;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374
GO:0050731;0.1890450431733396;0.047799631016701725;0.047799631016701725;0.2970121637671333;0.11511873865597294;0.0;0.0;0.11511873865597294;0.042064647228987374;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.1890450431733396;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.28270809275848624;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.1816892161000484;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.042064647228987374;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;1.0;0.11511873865597294;0.0;0.12755981097713553;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.10567815125427765;0.047799631016701725;0.17825033928423412;0.0;0.0;0.042064647228987374;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.0;0.047799631016701725;0.10900961301269105;0.036692364793703955;0.0;0.047799631016701725;0.12755981097713553;0.0;0.1890450431733396;0.0;0.0;0.0;0.042064647228987374;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.24457446477495315;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.11511873865597294
GO:0050852;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.21066859409381297;0.11511873865597294;0.0;0.0;0.11511873865597294;0.042064647228987374;0.2515269417723919;0.11511873865597294;0.2515269417723919;0.042064647228987374;0.12659489728285286;0.047799631016701725;0.2515269417723919;0.20709043845653538;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.0;0.0;0.28985679281760435;0.047799631016701725;0.11511873865597294;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.2515269417723919;0.3226259128089404;0.11511873865597294;0.047799631016701725;0.12659489728285286;0.11511873865597294;0.29114835073653533;0.21066859409381297;0.20709043845653538;0.2052608479739753;0.2515269417723919;0.28985679281760435;0.2515269417723919;0.2515269417723919;0.01468324974140624;0.01468324974140624;0.29114835073653533;0.11511873865597294;1.0;0.01468324974140624;0.28985679281760435;0.20709043845653538;0.01468324974140624;0.0;0.2515269417723919;0.29114835073653533;0.29114835073653533;0.047799631016701725;0.20709043845653538;0.0;0.0;0.01468324974140624;0.2515269417723919;0.1492331351584338;0.20709043845653538;0.11511873865597294;0.01468324974140624;0.20709043845653538;0.042064647228987374;0.20709043845653538;0.047799631016701725;0.12659489728285286;0.20709043845653538;0.20709043845653538;0.28985679281760435;0.20709043845653538;0.042064647228987374;0.2052608479739753;0.11511873865597294;0.20709043845653538;0.01468324974140624;0.29114835073653533;0.1492331351584338;0.11511873865597294;0.11511873865597294;0.0;0.12659489728285286;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.38293538010001654;0.28985679281760435;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.29114835073653533;0.20709043845653538;0.2052608479739753;0.11511873865597294;0.28985679281760435;0.2052608479739753;0.2052608479739753;0.1492331351584338;0.01468324974140624;0.11511873865597294;0.28985679281760435;0.11511873865597294;0.01468324974140624;0.28985679281760435;0.2515269417723919;0.047799631016701725;0.20709043845653538;0.11511873865597294;0.20709043845653538;0.01468324974140624;0.11511873865597294
GO:0016358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.1302612429746404;0.01468324974140624;0.0;0.0;0.01468324974140624;1.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.12408495164008174;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.1302612429746404;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.1302612429746404;0.0;0.01468324974140624;0.0;0.1302612429746404;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.16985210689062205;0.01468324974140624;0.0;0.0;0.0;0.1302612429746404;0.01468324974140624;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.1302612429746404;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0
GO:0031295;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.0;0.0;0.11511873865597294;0.042064647228987374;0.2515269417723919;0.12755981097713553;0.2515269417723919;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.424039135199054;0.20709043845653538;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.28985679281760435;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.047799631016701725;0.2515269417723919;0.45963343123648076;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.2515269417723919;0.12755981097713553;0.20709043845653538;0.047799631016701725;0.2515269417723919;0.45963343123648076;0.2515269417723919;0.2515269417723919;0.0;0.0;0.424039135199054;0.12755981097713553;0.28985679281760435;0.0;1.0;0.20709043845653538;0.0;0.0;0.2515269417723919;0.2515269417723919;0.2515269417723919;0.047799631016701725;0.20709043845653538;0.0;0.0;0.0;0.2515269417723919;0.047799631016701725;0.20709043845653538;0.11511873865597294;0.0;0.20709043845653538;0.042064647228987374;0.20709043845653538;0.047799631016701725;0.047799631016701725;0.20709043845653538;0.20709043845653538;0.45963343123648076;0.20709043845653538;0.042064647228987374;0.047799631016701725;0.11511873865597294;0.20709043845653538;0.0;0.2515269417723919;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.0;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.0;0.2515269417723919;0.45963343123648076;0.0;0.047799631016701725;0.0;0.0;0.0;0.2515269417723919;0.20709043845653538;0.047799631016701725;0.12755981097713553;0.45506432991304213;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.28985679281760435;0.11511873865597294;0.0;0.28985679281760435;0.424039135199054;0.047799631016701725;0.20709043845653538;0.12755981097713553;0.20709043845653538;0.0;0.11511873865597294
GO:0050904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.20709043845653538;0.0;0.0;0.01468324974140624;0.30391006423958095;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.20709043845653538;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.20709043845653538;0.01468324974140624;0.20709043845653538;1.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.39853853920543625;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.20709043845653538;0.0;0.30391006423958095;0.20709043845653538;0.0;0.20709043845653538;0.0;0.01468324974140624;0.20709043845653538;0.20709043845653538;0.0;0.20709043845653538;0.0;0.01468324974140624;0.0;0.20709043845653538;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.20709043845653538;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.20709043845653538;0.0;0.20709043845653538;0.01468324974140624;0.0
GO:0048305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.2288532216884073;0.14698621595948655;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.489578090866574;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;1.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.2991519927136402;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0
GO:0035094;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3940665660283042;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.19673256925640645;0.0
GO:0002230;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.2611260707055071;0.042064647228987374;0.0;0.0;0.042064647228987374;0.042064647228987374;0.2515269417723919;0.042064647228987374;0.2515269417723919;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.2515269417723919;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.0;0.2515269417723919;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.2515269417723919;0.38220218632940633;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.38220218632940633;0.1492331351584338;0.0;0.042064647228987374;0.2515269417723919;0.2515269417723919;0.38220218632940633;0.2515269417723919;0.0;0.0;0.38220218632940633;0.042064647228987374;0.2515269417723919;0.0;0.2515269417723919;0.0;0.0;0.0;1.0;0.38220218632940633;0.2515269417723919;0.042064647228987374;0.0;0.0;0.0;0.0;0.2515269417723919;0.1492331351584338;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.2515269417723919;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.38220218632940633;0.1492331351584338;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.0;0.2515269417723919;0.2515269417723919;0.0;0.042064647228987374;0.0;0.0;0.0;0.2515269417723919;0.0;0.042064647228987374;0.042064647228987374;0.2515269417723919;0.042064647228987374;0.042064647228987374;0.1492331351584338;0.0;0.042064647228987374;0.2515269417723919;0.042064647228987374;0.0;0.2515269417723919;0.2515269417723919;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374
GO:0045953;0.12804570306913615;0.12804570306913615;0.12804570306913615;0.2611260707055071;0.042064647228987374;0.0;0.0;0.042064647228987374;0.12804570306913615;0.2515269417723919;0.042064647228987374;0.38719244885860515;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.38719244885860515;0.0;0.12804570306913615;0.12804570306913615;0.0;0.0;0.0;0.0;0.2515269417723919;0.12804570306913615;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.2515269417723919;0.38220218632940633;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.5201685022656286;0.1492331351584338;0.0;0.042064647228987374;0.38719244885860515;0.2515269417723919;0.38220218632940633;0.38719244885860515;0.0;0.0;0.5201685022656286;0.042064647228987374;0.29114835073653533;0.0;0.2515269417723919;0.0;0.0;0.0;0.38220218632940633;1.0;0.38719244885860515;0.12804570306913615;0.0;0.0;0.0;0.0;0.38719244885860515;0.1492331351584338;0.0;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.12804570306913615;0.042064647228987374;0.0;0.0;0.2515269417723919;0.0;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.0;0.7230203735568398;0.1492331351584338;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.12804570306913615;0.036692364793703955;0.0;0.29114835073653533;0.2515269417723919;0.0;0.12804570306913615;0.0;0.0;0.0;0.29114835073653533;0.0;0.042064647228987374;0.042064647228987374;0.2515269417723919;0.042064647228987374;0.042064647228987374;0.250245473135147;0.0;0.042064647228987374;0.2515269417723919;0.042064647228987374;0.0;0.2515269417723919;0.38719244885860515;0.12804570306913615;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374
GO:0050860;0.13839445927415203;0.13839445927415203;0.13839445927415203;0.1786822519641151;0.047799631016701725;0.0;0.0;0.042064647228987374;0.12804570306913615;0.2515269417723919;0.047799631016701725;0.38719244885860515;0.12804570306913615;0.047799631016701725;0.13839445927415203;0.38719244885860515;0.0;0.13839445927415203;0.13839445927415203;0.0;0.0;0.0;0.0;0.2515269417723919;0.13839445927415203;0.047799631016701725;0.0;0.16845680521671735;0.16845680521671735;0.2515269417723919;0.29114835073653533;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.38719244885860515;0.1786822519641151;0.0;0.047799631016701725;0.38719244885860515;0.2515269417723919;0.2515269417723919;0.38719244885860515;0.0;0.0;0.38719244885860515;0.047799631016701725;0.29114835073653533;0.0;0.2515269417723919;0.0;0.0;0.0;0.2515269417723919;0.38719244885860515;1.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.38719244885860515;0.1786822519641151;0.0;0.16845680521671735;0.0;0.0;0.12804570306913615;0.0;0.13839445927415203;0.047799631016701725;0.0;0.0;0.2515269417723919;0.0;0.12804570306913615;0.047799631016701725;0.042064647228987374;0.0;0.0;0.38719244885860515;0.1786822519641151;0.042064647228987374;0.042064647228987374;0.0;0.047799631016701725;0.13839445927415203;0.036692364793703955;0.0;0.29114835073653533;0.2515269417723919;0.0;0.13839445927415203;0.0;0.0;0.0;0.29114835073653533;0.0;0.047799631016701725;0.047799631016701725;0.2515269417723919;0.047799631016701725;0.047799631016701725;0.274741083875601;0.0;0.047799631016701725;0.2515269417723919;0.042064647228987374;0.0;0.2515269417723919;0.38719244885860515;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374
GO:2000669;0.13839445927415203;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.0;0.042064647228987374;0.12804570306913615;0.047799631016701725;0.24871540093336741;0.13839445927415203;0.12804570306913615;0.047799631016701725;0.13839445927415203;0.13839445927415203;0.0;0.13839445927415203;0.13839445927415203;0.0;0.0;0.0;0.0;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.0;0.047799631016701725;0.12804570306913615;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.0;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.042064647228987374;0.12804570306913615;0.13839445927415203;1.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.12804570306913615;0.0;0.13839445927415203;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.12804570306913615;0.047799631016701725;0.042064647228987374;0.0;0.0;0.12804570306913615;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.0;0.047799631016701725;0.13839445927415203;0.036692364793703955;0.0;0.047799631016701725;0.047799631016701725;0.0;0.13839445927415203;0.0;0.0;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.13839445927415203;0.304136849461119;0.0;0.24871540093336741;0.0;0.0;0.042064647228987374
