;GO:0006281;GO:0030071;GO:0015031;GO:0043542;GO:0006886;GO:0090051;GO:0043547;GO:0006957;GO:0030100;GO:0016576;GO:0048280;GO:0045739;GO:0042509;GO:0050728;GO:0051260;GO:0045732;GO:0008631;GO:0007266;GO:0006897;GO:0048208;GO:0097498;GO:0006888;GO:0051056;GO:0006606;GO:0048013;GO:0031145;GO:0034498;GO:2000249;GO:0035023;GO:1901164;GO:0031063;GO:0043486;GO:0006465;GO:0097192;GO:0038096;GO:0030449;GO:0097345;GO:0019221;GO:0000082;GO:0033674;GO:0035335;GO:2001240;GO:0070979;GO:0006351;GO:0007162;GO:0090166;GO:0006470;GO:0006355;GO:0006357;GO:0097352;GO:0045087;GO:0048278;GO:0046330;GO:0043065;GO:0034314;GO:0030036
GO:0097345;0.01468324974140624;0.036692364793703955;0.0;0.01468324974140624;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.12408495164008174;0.3219481098445803;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.12408495164008174;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.20695866249713105;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.01468324974140624;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.12408495164008174;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;1.0;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.20695866249713105;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.12408495164008174;0.0;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.20695866249713105
GO:0019221;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.0;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.12659489728285286;0.12659489728285286;0.0;0.01468324974140624;0.0;0.0;0.047799631016701725;0.0;0.2052608479739753;0.01468324974140624;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.2052608479739753;0.2052608479739753;0.042064647228987374;0.036692364793703955;1.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624
GO:0000082;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;1.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0033674;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.25833176065663566;0.11511873865597294;0.047799631016701725;0.0;0.0;0.17811780918080672;0.2517307547119885;0.042064647228987374;0.0;0.17111199477934044;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.10577604256148812;0.0;0.0;0.047799631016701725;0.11511873865597294;0.09795404577404272;0.036692364793703955;0.047799631016701725;0.0;1.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.10577604256148812;0.10577604256148812;0.0;0.0;0.0;0.2924564268136258;0.12755981097713553;0.12755981097713553;0.0
GO:0035335;0.10587402764930422;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.1468397877411918;0.0;0.4560621923938711;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.16963854658900165;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;1.0;0.0;0.18032682375526765;0.10587402764930422;0.0;0.01468324974140624;0.4560621923938711;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:2001240;0.0;0.047799631016701725;0.0;0.0;0.0;0.13839445927415203;0.036692364793703955;0.1492331351584338;0.047799631016701725;0.0;0.0;0.1492331351584338;0.1786822519641151;0.250245473135147;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.1786822519641151;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.1786822519641151;0.13839445927415203;0.047799631016701725;0.0;0.0;0.047799631016701725;0.1492331351584338;0.1492331351584338;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.0;1.0;0.0;0.0;0.13839445927415203;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.1786822519641151;0.24871540093336741;0.047799631016701725;0.0
GO:0070979;0.10587402764930422;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.1468397877411918;0.0;0.18032682375526765;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.16963854658900165;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.18032682375526765;0.0;1.0;0.10587402764930422;0.0;0.01468324974140624;0.18032682375526765;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0006351;0.15084348231066635;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.08547128021085358;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.10587402764930422;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.12826917739045696;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.10587402764930422;0.0;0.10587402764930422;1.0;0.0;0.01468324974140624;0.10587402764930422;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0007162;0.0;0.047799631016701725;0.0;0.0;0.0;0.13839445927415203;0.036692364793703955;0.042064647228987374;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.12804570306913615;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.0;0.13839445927415203;0.0;0.0;1.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0
GO:0090166;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.12408495164008174;0.20695866249713105;0.0;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.0;0.20695866249713105;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;1.0;0.01468324974140624;0.0;0.0;0.40055823995504786;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.20695866249713105
GO:0006470;0.10587402764930422;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.1468397877411918;0.0;0.4560621923938711;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.16963854658900165;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.4560621923938711;0.0;0.18032682375526765;0.10587402764930422;0.0;0.01468324974140624;1.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0006355;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.047799631016701725;0.0;0.0;0.14416800614326972;0.10900961301269105;0.042064647228987374;0.0;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.10900961301269105;0.0;0.0;0.047799631016701725;0.047799631016701725;0.1356691921375081;0.036692364793703955;0.047799631016701725;0.0;0.10577604256148812;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;1.0;0.15831211565824807;0.0;0.0;0.0;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.0
GO:0006357;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.047799631016701725;0.0;0.0;0.14416800614326972;0.10900961301269105;0.042064647228987374;0.0;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.10900961301269105;0.0;0.0;0.047799631016701725;0.047799631016701725;0.1356691921375081;0.036692364793703955;0.047799631016701725;0.0;0.10577604256148812;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.15831211565824807;1.0;0.0;0.0;0.0;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.0
GO:0097352;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.12408495164008174;0.12408495164008174;0.0;0.0;0.0;0.2332416913641672;0.0;0.01468324974140624;0.01468324974140624;0.0;0.2332416913641672;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.2332416913641672;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.40055823995504786;0.01468324974140624;0.0;0.0;1.0;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.12408495164008174
GO:0045087;0.17988792517482602;0.0;0.0;0.0;0.0;0.0;0.0;0.3500744412103939;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0048278;0.01468324974140624;0.0;0.13331334997803274;0.01468324974140624;0.2147074070362994;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.13331334997803274;0.01468324974140624;0.0;0.2147074070362994;0.0;0.2147074070362994;0.01468324974140624;0.01468324974140624;0.2147074070362994;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;1.0;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0046330;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.036692364793703955;0.21066859409381297;0.047799631016701725;0.0;0.0;0.3417099416999735;0.2589137257715929;0.2611260707055071;0.0;0.24457446477495315;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.2326756683755529;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.2326756683755529;0.047799631016701725;0.23426849400579874;0.0;0.0;0.047799631016701725;0.21066859409381297;0.2611260707055071;0.036692364793703955;0.047799631016701725;0.0;0.2924564268136258;0.0;0.1786822519641151;0.0;0.0;0.047799631016701725;0.0;0.0;0.10900961301269105;0.10900961301269105;0.0;0.0;0.0;1.0;0.12755981097713553;0.12755981097713553;0.0
GO:0043065;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.036692364793703955;0.11511873865597294;0.047799631016701725;0.0;0.0;0.12755981097713553;0.047799631016701725;0.042064647228987374;0.0;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.11511873865597294;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.0;0.12755981097713553;0.0;0.24871540093336741;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553;1.0;0.12755981097713553;0.0
GO:0034314;0.01468324974140624;0.27081478360302164;0.0;0.01468324974140624;0.0;0.047799631016701725;0.036692364793703955;0.11511873865597294;0.20397374928165476;0.12408495164008174;0.12408495164008174;0.12755981097713553;0.047799631016701725;0.042064647228987374;0.12408495164008174;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.0;0.12408495164008174;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.01468324974140624;0.0;0.4059426459123048;0.047799631016701725;0.047799631016701725;0.27081478360302164;0.12408495164008174;0.01468324974140624;0.047799631016701725;0.11511873865597294;0.042064647228987374;0.16702085169111647;0.047799631016701725;0.01468324974140624;0.12755981097713553;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.12408495164008174;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.12408495164008174;0.0;0.01468324974140624;0.12755981097713553;0.12755981097713553;1.0;0.12408495164008174
GO:0030036;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.12408495164008174;0.20695866249713105;0.0;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.0;0.20695866249713105;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.20695866249713105;0.01468324974140624;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;1.0
