;GO:0018108;GO:1901385;GO:1903244;GO:0021952;GO:0046777;GO:0008344;GO:0022008;GO:0060326;GO:0031639;GO:0007409;GO:0033137;GO:0034622;GO:0051965;GO:0035235;GO:0019800;GO:0002093;GO:0034220;GO:1902725;GO:0060314;GO:1902723;GO:0060997;GO:0007416;GO:0043043;GO:0048013;GO:1902083;GO:0050965;GO:0034613;GO:0035264;GO:0046716;GO:0055074;GO:0007597;GO:0009968;GO:0001964;GO:0070588;GO:0010951;GO:0033674;GO:2000651;GO:0030049;GO:0033198;GO:0051919;GO:0007602;GO:0048747;GO:0046328;GO:0007517;GO:0030239;GO:0002027;GO:0014809;GO:0043066;GO:0070374;GO:2000146;GO:0035725;GO:0010524;GO:0010881
GO:0051965;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;1.0;0.8;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.8;0.4;0.0;0.0;0.0;0.6000000000000001;0.4;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.0;0.6830074998557688;0.8;0.0;0.43852901558847923;0.0;0.0;0.6830074998557688;0.8;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.0;0.6830074998557688;0.8
GO:0035235;0.43852901558847923;0.4;0.43852901558847923;0.8;0.43852901558847923;0.0;0.8;0.8;0.0;0.8;0.3356143810225276;0.8;0.8;1.0;0.8;0.8;0.0;0.4;0.4;0.4;0.8;0.8;0.48300749985576874;0.8;0.3660149997115376;0.0;0.0;0.0;0.6830074998557688;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.4;0.43852901558847923;0.43852901558847923;0.8;0.0;0.5356143810225276;0.8;0.8;0.4;0.0;0.8;0.6000000000000001;0.8;0.4;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.8
GO:0019800;0.6000000000000001;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.8;0.8;0.8;0.0;0.8;0.0;0.8;1.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.6830074998557688;0.8;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.8
GO:0002093;0.43852901558847923;0.0;0.0;0.8;0.43852901558847923;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.8;1.0;0.0;0.0;0.0;0.0;0.8;0.8;0.48300749985576874;0.8;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.8
GO:0034220;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0
GO:1902725;0.0;0.2830074998557688;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;1.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.3356143810225276;0.2599120563717816;0.0;0.5356143810225276;0.0;0.0;0.4;0.3356143810225276;0.3356143810225276;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.4;0.0;0.0;0.4;0.4;0.48300749985576874;0.3356143810225276;0.5356143810225276;0.0;0.48300749985576874;0.4
GO:0060314;0.0;0.8;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.3660149997115376;1.0;0.3660149997115376;0.0;0.0;0.0;0.4;0.3356143810225276;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.6000000000000001;0.0;0.0;0.3356143810225276;0.3660149997115376;0.6000000000000001;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.6830074998557688;0.3660149997115376;0.5356143810225276;0.4;0.0;0.6830074998557688;0.6830074998557688
GO:1902723;0.0;0.2830074998557688;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;1.0;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.3356143810225276;0.2599120563717816;0.0;0.5356143810225276;0.0;0.0;0.4;0.3356143810225276;0.3356143810225276;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.4;0.0;0.0;0.4;0.4;0.48300749985576874;0.3356143810225276;0.5356143810225276;0.0;0.48300749985576874;0.4
GO:0060997;0.43852901558847923;0.0;0.0;0.8;0.43852901558847923;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;1.0;0.8;0.48300749985576874;0.8;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.8
GO:0007416;0.4;0.0;0.0;0.8;0.4;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;1.0;0.48300749985576874;0.8;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.8
GO:0043043;0.43852901558847923;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.48300749985576874;0.0;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;1.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.3356143810225276;0.48300749985576874
GO:0048013;0.43852901558847923;0.4;0.43852901558847923;0.8;0.43852901558847923;0.0;0.8;0.8;0.0;0.8;0.3356143810225276;0.8;0.8;0.8;0.8;0.8;0.0;0.4;0.4;0.4;0.8;0.8;0.48300749985576874;1.0;0.3660149997115376;0.0;0.0;0.0;0.6830074998557688;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.4;0.43852901558847923;0.43852901558847923;0.8;0.0;0.5356143810225276;0.8;0.8;0.4;0.0;0.8;0.6000000000000001;0.8;0.4;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.8
GO:1902083;0.0;0.2599120563717816;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.4;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;1.0;0.0;0.0;0.0;0.3081136762725405;0.23852901558847928;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.3660149997115376;0.3081136762725405;0.0;0.0;0.4;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376
GO:0050965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0
GO:0035264;0.0;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046716;0.4;0.3356143810225276;0.3660149997115376;0.6830074998557688;0.4;0.0;0.6000000000000001;0.6830074998557688;0.0;0.6830074998557688;0.2830074998557688;0.6000000000000001;0.6000000000000001;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.0;0.3356143810225276;0.48300749985576874;0.3356143810225276;0.6830074998557688;0.6000000000000001;0.43852901558847923;0.6830074998557688;0.3081136762725405;0.0;0.0;0.0;1.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.6000000000000001;0.0;0.43852901558847923;0.6830074998557688;0.6830074998557688;0.3356143810225276;0.0;0.6830074998557688;0.6000000000000001;0.6830074998557688;0.3356143810225276;0.3081136762725405;0.4;0.0;0.5356143810225276;0.6830074998557688
GO:0055074;0.0;0.2599120563717816;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21862188087829626;0.0;0.4;0.3660149997115376;0.0;0.0;0.0;0.2599120563717816;0.3660149997115376;0.2599120563717816;0.0;0.0;0.0;0.3660149997115376;0.23852901558847928;0.0;0.0;0.0;0.43852901558847923;1.0;0.0;0.3081136762725405;0.0;0.0;0.2599120563717816;0.2830074998557688;0.2830074998557688;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.2599120563717816;0.0;0.0;0.43852901558847923;0.3660149997115376;0.2599120563717816;0.23852901558847928;0.3081136762725405;0.0;0.6000000000000001;0.3660149997115376
GO:0007597;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0009968;0.0;0.3356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.4;0.3081136762725405;0.0;1.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.4;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.5356143810225276;0.48300749985576874
GO:0001964;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.6830074998557688;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0
GO:0010951;0.0;0.3356143810225276;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.4;0.3356143810225276;0.4;0.0;0.0;0.0;0.4;0.5356143810225276;0.0;0.0;0.0;0.3356143810225276;0.2599120563717816;0.0;0.43852901558847923;0.0;0.0;1.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.3660149997115376;0.4;0.0;0.3660149997115376;0.0;0.0;0.4;0.4;0.4;0.3660149997115376;0.43852901558847923;0.0;0.4;0.4
GO:0033674;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.2830074998557688;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;1.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.6000000000000001;0.3660149997115376;0.0;0.48300749985576874;0.43852901558847923
GO:2000651;0.0;0.6000000000000001;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.3356143810225276;0.6000000000000001;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.3081136762725405;0.0;0.0;0.0;0.3660149997115376;0.2830074998557688;0.0;0.4;0.0;0.0;0.3660149997115376;0.48300749985576874;1.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.4;0.0;0.5356143810225276;0.43852901558847923
GO:0030049;0.4;0.0;0.0;0.8;0.4;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.48300749985576874;0.8;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.8
GO:0033198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051919;0.0;0.3660149997115376;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.6830074998557688;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.4;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.5356143810225276;0.0;0.0;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.0;0.0;1.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.0;0.6830074998557688;0.5356143810225276
GO:0007602;0.43852901558847923;0.4;0.43852901558847923;0.8;0.43852901558847923;0.0;0.8;0.8;0.0;0.8;0.4;0.8;0.8;0.8;0.8;0.8;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.8;0.8;0.48300749985576874;0.8;0.43852901558847923;0.8;0.0;0.0;0.6830074998557688;0.3660149997115376;0.8;0.5356143810225276;0.6830074998557688;0.0;0.4;0.43852901558847923;0.43852901558847923;0.8;0.6000000000000001;0.5356143810225276;1.0;0.8;0.48300749985576874;0.0;0.8;0.6000000000000001;0.8;0.48300749985576874;0.4;0.5356143810225276;0.0;0.6000000000000001;0.8
GO:0048747;0.43852901558847923;0.0;0.0;0.8;0.43852901558847923;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.48300749985576874;0.8;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;1.0;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.8
GO:0046328;0.0;0.2830074998557688;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.4;0.5356143810225276;0.4;0.0;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.3356143810225276;0.2599120563717816;0.0;0.5356143810225276;0.0;0.0;0.3660149997115376;0.48300749985576874;0.3356143810225276;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;1.0;0.0;0.0;0.4;0.4;0.4;0.6000000000000001;0.43852901558847923;0.0;0.48300749985576874;0.4
GO:0007517;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030239;0.43852901558847923;0.0;0.0;0.8;0.43852901558847923;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.48300749985576874;0.8;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;1.0;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.8
GO:0002027;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.6830074998557688;0.6000000000000001;0.0;0.0;0.0;0.4;0.6000000000000001;0.4;0.0;0.0;0.0;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.4;0.43852901558847923;0.43852901558847923;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.4;0.0;0.0;1.0;0.6000000000000001;0.4;0.3660149997115376;0.48300749985576874;0.0;0.6830074998557688;0.6000000000000001
