;GO:0060003;GO:1990090;GO:0000187;GO:0050796;GO:0001666;GO:0045892;GO:0051482;GO:0033137;GO:0034622;GO:0015701;GO:0033138;GO:0002092;GO:2000251;GO:0034220;GO:0015680;GO:0051260;GO:0007268;GO:0042542;GO:0045779;GO:0045778;GO:0086091;GO:0050965;GO:0034613;GO:0015677;GO:0070509;GO:0014047;GO:0055075;GO:0008284;GO:0007196;GO:0048812;GO:0007595;GO:0045664;GO:0043524;GO:0006813;GO:0098712;GO:0070588;GO:0071435;GO:0032147;GO:0050856;GO:0032148;GO:0050731;GO:2000651;GO:0019229;GO:0050732;GO:0050908;GO:0060372;GO:0007517;GO:0010881;GO:0015810;GO:0035249;GO:1901385;GO:0006882;GO:0043267;GO:0043029;GO:0001984;GO:0006878;GO:0098656;GO:0060291;GO:0051967;GO:0060292;GO:0051209;GO:0035235;GO:0060316;GO:0007189;GO:0060314;GO:0038180;GO:0007218;GO:0051453;GO:0007219;GO:0043043;GO:0050804;GO:0086050;GO:2000288;GO:0010469;GO:1902083;GO:0030335;GO:0086052;GO:0046716;GO:0090630;GO:0045986;GO:0055024;GO:0034765;GO:0098914;GO:0071356;GO:0050930;GO:0030049;GO:1900087;GO:0044267;GO:0007169;GO:0051481;GO:0006874;GO:0048747;GO:0002027;GO:0014809;GO:0002548;GO:0035725;GO:0030279;GO:0031645;GO:0070778
GO:0033138;0.0;0.0;0.6666666666666666;0.25;0.0;0.3076923076923077;0.1;0.8;0.0;0.0;1.0;0.5;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.2727272727272727;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0625;0.4;0.23076923076923078;0.0;0.0;0.23076923076923078;0.23076923076923078;0.0;0.0;0.0;0.0;0.7272727272727273;0.23076923076923078;0.6666666666666666;0.8;0.23076923076923078;0.0;0.6363636363636364;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.06666666666666667;0.058823529411764705;0.15384615384615385;0.0;0.1;0.05555555555555555;0.0;0.3333333333333333;0.23076923076923078;0.23076923076923078;0.25;0.23076923076923078;0.2857142857142857;0.0;0.21428571428571427;0.23076923076923078;0.25;0.05555555555555555;0.25;0.0;0.25;0.1;0.36363636363636365;0.25;0.5454545454545454;0.3333333333333333;0.1;0.07692307692307693;0.06666666666666667;0.15384615384615385;0.15384615384615385;0.15384615384615385;0.1;0.0;0.23076923076923078;0.0;0.3076923076923077;0.0;0.23076923076923078;0.05263157894736842;0.058823529411764705;0.0;0.09090909090909091;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0
GO:0002092;0.0;0.0;0.38461538461538464;0.3333333333333333;0.0;0.4444444444444444;0.14285714285714285;0.36363636363636365;0.0;0.0;0.5;1.0;0.4;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.375;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.5714285714285714;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.4166666666666667;0.3;0.38461538461538464;0.5;0.4;0.0;0.36363636363636365;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.3076923076923077;0.07142857142857142;0.36363636363636365;0.0;0.14285714285714285;0.06666666666666667;0.0;0.4444444444444444;0.3;0.3;0.3333333333333333;0.0;0.36363636363636365;0.0;0.2727272727272727;0.0;0.3333333333333333;0.06666666666666667;0.3333333333333333;0.0;0.3333333333333333;0.14285714285714285;0.5;0.3333333333333333;0.4;0.4444444444444444;0.14285714285714285;0.1;0.08333333333333333;0.2;0.2;0.4;0.14285714285714285;0.0;0.3;0.0;0.4;0.0;0.0;0.0625;0.07142857142857142;0.0;0.125;0.0;0.0;0.0;0.2222222222222222;0.2222222222222222;0.0
GO:2000251;0.0;0.0;0.25;0.2727272727272727;0.0;0.23076923076923078;0.1111111111111111;0.21428571428571427;0.0;0.0;0.3076923076923077;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.3;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.4444444444444444;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.26666666666666666;0.25;0.25;0.3076923076923077;0.25;0.0;0.21428571428571427;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.07142857142857142;0.0625;0.16666666666666666;0.0;0.1111111111111111;0.058823529411764705;0.0;0.36363636363636365;0.25;0.25;0.2727272727272727;0.0;0.3076923076923077;0.0;0.23076923076923078;0.0;0.2727272727272727;0.058823529411764705;0.2727272727272727;0.0;0.2727272727272727;0.1111111111111111;0.4;0.2727272727272727;0.23076923076923078;0.36363636363636365;0.1111111111111111;0.08333333333333333;0.07142857142857142;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.1111111111111111;0.0;0.25;0.0;0.3333333333333333;0.0;0.0;0.05555555555555555;0.0625;0.0;0.1;0.0;0.0;0.0;0.18181818181818182;0.18181818181818182;0.0
GO:0034220;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.4;0.4;0.375;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.5;0.5;0.625;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8333333333333334;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.42857142857142855
GO:0015680;0.7272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.42857142857142855;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.8;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.5;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.42857142857142855
GO:0051260;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.07692307692307693;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.1;0.0;0.06666666666666667;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042542;0.0;0.25;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045779;0.0;0.0;0.08333333333333333;0.25;0.0;0.2727272727272727;0.2;0.23076923076923078;0.0;0.0;0.08333333333333333;0.1111111111111111;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;1.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.2;0.125;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.09090909090909091;0.1111111111111111;0.08333333333333333;0.08333333333333333;0.1111111111111111;0.0;0.23076923076923078;0.0;0.25;0.0;0.0;0.0;0.0;0.1;0.18181818181818182;0.3;0.2222222222222222;0.4;0.16666666666666666;0.0;0.3333333333333333;0.3;0.3333333333333333;0.0;0.0;0.25;0.0;0.2857142857142857;0.0;0.0;0.16666666666666666;0.0;0.0;0.125;0.4;0.1111111111111111;0.16666666666666666;0.25;0.1111111111111111;0.4;0.2857142857142857;0.1;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.4;0.0;0.1;0.0;0.09090909090909091;0.0;0.0;0.15384615384615385;0.18181818181818182;0.0;0.4;0.0;0.0;0.0;0.5;0.5;0.0
GO:0045778;0.0;0.0;0.23076923076923078;0.1;0.0;0.2;0.16666666666666666;0.16666666666666666;0.0;0.0;0.2727272727272727;0.375;0.3;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.42857142857142855;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.23076923076923078;0.2222222222222222;0.21428571428571427;0.2727272727272727;0.3333333333333333;0.375;0.16666666666666666;0.0;0.1;0.0;0.0;0.0;0.0;0.09090909090909091;0.07692307692307693;0.2222222222222222;0.0;0.16666666666666666;0.07142857142857142;0.0;0.375;0.2222222222222222;0.2222222222222222;0.0;0.0;0.3;0.0;0.2;0.0;0.0;0.07142857142857142;0.0;0.0;0.25;0.16666666666666666;0.375;0.14285714285714285;0.18181818181818182;0.375;0.16666666666666666;0.1111111111111111;0.09090909090909091;0.375;0.3333333333333333;0.2222222222222222;0.16666666666666666;0.0;0.3333333333333333;0.0;0.3;0.0;0.0;0.06666666666666667;0.07692307692307693;0.0;0.14285714285714285;0.0;0.0;0.0;0.6666666666666666;0.42857142857142855;0.0
GO:0086091;0.0;0.0;0.08333333333333333;0.25;0.0;0.1;0.2;0.08333333333333333;0.0;0.0;0.08333333333333333;0.1111111111111111;0.09090909090909091;0.0;0.0;0.0;0.1111111111111111;0.0;0.3333333333333333;0.125;1.0;0.0;0.0;0.0;0.0;0.0;0.2;0.125;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.09090909090909091;0.1111111111111111;0.08333333333333333;0.08333333333333333;0.1111111111111111;0.5555555555555556;0.08333333333333333;0.0;0.25;0.0;0.0;0.0;0.1;0.1;0.18181818181818182;0.1111111111111111;0.2222222222222222;0.4;0.16666666666666666;0.0;0.3333333333333333;0.1111111111111111;0.3333333333333333;0.0;0.0;0.25;0.0;0.2857142857142857;0.0;0.0;0.16666666666666666;0.0;0.0;0.125;0.4;0.1111111111111111;0.16666666666666666;0.09090909090909091;0.1111111111111111;0.4;0.2857142857142857;0.1;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.4;0.0;0.1;0.0;0.09090909090909091;0.0;0.0;0.15384615384615385;0.18181818181818182;0.0;0.75;0.0;0.0;0.0;0.125;0.4;0.0
GO:0050965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034613;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.125;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.08333333333333333;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.09090909090909091;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.125
GO:0015677;0.7272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.4;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;1.0;0.5;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.6;0.25;0.5;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.2727272727272727
GO:0070509;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.4;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.5;1.0;0.25;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.6;0.25;0.8;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.2727272727272727
