;GO:0014065;GO:0009395;GO:0036092;GO:0046854;GO:0051092;GO:0045766;GO:0001666;GO:0009308;GO:0010818;GO:0001701;GO:0030949;GO:0032729;GO:2000353;GO:0035556;GO:0007264;GO:0043113;GO:0046627;GO:1990771;GO:2000406;GO:0002523;GO:0048010;GO:0010829;GO:0071364;GO:2000363;GO:0031623;GO:0010543;GO:0071404;GO:0051897;GO:0043647;GO:0035023;GO:0045429;GO:0090314;GO:0007077;GO:1905564;GO:0038095;GO:0043123;GO:0038096;GO:0045944;GO:0042953;GO:0050730;GO:0007229;GO:0019221;GO:0034446;GO:0050852;GO:0050853;GO:0060374;GO:0031295;GO:0050904;GO:0038083;GO:0035094;GO:0051281;GO:0043536;GO:0045954;GO:0050861;GO:0001774;GO:0035408;GO:0001779;GO:0030593;GO:0032496;GO:0050900;GO:0035924;GO:0032930;GO:0007173;GO:0006366;GO:0045963;GO:0043542;GO:0043303;GO:0043547;GO:0060326;GO:0001865;GO:0019722;GO:0035754;GO:0030183;GO:0007186;GO:0002291;GO:0034142;GO:0043312;GO:0042102;GO:0043315;GO:0030217;GO:0010629;GO:0010628;GO:0035987;GO:0035747;GO:0018105;GO:0030335;GO:0008360;GO:0035584;GO:1903980;GO:0008361;GO:0090074;GO:0006468;GO:0045471;GO:0071356;GO:0050776;GO:0060333;GO:0006351;GO:0033031;GO:1903238;GO:0007169;GO:0007202;GO:0006355;GO:0042246;GO:0045637;GO:0060335;GO:1901216;GO:0002551;GO:0006357;GO:0045123;GO:0045087;GO:0072672;GO:0043065;GO:0006909;GO:0071345
GO:0030949;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;1.0;0.48300749985576874;0.4;0.5356143810225276;0.48300749985576874;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.0;0.3356143810225276;0.0;0.5356143810225276;0.0;0.6830074998557688;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.6830074998557688;0.43852901558847923;0.4;0.0;0.4;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.4;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.4;0.6000000000000001;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.5356143810225276;0.4;0.43852901558847923;0.2599120563717816;0.43852901558847923;0.0;0.5356143810225276;0.6830074998557688;0.5356143810225276;0.0;0.4;0.0;0.0;0.0;0.48300749985576874;0.0;0.0
GO:0032729;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.0;0.48300749985576874;1.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.4;0.0;0.43852901558847923;0.0;0.43852901558847923;0.4;0.0;0.3356143810225276;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.48300749985576874;0.0;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.4;0.0;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;0.4;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.5356143810225276;0.4;0.43852901558847923;0.2599120563717816;0.4;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.0;0.0
GO:2000353;0.3356143810225276;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;1.0;0.4;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3356143810225276;0.3081136762725405;0.0;0.2599120563717816;0.0;0.4;0.0;0.3660149997115376;0.0;0.2830074998557688;0.4;0.3660149997115376;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.3081136762725405;0.0;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.0;0.3356143810225276;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3356143810225276;0.0;0.3081136762725405;0.0;0.0;0.2599120563717816;0.0;0.0;0.3356143810225276;0.0;0.0;0.4;0.0;0.3356143810225276;0.0;0.3356143810225276;0.3660149997115376;0.0;0.3081136762725405;0.3660149997115376;0.0;0.0;0.0;0.4;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.2830074998557688;0.2599120563717816;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.6000000000000001;0.3081136762725405;0.3356143810225276;0.20000000000000007;0.3356143810225276;0.0;0.4;0.3660149997115376;0.5356143810225276;0.0;0.3081136762725405;0.0;0.0;0.0;0.8;0.0;0.0
GO:0035556;0.8;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.8;0.0;0.5356143810225276;0.43852901558847923;0.4;1.0;1.0;0.0;0.5356143810225276;0.0;0.4;0.8;0.8;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.4;0.48300749985576874;0.43852901558847923;0.8;0.43852901558847923;0.8;0.43852901558847923;0.8;0.4;0.0;0.43852901558847923;0.8;0.8;0.8;0.8;0.8;0.8;0.6000000000000001;0.8;0.4;0.0;0.5356143810225276;0.4;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.8;0.8;0.8;0.0;0.8;0.48300749985576874;0.48300749985576874;0.8;0.8;0.43852901558847923;0.8;0.8;0.43852901558847923;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.4;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.8;0.8;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.8;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.8;0.8;0.48300749985576874;0.3660149997115376;0.8;0.3356143810225276;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.8;0.43852901558847923;0.8;0.0;0.8;0.48300749985576874;0.0;0.5356143810225276
GO:0007264;0.8;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.8;0.0;0.48300749985576874;0.43852901558847923;0.3660149997115376;1.0;1.0;0.0;0.48300749985576874;0.0;0.4;0.8;0.8;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.4;0.5356143810225276;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.8;0.4;0.8;0.4;0.8;0.3660149997115376;0.0;0.4;0.8;0.8;0.8;0.8;0.8;0.8;0.6000000000000001;0.8;0.4;0.0;0.48300749985576874;0.4;0.43852901558847923;0.4;0.6000000000000001;0.8;0.8;0.8;0.0;0.8;0.48300749985576874;0.43852901558847923;0.8;0.8;0.4;0.8;0.8;0.43852901558847923;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.3660149997115376;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.8;0.8;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.8;0.4;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.8;0.8;0.48300749985576874;0.3660149997115376;0.8;0.3356143810225276;0.43852901558847923;0.0;0.5356143810225276;0.4;0.48300749985576874;0.8;0.4;0.8;0.0;0.8;0.43852901558847923;0.0;0.5356143810225276
GO:0043113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
GO:0046627;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.6000000000000001;0.4;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.0;1.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.48300749985576874;0.0;0.3356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.48300749985576874;0.43852901558847923;0.4;0.0;0.4;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.4;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.4;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.4;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.2599120563717816;0.43852901558847923;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.0
GO:1990771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0
GO:2000406;0.4;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.4;0.4;0.0;0.3660149997115376;0.0;1.0;0.0;0.4;0.3660149997115376;0.0;0.3081136762725405;0.0;0.4;0.0;0.4;0.0;0.3081136762725405;0.4;0.43852901558847923;0.0;0.3660149997115376;0.4;0.4;0.4;0.3660149997115376;0.0;0.3081136762725405;0.4;0.4;0.0;0.4;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.4;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.3356143810225276;0.0;0.0;0.3081136762725405;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.4;0.0;0.43852901558847923;0.5356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.6830074998557688;0.4;0.4;0.48300749985576874;0.3356143810225276;0.3081136762725405;0.0;0.0;0.0;0.5356143810225276;0.4;0.0;0.6000000000000001;0.6000000000000001;0.4;0.23852901558847928;0.3660149997115376;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.0;0.4;0.0;0.0
GO:0002523;0.8;0.48300749985576874;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.8;0.6000000000000001;0.8;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.8;0.8;0.8;0.0;1.0;0.43852901558847923;0.0;0.8;0.8;0.0;0.8;0.8;0.0;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.4;0.0;0.0;0.8;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.6000000000000001;0.8;0.0;0.0;0.48300749985576874
GO:0048010;0.8;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.8;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.8;0.8;0.0;0.43852901558847923;0.0;0.4;0.8;1.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.4;0.5356143810225276;0.3660149997115376;0.4;0.43852901558847923;0.8;0.3660149997115376;0.8;0.4;0.8;0.3660149997115376;0.0;0.3660149997115376;0.8;0.8;0.8;0.8;0.8;0.8;0.6000000000000001;0.8;0.4;0.0;0.48300749985576874;0.4;0.43852901558847923;0.4;0.6000000000000001;0.8;0.8;0.8;0.0;0.8;0.48300749985576874;0.4;0.8;0.8;0.4;0.8;0.8;0.43852901558847923;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.3660149997115376;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.8;0.8;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.8;0.4;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.8;0.8;0.48300749985576874;0.3660149997115376;1.0;0.3356143810225276;0.43852901558847923;0.0;0.48300749985576874;0.4;0.43852901558847923;0.8;0.4;0.8;0.0;0.8;0.4;0.0;0.5356143810225276
GO:0010829;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.4;0.4;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.43852901558847923;1.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.0;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.4;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.4;0.0;0.0;0.3356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3356143810225276;0.4;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.4;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.2599120563717816;0.4;0.0;0.43852901558847923;0.3660149997115376;0.4;0.0;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.0;0.0
GO:0071364;0.5356143810225276;0.3660149997115376;0.3081136762725405;0.3356143810225276;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;1.0;0.0;0.3660149997115376;0.0;0.6000000000000001;0.0;0.4;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.2830074998557688;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.4;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.8;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.3081136762725405;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.3356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.6830074998557688
GO:2000363;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.3356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.3356143810225276;0.2599120563717816;0.43852901558847923;0.43852901558847923;0.0;0.3356143810225276;0.0;0.3081136762725405;0.0;0.43852901558847923;0.3356143810225276;0.0;1.0;0.0;0.3660149997115376;0.0;0.3081136762725405;0.0;0.2830074998557688;0.3081136762725405;0.3356143810225276;0.0;0.2830074998557688;0.43852901558847923;0.3081136762725405;0.43852901558847923;0.2830074998557688;0.0;0.2830074998557688;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.3081136762725405;0.3356143810225276;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.43852901558847923;0.0;0.3081136762725405;0.0;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.2830074998557688;0.3356143810225276;0.0;0.3356143810225276;0.3356143810225276;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.3660149997115376;0.4;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.3660149997115376;0.2830074998557688;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.3660149997115376;0.3081136762725405;0.3356143810225276;0.0;0.3081136762725405;0.0;0.0;0.0;0.3081136762725405;0.0;0.0
GO:0031623;0.5356143810225276;0.48300749985576874;0.4;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.3660149997115376;0.0;0.6830074998557688;0.0;0.48300749985576874;0.5356143810225276;0.0;0.3660149997115376;0.0;1.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.4;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.43852901558847923;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.48300749985576874;0.3660149997115376;0.0;0.5356143810225276;0.6000000000000001;0.0;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.3660149997115376;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.6830074998557688;0.4
GO:0010543;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.4;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.0;0.4;0.0;0.48300749985576874;0.43852901558847923;0.0;0.3660149997115376;0.0;1.0;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.4;0.0;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.2830074998557688;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.0;0.0
GO:0071404;0.6000000000000001;0.43852901558847923;0.3660149997115376;0.4;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;1.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.0;0.6000000000000001;0.3356143810225276;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.0;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.6000000000000001;0.3660149997115376;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.4;0.5356143810225276;0.48300749985576874;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276
GO:0051897;0.4;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.6830074998557688;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.4;0.0;0.5356143810225276;0.0;0.4;0.0;0.4;0.3660149997115376;0.0;0.3081136762725405;0.0;0.43852901558847923;0.0;1.0;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.4;0.4;0.8;0.4;0.3660149997115376;0.0;0.3356143810225276;0.4;0.4;0.0;0.4;0.4;0.0;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.4;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.3356143810225276;0.0;0.0;0.3081136762725405;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.3660149997115376;0.5356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.4;0.4;0.4;0.3356143810225276;0.3081136762725405;0.0;0.0;0.0;0.5356143810225276;0.4;0.0;0.48300749985576874;0.3660149997115376;0.4;0.23852901558847928;0.3660149997115376;0.0;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0
GO:0043647;0.5356143810225276;0.6830074998557688;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;1.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.3660149997115376;0.0;0.5356143810225276;0.6830074998557688;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.6830074998557688;0.0;0.3660149997115376;0.0;0.5356143810225276;0.6830074998557688;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.4
