;GO:0043407;GO:0007173;GO:0038096;GO:0006401;GO:0043152;GO:0001942;GO:0070588;GO:0016055;GO:0070207;GO:0035754;GO:0035556;GO:0050830;GO:0010592;GO:0043615;GO:0071805;GO:0090501;GO:0050829;GO:0030041;GO:0007224;GO:0043312;GO:1900026;GO:0001581;GO:0006699;GO:0006898;GO:0061844;GO:0050982;GO:0002227;GO:0006707;GO:0048013;GO:0034314;GO:0071468;GO:0035725;GO:0030178;GO:0018105
GO:0035556;0.42105263157894735;0.125;0.11764705882352941;0.2857142857142857;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.13333333333333333;1.0;0.0;0.5;0.15384615384615385;0.25;0.14285714285714285;0.0;0.14285714285714285;0.15384615384615385;0.125;0.5333333333333333;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.1;0.15384615384615385;0.0;0.5714285714285714;0.25
GO:0050830;0.0;0.0;0.0;0.0;0.8235294117647058;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.875;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.6666666666666666;0.46153846153846156;0.5714285714285714;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0
GO:0010592;0.34782608695652173;0.1;0.09523809523809523;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.631578947368421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.4166666666666667;0.0;0.0;0.4444444444444444;0.0
GO:0043615;0.0;0.11764705882352941;0.1111111111111111;0.26666666666666666;0.0;0.0;0.0;0.13333333333333333;0.13333333333333333;0.125;0.15384615384615385;0.0;0.0;1.0;0.23529411764705882;0.13333333333333333;0.0;0.13333333333333333;0.14285714285714285;0.11764705882352941;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.125;0.09523809523809523;0.14285714285714285;0.0;0.0;0.23529411764705882
GO:0071805;0.0;0.2;0.19047619047619047;0.2222222222222222;0.0;0.0;0.8;0.2222222222222222;0.2222222222222222;0.21052631578947367;0.25;0.0;0.0;0.23529411764705882;1.0;0.2222222222222222;0.0;0.2222222222222222;0.23529411764705882;0.2;0.0;0.0;0.21052631578947367;0.47058823529411764;0.0;0.0;0.0;0.0;0.21052631578947367;0.16666666666666666;0.23529411764705882;0.8421052631578947;0.0;0.2
GO:0090501;0.0;0.1111111111111111;0.10526315789473684;0.875;0.0;0.0;0.0;0.125;0.125;0.11764705882352941;0.14285714285714285;0.0;0.0;0.13333333333333333;0.2222222222222222;1.0;0.0;0.125;0.13333333333333333;0.1111111111111111;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.5;0.11764705882352941;0.09090909090909091;0.13333333333333333;0.0;0.0;0.4444444444444444
GO:0050829;0.0;0.0;0.0;0.0;0.8235294117647058;0.0;0.0;0.0;0.0;0.0;0.0;0.875;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.6666666666666666;0.46153846153846156;0.5714285714285714;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0
GO:0030041;0.0;0.1111111111111111;0.10526315789473684;0.25;0.0;0.0;0.0;0.125;0.125;0.11764705882352941;0.14285714285714285;0.0;0.0;0.13333333333333333;0.2222222222222222;0.125;0.0;1.0;0.13333333333333333;0.1111111111111111;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.09090909090909091;0.13333333333333333;0.0;0.0;0.2222222222222222
GO:0007224;0.4;0.11764705882352941;0.1111111111111111;0.26666666666666666;0.0;0.0;0.0;0.13333333333333333;0.13333333333333333;0.125;0.15384615384615385;0.0;0.47058823529411764;0.14285714285714285;0.23529411764705882;0.13333333333333333;0.0;0.13333333333333333;1.0;0.11764705882352941;0.125;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.125;0.09523809523809523;0.14285714285714285;0.0;0.13333333333333333;0.23529411764705882
GO:0043312;0.0;0.1;0.09523809523809523;0.1111111111111111;0.21052631578947367;0.0;0.1;0.1111111111111111;0.1111111111111111;0.10526315789473684;0.125;0.0;0.0;0.11764705882352941;0.2;0.1111111111111111;0.0;0.1111111111111111;0.11764705882352941;1.0;0.0;0.0;0.10526315789473684;0.5882352941176471;0.23529411764705882;0.0;0.25;0.0;0.10526315789473684;0.08333333333333333;0.11764705882352941;0.10526315789473684;0.0;0.1
GO:1900026;0.36363636363636365;0.10526315789473684;0.1;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.5333333333333333;0.0;0.631578947368421;0.0;0.0;0.0;0.0;0.0;0.125;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.5217391304347826;0.0;0.0;0.47058823529411764;0.0
GO:0001581;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2857142857142857;0.3333333333333333;0.3076923076923077;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0
GO:0006699;0.0;0.10526315789473684;0.1;0.47058823529411764;0.0;0.0;0.0;0.11764705882352941;0.11764705882352941;0.1111111111111111;0.13333333333333333;0.0;0.0;0.125;0.21052631578947367;0.47058823529411764;0.0;0.11764705882352941;0.125;0.10526315789473684;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5882352941176471;0.1111111111111111;0.08695652173913043;0.125;0.0;0.0;0.3157894736842105
GO:0006898;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0
GO:0061844;0.0;0.0;0.1111111111111111;0.0;0.75;0.0;0.0;0.0;0.0;0.125;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.23529411764705882;0.0;0.2857142857142857;0.0;0.0;1.0;0.5;0.46153846153846156;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0
GO:0050982;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.5;1.0;0.36363636363636365;0.0;0.0;0.0;0.5;0.0;0.0;0.0
GO:0002227;0.0;0.0;0.11764705882352941;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.25;0.0;0.3076923076923077;0.0;0.0;0.46153846153846156;0.36363636363636365;1.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0
GO:0006707;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222
GO:0048013;0.09090909090909091;0.10526315789473684;0.1;0.23529411764705882;0.0;0.0;0.0;0.11764705882352941;0.11764705882352941;0.1111111111111111;0.13333333333333333;0.0;0.10526315789473684;0.125;0.21052631578947367;0.11764705882352941;0.0;0.11764705882352941;0.125;0.10526315789473684;0.1111111111111111;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;1.0;0.08695652173913043;0.125;0.0;0.11764705882352941;0.21052631578947367
GO:0034314;0.07407407407407407;0.08333333333333333;0.08;0.18181818181818182;0.0;0.0;0.0;0.09090909090909091;0.09090909090909091;0.08695652173913043;0.1;0.0;0.4166666666666667;0.09523809523809523;0.16666666666666666;0.09090909090909091;0.0;0.09090909090909091;0.09523809523809523;0.08333333333333333;0.5217391304347826;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0.08695652173913043;1.0;0.09523809523809523;0.0;0.09090909090909091;0.16666666666666666
GO:0071468;0.0;0.11764705882352941;0.1111111111111111;0.26666666666666666;0.25;0.0;0.0;0.13333333333333333;0.13333333333333333;0.125;0.15384615384615385;0.26666666666666666;0.0;0.14285714285714285;0.23529411764705882;0.13333333333333333;0.26666666666666666;0.13333333333333333;0.14285714285714285;0.11764705882352941;0.0;0.2857142857142857;0.125;0.0;0.2857142857142857;0.5;0.3076923076923077;0.0;0.125;0.09523809523809523;1.0;0.0;0.0;0.23529411764705882
GO:0035725;0.0;0.0;0.0;0.0;0.0;0.0;0.8421052631578947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8421052631578947;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0030178;0.6666666666666666;0.1111111111111111;0.10526315789473684;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.5714285714285714;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.09090909090909091;0.0;0.0;1.0;0.0
GO:0018105;0.0;0.2;0.19047619047619047;0.5555555555555556;0.0;0.0;0.0;0.2222222222222222;0.1111111111111111;0.21052631578947367;0.25;0.0;0.0;0.23529411764705882;0.2;0.4444444444444444;0.0;0.2222222222222222;0.23529411764705882;0.1;0.0;0.0;0.3157894736842105;0.0;0.0;0.0;0.0;0.2222222222222222;0.21052631578947367;0.16666666666666666;0.23529411764705882;0.0;0.0;1.0
