;GO:0018108;GO:0006283;GO:0036092;GO:0006882;GO:0006287;GO:0045004;GO:0045648;GO:0043547;GO:0046855;GO:0002244;GO:0046856;GO:0006879;GO:0006913;GO:0071294;GO:0098656;GO:0001701;GO:0032729;GO:0032201;GO:0050714;GO:0031953;GO:0015701;GO:0035556;GO:1905793;GO:0045859;GO:0060271;GO:0006296;GO:1902047;GO:0043312;GO:0006297;GO:0051456;GO:0051453;GO:0045540;GO:0051496;GO:0051056;GO:0006606;GO:0071287;GO:0000070;GO:0016241;GO:0016243;GO:0052548;GO:0070757;GO:1990938;GO:1905166;GO:1903146;GO:1902531;GO:1903543;GO:0006261;GO:0008284;GO:0008203;GO:0048812;GO:0006661;GO:0006468;GO:0043687;GO:1904714;GO:0034644;GO:0070588;GO:0033674;GO:0033157;GO:0036500;GO:0019985;GO:0042769;GO:0031293;GO:0055089;GO:0090043;GO:1901215;GO:0006874;GO:0034599;GO:0032496;GO:0071901;GO:0035722
GO:0051056;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.1111111111111111;0.09090909090909091;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.2;0.0;0.3;0.23076923076923078;0.0;0.3333333333333333;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.2;0.25;1.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.09090909090909091;0.0;0.0;0.23076923076923078;0.2727272727272727;0.8333333333333334;0.2222222222222222;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.09090909090909091;0.2;0.0;0.0;0.0;0.0;0.09090909090909091;0.25;0.3;0.07142857142857142;0.0;0.0;0.07692307692307693;0.0
GO:0006606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.45454545454545453;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071287;0.08333333333333333;0.18181818181818182;0.08333333333333333;0.08333333333333333;0.14285714285714285;0.14285714285714285;0.0;0.0;0.1;0.0;0.09090909090909091;0.07692307692307693;0.0;0.7142857142857143;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.14285714285714285;0.07692307692307693;0.0;0.0;0.0;0.0;1.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.07692307692307693;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.14285714285714285;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.0;0.18181818181818182;0.0;0.0;0.0;0.2857142857142857;0.2857142857142857;0.2222222222222222;0.0;0.0;0.0;0.0;0.08333333333333333;0.42857142857142855;0.25;0.0;0.14285714285714285
GO:0000070;0.125;0.125;0.125;0.125;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.1111111111111111;0.0;0.14285714285714285;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.2;0.0;0.0;0.0
GO:0016241;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.2727272727272727;0.08333333333333333;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.3;0.3333333333333333;0.0;0.3333333333333333;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.3;0.25;0.2727272727272727;0.0;0.0;0.0;1.0;0.0;0.25;0.0;0.0;0.45454545454545453;0.75;0.3;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.3333333333333333;0.18181818181818182;0.3;0.0;0.0;0.0;0.08333333333333333;0.36363636363636365;0.3;0.06666666666666667;0.0;0.0;0.2857142857142857;0.0
GO:0016243;0.125;0.125;0.125;0.125;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.1111111111111111;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;1.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.2;0.0;0.0;0.0
GO:0052548;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.1111111111111111;0.5;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.38461538461538464;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.2727272727272727;0.07692307692307693;0.09090909090909091;0.0;0.0;0.0;0.25;0.0;1.0;0.0;0.0;0.38461538461538464;0.25;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.3333333333333333;0.09090909090909091;0.0;0.0;0.0;0.0;0.09090909090909091;0.4166666666666667;0.09090909090909091;0.07142857142857142;0.0;0.0;0.2727272727272727;0.0
GO:0070757;0.125;0.125;0.125;0.125;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.1111111111111111;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.2;0.0;0.0;0.0
GO:1990938;0.6666666666666666;0.25;0.3076923076923077;0.07142857142857142;0.3333333333333333;0.3333333333333333;0.0;0.0;0.36363636363636365;0.0;0.36363636363636365;0.06666666666666667;0.0;0.07692307692307693;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.3333333333333333;0.1111111111111111;0.06666666666666667;0.0;0.0;0.0;0.0;0.07692307692307693;0.1111111111111111;0.0;0.1111111111111111;0.0;0.1111111111111111;1.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.16666666666666666;0.1111111111111111;0.3333333333333333;0.75;0.5555555555555556;0.0;0.07142857142857142;0.0;0.0;0.0;0.1111111111111111;0.3333333333333333;0.0;0.2727272727272727;0.0;0.0;0.0;0.07142857142857142;0.09090909090909091;0.0;0.0;0.1111111111111111
GO:1905166;0.0;0.0;0.0;0.058823529411764705;0.0;0.0;0.23076923076923078;0.07142857142857142;0.0;0.0;0.0;0.05555555555555555;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.25;0.5;0.0;0.2727272727272727;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555555;0.25;0.21428571428571427;0.23076923076923078;0.0;0.0;0.0;0.45454545454545453;0.0;0.38461538461538464;0.0;0.0;1.0;0.45454545454545453;0.25;0.23076923076923078;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.2857142857142857;0.15384615384615385;0.25;0.0;0.0;0.0;0.07142857142857142;0.4166666666666667;0.36363636363636365;0.058823529411764705;0.0;0.0;0.46153846153846156;0.23076923076923078
GO:1903146;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.2727272727272727;0.08333333333333333;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.3;0.3333333333333333;0.0;0.3333333333333333;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.3;0.4166666666666667;0.2727272727272727;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.45454545454545453;1.0;0.3;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.3333333333333333;0.18181818181818182;0.3;0.0;0.0;0.0;0.08333333333333333;0.36363636363636365;0.3;0.06666666666666667;0.0;0.0;0.2857142857142857;0.0
GO:1902531;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.125;0.1;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.3333333333333333;0.25;0.0;0.375;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.2222222222222222;0.2727272727272727;0.8333333333333334;0.0;0.0;0.0;0.3;0.0;0.1;0.0;0.0;0.25;0.3;1.0;0.25;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.1;0.2222222222222222;0.0;0.0;0.0;0.0;0.1;0.2727272727272727;0.3333333333333333;0.07692307692307693;0.0;0.0;0.08333333333333333;0.0
GO:1903543;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.3333333333333333;0.1;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.375;0.0;0.625;0.23076923076923078;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.2222222222222222;0.5714285714285714;0.2222222222222222;0.0;0.0;0.0;0.2727272727272727;0.0;0.1;0.0;0.0;0.23076923076923078;0.2727272727272727;0.25;1.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.2727272727272727;0.4;0.0;0.0;0.0;0.0;0.1;0.25;0.3;0.07692307692307693;0.0;0.0;0.08333333333333333;0.0
GO:0006261;0.3;0.4444444444444444;0.3;0.08333333333333333;0.5714285714285714;0.5714285714285714;0.0;0.0;0.2222222222222222;0.0;0.2;0.07692307692307693;0.0;0.09090909090909091;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.5;0.0;0.0;0.5714285714285714;0.14285714285714285;0.07692307692307693;0.0;0.0;0.0;0.0;0.09090909090909091;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.2727272727272727;0.0;0.0;0.0;0.0;1.0;0.0;0.2727272727272727;0.14285714285714285;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.08333333333333333;0.0;0.0;0.0;0.14285714285714285;0.5714285714285714;0.0;0.2727272727272727;0.0;0.0;0.0;0.08333333333333333;0.1111111111111111;0.0;0.0;0.14285714285714285
GO:0008284;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.5;0.1;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.375;0.0;0.5714285714285714;0.2727272727272727;0.0;0.42857142857142855;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.2222222222222222;0.375;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.0;0.1;0.0;0.0;0.2727272727272727;0.3333333333333333;0.375;0.42857142857142855;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.4;0.2222222222222222;0.375;0.0;0.0;0.0;0.1;0.3;0.375;0.07692307692307693;0.0;0.0;0.23076923076923078;0.0
GO:0008203;0.18181818181818182;0.25;0.2727272727272727;0.0;0.42857142857142855;0.42857142857142855;0.0;0.0;0.3333333333333333;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;1.0;0.0;0.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048812;0.125;0.125;0.125;0.125;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.1111111111111111;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;1.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.2;0.0;0.0;0.0
GO:0006661;0.36363636363636365;0.18181818181818182;0.8571428571428571;0.08333333333333333;0.2857142857142857;0.2857142857142857;0.0;0.0;0.3;0.0;0.75;0.07692307692307693;0.0;0.09090909090909091;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.14285714285714285;0.07692307692307693;0.0;0.0;0.0;0.0;0.09090909090909091;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3;0.14285714285714285;1.0;0.4;0.2;0.0;0.08333333333333333;0.0;0.0;0.0;0.14285714285714285;0.2857142857142857;0.0;0.18181818181818182;0.0;0.0;0.0;0.08333333333333333;0.1111111111111111;0.0;0.0;0.14285714285714285
GO:0006468;0.8571428571428571;0.3;0.36363636363636365;0.08333333333333333;0.42857142857142855;0.42857142857142855;0.0;0.0;0.4444444444444444;0.0;0.4444444444444444;0.07692307692307693;0.0;0.09090909090909091;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.42857142857142855;0.14285714285714285;0.07692307692307693;0.0;0.0;0.0;0.0;0.09090909090909091;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.75;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.2;0.14285714285714285;0.4;1.0;0.7142857142857143;0.0;0.08333333333333333;0.0;0.0;0.0;0.14285714285714285;0.42857142857142855;0.0;0.3333333333333333;0.0;0.0;0.0;0.08333333333333333;0.1111111111111111;0.0;0.0;0.14285714285714285
GO:0043687;0.625;0.3;0.18181818181818182;0.08333333333333333;0.42857142857142855;0.42857142857142855;0.0;0.0;0.2222222222222222;0.0;0.2;0.07692307692307693;0.0;0.09090909090909091;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.42857142857142855;0.14285714285714285;0.07692307692307693;0.0;0.0;0.0;0.0;0.09090909090909091;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.5555555555555556;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.2;0.14285714285714285;0.2;0.7142857142857143;1.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.14285714285714285;0.42857142857142855;0.0;0.3333333333333333;0.0;0.0;0.0;0.08333333333333333;0.1111111111111111;0.0;0.0;0.14285714285714285
GO:1904714;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.3;0.09090909090909091;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.2;0.0;0.3333333333333333;0.4166666666666667;0.0;0.375;0.0;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.3333333333333333;0.2727272727272727;0.3;0.0;0.0;0.0;0.75;0.0;0.5;0.0;0.0;0.5;0.75;0.3333333333333333;0.3;0.0;0.375;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.36363636363636365;0.2;0.3333333333333333;0.0;0.0;0.0;0.09090909090909091;0.45454545454545453;0.3333333333333333;0.07142857142857142;0.0;0.0;0.38461538461538464;0.0
GO:0034644;0.07692307692307693;0.16666666666666666;0.07692307692307693;0.07692307692307693;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.08333333333333333;0.07142857142857142;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.08333333333333333;0.08333333333333333;0.08333333333333333;0.0;1.0;0.0;0.0;0.0;0.25;0.25;0.125;0.0;0.0;0.0;0.0;0.07692307692307693;0.2222222222222222;0.14285714285714285;0.0;0.0
GO:0070588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.058823529411764705;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033674;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.1111111111111111;0.5;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.25;0.0;0.36363636363636365;0.5833333333333334;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.25;0.25;0.09090909090909091;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.2857142857142857;0.3333333333333333;0.1;0.2727272727272727;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;1.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.09090909090909091;0.3076923076923077;0.25;0.07142857142857142;0.0;0.0;0.5555555555555556;0.0
GO:0033157;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.1111111111111111;0.09090909090909091;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.2;0.0;0.6666666666666666;0.15384615384615385;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.2;0.16666666666666666;0.2;0.0;0.0;0.0;0.18181818181818182;0.0;0.09090909090909091;0.0;0.0;0.15384615384615385;0.18181818181818182;0.2222222222222222;0.4;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.09090909090909091;1.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.16666666666666666;0.2;0.07142857142857142;0.0;0.0;0.07692307692307693;0.0
GO:0036500;0.125;0.375;0.125;0.125;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.1111111111111111;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.3333333333333333;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.2727272727272727;0.0;0.0;0.2857142857142857;0.0;0.3;0.0;0.0;0.0;0.1111111111111111;0.25;0.3;0.0;0.0;0.14285714285714285;0.375;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.3333333333333333;0.25;0.0;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.2727272727272727;0.3333333333333333;0.125;0.6;0.0;0.0;0.0
GO:0019985;0.375;0.625;0.25;0.125;0.6666666666666666;0.6666666666666666;0.0;0.0;0.3333333333333333;0.0;0.2857142857142857;0.1111111111111111;0.0;0.2857142857142857;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.6666666666666666;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.42857142857142855;0.0;0.2857142857142857;0.42857142857142855;0.42857142857142855;0.0;0.25;0.0;0.0;0.0;0.0;1.0;0.6666666666666666;0.2857142857142857;0.0;0.0;0.0;0.125;0.6;0.3333333333333333;0.0;0.0
GO:0042769;0.0;0.5;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.5;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0
GO:0031293;0.3;0.25;0.16666666666666666;0.0;0.2857142857142857;0.2857142857142857;0.0;0.0;0.2;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.2;0.0;0.18181818181818182;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0055089;0.0;0.0;0.0;0.45454545454545453;0.0;0.0;0.25;0.09090909090909091;0.0;0.0;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.09090909090909091;0.375;0.09090909090909091;0.07142857142857142;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.4166666666666667;0.09090909090909091;0.07692307692307693;0.09090909090909091;0.0;0.0;0.0;0.08333333333333333;0.0;0.09090909090909091;0.0;0.0;0.07142857142857142;0.08333333333333333;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.09090909090909091;0.09090909090909091;0.0;0.0;0.0;0.0;1.0;0.07692307692307693;0.09090909090909091;0.45454545454545453;0.0;0.0;0.07692307692307693;0.0
GO:0090043;0.0;0.0;0.0;0.0625;0.0;0.0;0.25;0.07692307692307693;0.0;0.0;0.0;0.058823529411764705;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.2727272727272727;0.5454545454545454;0.0;0.3;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.058823529411764705;0.2727272727272727;0.23076923076923078;0.25;0.0;0.0;0.0;0.36363636363636365;0.0;0.4166666666666667;0.0;0.0;0.4166666666666667;0.36363636363636365;0.2727272727272727;0.25;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.0;0.0;0.3076923076923077;0.16666666666666666;0.2727272727272727;0.0;0.0;0.0;0.07692307692307693;1.0;0.2727272727272727;0.0625;0.0;0.0;0.5;0.0
GO:1901215;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.3;0.09090909090909091;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.2;0.0;0.3333333333333333;0.36363636363636365;0.0;0.375;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.2;0.2727272727272727;0.3;0.0;0.0;0.0;0.3;0.0;0.09090909090909091;0.0;0.0;0.36363636363636365;0.3;0.3333333333333333;0.3;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.25;0.2;0.3333333333333333;0.0;0.0;0.0;0.09090909090909091;0.2727272727272727;1.0;0.07142857142857142;0.0;0.0;0.3076923076923077;0.0
GO:0006874;0.07692307692307693;0.07692307692307693;0.07692307692307693;0.75;0.125;0.125;0.18181818181818182;0.07142857142857142;0.09090909090909091;0.0;0.08333333333333333;0.6666666666666666;0.0;0.08333333333333333;0.0;0.0;0.07142857142857142;0.25;0.07142857142857142;0.058823529411764705;0.0;0.125;0.0;0.07142857142857142;0.0;0.125;0.0;0.0;0.125;0.125;0.5;0.07142857142857142;0.0625;0.07142857142857142;0.0;0.08333333333333333;0.125;0.06666666666666667;0.125;0.07142857142857142;0.125;0.07142857142857142;0.058823529411764705;0.06666666666666667;0.07692307692307693;0.07692307692307693;0.08333333333333333;0.07692307692307693;0.0;0.125;0.08333333333333333;0.08333333333333333;0.08333333333333333;0.07142857142857142;0.07692307692307693;0.0;0.07142857142857142;0.07142857142857142;0.125;0.125;0.0;0.0;0.45454545454545453;0.0625;0.07142857142857142;1.0;0.1;0.0;0.0625;0.125
GO:0034599;0.1;0.375;0.1;0.1;0.2;0.2;0.0;0.0;0.125;0.0;0.1111111111111111;0.09090909090909091;0.0;0.42857142857142855;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.2;0.09090909090909091;0.0;0.0;0.0;0.0;0.42857142857142855;0.2;0.0;0.2;0.0;0.2;0.09090909090909091;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.2;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.2222222222222222;0.0;0.0;0.0;0.6;0.6;0.5;0.0;0.0;0.0;0.0;0.1;1.0;0.3333333333333333;0.0;0.2
GO:0032496;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.3333333333333333;0.25;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;1.0;0.0;0.0
