;GO:0061178;GO:0030073;GO:0014066;GO:0030193;GO:0061296;GO:1900212;GO:0023019;GO:0046854;GO:0048557;GO:0008344;GO:0048754;GO:0061017;GO:0006367;GO:0055091;GO:0050796;GO:0009749;GO:0032922;GO:0070365;GO:0030308;GO:0001826;GO:0010470;GO:0065004;GO:0033132;GO:0060395;GO:0043433;GO:0042663;GO:0007266;GO:1900029;GO:0072181;GO:0007219;GO:0001678;GO:0042351;GO:0019673;GO:2000049;GO:0035023;GO:0060261;GO:0008285;GO:0048812;GO:0039020;GO:0006661;GO:0045944;GO:0072095;GO:0043401;GO:0000432;GO:0002223;GO:0000122;GO:0010719;GO:2000811;GO:0010832;GO:0030522;GO:2000971;GO:0006351;GO:0006591;GO:0009267;GO:0021520;GO:0006357;GO:0061987;GO:0030833;GO:0071542;GO:2000543;GO:0050900;GO:0030277;GO:0030111;GO:0016266
GO:0061178;1.0;0.0;0.42857142857142855;0.5;0.2222222222222222;0.2222222222222222;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.8571428571428571;0.0;0.0;0.0;0.2857142857142857;0.0;0.2857142857142857;0.0;0.2222222222222222;0.4;0.3333333333333333;0.2222222222222222;0.0;0.25;0.0;0.0;0.1111111111111111;0.0;0.0;0.25;0.3333333333333333;0.2222222222222222;0.2857142857142857;0.0;0.0;0.0;0.2;0.2857142857142857;0.0;0.18181818181818182;0.0;0.2;0.2857142857142857;0.2;0.2;0.0;0.5;0.0;0.0;0.0;0.0;0.2222222222222222;0.18181818181818182;0.25;0.0;0.25;0.0;0.2;0.5;0.0
GO:0030073;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1111111111111111;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014066;0.42857142857142855;0.0;1.0;0.375;0.18181818181818182;0.18181818181818182;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.0;0.2222222222222222;0.0;0.25;0.375;0.25;0.2727272727272727;0.0;0.2;0.0;0.0;0.09090909090909091;0.0;0.0;0.2;0.5555555555555556;0.25;0.3333333333333333;0.0;0.0;0.0;0.23076923076923078;0.2222222222222222;0.0;0.21428571428571427;0.0;0.23076923076923078;0.3;0.25;0.25;0.3333333333333333;0.375;0.0;0.0;0.0;0.0;0.25;0.21428571428571427;0.2727272727272727;0.0;0.2;0.0;0.14285714285714285;0.5714285714285714;0.0
GO:0030193;0.5;0.0;0.375;1.0;0.3333333333333333;0.3333333333333333;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.2222222222222222;0.0;0.0;0.0;0.2857142857142857;0.0;0.375;0.0;0.2222222222222222;0.4;0.3333333333333333;0.3;0.0;0.25;0.0;0.0;0.2222222222222222;0.0;0.0;0.25;0.3;0.2222222222222222;0.2857142857142857;0.0;0.0;0.0;0.2;0.375;0.0;0.18181818181818182;0.0;0.2;0.42857142857142855;0.2;0.2;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.2222222222222222;0.18181818181818182;0.25;0.0;0.375;0.0;0.2;0.42857142857142855;0.0
GO:0061296;0.2222222222222222;0.0;0.18181818181818182;0.3333333333333333;1.0;0.7272727272727273;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.23076923076923078;0.0;0.0;0.0;0.3333333333333333;0.0;0.4444444444444444;0.0;0.25;0.25;0.375;0.36363636363636365;0.0;0.18181818181818182;0.0;0.0;0.08333333333333333;0.0;0.0;0.18181818181818182;0.15384615384615385;0.16666666666666666;0.3333333333333333;0.0;0.0;0.0;0.15384615384615385;0.6;0.0;0.14285714285714285;0.0;0.25;0.5;0.6363636363636364;0.36363636363636365;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.18181818181818182;0.0;0.4;0.0;0.125;0.2;0.0
GO:1900212;0.2222222222222222;0.0;0.18181818181818182;0.3333333333333333;0.7272727272727273;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.25;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.25;0.25;0.375;0.2727272727272727;0.0;0.18181818181818182;0.0;0.0;0.08333333333333333;0.0;0.0;0.18181818181818182;0.15384615384615385;0.16666666666666666;0.3333333333333333;0.0;0.0;0.0;0.15384615384615385;0.3333333333333333;0.0;0.14285714285714285;0.0;0.25;0.5;0.7;0.36363636363636365;0.2727272727272727;0.3333333333333333;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.18181818181818182;0.0;0.3;0.0;0.125;0.2;0.0
GO:0023019;0.4;0.0;0.2857142857142857;0.4;0.25;0.25;1.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.375;0.0;0.0;0.0;0.42857142857142855;0.0;0.3333333333333333;0.0;0.25;0.3333333333333333;0.4;0.3333333333333333;0.0;0.2857142857142857;0.0;0.0;0.2;0.0;0.0;0.2857142857142857;0.2222222222222222;0.25;0.42857142857142855;0.0;0.0;0.14285714285714285;0.2222222222222222;0.3333333333333333;0.0;0.2;0.0;0.2222222222222222;0.3333333333333333;0.3;0.3;0.0;0.3333333333333333;0.0;0.0;0.2;0.0;0.25;0.2;0.2857142857142857;0.0;0.2857142857142857;0.0;0.3333333333333333;0.3333333333333333;0.0
GO:0046854;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.1111111111111111;0.3;0.2;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.75;0.0;0.0;0.14285714285714285;0.07692307692307693;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.2;0.1111111111111111;0.14285714285714285;0.0;0.07692307692307693;0.09090909090909091;0.14285714285714285;0.0;0.0;0.0;0.0;0.2857142857142857
GO:0048557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
GO:0048754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;1.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0061017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.5555555555555556;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.3333333333333333;0.2;0.0;0.0;0.1111111111111111;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.5
GO:0055091;0.1111111111111111;0.0;0.09090909090909091;0.2222222222222222;0.08333333333333333;0.08333333333333333;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.08333333333333333;0.14285714285714285;0.1111111111111111;0.08333333333333333;0.0;0.09090909090909091;0.0;0.0;0.5;0.0;0.0;0.09090909090909091;0.07692307692307693;0.08333333333333333;0.1;0.0;0.0;0.0;0.07692307692307693;0.1;0.0;0.07142857142857142;0.0;0.07692307692307693;0.1;0.07692307692307693;0.07692307692307693;0.0;0.1;0.0;0.0;0.0;0.0;0.08333333333333333;0.07142857142857142;0.18181818181818182;0.0;0.09090909090909091;0.0;0.42857142857142855;0.1;0.0
GO:0050796;0.8571428571428571;0.3;0.3333333333333333;0.2222222222222222;0.23076923076923078;0.25;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.2;1.0;0.0;0.0;0.0;0.375;0.0;0.1;0.0;0.2727272727272727;0.42857142857142855;0.1111111111111111;0.3;0.0;0.2727272727272727;0.0;0.3333333333333333;0.2;0.0;0.0;0.09090909090909091;0.2727272727272727;0.2727272727272727;0.375;0.0;0.0;0.0;0.25;0.1;0.3333333333333333;0.23076923076923078;0.0;0.25;0.3333333333333333;0.2727272727272727;0.2727272727272727;0.375;0.1;0.0;0.0;0.0;0.0;0.2727272727272727;0.23076923076923078;0.3;0.0;0.09090909090909091;0.0;0.2857142857142857;0.375;0.0
