;GO:0016569;GO:0016925;GO:0007096;GO:0006283;GO:1901661;GO:0000415;GO:0006369;GO:0060766;GO:0030502;GO:0045892;GO:0035518;GO:0071850;GO:0016055;GO:0072619;GO:0070914;GO:0060271;GO:1901990;GO:0007186;GO:0006296;GO:2001182;GO:0006293;GO:0007064;GO:0006294;GO:0051382;GO:0045655;GO:0045732;GO:1900424;GO:0060633;GO:0006378;GO:0006379;GO:0006406;GO:1901509;GO:0043161;GO:0051256;GO:0051572;GO:0050727;GO:0070911;GO:0031060;GO:0036035;GO:0061470;GO:0000715;GO:0043687;GO:0006301;GO:0000398;GO:0048661;GO:0000122;GO:2000616;GO:0045070;GO:0035335;GO:0010595;GO:0042769;GO:0006351;GO:0050706;GO:1902188;GO:0006198;GO:0046726;GO:0006357;GO:0030316;GO:0070171;GO:0035926;GO:0043066;GO:0002903;GO:0032496;GO:0030512
GO:0035518;0.3924387317793281;0.3308353593672433;0.0;0.10587402764930422;0.06886689890529227;0.0;0.08547128021085358;0.0;0.0;0.0;1.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.10587402764930422;0.12408495164008174;0.0;0.01468324974140624;0.08547128021085358;0.0;0.0;0.12408495164008174;0.12408495164008174;0.12408495164008174;0.0;0.0;0.0;0.0;0.08547128021085358;0.08547128021085358;0.0;0.0;0.1468397877411918;0.12408495164008174;0.0;0.0;0.10587402764930422;0.0;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.18032682375526765;0.10587402764930422;0.08547128021085358;0.0;0.0;0.0;0.0;0.18032682375526765;0.0;0.01468324974140624;0.10587402764930422;0.0;0.0;0.1237146889194086;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0071850;0.01468324974140624;0.01468324974140624;0.3412193887547738;0.01468324974140624;0.01468324974140624;0.13839445927415203;0.01468324974140624;0.13839445927415203;0.12804570306913615;0.13839445927415203;0.01468324974140624;1.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.3412193887547738;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.29796955072319165;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.13839445927415203;0.01468324974140624;0.01468324974140624;0.0;0.042064647228987374;0.01468324974140624;0.29796955072319165;0.13839445927415203;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.13839445927415203;0.13839445927415203;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.12804570306913615;0.01468324974140624;0.13839445927415203;0.13839445927415203;0.0;0.13839445927415203
GO:0016055;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.047799631016701725;1.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.0;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725
GO:0072619;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;1.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.23717602614496414;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.6129527322772111;0.0;0.0;0.0;0.0
GO:0070914;0.08547128021085358;0.10587402764930422;0.0;0.36643564045919497;0.06886689890529227;0.0;0.15084348231066635;0.0;0.0;0.0;0.10587402764930422;0.01468324974140624;0.01468324974140624;0.01468324974140624;1.0;0.01468324974140624;0.0;0.01468324974140624;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.15084348231066635;0.15084348231066635;0.0;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.36643564045919497;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.10587402764930422;0.36643564045919497;0.15084348231066635;0.0;0.0;0.0;0.0;0.10587402764930422;0.0;0.32330823750762483;0.15084348231066635;0.0;0.0;0.13943261564481066;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.11807622278079505;0.0
GO:0060271;0.12408495164008174;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;1.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.20695866249713105;0.2041871440868109;0.35499357710737345;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.2041871440868109;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0
GO:1901990;0.0;0.0;0.40085005211593094;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.3412193887547738;0.047799631016701725;0.0;0.0;0.0;1.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.042064647228987374;0.047799631016701725;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725
GO:0007186;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;1.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.0;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725
GO:0006296;0.08547128021085358;0.08547128021085358;0.0;0.15084348231066635;0.06886689890529227;0.0;0.15084348231066635;0.0;0.0;0.0;0.08547128021085358;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.0;0.01468324974140624;1.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.15084348231066635;0.4193810931119023;0.0;0.0;0.08547128021085358;0.01468324974140624;0.0;0.0;0.15084348231066635;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.08547128021085358;0.15084348231066635;0.15084348231066635;0.0;0.0;0.0;0.0;0.08547128021085358;0.0;0.01468324974140624;0.15084348231066635;0.0;0.0;0.13943261564481066;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0
GO:2001182;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.18922943134840794;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;1.0;0.047799631016701725;0.0;0.0;0.0;0.18922943134840794;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.18922943134840794;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.19673256925640645;0.0;0.0;0.47531348230829473;0.042064647228987374;0.0;0.042064647228987374;0.047799631016701725;0.0;0.18922943134840794;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725
GO:0006293;0.0;0.0;0.20397374928165476;0.0;0.0;0.20397374928165476;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;1.0;0.0;0.0;0.0;0.047799631016701725;0.11511873865597294;0.042064647228987374;0.37491855209107455;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.20397374928165476;0.042064647228987374;0.0;0.20397374928165476;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.20397374928165476;0.11511873865597294;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.11511873865597294;0.0;0.11511873865597294;0.047799631016701725;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725
GO:0007064;0.12408495164008174;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.12408495164008174;0.29796955072319165;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.20695866249713105;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;1.0;0.12408495164008174;0.39997710149953447;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.3467493891750634;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.39997710149953447;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0006294;0.12408495164008174;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.2041871440868109;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.12408495164008174;1.0;0.30997634000901914;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.2041871440868109;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0051382;0.12408495164008174;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.35499357710737345;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.39997710149953447;0.30997634000901914;1.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.2041871440868109;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.39997710149953447;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0045655;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.23094064297706635;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.18922943134840794;0.047799631016701725;0.0;0.0;0.0;1.0;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.23094064297706635;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.18922943134840794;0.0;0.0;0.18922943134840794;0.042064647228987374;0.0;0.042064647228987374;0.047799631016701725;0.0;0.23094064297706635;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725
GO:0045732;0.0;0.0;0.042064647228987374;0.0;0.0;0.1890450431733396;0.0;0.042064647228987374;0.042064647228987374;0.10900961301269105;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.0;0.042064647228987374;1.0;0.042064647228987374;0.10900961301269105;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.1890450431733396;0.042064647228987374;0.0;0.1890450431733396;0.0;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.10900961301269105;0.1890450431733396;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.10900961301269105;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374
GO:1900424;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.1492331351584338;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;1.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.32510388282920627;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.3954431694872267;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.3954431694872267;0.0;0.3954431694872267;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.1492331351584338
GO:0060633;0.0;0.0;0.20397374928165476;0.0;0.0;0.33784985744367846;0.0;0.13839445927415203;0.12804570306913615;0.27448591511204373;0.0;0.13839445927415203;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.37491855209107455;0.0;0.0;0.0;0.047799631016701725;0.10900961301269105;0.042064647228987374;1.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.33784985744367846;0.042064647228987374;0.0;0.20397374928165476;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.3124087993136719;0.33784985744367846;0.042064647228987374;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.042064647228987374;0.193449319138058;0.0;0.12804570306913615;0.0;0.13839445927415203;0.13839445927415203;0.0;0.13839445927415203
GO:0006378;0.08547128021085358;0.08547128021085358;0.0;0.15084348231066635;0.06886689890529227;0.0;0.16542914088709912;0.0;0.0;0.0;0.08547128021085358;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.0;0.01468324974140624;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;1.0;0.3367509049664712;0.0;0.0;0.08547128021085358;0.01468324974140624;0.0;0.0;0.15084348231066635;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.08547128021085358;0.15084348231066635;0.3758297393469307;0.0;0.0;0.0;0.0;0.08547128021085358;0.0;0.01468324974140624;0.16542914088709912;0.0;0.0;0.13943261564481066;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0006379;0.08547128021085358;0.08547128021085358;0.0;0.15084348231066635;0.06886689890529227;0.0;0.16542914088709912;0.0;0.0;0.0;0.08547128021085358;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.0;0.01468324974140624;0.4193810931119023;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.3367509049664712;1.0;0.0;0.0;0.08547128021085358;0.01468324974140624;0.0;0.0;0.15084348231066635;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.08547128021085358;0.15084348231066635;0.3367509049664712;0.0;0.0;0.0;0.0;0.08547128021085358;0.0;0.01468324974140624;0.16542914088709912;0.0;0.0;0.13943261564481066;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0
