;GO:0006284;GO:0008285;GO:0015031;GO:0006342;GO:0045444;GO:0006886;GO:0043687;GO:0000398;GO:0000122;GO:0045892;GO:0048026;GO:2000011;GO:0032006;GO:0016579;GO:0035672;GO:0006351;GO:0061087;GO:0000209;GO:0044267;GO:1902600;GO:0045732;GO:0006511;GO:0097011;GO:0006349;GO:1990830;GO:0045087;GO:0031146;GO:0070317;GO:0070734
GO:0048026;0.0;0.47058823529411764;0.0;0.5217391304347826;0.0;0.0;0.0;0.0;0.5217391304347826;0.5454545454545454;1.0;0.35294117647058826;0.42105263157894735;0.0;0.0;0.0;0.5217391304347826;0.0;0.0;0.0;0.631578947368421;0.0;0.0;0.631578947368421;0.0;0.0;0.0;0.42105263157894735;0.0
GO:2000011;0.0;0.5;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.3333333333333333;0.35294117647058826;0.35294117647058826;1.0;0.42857142857142855;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.42857142857142855;0.0
GO:0032006;0.0;0.5714285714285714;0.0;0.1;0.0;0.0;0.0;0.0;0.4;0.42105263157894735;0.42105263157894735;0.42857142857142855;1.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.375;0.0;0.0;0.375;0.0;0.0;0.0;0.5;0.0
GO:0016579;0.42105263157894735;0.0;0.0;0.09090909090909091;0.13333333333333333;0.0;0.7777777777777778;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.4;0.0;0.7619047619047619;0.625;0.0;0.0;0.5263157894736842;0.11764705882352941;0.3333333333333333;0.11764705882352941;0.0;0.47619047619047616;0.0;0.09090909090909091
GO:0035672;0.0;0.0;0.8235294117647058;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006351;0.42105263157894735;0.0;0.0;0.09090909090909091;0.13333333333333333;0.0;0.4444444444444444;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.4;0.0;1.0;0.0;0.38095238095238093;0.5;0.0;0.0;0.42105263157894735;0.11764705882352941;0.2222222222222222;0.11764705882352941;0.0;0.38095238095238093;0.0;0.09090909090909091
GO:0061087;0.0;0.4444444444444444;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.4166666666666667;0.43478260869565216;0.5217391304347826;0.3333333333333333;0.4;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.7;0.0;0.0;0.5;0.0;0.0;0.0;0.4;0.0
GO:0000209;0.5;0.0;0.0;0.17391304347826086;0.25;0.0;0.7368421052631579;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.7619047619047619;0.0;0.38095238095238093;0.0;1.0;0.7058823529411765;0.0;0.0;0.5;0.2222222222222222;0.3157894736842105;0.2222222222222222;0.0;0.45454545454545453;0.0;0.6086956521739131
GO:0044267;0.6666666666666666;0.0;0.0;0.2222222222222222;0.36363636363636365;0.0;0.8571428571428571;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.5;0.0;0.7058823529411765;1.0;0.0;0.0;0.6666666666666666;0.3076923076923077;0.42857142857142855;0.3076923076923077;0.0;0.5882352941176471;0.0;0.2222222222222222
GO:1902600;0.0;0.0;0.35294117647058826;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045732;0.0;0.42857142857142855;0.0;0.1;0.0;0.0;0.0;0.0;0.5;0.5263157894736842;0.631578947368421;0.42857142857142855;0.375;0.0;0.0;0.0;0.7;0.0;0.0;0.0;1.0;0.0;0.0;0.625;0.0;0.0;0.0;0.375;0.0
GO:0006511;0.5555555555555556;0.0;0.0;0.09523809523809523;0.2857142857142857;0.0;0.5882352941176471;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.5263157894736842;0.0;0.42105263157894735;0.0;0.5;0.6666666666666666;0.0;0.0;1.0;0.25;0.35294117647058826;0.25;0.0;0.5;0.0;0.09523809523809523
GO:0097011;0.375;0.0;0.0;0.21052631578947367;0.3333333333333333;0.0;0.26666666666666666;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.11764705882352941;0.0;0.2222222222222222;0.3076923076923077;0.0;0.0;0.25;1.0;0.26666666666666666;0.8571428571428571;0.3333333333333333;0.2222222222222222;0.0;0.21052631578947367
GO:0006349;0.5882352941176471;0.42857142857142855;0.0;0.7;0.3076923076923077;0.0;0.375;0.2;0.6;0.631578947368421;0.631578947368421;0.42857142857142855;0.375;0.3333333333333333;0.0;0.2222222222222222;0.5;0.3157894736842105;0.42857142857142855;0.0;0.625;0.35294117647058826;0.26666666666666666;1.0;0.26666666666666666;0.0;0.3157894736842105;0.375;0.1
GO:1990830;0.375;0.0;0.0;0.21052631578947367;0.3333333333333333;0.0;0.26666666666666666;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.11764705882352941;0.0;0.2222222222222222;0.3076923076923077;0.0;0.0;0.25;0.8571428571428571;0.26666666666666666;1.0;0.3333333333333333;0.2222222222222222;0.0;0.21052631578947367
GO:0045087;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;1.0;0.0;0.0;0.0
GO:0031146;0.5;0.0;0.0;0.08695652173913043;0.25;0.0;0.5263157894736842;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0.47619047619047616;0.0;0.38095238095238093;0.0;0.45454545454545453;0.5882352941176471;0.0;0.0;0.5;0.2222222222222222;0.3157894736842105;0.2222222222222222;0.0;1.0;0.0;0.08695652173913043
GO:0070317;0.0;0.7142857142857143;0.0;0.1;0.0;0.0;0.0;0.0;0.5;0.5263157894736842;0.42105263157894735;0.42857142857142855;0.5;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.375;0.0;0.0;0.375;0.0;0.0;0.0;1.0;0.0
GO:0070734;0.19047619047619047;0.0;0.0;0.08333333333333333;0.23529411764705882;0.0;0.7;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.0;0.6086956521739131;0.2222222222222222;0.0;0.0;0.09523809523809523;0.21052631578947367;0.1;0.21052631578947367;0.0;0.08695652173913043;0.0;1.0
