;GO:1903364;GO:0032691;GO:0009395;GO:0051491;GO:0043069;GO:0051092;GO:0090291;GO:0030307;GO:0002634;GO:0001666;GO:2000352;GO:0050832;GO:0032720;GO:1902042;GO:0002092;GO:0061043;GO:0050729;GO:0045779;GO:0032715;GO:0002523;GO:0032956;GO:0032959;GO:0072573;GO:0050848;GO:0070433;GO:0071803;GO:0051259;GO:0051017;GO:0038095;GO:0043124;GO:0006661;GO:0038096;GO:0044458;GO:0045824;GO:0002223;GO:0032703;GO:0001922;GO:0019221;GO:0048662;GO:0050691;GO:0050852;GO:0050853;GO:0018119;GO:0071947;GO:0010890;GO:0035372;GO:0002224;GO:0010803;GO:0050869;GO:0010886;GO:0030593;GO:0032496;GO:0019730;GO:0035523;GO:0032534;GO:0035089;GO:0055096;GO:0032495;GO:0007576;GO:0042059;GO:0006644;GO:0002677;GO:1990168;GO:0009749;GO:0002316;GO:0006914;GO:0034148;GO:0016055;GO:0072666;GO:0031397;GO:0051209;GO:0006919;GO:0019722;GO:2001244;GO:0010592;GO:0032480;GO:0034140;GO:0035871;GO:0032088;GO:0034144;GO:0032481;GO:0043312;GO:0006897;GO:0045736;GO:0042742;GO:0019432;GO:0034136;GO:0030177;GO:0010744;GO:0019433;GO:0032237;GO:0008360;GO:0034372;GO:0034371;GO:0070429;GO:0014002;GO:1902897;GO:0090197;GO:0000122;GO:0045471;GO:0070423;GO:0070301;GO:0070936;GO:0007043;GO:0006351;GO:0006633;GO:0002793;GO:0090091;GO:2000349;GO:0071222;GO:0043066;GO:0045087;GO:0006508;GO:0051593;GO:0030035;GO:0031122;GO:2000347;GO:0030036;GO:0070536;GO:0071108
GO:2000352;0.10810810810810811;0.18181818181818177;0.0;0.1428571428571429;0.6;0.11428571428571432;0.30000000000000004;0.19047619047619047;0.13636363636363635;0.0;1.0;0.0;0.18181818181818177;0.4285714285714286;0.11764705882352944;0.12;0.125;0.17391304347826086;0.19999999999999996;0.0;0.21052631578947367;0.0;0.18181818181818177;0.19999999999999996;0.17647058823529416;0.1428571428571429;0.0;0.0;0.16666666666666663;0.23076923076923073;0.0;0.11111111111111116;0.0;0.16000000000000003;0.10256410256410253;0.19999999999999996;0.09090909090909094;0.2222222222222222;0.33333333333333337;0.125;0.125;0.125;0.0;0.0;0.13043478260869568;0.0;0.11111111111111116;0.19047619047619047;0.25;0.13043478260869568;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.2222222222222222;0.0;0.0;0.23076923076923073;0.0;0.16000000000000003;0.0;0.0;0.0;0.0;0.1875;0.21052631578947367;0.0;0.18181818181818177;0.1071428571428571;0.1428571428571429;0.21052631578947367;0.21212121212121215;0.1333333333333333;0.19999999999999996;0.1875;0.0;0.1470588235294118;0.1875;0.1428571428571429;0.0;0.0;0.10909090909090913;0.0;0.0;0.1875;0.15384615384615385;0.18181818181818177;0.0;0.06666666666666665;0.19999999999999996;0.0;0.0;0.17647058823529416;0.0;0.15384615384615385;0.09302325581395354;0.1333333333333333;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.13043478260869568;0.18181818181818177;0.25;0.0;0.7333333333333334;0.0;0.0;0.0;0.0;0.0;0.13793103448275867;0.0;0.0;0.0
GO:0050832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3125;0.5;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.3076923076923077;0.0;0.13043478260869568;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032720;0.08823529411764708;0.5714285714285714;0.0;0.12;0.25;0.09375;0.2222222222222222;0.16666666666666663;0.16666666666666663;0.0;0.18181818181818177;0.0;1.0;0.125;0.09677419354838712;0.19999999999999996;0.15000000000000002;0.3529411764705882;0.6666666666666667;0.0;0.1875;0.0;0.12903225806451613;0.17647058823529416;0.125;0.12;0.0;0.0;0.1428571428571429;0.16666666666666663;0.0;0.09090909090909094;0.0;0.19047619047619047;0.08333333333333337;0.6666666666666667;0.11111111111111116;0.19999999999999996;0.25;0.15000000000000002;0.10344827586206895;0.10344827586206895;0.0;0.0;0.1578947368421053;0.0;0.09090909090909094;0.16666666666666663;0.18181818181818177;0.1578947368421053;0.0;0.0;0.0;0.0;0.1578947368421053;0.0;0.19999999999999996;0.0;0.0;0.16666666666666663;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.1333333333333333;0.1875;0.0;0.12903225806451613;0.07407407407407407;0.061224489795918324;0.1875;0.09090909090909094;0.11111111111111116;0.6666666666666667;0.1333333333333333;0.0;0.12903225806451613;0.1333333333333333;0.33333333333333337;0.0;0.0;0.07547169811320753;0.0;0.0;0.1333333333333333;0.13043478260869568;0.1578947368421053;0.0;0.07317073170731703;0.17647058823529416;0.0;0.0;0.125;0.0;0.13043478260869568;0.13157894736842102;0.09302325581395354;0.0;0.08108108108108103;0.0;0.0;0.0;0.0;0.0;0.1578947368421053;0.1578947368421053;0.18181818181818177;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.16000000000000003;0.0;0.0;0.0
GO:1902042;0.08510638297872342;0.125;0.0;0.10526315789473684;0.36;0.0888888888888889;0.19999999999999996;0.12903225806451613;0.12903225806451613;0.0;0.4285714285714286;0.0;0.125;1.0;0.09090909090909094;0.11764705882352944;0.12121212121212122;0.12121212121212122;0.1333333333333333;0.0;0.13793103448275867;0.0;0.4;0.3076923076923077;0.38888888888888884;0.10526315789473684;0.0;0.0;0.1515151515151515;0.5;0.0;0.11111111111111116;0.0;0.18181818181818177;0.10416666666666663;0.1333333333333333;0.0625;0.1428571428571429;0.2142857142857143;0.12121212121212122;0.12195121951219512;0.12195121951219512;0.0;0.0;0.09090909090909094;0.0;0.11111111111111116;0.2962962962962963;0.17647058823529416;0.09090909090909094;0.0;0.0;0.0;0.0;0.125;0.0;0.1428571428571429;0.0;0.0;0.5;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.4117647058823529;0.13793103448275867;0.0;0.13953488372093026;0.09090909090909094;0.11864406779661019;0.13793103448275867;0.3157894736842105;0.09999999999999998;0.1333333333333333;0.4117647058823529;0.0;0.11363636363636365;0.4117647058823529;0.09677419354838712;0.0;0.0;0.09230769230769231;0.0;0.0;0.4117647058823529;0.25;0.125;0.0;0.054545454545454564;0.1333333333333333;0.0;0.0;0.38888888888888884;0.0;0.11111111111111116;0.07547169811320753;0.10909090909090913;0.0;0.10204081632653061;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.125;0.5384615384615384;0.0;0.43999999999999995;0.0;0.0;0.0;0.0;0.0;0.10256410256410253;0.0;0.0;0.0
GO:0002092;0.32432432432432434;0.09677419354838712;0.0;0.25;0.1428571428571429;0.20512820512820518;0.1333333333333333;0.2692307692307693;0.09999999999999998;0.0;0.11764705882352944;0.0;0.09677419354838712;0.09090909090909094;1.0;0.09090909090909094;0.12903225806451613;0.09375;0.10344827586206895;0.0;0.1923076923076923;0.0;0.09302325581395354;0.1428571428571429;0.09090909090909094;0.25;0.0;0.0;0.125;0.11111111111111116;0.0;0.11627906976744184;0.0;0.08823529411764708;0.10869565217391308;0.10344827586206895;0.06666666666666665;0.15384615384615385;0.1428571428571429;0.09375;0.1282051282051282;0.1282051282051282;0.0;0.0;0.1724137931034483;0.0;0.11627906976744184;0.13793103448275867;0.11764705882352944;0.1724137931034483;0.0;0.0;0.0;0.0;0.1724137931034483;0.0;0.15384615384615385;0.0;0.0;0.11111111111111116;0.0;0.08823529411764708;0.0;0.0;0.0;0.0;0.09523809523809523;0.14814814814814814;0.0;0.17500000000000004;0.07692307692307687;0.23076923076923073;0.14814814814814814;0.1428571428571429;0.23529411764705888;0.10344827586206895;0.09523809523809523;0.0;0.17500000000000004;0.09523809523809523;0.1428571428571429;0.0;0.0;0.11290322580645162;0.0;0.0;0.09523809523809523;0.1875;0.2142857142857143;0.0;0.1428571428571429;0.18518518518518523;0.0;0.0;0.09090909090909094;0.0;0.1875;0.19565217391304346;0.13461538461538458;0.0;0.1063829787234043;0.0;0.0;0.0;0.0;0.0;0.2592592592592593;0.3076923076923077;0.11764705882352944;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.17142857142857137;0.0;0.0;0.0
GO:0061043;0.08333333333333337;0.19999999999999996;0.0;0.11111111111111116;0.1578947368421053;0.08823529411764708;0.1428571428571429;0.15000000000000002;0.3529411764705882;0.0;0.12;0.0;0.19999999999999996;0.11764705882352944;0.09090909090909094;1.0;0.25;0.19047619047619047;0.2222222222222222;0.0;0.16666666666666663;0.0;0.12121212121212122;0.2222222222222222;0.1515151515151515;0.11111111111111116;0.0;0.0;0.18181818181818177;0.15384615384615385;0.0;0.11764705882352944;0.0;0.2272727272727273;0.13888888888888884;0.2222222222222222;0.09999999999999998;0.17647058823529416;0.1578947368421053;0.25;0.1333333333333333;0.1333333333333333;0.0;0.0;0.1428571428571429;0.0;0.1515151515151515;0.21052631578947367;0.12;0.1428571428571429;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.17647058823529416;0.0;0.0;0.15384615384615385;0.0;0.2272727272727273;0.0;0.0;0.0;0.0;0.16129032258064513;0.16666666666666663;0.0;0.08823529411764708;0.052631578947368474;0.05882352941176472;0.16666666666666663;0.11764705882352944;0.10344827586206895;0.2222222222222222;0.16129032258064513;0.0;0.08823529411764708;0.16129032258064513;0.2222222222222222;0.0;0.0;0.0535714285714286;0.0;0.0;0.16129032258064513;0.16666666666666663;0.19999999999999996;0.0;0.06976744186046513;0.2941176470588235;0.0;0.0;0.1515151515151515;0.0;0.12;0.09756097560975607;0.06521739130434778;0.0;0.1351351351351351;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.1428571428571429;0.16666666666666663;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.29166666666666663;0.0;0.0;0.0
GO:0050729;0.11764705882352944;0.15000000000000002;0.0;0.16000000000000003;0.16666666666666663;0.125;0.15000000000000002;0.2222222222222222;0.2222222222222222;0.0;0.125;0.0;0.15000000000000002;0.12121212121212122;0.12903225806451613;0.25;1.0;0.1428571428571429;0.16666666666666663;0.0;0.17647058823529416;0.0;0.16129032258064513;0.23529411764705888;0.19354838709677424;0.16000000000000003;0.0;0.0;0.19047619047619047;0.16000000000000003;0.0;0.19354838709677424;0.0;0.30000000000000004;0.29032258064516125;0.16666666666666663;0.10526315789473684;0.1875;0.16666666666666663;0.4117647058823529;0.2222222222222222;0.2222222222222222;0.0;0.0;0.21052631578947367;0.0;0.3214285714285714;0.2222222222222222;0.125;0.21052631578947367;0.0;0.0;0.0;0.0;0.15000000000000002;0.0;0.1875;0.0;0.0;0.16000000000000003;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.2068965517241379;0.17647058823529416;0.0;0.09090909090909094;0.0535714285714286;0.08163265306122447;0.17647058823529416;0.19354838709677424;0.14814814814814814;0.16666666666666663;0.2068965517241379;0.0;0.09090909090909094;0.2068965517241379;0.23529411764705888;0.0;0.0;0.054545454545454564;0.0;0.0;0.2068965517241379;0.2857142857142857;0.21052631578947367;0.0;0.09756097560975607;0.16666666666666663;0.0;0.0;0.19354838709677424;0.0;0.125;0.09999999999999998;0.06666666666666665;0.0;0.28125;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.21052631578947367;0.17391304347826086;0.0;0.15000000000000002;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0
GO:0045779;0.08571428571428574;0.3529411764705882;0.0;0.11538461538461542;0.23529411764705888;0.09090909090909094;0.21052631578947367;0.1578947368421053;0.1578947368421053;0.0;0.17391304347826086;0.0;0.3529411764705882;0.12121212121212122;0.09375;0.19047619047619047;0.1428571428571429;1.0;0.4;0.0;0.17647058823529416;0.0;0.125;0.16666666666666663;0.12121212121212122;0.11538461538461542;0.0;0.0;0.13636363636363635;0.16000000000000003;0.0;0.08823529411764708;0.0;0.18181818181818177;0.08108108108108103;0.4;0.16666666666666663;0.1875;0.23529411764705888;0.1428571428571429;0.09999999999999998;0.09999999999999998;0.0;0.0;0.21052631578947367;0.0;0.08823529411764708;0.1578947368421053;0.17391304347826086;0.21052631578947367;0.0;0.0;0.0;0.0;0.15000000000000002;0.0;0.1875;0.0;0.0;0.16000000000000003;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.12903225806451613;0.17647058823529416;0.0;0.125;0.09259259259259256;0.06000000000000005;0.17647058823529416;0.08823529411764708;0.1071428571428571;0.4;0.12903225806451613;0.0;0.125;0.12903225806451613;0.23529411764705888;0.0;0.0;0.07407407407407407;0.0;0.0;0.12903225806451613;0.125;0.15000000000000002;0.0;0.0714285714285714;0.23529411764705888;0.0;0.0;0.12121212121212122;0.0;0.125;0.09999999999999998;0.09090909090909094;0.0;0.07894736842105265;0.0;0.0;0.0;0.0;0.0;0.15000000000000002;0.15000000000000002;0.17391304347826086;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0
GO:0032715;0.09375;0.6666666666666667;0.0;0.13043478260869568;0.2857142857142857;0.09999999999999998;0.25;0.1875;0.1875;0.0;0.19999999999999996;0.0;0.6666666666666667;0.1333333333333333;0.10344827586206895;0.2222222222222222;0.16666666666666663;0.4;1.0;0.0;0.2142857142857143;0.0;0.13793103448275867;0.19999999999999996;0.1333333333333333;0.13043478260869568;0.0;0.0;0.1578947368421053;0.18181818181818177;0.0;0.09677419354838712;0.0;0.21052631578947367;0.08823529411764708;0.8;0.125;0.23076923076923073;0.2857142857142857;0.16666666666666663;0.11111111111111116;0.11111111111111116;0.0;0.0;0.17647058823529416;0.0;0.09677419354838712;0.1875;0.19999999999999996;0.17647058823529416;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.23076923076923073;0.0;0.0;0.18181818181818177;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.1428571428571429;0.2142857142857143;0.0;0.13793103448275867;0.07692307692307687;0.06382978723404253;0.2142857142857143;0.09677419354838712;0.12;0.8;0.1428571428571429;0.0;0.13793103448275867;0.1428571428571429;0.3846153846153846;0.0;0.0;0.07843137254901966;0.0;0.0;0.1428571428571429;0.1428571428571429;0.17647058823529416;0.0;0.07692307692307687;0.19999999999999996;0.0;0.0;0.1333333333333333;0.0;0.1428571428571429;0.13888888888888884;0.09756097560975607;0.0;0.08571428571428574;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.17647058823529416;0.19999999999999996;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.0
GO:0002523;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0714285714285714;0.06666666666666665;0.0;0.0;0.0;0.15384615384615385;0.1428571428571429;0.10526315789473684;0.0;0.06896551724137934;0.09999999999999998;0.10526315789473684;0.0;0.09090909090909094;0.0;0.1333333333333333;0.15384615384615385;0.0;0.0;0.11538461538461542;0.11538461538461542;0.08333333333333337;0.07692307692307687;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.5;0.0;0.125;0.07999999999999996;0.0;0.1428571428571429;0.15384615384615385;0.0;0.15384615384615385;0.0;0.11764705882352944;0.0;0.07999999999999996;0.0;0.12;0.15384615384615385;0.0;0.1428571428571429;0.0;0.0;0.037735849056603765;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.10526315789473684;0.10526315789473684;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.08823529411764708;0.0714285714285714;0.07999999999999996;0.1428571428571429;0.05882352941176472;0.0714285714285714;0.0;0.0;0.0;0.07999999999999996;0.0;0.16666666666666663;0.0;0.0;0.1333333333333333;0.1333333333333333;0.0;0.15384615384615385;0.07999999999999996;0.07999999999999996
GO:0032956;0.1333333333333333;0.1875;0.0;0.25;0.3076923076923077;0.1428571428571429;0.2666666666666667;0.3846153846153846;0.19999999999999996;0.0;0.21052631578947367;0.0;0.1875;0.13793103448275867;0.1923076923076923;0.16666666666666663;0.17647058823529416;0.17647058823529416;0.2142857142857143;0.0;1.0;0.0;0.1428571428571429;0.3076923076923077;0.13793103448275867;0.3157894736842105;0.0;0.0;0.23529411764705888;0.19047619047619047;0.0;0.13793103448275867;0.0;0.1578947368421053;0.125;0.2142857142857143;0.1333333333333333;0.36363636363636365;0.3076923076923077;0.17647058823529416;0.16000000000000003;0.16000000000000003;0.0;0.0;0.1875;0.0;0.13793103448275867;0.2857142857142857;0.21052631578947367;0.1875;0.0;0.0;0.0;0.0;0.3571428571428571;0.0;0.36363636363636365;0.0;0.0;0.19047619047619047;0.0;0.1578947368421053;0.0;0.0;0.0;0.0;0.14814814814814814;0.33333333333333337;0.0;0.1428571428571429;0.07843137254901966;0.0888888888888889;0.33333333333333337;0.13793103448275867;0.2272727272727273;0.2142857142857143;0.14814814814814814;0.0;0.1428571428571429;0.14814814814814814;0.2142857142857143;0.0;0.0;0.07999999999999996;0.0;0.0;0.14814814814814814;0.21052631578947367;0.2666666666666667;0.0;0.07894736842105265;0.41666666666666663;0.0;0.0;0.13793103448275867;0.0;0.3529411764705882;0.11111111111111116;0.09999999999999998;0.0;0.12121212121212122;0.0;0.0;0.0;0.0;0.0;0.1875;0.3571428571428571;0.21052631578947367;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0
GO:0032959;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;1.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.0714285714285714;0.06060606060606055;0.0;0.32352941176470584;0.0444444444444444;0.06060606060606055;0.0;0.04166666666666663;0.0;0.0;0.07407407407407407;0.0;0.0;0.04878048780487809;0.04878048780487809;0.1428571428571429;0.1351351351351351;0.0;0.0;0.0444444444444444;0.0;0.0;0.0;0.05555555555555558;0.0;0.0;0.13888888888888884;0.0;0.0714285714285714;0.07407407407407407;0.0;0.07407407407407407;0.0;0.31999999999999995;0.0;0.13888888888888884;0.0;0.050000000000000044;0.16000000000000003;0.0;0.0714285714285714;0.0;0.0;0.02985074626865669;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.13888888888888884;0.0;0.0;0.0;0.04761904761904767;0.0;0.0;0.0;0.20588235294117652;0.0;0.0;0.0;0.1351351351351351;0.0;0.0;0.06060606060606055;0.06060606060606055;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.04081632653061229;0.04761904761904767;0.13888888888888884;0.0714285714285714;0.16279069767441856;0.2571428571428571;0.0;0.0;0.0;0.05128205128205132;0.0;0.0;0.11111111111111116;0.0;0.06896551724137934;0.06896551724137934;0.0;0.07407407407407407;0.13888888888888884;0.13888888888888884
GO:0072573;0.08695652173913049;0.12903225806451613;0.0;0.10810810810810811;0.2222222222222222;0.09090909090909094;0.2068965517241379;0.1333333333333333;0.1333333333333333;0.0;0.18181818181818177;0.0;0.12903225806451613;0.4;0.09302325581395354;0.12121212121212122;0.16129032258064513;0.125;0.13793103448275867;0.06666666666666665;0.1428571428571429;0.0;1.0;0.31999999999999995;0.4;0.10810810810810811;0.0;0.0;0.15625;0.5185185185185186;0.0;0.13953488372093026;0.0;0.1875;0.13043478260869568;0.13793103448275867;0.09999999999999998;0.14814814814814814;0.2222222222222222;0.24137931034482762;0.15384615384615385;0.15384615384615385;0.0;0.0;0.09375;0.0;0.13953488372093026;0.3076923076923077;0.18181818181818177;0.09375;0.052631578947368474;0.0;0.0625;0.0;0.12903225806451613;0.0;0.14814814814814814;0.0;0.0;0.5185185185185186;0.0;0.2666666666666667;0.0;0.0;0.04761904761904767;0.0;0.4242424242424242;0.1428571428571429;0.0;0.1428571428571429;0.09230769230769231;0.06557377049180324;0.1428571428571429;0.19512195121951215;0.10256410256410253;0.13793103448275867;0.4242424242424242;0.0;0.11627906976744184;0.4242424242424242;0.09999999999999998;0.045454545454545414;0.0;0.09375;0.0;0.0;0.4242424242424242;0.25806451612903225;0.12903225806451613;0.0;0.05555555555555558;0.13793103448275867;0.0;0.0;0.4;0.0;0.11428571428571432;0.07692307692307687;0.11111111111111116;0.0;0.12765957446808507;0.0;0.0;0.0;0.0;0.0;0.09375;0.12903225806451613;0.56;0.0;0.2068965517241379;0.0714285714285714;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0
GO:0050848;0.12903225806451613;0.17647058823529416;0.0;0.18181818181818177;0.2857142857142857;0.13793103448275867;0.25;0.2666666666666667;0.2666666666666667;0.0;0.19999999999999996;0.0;0.17647058823529416;0.3076923076923077;0.1428571428571429;0.2222222222222222;0.23529411764705888;0.16666666666666663;0.19999999999999996;0.0;0.3076923076923077;0.0;0.31999999999999995;1.0;0.36;0.18181818181818177;0.0;0.0;0.2941176470588235;0.5294117647058824;0.0;0.1724137931034483;0.0;0.21052631578947367;0.15625;0.19999999999999996;0.125;0.33333333333333337;0.2857142857142857;0.23529411764705888;0.19999999999999996;0.19999999999999996;0.0;0.0;0.17647058823529416;0.0;0.1724137931034483;0.7272727272727273;0.19999999999999996;0.17647058823529416;0.0;0.0;0.0;0.0;0.25;0.0;0.33333333333333337;0.0;0.0;0.4444444444444444;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.33333333333333337;0.3076923076923077;0.0;0.13793103448275867;0.07692307692307687;0.08695652173913049;0.3076923076923077;0.36;0.16666666666666663;0.19999999999999996;0.33333333333333337;0.0;0.13793103448275867;0.33333333333333337;0.19999999999999996;0.0;0.0;0.07843137254901966;0.0;0.0;0.33333333333333337;0.5;0.25;0.0;0.07692307692307687;0.2857142857142857;0.0;0.0;0.36;0.0;0.19999999999999996;0.10810810810810811;0.09756097560975607;0.0;0.1515151515151515;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.25;0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.0
GO:0070433;0.08510638297872342;0.125;0.0;0.10526315789473684;0.2142857142857143;0.0888888888888889;0.19999999999999996;0.12903225806451613;0.2068965517241379;0.0;0.17647058823529416;0.0;0.125;0.38888888888888884;0.09090909090909094;0.1515151515151515;0.19354838709677424;0.12121212121212122;0.1333333333333333;0.0;0.13793103448275867;0.0;0.4;0.36;1.0;0.10526315789473684;0.0;0.0;0.22580645161290325;0.6153846153846154;0.0;0.16279069767441856;0.0;0.4444444444444444;0.2325581395348837;0.1333333333333333;0.0625;0.1428571428571429;0.2142857142857143;0.23333333333333328;0.17948717948717952;0.17948717948717952;0.0;0.0;0.09090909090909094;0.0;0.25;0.2962962962962963;0.25;0.09090909090909094;0.0;0.0;0.0;0.0;0.125;0.0;0.1428571428571429;0.0;0.0;0.5;0.0;0.25806451612903225;0.0;0.0;0.0;0.0;0.7142857142857143;0.13793103448275867;0.0;0.13953488372093026;0.09090909090909094;0.06451612903225812;0.13793103448275867;0.2195121951219512;0.09999999999999998;0.1333333333333333;0.7142857142857143;0.0;0.11363636363636365;0.7142857142857143;0.09677419354838712;0.0;0.0;0.09230769230769231;0.0;0.0;0.7142857142857143;0.25;0.125;0.0;0.054545454545454564;0.1333333333333333;0.0;0.0;0.9230769230769231;0.0;0.11111111111111116;0.07547169811320753;0.10909090909090913;0.0;0.2272727272727273;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.125;0.5384615384615384;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.10256410256410253;0.0;0.0;0.0
GO:0071803;0.16216216216216217;0.12;0.0;0.41666666666666663;0.18181818181818177;0.13888888888888884;0.16666666666666663;0.35;0.125;0.0;0.1428571428571429;0.0;0.12;0.10526315789473684;0.25;0.11111111111111116;0.16000000000000003;0.11538461538461542;0.13043478260869568;0.0;0.3157894736842105;0.0;0.10810810810810811;0.18181818181818177;0.10526315789473684;1.0;0.0;0.0;0.15384615384615385;0.1333333333333333;0.0;0.1351351351351351;0.0;0.1071428571428571;0.125;0.13043478260869568;0.08333333333333337;0.19999999999999996;0.18181818181818177;0.11538461538461542;0.1515151515151515;0.1515151515151515;0.0;0.0;0.16666666666666663;0.0;0.1351351351351351;0.17391304347826086;0.1428571428571429;0.16666666666666663;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.19999999999999996;0.0;0.0;0.1333333333333333;0.0;0.1071428571428571;0.0;0.0;0.0;0.0;0.11111111111111116;0.19047619047619047;0.0;0.10810810810810811;0.06666666666666665;0.11538461538461542;0.19047619047619047;0.16666666666666663;0.3846153846153846;0.13043478260869568;0.11111111111111116;0.0;0.10810810810810811;0.11111111111111116;0.18181818181818177;0.0;0.0;0.06779661016949157;0.0;0.0;0.11111111111111116;0.23076923076923073;0.2727272727272727;0.0;0.08695652173913049;0.23809523809523814;0.0;0.0;0.10526315789473684;0.0;0.23076923076923073;0.13953488372093026;0.08163265306122447;0.0;0.12195121951219512;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.4;0.1428571428571429;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.2068965517241379;0.0;0.0;0.0
GO:0051259;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;1.0;0.5;0.11111111111111116;0.0;0.0714285714285714;0.06666666666666665;0.33333333333333337;0.0;0.06060606060606055;0.0;0.0;0.16666666666666663;0.0;0.0;0.07692307692307687;0.07692307692307687;0.08695652173913049;0.07999999999999996;0.0;0.0;0.06666666666666665;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.08333333333333337;0.0;0.15384615384615385;0.16666666666666663;0.0;0.4;0.0;0.125;0.0;0.08333333333333337;0.0;0.07999999999999996;0.16666666666666663;0.0;0.15384615384615385;0.0;0.0;0.038461538461538436;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.33333333333333337;0.33333333333333337;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.05882352941176472;0.07407407407407407;0.08333333333333337;0.5;0.06060606060606055;0.07407407407407407;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.4545454545454546;0.33333333333333337;0.0;0.4;0.08333333333333337;0.08333333333333337
