;GO:1903364;GO:0032691;GO:0009395;GO:0051491;GO:0043069;GO:0051092;GO:0090291;GO:0030307;GO:0002634;GO:0001666;GO:2000352;GO:0050832;GO:0032720;GO:1902042;GO:0002092;GO:0061043;GO:0050729;GO:0045779;GO:0032715;GO:0002523;GO:0032956;GO:0032959;GO:0072573;GO:0050848;GO:0070433;GO:0071803;GO:0051259;GO:0051017;GO:0038095;GO:0043124;GO:0006661;GO:0038096;GO:0044458;GO:0045824;GO:0002223;GO:0032703;GO:0001922;GO:0019221;GO:0048662;GO:0050691;GO:0050852;GO:0050853;GO:0018119;GO:0071947;GO:0010890;GO:0035372;GO:0002224;GO:0010803;GO:0050869;GO:0010886;GO:0030593;GO:0032496;GO:0019730;GO:0035523;GO:0032534;GO:0035089;GO:0055096;GO:0032495;GO:0007576;GO:0042059;GO:0006644;GO:0002677;GO:1990168;GO:0009749;GO:0002316;GO:0006914;GO:0034148;GO:0016055;GO:0072666;GO:0031397;GO:0051209;GO:0006919;GO:0019722;GO:2001244;GO:0010592;GO:0032480;GO:0034140;GO:0035871;GO:0032088;GO:0034144;GO:0032481;GO:0043312;GO:0006897;GO:0045736;GO:0042742;GO:0019432;GO:0034136;GO:0030177;GO:0010744;GO:0019433;GO:0032237;GO:0008360;GO:0034372;GO:0034371;GO:0070429;GO:0014002;GO:1902897;GO:0090197;GO:0000122;GO:0045471;GO:0070423;GO:0070301;GO:0070936;GO:0007043;GO:0006351;GO:0006633;GO:0002793;GO:0090091;GO:2000349;GO:0071222;GO:0043066;GO:0045087;GO:0006508;GO:0051593;GO:0030035;GO:0031122;GO:2000347;GO:0030036;GO:0070536;GO:0071108
GO:2000352;0.047799631016701725;0.12804570306913615;0.0;0.047799631016701725;0.3026716550285789;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.042064647228987374;0.0;1.0;0.0;0.12804570306913615;0.304136849461119;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.12804570306913615;0.0;0.047799631016701725;0.0;0.13839445927415203;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.0;0.0;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.0;0.12804570306913615;0.047799631016701725;0.12804570306913615;0.036692364793703955;0.047799631016701725;0.13839445927415203;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.042064647228987374;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.13839445927415203;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.13839445927415203;0.047799631016701725;0.0;0.13839445927415203;0.13839445927415203;0.24871540093336741;0.047799631016701725;0.24871540093336741;0.047799631016701725;0.12804570306913615;0.13839445927415203;0.0;0.12804570306913615;0.13839445927415203;0.042064647228987374;0.0;0.0;0.13839445927415203;0.0;0.0;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.0;0.0;0.13839445927415203;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.13839445927415203;0.0;0.304136849461119;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0
GO:0050832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17988792517482602;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.307600388966433;0.338324475896317;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3643693056757151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.17988792517482602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.307600388966433;0.0;0.27499689082764317;0.0;0.25275595634260717;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032720;0.042064647228987374;0.4402956465236597;0.0;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.12804570306913615;0.0;1.0;0.12804570306913615;0.042064647228987374;0.18922943134840794;0.042064647228987374;0.2868411840981557;0.4402956465236597;0.0;0.042064647228987374;0.0;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.0;0.042064647228987374;0.12804570306913615;0.0;0.042064647228987374;0.0;0.12804570306913615;0.042064647228987374;0.4402956465236597;0.036692364793703955;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.12804570306913615;0.042064647228987374;0.0;0.12804570306913615;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.4402956465236597;0.12804570306913615;0.0;0.12804570306913615;0.12804570306913615;0.3422028587648819;0.0;0.0;0.12804570306913615;0.0;0.0;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.042064647228987374;0.3422028587648819;0.12804570306913615;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.0;0.18922943134840794;0.0;0.0;0.0
GO:1902042;0.047799631016701725;0.12804570306913615;0.0;0.047799631016701725;0.3026716550285789;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.1492331351584338;0.0;0.304136849461119;0.0;0.12804570306913615;1.0;0.047799631016701725;0.1492331351584338;0.1492331351584338;0.12804570306913615;0.12804570306913615;0.0;0.047799631016701725;0.0;0.274741083875601;0.1786822519641151;0.274741083875601;0.047799631016701725;0.0;0.0;0.1492331351584338;0.274741083875601;0.0;0.1492331351584338;0.0;0.250245473135147;0.1492331351584338;0.12804570306913615;0.036692364793703955;0.047799631016701725;0.13839445927415203;0.1492331351584338;0.1492331351584338;0.1492331351584338;0.0;0.0;0.042064647228987374;0.0;0.1492331351584338;0.1786822519641151;0.13839445927415203;0.042064647228987374;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.274741083875601;0.0;0.250245473135147;0.0;0.0;0.0;0.0;0.274741083875601;0.047799631016701725;0.0;0.13839445927415203;0.13839445927415203;0.24871540093336741;0.047799631016701725;0.39270824469682775;0.047799631016701725;0.12804570306913615;0.274741083875601;0.0;0.12804570306913615;0.274741083875601;0.042064647228987374;0.0;0.0;0.13839445927415203;0.0;0.0;0.274741083875601;0.1786822519641151;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.0;0.0;0.274741083875601;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.1492331351584338;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.274741083875601;0.0;0.304136849461119;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0
GO:0002092;0.17825033928423412;0.042064647228987374;0.0;0.27776606418114075;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.20397374928165476;0.042064647228987374;0.0;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;1.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.20397374928165476;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.27776606418114075;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.19673256925640645;0.0;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.19673256925640645;0.0;0.0;0.0;0.0;0.20397374928165476;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.10577604256148812;0.19673256925640645;0.17825033928423412;0.047799631016701725;0.12755981097713553;0.27776606418114075;0.042064647228987374;0.047799631016701725;0.0;0.10577604256148812;0.047799631016701725;0.11511873865597294;0.0;0.0;0.10577604256148812;0.0;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.3033452914461477;0.20397374928165476;0.0;0.0;0.047799631016701725;0.0;0.20397374928165476;0.3033452914461477;0.10577604256148812;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.3033452914461477;0.27776606418114075;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.0
GO:0061043;0.042064647228987374;0.18922943134840794;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.2946054623034586;0.0;0.042064647228987374;0.0;0.18922943134840794;0.1492331351584338;0.042064647228987374;1.0;0.2611260707055071;0.18922943134840794;0.18922943134840794;0.0;0.042064647228987374;0.0;0.1492331351584338;0.1492331351584338;0.2611260707055071;0.042064647228987374;0.0;0.0;0.1492331351584338;0.1492331351584338;0.0;0.1492331351584338;0.0;0.2611260707055071;0.2611260707055071;0.18922943134840794;0.036692364793703955;0.042064647228987374;0.042064647228987374;0.2611260707055071;0.1492331351584338;0.1492331351584338;0.0;0.0;0.042064647228987374;0.0;0.2611260707055071;0.1492331351584338;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.1492331351584338;0.0;0.2611260707055071;0.0;0.0;0.0;0.0;0.2611260707055071;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.1492331351584338;0.042064647228987374;0.18922943134840794;0.2611260707055071;0.0;0.042064647228987374;0.2611260707055071;0.18922943134840794;0.0;0.0;0.042064647228987374;0.0;0.0;0.2611260707055071;0.1492331351584338;0.20397374928165476;0.0;0.042064647228987374;0.2946054623034586;0.0;0.0;0.2611260707055071;0.0;0.042064647228987374;0.18922943134840794;0.042064647228987374;0.0;0.2611260707055071;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.1492331351584338;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.2946054623034586;0.0;0.0;0.0
GO:0050729;0.11511873865597294;0.042064647228987374;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.1492331351584338;0.0;0.042064647228987374;0.0;0.042064647228987374;0.1492331351584338;0.11511873865597294;0.2611260707055071;1.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.31604190962270823;0.1492331351584338;0.32510388282920627;0.11511873865597294;0.0;0.0;0.1492331351584338;0.1492331351584338;0.0;0.21066859409381297;0.0;0.32510388282920627;0.3940665660283042;0.042064647228987374;0.036692364793703955;0.042064647228987374;0.042064647228987374;0.32510388282920627;0.21066859409381297;0.21066859409381297;0.0;0.0;0.11511873865597294;0.0;0.3940665660283042;0.1492331351584338;0.042064647228987374;0.11511873865597294;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.1492331351584338;0.0;0.38873827313952897;0.0;0.0;0.0;0.0;0.32510388282920627;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.21066859409381297;0.11511873865597294;0.042064647228987374;0.32510388282920627;0.0;0.042064647228987374;0.32510388282920627;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.0;0.32510388282920627;0.21066859409381297;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.0;0.0;0.32510388282920627;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.0;0.3940665660283042;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.1492331351584338;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.0
GO:0045779;0.042064647228987374;0.2868411840981557;0.0;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.12804570306913615;0.0;0.2868411840981557;0.12804570306913615;0.042064647228987374;0.18922943134840794;0.042064647228987374;1.0;0.2868411840981557;0.0;0.042064647228987374;0.0;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.0;0.042064647228987374;0.12804570306913615;0.0;0.042064647228987374;0.0;0.12804570306913615;0.042064647228987374;0.2868411840981557;0.16702085169111647;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.16702085169111647;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.16702085169111647;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.12804570306913615;0.042064647228987374;0.0;0.12804570306913615;0.16702085169111647;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.2868411840981557;0.12804570306913615;0.0;0.12804570306913615;0.12804570306913615;0.18922943134840794;0.0;0.0;0.12804570306913615;0.0;0.0;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.16702085169111647;0.0;0.0;0.12804570306913615;0.0;0.042064647228987374;0.18922943134840794;0.12804570306913615;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.0;0.18922943134840794;0.0;0.0;0.0
GO:0032715;0.042064647228987374;0.4402956465236597;0.0;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.12804570306913615;0.0;0.4402956465236597;0.12804570306913615;0.042064647228987374;0.18922943134840794;0.042064647228987374;0.2868411840981557;1.0;0.0;0.042064647228987374;0.0;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.0;0.042064647228987374;0.12804570306913615;0.0;0.042064647228987374;0.0;0.12804570306913615;0.042064647228987374;0.4402956465236597;0.036692364793703955;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.12804570306913615;0.042064647228987374;0.0;0.12804570306913615;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.4402956465236597;0.12804570306913615;0.0;0.12804570306913615;0.12804570306913615;0.3422028587648819;0.0;0.0;0.12804570306913615;0.0;0.0;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.042064647228987374;0.3422028587648819;0.12804570306913615;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.0;0.12804570306913615;0.0;0.0;0.0;0.0;0.0;0.18922943134840794;0.0;0.0;0.0
GO:0002523;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.01468324974140624;0.20709043845653538;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.20709043845653538;0.01468324974140624;0.0;0.20709043845653538;0.0;0.20709043845653538;0.01468324974140624;0.0;0.0;0.20709043845653538;0.20709043845653538;0.01468324974140624;0.01468324974140624;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.39853853920543625;0.0;0.20709043845653538;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.20709043845653538;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.20709043845653538;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.20709043845653538;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0032956;0.047799631016701725;0.042064647228987374;0.0;0.20397374928165476;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.20397374928165476;0.042064647228987374;0.0;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.20397374928165476;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;1.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.27081478360302164;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.0;0.0;0.0;0.20397374928165476;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.20397374928165476;0.042064647228987374;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.20397374928165476;0.0;0.0;0.047799631016701725;0.0;0.27081478360302164;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.20397374928165476;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0
GO:0032959;0.0;0.0;0.30368378075566843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;1.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.35840955633323224;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.06886689890529227;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.30368378075566843;0.0;0.06886689890529227;0.0;0.01468324974140624;0.06886689890529227;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.06886689890529227;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.1418425576658879;0.0;0.0;0.0;0.06886689890529227;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.1418425576658879;0.3470943476572304;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.06501482195767329;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.06886689890529227;0.06886689890529227
GO:0072573;0.047799631016701725;0.12804570306913615;0.0;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.1492331351584338;0.0;0.13839445927415203;0.0;0.12804570306913615;0.274741083875601;0.047799631016701725;0.1492331351584338;0.31604190962270823;0.12804570306913615;0.12804570306913615;0.20709043845653538;0.047799631016701725;0.0;1.0;0.1786822519641151;0.274741083875601;0.047799631016701725;0.0;0.0;0.1492331351584338;0.274741083875601;0.0;0.20709043845653538;0.0;0.250245473135147;0.20709043845653538;0.12804570306913615;0.20709043845653538;0.047799631016701725;0.13839445927415203;0.5037338933213371;0.20709043845653538;0.20709043845653538;0.0;0.0;0.042064647228987374;0.0;0.20709043845653538;0.1786822519641151;0.13839445927415203;0.042064647228987374;0.20709043845653538;0.0;0.20709043845653538;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.274741083875601;0.0;0.4204373513082825;0.0;0.0;0.20709043845653538;0.0;0.274741083875601;0.047799631016701725;0.0;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.1786822519641151;0.047799631016701725;0.12804570306913615;0.274741083875601;0.0;0.12804570306913615;0.274741083875601;0.042064647228987374;0.20709043845653538;0.0;0.13839445927415203;0.0;0.0;0.274741083875601;0.1786822519641151;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.0;0.0;0.274741083875601;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.274741083875601;0.0;0.13839445927415203;0.20709043845653538;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0
GO:0050848;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.1492331351584338;0.0;0.047799631016701725;0.0;0.042064647228987374;0.1786822519641151;0.047799631016701725;0.1492331351584338;0.1492331351584338;0.042064647228987374;0.042064647228987374;0.0;0.047799631016701725;0.0;0.1786822519641151;1.0;0.2326756683755529;0.047799631016701725;0.0;0.0;0.1492331351584338;0.2326756683755529;0.0;0.1492331351584338;0.0;0.1492331351584338;0.1492331351584338;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.1492331351584338;0.1492331351584338;0.1492331351584338;0.0;0.0;0.042064647228987374;0.0;0.1492331351584338;0.1786822519641151;0.047799631016701725;0.042064647228987374;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.1786822519641151;0.0;0.1492331351584338;0.0;0.0;0.0;0.0;0.1786822519641151;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.2326756683755529;0.047799631016701725;0.042064647228987374;0.1786822519641151;0.0;0.047799631016701725;0.1786822519641151;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.0;0.1786822519641151;0.1786822519641151;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.0;0.0;0.2326756683755529;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.1492331351584338;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.1786822519641151;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0
GO:0070433;0.047799631016701725;0.12804570306913615;0.0;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.29114835073653533;0.0;0.13839445927415203;0.0;0.12804570306913615;0.274741083875601;0.047799631016701725;0.2611260707055071;0.32510388282920627;0.12804570306913615;0.12804570306913615;0.0;0.047799631016701725;0.0;0.274741083875601;0.2326756683755529;1.0;0.047799631016701725;0.0;0.0;0.29114835073653533;0.361147619079207;0.0;0.29114835073653533;0.0;0.397685014700051;0.397685014700051;0.12804570306913615;0.036692364793703955;0.047799631016701725;0.13839445927415203;0.32510388282920627;0.29114835073653533;0.29114835073653533;0.0;0.0;0.042064647228987374;0.0;0.397685014700051;0.1786822519641151;0.38719244885860515;0.042064647228987374;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.274741083875601;0.0;0.32510388282920627;0.0;0.0;0.0;0.0;0.397685014700051;0.047799631016701725;0.0;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.2326756683755529;0.047799631016701725;0.12804570306913615;0.397685014700051;0.0;0.12804570306913615;0.397685014700051;0.042064647228987374;0.0;0.0;0.13839445927415203;0.0;0.0;0.397685014700051;0.1786822519641151;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.0;0.0;0.8876338329336335;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.397685014700051;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.274741083875601;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0
GO:0071803;0.12755981097713553;0.042064647228987374;0.0;0.363757458828146;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.20397374928165476;0.042064647228987374;0.0;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.27776606418114075;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.27081478360302164;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;1.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.0;0.0;0.0;0.30562333868781577;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.363757458828146;0.042064647228987374;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.11511873865597294;0.20397374928165476;0.0;0.0;0.047799631016701725;0.0;0.27081478360302164;0.12755981097713553;0.047799631016701725;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.27776606418114075;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.0
