;GO:0035023;GO:0000915;GO:0090630;GO:0014066;GO:0008284;GO:0015031;GO:0043123;GO:0045666;GO:0045944;GO:0043547;GO:0006367;GO:0000022;GO:0045892;GO:0071277;GO:0000281;GO:0032465;GO:0071479;GO:0032147;GO:0070301;GO:0019886;GO:0051988;GO:0035556;GO:0032467;GO:0008272;GO:1903671;GO:0042307;GO:0007186;GO:0006351;GO:0000902;GO:0045995;GO:0051260;GO:0051256;GO:0001578;GO:0051056;GO:0072332;GO:0043065;GO:0070830;GO:0030177
GO:0007186;0.3076923076923077;0.09999999999999998;0.1428571428571429;0.36363636363636365;0.4444444444444444;0.0;0.21052631578947367;0.18181818181818177;0.10810810810810811;0.15384615384615385;0.06666666666666665;0.19999999999999996;0.11111111111111116;0.1333333333333333;0.19999999999999996;0.4444444444444444;0.1428571428571429;0.09756097560975607;0.07692307692307687;0.0;0.4444444444444444;1.0;0.2666666666666667;0.0;0.1578947368421053;0.09999999999999998;1.0;0.0625;0.16666666666666663;0.33333333333333337;0.16666666666666663;0.15384615384615385;0.16666666666666663;0.36363636363636365;0.6;0.3076923076923077;0.15384615384615385;0.23529411764705888
GO:0006351;0.0;0.04761904761904767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8620689655172413;0.0625;0.0;0.05405405405405406;0.0625;0.0;0.05555555555555558;0.0;0.04166666666666663;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.0625;1.0;0.05882352941176472;0.0;0.05882352941176472;0.05714285714285716;0.05882352941176472;0.0;0.05555555555555558;0.0;0.05714285714285716;0.0
GO:0000902;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.16666666666666663;0.0;0.11764705882352944;0.16666666666666663;0.0;0.125;0.0;0.0714285714285714;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.16666666666666663;0.05882352941176472;1.0;0.0;0.33333333333333337;0.3076923076923077;0.33333333333333337;0.0;0.125;0.0;0.3076923076923077;0.0
GO:0045995;0.2142857142857143;0.0;0.1428571428571429;0.25;0.30000000000000004;0.0;0.15000000000000002;0.30000000000000004;0.07894736842105265;0.15384615384615385;0.0;0.0;0.08108108108108103;0.0;0.0;0.30000000000000004;0.0;0.0714285714285714;0.0;0.0;0.30000000000000004;0.33333333333333337;0.1875;0.0;0.375;0.09999999999999998;0.33333333333333337;0.0;0.0;1.0;0.0;0.0;0.0;0.25;0.23076923076923073;0.2142857142857143;0.0;0.16666666666666663
GO:0051260;0.0;0.26315789473684215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.16666666666666663;0.0;0.11764705882352944;0.16666666666666663;0.0;0.125;0.0;0.0714285714285714;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.16666666666666663;0.05882352941176472;0.33333333333333337;0.0;1.0;0.41666666666666663;0.33333333333333337;0.0;0.125;0.0;0.41666666666666663;0.0
GO:0051256;0.0;0.3157894736842105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.5;0.0;0.11111111111111116;0.36363636363636365;0.0;0.11764705882352944;0.0;0.06896551724137934;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.15384615384615385;0.05714285714285716;0.3076923076923077;0.0;0.41666666666666663;1.0;0.41666666666666663;0.0;0.11764705882352944;0.0;0.3846153846153846;0.0
GO:0001578;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.2727272727272727;0.0;0.11764705882352944;0.16666666666666663;0.0;0.125;0.0;0.0714285714285714;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.16666666666666663;0.05882352941176472;0.33333333333333337;0.0;0.33333333333333337;0.41666666666666663;1.0;0.0;0.125;0.0;0.3076923076923077;0.0
GO:0051056;0.8181818181818181;0.0;0.11764705882352944;1.0;0.33333333333333337;0.0;0.5294117647058824;0.16000000000000003;0.09999999999999998;0.125;0.0;0.0;0.10256410256410253;0.0;0.0;0.33333333333333337;0.0;0.09090909090909094;0.0;0.0;0.33333333333333337;0.36363636363636365;0.2222222222222222;0.0;0.13636363636363635;0.09090909090909094;0.36363636363636365;0.0;0.0;0.25;0.0;0.0;0.0;1.0;0.2666666666666667;0.25;0.0;0.5
GO:0072332;0.23529411764705888;0.08333333333333337;0.11111111111111116;0.2666666666666667;0.3076923076923077;0.0;0.17391304347826086;0.15384615384615385;0.09756097560975607;0.11764705882352944;0.05882352941176472;0.1428571428571429;0.09999999999999998;0.10526315789473684;0.1428571428571429;0.3076923076923077;0.11111111111111116;0.0888888888888889;0.06666666666666665;0.0;0.3076923076923077;0.6;0.21052631578947367;0.0;0.13043478260869568;0.08823529411764708;0.6;0.05555555555555558;0.125;0.23076923076923073;0.125;0.11764705882352944;0.125;0.2666666666666667;1.0;0.23529411764705888;0.11764705882352944;0.19047619047619047
GO:0043065;0.2222222222222222;0.0;0.10526315789473684;0.25;0.5;0.0;0.2727272727272727;0.24;0.15000000000000002;0.11111111111111116;0.0;0.0;0.09756097560975607;0.0;0.0;0.2857142857142857;0.0;0.13636363636363635;0.0;0.0;0.2857142857142857;0.3076923076923077;0.33333333333333337;0.0;0.125;0.11764705882352944;0.3076923076923077;0.0;0.0;0.2142857142857143;0.0;0.0;0.0;0.25;0.23529411764705888;1.0;0.0;0.30000000000000004
GO:0070830;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.15384615384615385;0.0;0.11111111111111116;0.15384615384615385;0.0;0.11764705882352944;0.0;0.06896551724137934;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.15384615384615385;0.05714285714285716;0.3076923076923077;0.0;0.41666666666666663;0.3846153846153846;0.3076923076923077;0.0;0.11764705882352944;0.0;1.0;0.0
GO:0030177;0.4444444444444444;0.0;0.08695652173913049;0.5;0.375;0.0;0.7777777777777778;0.2068965517241379;0.13636363636363635;0.09090909090909094;0.0;0.0;0.0888888888888889;0.0;0.0;0.2222222222222222;0.0;0.125;0.0;0.0;0.2222222222222222;0.23529411764705888;0.2727272727272727;0.0;0.1071428571428571;0.10526315789473684;0.23529411764705888;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.5;0.19047619047619047;0.30000000000000004;0.0;1.0
