;GO:0060044;GO:0016525;GO:0060441;GO:0008584;GO:0060480;GO:0006366;GO:0008542;GO:0045647;GO:0002244;GO:0060644;GO:0110024;GO:0045893;GO:0035115;GO:0045617;GO:0060272;GO:0045931;GO:0045656;GO:0060435;GO:0002686;GO:0090190;GO:0001953;GO:0001759;GO:0030099;GO:0050767;GO:0035264;GO:0060065;GO:0045665;GO:0045944;GO:0048539;GO:0000122;GO:2000738;GO:0030326;GO:0048863;GO:0035855;GO:0033599;GO:0010870;GO:0045638;GO:0060574;GO:0045639;GO:0006351;GO:0060218;GO:0048704;GO:0006357;GO:0060535;GO:0001658;GO:0043065;GO:0010720;GO:0032332
GO:0060044;1.0;0.0328226007259799;0.0;0.0;0.0;0.0;0.0;0.03316751576366803;0.0;0.0;0.01668472010153778;0.006590760104905454;0.0;0.03316751576366803;0.0;0.011034152341489094;0.028421082939590683;0.0;0.03316751576366803;0.031991658072496966;0.03316751576366803;0.031991658072496966;0.0;0.031991658072496966;0.0;0.0;0.03316751576366803;0.005439344724655555;0.0;0.013029324657314607;0.011034152341489094;0.0;0.0;0.0;0.031991658072496966;0.011034152341489094;0.03316751576366803;0.0;0.031991658072496966;0.0;0.0;0.0;0.011034152341489094;0.0;0.0;0.011034152341489094;0.011034152341489094;0.031991658072496966
GO:0016525;0.0328226007259799;1.0;0.0;0.0;0.0;0.0;0.0;0.0658516969361823;0.0;0.0;0.029554417434315347;0.0036965828264998394;0.0;0.06559269024598659;0.0;0.029554417434315347;0.02812552692137407;0.0;0.033198815605210055;0.0774575823044937;0.052693550906917914;0.15277603671478152;0.0;0.15277603671478152;0.0;0.0;0.07004399345252178;0.0030507844279764845;0.0;0.004334589126298501;0.052693550906917914;0.0;0.0;0.0;0.15277603671478152;0.01726828828038654;0.08486837181390344;0.0;0.08297996565726103;0.0;0.0;0.0;0.01796646261110231;0.0;0.0;0.029554417434315347;0.052693550906917914;0.10049874180319646
GO:0060441;0.0;0.0;1.0;0.06293476764642246;0.0443182310189431;0.0;0.06293476764642246;0.0;0.06293476764642246;0.06293476764642246;0.0;0.0;0.10982393510681211;0.0;0.12070635897947189;0.0;0.0;0.06293476764642246;0.0;0.0;0.0;0.02997360897692963;0.06293476764642246;0.0;0.06293476764642246;0.06293476764642246;0.0;0.0;0.06293476764642246;0.0;0.0;0.12070635897947189;0.06293476764642246;0.05072309217445777;0.0;0.0;0.0;0.06293476764642246;0.0;0.0;0.06293476764642246;0.12070635897947189;0.0;0.20438779545581875;0.9665120109525249;0.0;0.0;0.0
GO:0008584;0.0;0.0;0.06293476764642246;1.0;0.0443182310189431;0.0;0.0;0.0;0.06607111804024644;0.06607111804024644;0.0;0.0;0.05726080959113724;0.0;0.06607111804024644;0.0;0.0;0.23018548011744744;0.0;0.0;0.0;0.02997360897692963;0.06607111804024644;0.0;0.06607111804024644;0.6151375232874303;0.0;0.0;0.23018548011744744;0.0;0.0;0.06607111804024644;0.06607111804024644;0.09728485543883598;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.06607111804024644;0.06607111804024644;0.0;0.06607111804024644;0.06293476764642246;0.0;0.0;0.0
GO:0060480;0.0;0.0;0.0443182310189431;0.0443182310189431;1.0;0.00576711589335461;0.0;0.0;0.21958694143473925;0.2772604214412229;0.0;0.0;0.0443182310189431;0.0;0.0443182310189431;0.0;0.0;0.0443182310189431;0.0;0.0;0.0;0.02997360897692963;0.21958694143473925;0.0;0.0443182310189431;0.0443182310189431;0.0;0.0;0.0443182310189431;0.0;0.0;0.0443182310189431;0.21958694143473925;0.18229796836926648;0.0;0.0;0.0;0.18229796836926648;0.0;0.005791764842280598;0.21958694143473925;0.0443182310189431;0.0;0.0443182310189431;0.0443182310189431;0.0;0.0;0.0
GO:0006366;0.0;0.0;0.0;0.0;0.00576711589335461;1.0;0.0;0.0;0.00576711589335461;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.00576711589335461;0.0;0.0;0.0;0.00576711589335461;0.0;0.995744138514387;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008542;0.0;0.0;0.06293476764642246;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0651840559091576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06293476764642246;0.0;0.0;0.0
GO:0045647;0.03316751576366803;0.0658516969361823;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.022137723393876898;0.006590760104905454;0.0;0.22926894493929756;0.0;0.022137723393876898;0.3314017497949271;0.0;0.06654369696141468;0.06418458395371854;0.06654369696141468;0.06418458395371854;0.0;0.06487658397895092;0.0;0.0;0.23017426213806913;0.005439344724655555;0.0;0.013029324657314607;0.06487658397895092;0.0;0.0;0.0;0.06418458395371854;0.022137723393876898;0.7759274218265871;0.0;0.18673960671758658;0.0;0.0;0.0;0.022137723393876898;0.0;0.0;0.022137723393876898;0.06487658397895092;0.06487658397895092
GO:0002244;0.0;0.0;0.06293476764642246;0.06607111804024644;0.21958694143473925;0.00576711589335461;0.0;0.0;1.0;0.6893807195935707;0.0;0.0;0.05726080959113724;0.0;0.07291534985854393;0.0;0.0;0.10897023971512489;0.0;0.0;0.0;0.02997360897692963;0.7919880533013256;0.0;0.1491080686165746;0.0675267469225723;0.0;0.0;0.10355026903454836;0.0;0.0;0.07775539224077378;0.7919880533013256;0.20864363130510183;0.0;0.0;0.0;0.33496447803978874;0.0;0.005791764842280598;0.46265182496571783;0.07402644187673764;0.0;0.11679529602632516;0.06293476764642246;0.0;0.0;0.0
GO:0060644;0.0;0.0;0.06293476764642246;0.06607111804024644;0.2772604214412229;0.00576711589335461;0.0;0.0;0.6893807195935707;1.0;0.0;0.0;0.05726080959113724;0.0;0.07291534985854393;0.0;0.0;0.10897023971512489;0.0;0.0;0.0;0.02997360897692963;0.6893807195935707;0.0;0.13913456688877432;0.0675267469225723;0.0;0.0;0.10355026903454836;0.0;0.0;0.07775539224077378;0.6893807195935707;0.20864363130510183;0.0;0.0;0.0;0.33496447803978874;0.0;0.005791764842280598;0.3664147182109045;0.07402644187673764;0.0;0.11679529602632516;0.06293476764642246;0.0;0.0;0.0
