;GO:0045727;GO:0030194;GO:0006164;GO:0007173;GO:1901224;GO:0060327;GO:0046655;GO:0038193;GO:0043388;GO:0003376;GO:0051092;GO:0090051;GO:0045766;GO:0051125;GO:0030307;GO:0001666;GO:0032967;GO:0070365;GO:0006914;GO:0043154;GO:0045010;GO:0031398;GO:0035999;GO:0033574;GO:0048041;GO:0019722;GO:0010694;GO:0016973;GO:0009086;GO:0038065;GO:0014075;GO:0050729;GO:0050927;GO:0007189;GO:0000105;GO:0006334;GO:0045931;GO:0030855;GO:0002687;GO:0051016;GO:0001951;GO:0051971;GO:0048333;GO:0071364;GO:0050966;GO:0032233;GO:0016567;GO:0031346;GO:0030335;GO:0046718;GO:0008360;GO:0060100;GO:0045907;GO:0046512;GO:0045785;GO:1902896;GO:0009256;GO:0006986;GO:0040018;GO:0045987;GO:0046834;GO:0048661;GO:0045471;GO:0007229;GO:0071392;GO:0048146;GO:0010634;GO:0014911;GO:0033591;GO:2000394;GO:0030163;GO:0030042;GO:1903078;GO:0030041;GO:0044267;GO:0007565;GO:0046521;GO:0007204;GO:0071260;GO:0009617;GO:0071222;GO:0030836;GO:0043066;GO:0035729;GO:0010803;GO:0006508;GO:0032532;GO:0010800;GO:0033343;GO:0071107
GO:0045010;0.12755981097713553;0.16702085169111647;0.01468324974140624;0.047799631016701725;0.12755981097713553;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.477145413543406;0.20397374928165476;0.0;0.11511873865597294;0.01468324974140624;0.01468324974140624;0.047799631016701725;1.0;0.12755981097713553;0.01468324974140624;0.0;0.12408495164008174;0.047799631016701725;0.12755981097713553;0.0;0.01468324974140624;0.047799631016701725;0.0;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.01468324974140624;0.12408495164008174;0.12755981097713553;0.01468324974140624;0.12755981097713553;0.477145413543406;0.0;0.12755981097713553;0.01468324974140624;0.01468324974140624;0.0;0.4655101441684687;0.01468324974140624;0.27776606418114075;0.12755981097713553;0.0;0.20397374928165476;0.27776606418114075;0.38392121995402767;0.01468324974140624;0.11511873865597294;0.12408495164008174;0.01468324974140624;0.0;0.11511873865597294;0.11511873865597294;0.01468324974140624;0.12755981097713553;0.0;0.047799631016701725;0.01468324974140624;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.0;0.27776606418114075;0.0;0.4402956465236597;0.11511873865597294;0.4402956465236597;0.01468324974140624;0.0;0.01468324974140624;0.16702085169111647;0.01468324974140624;0.0;0.01468324974140624;0.466061520668244;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.4258887352043253;0.12755981097713553;0.036692364793703955;0.0
GO:0031398;0.25118815347651524;0.11511873865597294;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.12755981097713553;0.0;0.17111199477934044;0.0;0.0;0.19885971868423638;0.12755981097713553;1.0;0.0;0.0;0.0;0.047799631016701725;0.17811780918080672;0.0;0.0;0.047799631016701725;0.0;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.0;0.12755981097713553;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.27767838299873754;0.036692364793703955;0.0
GO:0035999;0.0;0.0;0.2355376372194388;0.01468324974140624;0.0;0.01468324974140624;0.648771469331787;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.06886689890529227;0.0;0.01468324974140624;0.0;1.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.304136849461119;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.304136849461119;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.1237146889194086;0.0;0.0;0.0;0.0;0.0;0.0;0.2355376372194388;0.0;0.01468324974140624;0.6886059619001038;0.0;0.0;0.0;0.06886689890529227;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.1237146889194086;0.01468324974140624;0.0;0.01468324974140624;0.1237146889194086;0.0;0.1237146889194086;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.1237146889194086;0.01468324974140624;0.0;0.0;0.0
GO:0033574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21955571243929653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29398683082268945;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21955571243929653;0.0;0.0;0.0;0.0;0.26593385309172635;0.0;0.33550924974192214;0.0;0.0;0.0;0.26593385309172635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.11807622278079505;0.3235824470365034;0.0;0.0;0.21955571243929653;0.0;0.0;0.0;0.0;0.0;0.33550924974192214
GO:0048041;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.12408495164008174;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.12408495164008174;0.0;0.01468324974140624;0.0;1.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.2041871440868109;0.0;0.01468324974140624;0.0;0.12408495164008174;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.2041871440868109;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.12408495164008174;0.0;0.2041871440868109;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.12408495164008174;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.0;0.0;0.0
GO:0019722;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.036692364793703955;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;1.0;0.047799631016701725;0.0;0.01468324974140624;0.12659489728285286;0.0;0.042064647228987374;0.042064647228987374;0.41973196856067435;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.0;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.0;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.0
GO:0010694;0.17811780918080672;0.11511873865597294;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.047799631016701725;0.23753055021918945;0.047799631016701725;0.23753055021918945;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.12755981097713553;0.0;0.17111199477934044;0.0;0.0;0.26943094905830245;0.12755981097713553;0.17811780918080672;0.0;0.0;0.0;0.047799631016701725;1.0;0.0;0.0;0.047799631016701725;0.0;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.0;0.12755981097713553;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.28270809275848624;0.23753055021918945;0.0
GO:0016973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21812588790229387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0009086;0.0;0.0;0.2990439313269274;0.01468324974140624;0.0;0.01468324974140624;0.304136849461119;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.06886689890529227;0.0;0.01468324974140624;0.0;0.304136849461119;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;1.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.5730432817773536;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.1237146889194086;0.0;0.0;0.0;0.0;0.0;0.0;0.3470943476572304;0.0;0.01468324974140624;0.304136849461119;0.0;0.0;0.0;0.06927734236639929;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.1237146889194086;0.01468324974140624;0.0;0.01468324974140624;0.1237146889194086;0.0;0.1237146889194086;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.1237146889194086;0.01468324974140624;0.0;0.0;0.0
GO:0038065;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.2052608479739753;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.036692364793703955;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.0;0.01468324974140624;1.0;0.0;0.042064647228987374;0.042064647228987374;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.0;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.0;0.2052608479739753;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.0
GO:0014075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21955571243929653;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21955571243929653;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21955571243929653;0.0;0.0;0.0;0.0;0.21955571243929653;0.0;0.21955571243929653;0.0;0.0;0.0;0.21955571243929653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.11807622278079505;0.21955571243929653;0.0;0.0;0.21955571243929653;0.0;0.0;0.0;0.0;0.0;0.21955571243929653
GO:0050729;0.11511873865597294;0.31604190962270823;0.0;0.042064647228987374;0.21066859409381297;0.0;0.0;0.042064647228987374;0.036692364793703955;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;1.0;0.42150463152831036;0.042064647228987374;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.11511873865597294;0.042064647228987374;0.0;0.1492331351584338;0.0;0.042064647228987374;0.11511873865597294;0.036692364793703955;0.0
GO:0050927;0.11511873865597294;0.31604190962270823;0.0;0.042064647228987374;0.21066859409381297;0.0;0.0;0.042064647228987374;0.036692364793703955;0.042064647228987374;0.11511873865597294;0.3052783802056488;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.42150463152831036;1.0;0.042064647228987374;0.0;0.0;0.11511873865597294;0.0;0.36477924647703946;0.042064647228987374;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.36477924647703946;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.11511873865597294;0.36477924647703946;0.36477924647703946;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.11511873865597294;0.042064647228987374;0.0;0.1492331351584338;0.0;0.042064647228987374;0.11511873865597294;0.036692364793703955;0.0
GO:0007189;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.26648227313493894;0.036692364793703955;0.26648227313493894;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;0.41973196856067435;0.047799631016701725;0.0;0.01468324974140624;0.12659489728285286;0.0;0.042064647228987374;0.042064647228987374;1.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.0;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.0;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.0
GO:0000105;0.0;0.0;0.2990439313269274;0.01468324974140624;0.0;0.01468324974140624;0.304136849461119;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.06886689890529227;0.0;0.01468324974140624;0.0;0.304136849461119;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.5730432817773536;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;1.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.1237146889194086;0.0;0.0;0.0;0.0;0.0;0.0;0.3470943476572304;0.0;0.01468324974140624;0.304136849461119;0.0;0.0;0.0;0.06927734236639929;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.1237146889194086;0.01468324974140624;0.0;0.01468324974140624;0.1237146889194086;0.0;0.1237146889194086;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.1237146889194086;0.01468324974140624;0.0;0.0;0.0
GO:0006334;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.12408495164008174;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.12408495164008174;0.0;0.01468324974140624;0.0;0.2041871440868109;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;1.0;0.0;0.01468324974140624;0.0;0.12408495164008174;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.2041871440868109;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.2332416913641672;0.0;0.30997634000901914;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.12408495164008174;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.0;0.0;0.0
GO:0045931;0.12755981097713553;0.11511873865597294;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.12755981097713553;0.0;0.11511873865597294;0.0;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.0;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.0;0.0;1.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.0;0.12755981097713553;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.036692364793703955;0.0
GO:0030855;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.41260509979692533;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;1.0;0.0;0.01468324974140624;0.0;0.0;0.22804082589224092;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0
GO:0002687;0.12755981097713553;0.11511873865597294;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.11511873865597294;0.3203394775822981;0.11511873865597294;0.047799631016701725;0.12755981097713553;0.0;0.11511873865597294;0.0;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.0;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.11511873865597294;0.36477924647703946;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;1.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.37491855209107455;0.0;0.047799631016701725;0.19673256925640645;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.12755981097713553;0.37491855209107455;0.37491855209107455;0.0;0.12755981097713553;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.036692364793703955;0.0
GO:0051016;0.047799631016701725;0.16702085169111647;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.042064647228987374;0.477145413543406;0.20397374928165476;0.0;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.13839445927415203;0.477145413543406;0.047799631016701725;0.01468324974140624;0.0;0.12408495164008174;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.0;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.12408495164008174;0.047799631016701725;0.01468324974140624;0.047799631016701725;1.0;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.0;0.4324399819200613;0.01468324974140624;0.20397374928165476;0.047799631016701725;0.0;0.20397374928165476;0.20397374928165476;0.38392121995402767;0.01468324974140624;0.042064647228987374;0.12408495164008174;0.01468324974140624;0.0;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.20397374928165476;0.0;0.12408495164008174;0.042064647228987374;0.12408495164008174;0.01468324974140624;0.0;0.01468324974140624;0.16702085169111647;0.01468324974140624;0.0;0.01468324974140624;0.5998779231494608;0.13839445927415203;0.01468324974140624;0.047799631016701725;0.0;0.4258887352043253;0.047799631016701725;0.036692364793703955;0.0
GO:0001951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21812588790229387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25085048366499746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1642658631441654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051971;0.12755981097713553;0.24944431948534626;0.0;0.047799631016701725;0.24096127213516677;0.0;0.0;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.11511873865597294;0.18922943134840794;0.24944431948534626;0.047799631016701725;0.12755981097713553;0.0;0.11511873865597294;0.0;0.0;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.0;0.0;0.047799631016701725;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.047799631016701725;0.0;1.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.3621435382722763;0.0;0.11511873865597294;0.0;0.0;0.0;0.24944431948534626;0.3621435382722763;0.0;0.12755981097713553;0.0;0.047799631016701725;0.0;0.12755981097713553;0.24944431948534626;0.12755981097713553;0.0;0.12755981097713553;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.16845680521671735;0.0;0.047799631016701725;0.12755981097713553;0.036692364793703955;0.0
