;GO:0007193;GO:0046718;GO:0060441;GO:1904037;GO:0009313;GO:1903206;GO:0046697;GO:0008625;GO:0006689;GO:0060742;GO:0032091;GO:0006004;GO:0043525;GO:0006027;GO:0006687;GO:0002003;GO:0051345;GO:0002576;GO:0097067;GO:0051005;GO:0032868;GO:0071310;GO:0010757;GO:0010977;GO:0032509;GO:0042340;GO:2000179;GO:0051603;GO:0016139;GO:1905572;GO:0045599;GO:0043312;GO:0008333;GO:0046323;GO:0060736;GO:0043410;GO:0006897;GO:0006895;GO:0038180;GO:0048208;GO:0030855;GO:0048011;GO:0007218;GO:0006888;GO:0010506;GO:0019377;GO:0014902
GO:0032091;0.13333333333333333;0.0;0.0;0.26666666666666666;0.0;0.25;0.0;0.14285714285714285;0.0;0.0;1.0;0.0;0.26666666666666666;0.0;0.0;0.26666666666666666;0.5;0.0;0.0;0.5714285714285714;0.0;0.0;0.23529411764705882;0.125;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.14285714285714285;0.0;0.0;0.13333333333333333;0.15384615384615385;0.0;0.3076923076923077;0.0;0.0
GO:0006004;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.35294117647058826;0.0;0.0;1.0;0.0;0.42857142857142855;0.4;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.2857142857142857;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
GO:0043525;0.1111111111111111;0.0;0.0;0.8888888888888888;0.0;0.5263157894736842;0.0;0.11764705882352941;0.0;0.0;0.26666666666666666;0.0;1.0;0.0;0.0;0.2222222222222222;0.26666666666666666;0.0;0.0;0.23529411764705882;0.0;0.0;0.4;0.10526315789473684;0.0;0.0;0.625;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.11764705882352941;0.0;0.0;0.1111111111111111;0.5;0.0;0.5;0.0;0.0
GO:0006027;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.42857142857142855;0.0;1.0;0.5333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.875;0.0;0.5714285714285714;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0
GO:0006687;0.23529411764705882;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.25;0.8888888888888888;0.14285714285714285;0.0;0.4;0.0;0.5333333333333333;1.0;0.47058823529411764;0.0;0.23529411764705882;0.26666666666666666;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.47058823529411764;0.0;0.5333333333333333;0.5333333333333333;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.26666666666666666;0.15384615384615385;0.23529411764705882;0.26666666666666666;0.0;0.0;0.875;0.13333333333333333
GO:0002003;0.1111111111111111;0.0;0.0;0.2222222222222222;0.4;0.21052631578947367;0.0;0.11764705882352941;0.5263157894736842;0.13333333333333333;0.26666666666666666;0.25;0.2222222222222222;0.5;0.47058823529411764;1.0;0.26666666666666666;0.1111111111111111;0.125;0.23529411764705882;0.0;0.14285714285714285;0.2;0.10526315789473684;0.0;0.2222222222222222;0.25;0.125;0.375;0.0;0.25;0.10526315789473684;0.0;0.0;0.0;0.2;0.0;0.0;0.11764705882352941;0.125;0.14285714285714285;0.1111111111111111;0.125;0.0;0.25;0.35294117647058826;0.125
GO:0051345;0.13333333333333333;0.0;0.0;0.26666666666666666;0.0;0.25;0.0;0.14285714285714285;0.0;0.0;0.5;0.0;0.26666666666666666;0.0;0.0;0.26666666666666666;1.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.23529411764705882;0.125;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.14285714285714285;0.0;0.0;0.13333333333333333;0.15384615384615385;0.0;0.3076923076923077;0.0;0.0
GO:0002576;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.21052631578947367;0.13333333333333333;0.0;0.0;0.0;0.0;0.23529411764705882;0.1111111111111111;0.0;1.0;0.25;0.0;0.0;0.2857142857142857;0.0;0.0;0.625;0.2222222222222222;0.0;0.0;0.0;0.2222222222222222;0.0;0.8421052631578947;0.625;0.4;0.0;0.0;0.6666666666666666;0.5882352941176471;0.23529411764705882;0.25;0.2857142857142857;0.2222222222222222;0.25;0.625;0.0;0.23529411764705882;0.125
GO:0097067;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.23529411764705882;0.15384615384615385;0.0;0.0;0.0;0.0;0.26666666666666666;0.125;0.0;0.25;1.0;0.0;0.6666666666666666;0.8333333333333334;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.16666666666666666;0.125;0.14285714285714285;0.0;0.0;0.13333333333333333;0.14285714285714285
GO:0051005;0.11764705882352941;0.0;0.0;0.23529411764705882;0.0;0.2222222222222222;0.0;0.125;0.0;0.0;0.5714285714285714;0.0;0.23529411764705882;0.0;0.0;0.23529411764705882;0.7142857142857143;0.0;0.0;1.0;0.0;0.0;0.21052631578947367;0.1111111111111111;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.125;0.0;0.0;0.11764705882352941;0.13333333333333333;0.0;0.26666666666666666;0.0;0.0
GO:0032868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;1.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071310;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.26666666666666666;0.18181818181818182;0.0;0.0;0.0;0.0;0.3076923076923077;0.14285714285714285;0.0;0.2857142857142857;0.8333333333333334;0.0;0.6153846153846154;1.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.3333333333333333;0.2;0.2857142857142857;0.3333333333333333;0.0;0.0;0.3076923076923077;0.16666666666666666
GO:0010757;0.1;0.0;0.0;0.4;0.0;0.47619047619047616;0.0;0.10526315789473684;0.0;0.0;0.23529411764705882;0.0;0.4;0.0;0.0;0.2;0.23529411764705882;0.0;0.0;0.21052631578947367;0.0;0.0;1.0;0.47619047619047616;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.6363636363636364;0.0;0.0;0.42105263157894735;0.0;0.0;0.4;0.4444444444444444;0.0;0.5555555555555556;0.0;0.0
GO:0010977;0.10526315789473684;0.0;0.0;0.10526315789473684;0.0;0.5;0.0;0.1111111111111111;0.0;0.0;0.125;0.0;0.10526315789473684;0.0;0.0;0.10526315789473684;0.125;0.0;0.0;0.1111111111111111;0.0;0.0;0.47619047619047616;1.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.7058823529411765;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.1111111111111111;0.0;0.0;0.10526315789473684;0.11764705882352941;0.0;0.47058823529411764;0.0;0.0
GO:0032509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.125;0.0;0.11764705882352941;0.14285714285714285;0.2222222222222222;0.0;0.0;0.7692307692307693;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0
GO:0042340;0.2222222222222222;0.0;0.0;0.0;0.4;0.0;0.0;0.23529411764705882;0.5263157894736842;0.13333333333333333;0.0;0.375;0.0;0.875;0.47058823529411764;0.2222222222222222;0.0;0.2222222222222222;0.25;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;1.0;0.0;0.5;0.625;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.25;0.14285714285714285;0.2222222222222222;0.25;0.0;0.0;0.5882352941176471;0.125
GO:2000179;0.125;0.0;0.0;0.625;0.0;0.47058823529411764;0.0;0.13333333333333333;0.0;0.0;0.3076923076923077;0.0;0.625;0.0;0.0;0.25;0.3076923076923077;0.0;0.0;0.26666666666666666;0.0;0.0;0.4444444444444444;0.47058823529411764;0.0;0.0;1.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.13333333333333333;0.0;0.0;0.125;0.5714285714285714;0.0;0.5714285714285714;0.0;0.0
GO:0051603;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.2857142857142857;0.0;0.5714285714285714;0.5333333333333333;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;1.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0
GO:0016139;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.42857142857142855;0.0;0.7142857142857143;0.5333333333333333;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.42857142857142855;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0
GO:1905572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;1.0;0.0;0.10526315789473684;0.125;0.2;0.0;0.0;0.26666666666666666;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0
GO:0045599;0.125;0.0;0.0;0.5;0.0;0.5882352941176471;0.0;0.13333333333333333;0.0;0.0;0.3076923076923077;0.0;0.5;0.0;0.0;0.25;0.3076923076923077;0.0;0.0;0.26666666666666666;0.0;0.0;0.5555555555555556;0.7058823529411765;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.13333333333333333;0.0;0.0;0.125;0.5714285714285714;0.0;0.5714285714285714;0.0;0.0
GO:0043312;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1;0.125;0.0;0.0;0.0;0.0;0.1111111111111111;0.10526315789473684;0.0;0.8421052631578947;0.11764705882352941;0.0;0.0;0.13333333333333333;0.0;0.0;0.11764705882352941;0.10526315789473684;0.0;0.0;0.0;0.10526315789473684;0.0;1.0;0.11764705882352941;0.09523809523809523;0.0;0.0;0.625;0.1111111111111111;0.1111111111111111;0.11764705882352941;0.13333333333333333;0.10526315789473684;0.11764705882352941;0.11764705882352941;0.0;0.1111111111111111;0.11764705882352941
GO:0008333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.125;0.0;0.11764705882352941;1.0;0.4444444444444444;0.0;0.0;0.7692307692307693;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0
GO:0046323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.2;0.0;0.09523809523809523;0.4444444444444444;1.0;0.0;0.0;0.47058823529411764;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0
GO:0060736;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.6;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.16666666666666666
GO:0043410;0.1;0.0;0.0;0.5;0.0;0.38095238095238093;0.0;0.10526315789473684;0.0;0.0;0.23529411764705882;0.0;0.5;0.0;0.0;0.2;0.23529411764705882;0.0;0.0;0.21052631578947367;0.0;0.0;0.6363636363636364;0.09523809523809523;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.1;0.4444444444444444;0.0;0.4444444444444444;0.0;0.0
GO:0006897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.7692307692307693;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.625;0.7692307692307693;0.47058823529411764;0.0;0.0;1.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.7692307692307693;0.0;0.0;0.0
GO:0006895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.1111111111111111;0.13333333333333333;0.21052631578947367;0.0;0.0;0.7142857142857143;1.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0
GO:0038180;0.11764705882352941;0.0;0.0;0.11764705882352941;0.0;0.4444444444444444;0.0;0.125;0.2222222222222222;0.14285714285714285;0.14285714285714285;0.0;0.11764705882352941;0.0;0.25;0.11764705882352941;0.14285714285714285;0.23529411764705882;0.13333333333333333;0.125;0.0;0.3076923076923077;0.42105263157894735;0.1111111111111111;0.0;0.23529411764705882;0.13333333333333333;0.0;0.0;0.0;0.13333333333333333;0.1111111111111111;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;1.0;0.13333333333333333;0.15384615384615385;0.11764705882352941;0.13333333333333333;0.0;0.13333333333333333;0.125;0.13333333333333333
GO:0048208;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.23529411764705882;0.15384615384615385;0.0;0.0;0.0;0.0;0.26666666666666666;0.125;0.0;0.25;0.14285714285714285;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;1.0;0.16666666666666666;0.125;0.14285714285714285;0.0;0.0;0.13333333333333333;0.14285714285714285
GO:0030855;0.14285714285714285;0.0;0.15384615384615385;0.0;0.0;0.0;0.2;0.15384615384615385;0.13333333333333333;0.9090909090909091;0.0;0.0;0.0;0.0;0.15384615384615385;0.14285714285714285;0.0;0.2857142857142857;0.16666666666666666;0.0;0.0;0.2;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.2;0.0;0.0;0.0;0.15384615384615385;0.16666666666666666;1.0;0.14285714285714285;0.16666666666666666;0.0;0.0;0.15384615384615385;0.16666666666666666
GO:0048011;0.1111111111111111;0.0;0.0;0.1111111111111111;0.0;0.42105263157894735;0.0;0.11764705882352941;0.21052631578947367;0.13333333333333333;0.13333333333333333;0.0;0.1111111111111111;0.0;0.23529411764705882;0.1111111111111111;0.13333333333333333;0.2222222222222222;0.125;0.11764705882352941;0.0;0.2857142857142857;0.4;0.10526315789473684;0.0;0.2222222222222222;0.125;0.0;0.0;0.0;0.125;0.10526315789473684;0.0;0.0;0.0;0.1;0.0;0.0;0.11764705882352941;0.125;0.14285714285714285;1.0;0.125;0.0;0.125;0.11764705882352941;0.125
GO:0007218;0.125;0.0;0.0;0.5;0.0;0.47058823529411764;0.0;0.13333333333333333;0.23529411764705882;0.15384615384615385;0.15384615384615385;0.0;0.5;0.0;0.26666666666666666;0.125;0.15384615384615385;0.25;0.14285714285714285;0.13333333333333333;0.0;0.3333333333333333;0.4444444444444444;0.11764705882352941;0.0;0.25;0.5714285714285714;0.0;0.0;0.0;0.5714285714285714;0.11764705882352941;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.13333333333333333;0.14285714285714285;0.16666666666666666;0.125;1.0;0.0;0.5714285714285714;0.13333333333333333;0.14285714285714285
GO:0006888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.125;0.0;0.11764705882352941;0.14285714285714285;0.4444444444444444;0.0;0.0;0.7692307692307693;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0010506;0.125;0.0;0.0;0.5;0.0;0.47058823529411764;0.0;0.13333333333333333;0.0;0.0;0.3076923076923077;0.0;0.5;0.0;0.0;0.25;0.3076923076923077;0.0;0.0;0.26666666666666666;0.0;0.0;0.5555555555555556;0.47058823529411764;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.13333333333333333;0.0;0.0;0.125;0.5714285714285714;0.0;1.0;0.0;0.0
GO:0019377;0.11764705882352941;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.125;0.8888888888888888;0.14285714285714285;0.0;0.4;0.0;0.6666666666666666;0.875;0.35294117647058826;0.0;0.23529411764705882;0.13333333333333333;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.5882352941176471;0.0;0.4;0.6666666666666666;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.13333333333333333;0.15384615384615385;0.11764705882352941;0.13333333333333333;0.0;0.0;1.0;0.13333333333333333
GO:0014902;0.125;0.0;0.13333333333333333;0.0;0.0;0.0;0.16666666666666666;0.13333333333333333;0.11764705882352941;0.15384615384615385;0.0;0.0;0.0;0.0;0.13333333333333333;0.125;0.0;0.125;0.14285714285714285;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.16666666666666666;0.125;0.14285714285714285;0.0;0.0;0.13333333333333333;1.0
