;GO:0061136;GO:0036499;GO:0008584;GO:0006120;GO:0000715;GO:0002181;GO:0034198;GO:0006283;GO:0000338;GO:0006366;GO:0046777;GO:0022900;GO:0045944;GO:0051091;GO:0006303;GO:0006446;GO:0043687;GO:0097010;GO:0045471;GO:0033539;GO:0034605;GO:0001701;GO:0034644;GO:2000676;GO:0032981;GO:0010950;GO:0016579;GO:0034063;GO:1905098;GO:1903894;GO:0000724;GO:1990182;GO:0043312;GO:1901216;GO:0006412;GO:0046328;GO:0006406;GO:0043161;GO:0001731;GO:0043066;GO:0034599;GO:1990737;GO:0032057;GO:0019953;GO:0070536
GO:0032981;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.125;0.0;0.0;0.125;0.0;0.0;0.0;0.125;0.0;0.14285714285714285;0.0;0.0;0.125;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.16666666666666666;0.14285714285714285;0.0;0.0
GO:0010950;0.5454545454545454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38461538461538464;0.375;0.0;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;1.0;0.0;0.0;0.3333333333333333;0.23076923076923078;0.0;0.0;0.0;0.36363636363636365;0.0;0.35714285714285715;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.38461538461538464;0.0;0.0
GO:0016579;0.0;0.0;0.0;0.14285714285714285;0.0;0.375;0.0;0.25;0.7142857142857143;0.375;0.5;0.125;0.0;0.0;0.25;0.0;0.5555555555555556;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.375;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.8571428571428571
GO:0034063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
GO:1905098;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.5;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.3333333333333333;0.0;0.0;1.0;0.25;0.0;0.0;0.0;0.25;0.0;0.2222222222222222;0.0;0.0;0.0;0.375;0.0;0.0;0.3;0.0;0.0
GO:1903894;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.25;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.23076923076923078;0.0;0.0;0.25;1.0;0.0;0.0;0.0;0.3;0.0;0.4;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.23076923076923078;0.0;0.0
GO:0000724;0.0;0.375;0.0;0.25;0.125;0.3333333333333333;0.3333333333333333;0.5555555555555556;0.25;0.3333333333333333;0.2727272727272727;0.2222222222222222;0.0;0.0;0.75;0.0;0.3;0.0;0.1;0.16666666666666666;0.375;0.0;0.16666666666666666;0.0;0.125;0.0;0.25;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.375;0.125;0.0;0.375;0.3333333333333333;0.3;0.0;0.23076923076923078
GO:1990182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0
GO:0043312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901216;0.2727272727272727;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.42857142857142855;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.36363636363636365;0.0;0.0;0.25;0.3;0.0;0.0;0.0;1.0;0.0;0.3;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.25;0.0;0.0
GO:0006412;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.3333333333333333;0.375;0.6;0.5;0.25;0.0;0.0;0.3333333333333333;0.0;0.5714285714285714;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.1;0.0;0.3333333333333333
GO:0046328;0.38461538461538464;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.2222222222222222;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.35714285714285715;0.0;0.0;0.2222222222222222;0.4;0.0;0.0;0.0;0.3;0.0;1.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.35714285714285715;0.0;0.0
GO:0006406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043161;0.0;0.0;0.0;0.0;0.0;0.6;0.16666666666666666;0.375;0.42857142857142855;0.6;0.375;0.25;0.0;0.0;0.375;0.0;0.42857142857142855;0.0;0.0;0.375;0.2;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.6;0.0;0.0;1.0;0.0;0.0;0.2;0.16666666666666666;0.14285714285714285;0.0;0.375
GO:0001731;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.125;0.0;0.0;0.125;0.0;0.0;0.0;0.125;0.0;0.14285714285714285;0.0;0.0;0.125;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2;0.16666666666666666;0.14285714285714285;0.0;0.0
GO:0043066;0.25;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.2222222222222222;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.23076923076923078;0.0;0.0;0.375;0.2727272727272727;0.0;0.0;0.0;0.4444444444444444;0.0;0.2727272727272727;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.0;0.0
GO:0034599;0.0;0.6;0.0;0.2;0.2;0.0;0.5;0.375;0.0;0.0;0.1;0.14285714285714285;0.0;0.0;0.375;0.0;0.1111111111111111;0.0;0.3333333333333333;0.1;0.6;0.0;0.2222222222222222;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;1.0;0.5;0.42857142857142855;0.0;0.0
GO:1990737;0.0;0.5;0.0;0.16666666666666666;0.16666666666666666;0.0;0.42857142857142855;0.3333333333333333;0.0;0.0;0.09090909090909091;0.125;0.0;0.0;0.3333333333333333;0.0;0.1;0.0;0.2222222222222222;0.09090909090909091;0.5;0.0;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.5;1.0;0.375;0.0;0.0
GO:0032057;0.4166666666666667;0.42857142857142855;0.0;0.14285714285714285;0.14285714285714285;0.0;0.375;0.3;0.07692307692307693;0.0;0.08333333333333333;0.1111111111111111;0.46153846153846156;0.4166666666666667;0.3;0.7777777777777778;0.09090909090909091;0.0;0.1111111111111111;0.08333333333333333;0.42857142857142855;0.0;0.18181818181818182;0.2;0.14285714285714285;0.38461538461538464;0.07692307692307693;0.1;0.3;0.23076923076923078;0.3;0.1111111111111111;0.0;0.25;0.1;0.35714285714285715;0.0;0.14285714285714285;0.14285714285714285;0.3333333333333333;0.42857142857142855;0.375;1.0;0.0;0.07142857142857142
GO:0019953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
GO:0070536;0.0;0.0;0.0;0.125;0.0;0.3333333333333333;0.0;0.23076923076923078;0.625;0.3333333333333333;0.45454545454545453;0.1111111111111111;0.0;0.0;0.23076923076923078;0.0;0.5;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;1.0
