;GO:0016525;GO:0006283;GO:0006366;GO:0051092;GO:0006367;GO:0046339;GO:0007259;GO:0042535;GO:2000439;GO:0035518;GO:0001701;GO:0032729;GO:0016055;GO:0071456;GO:2000473;GO:0019722;GO:0035556;GO:0051403;GO:0070914;GO:1901990;GO:0007186;GO:0006296;GO:0090026;GO:0006293;GO:0090265;GO:0006294;GO:0050729;GO:0007223;GO:0043310;GO:0045732;GO:0007188;GO:0046549;GO:0006654;GO:0043161;GO:0060837;GO:0035705;GO:0002407;GO:0010820;GO:0070911;GO:0035264;GO:0007194;GO:0000715;GO:0061154;GO:0001570;GO:0043687;GO:0046834;GO:0001885;GO:0007229;GO:0043171;GO:0046641;GO:2000451;GO:0045070;GO:0032743;GO:0042769;GO:0050908;GO:0000209;GO:1902188;GO:1903238;GO:0051481;GO:0001580;GO:0007205;GO:0046726;GO:0007602;GO:1903955;GO:0007204;GO:0006357;GO:0002548;GO:0048873;GO:0043066;GO:0045087;GO:0070098;GO:0006508;GO:0002827;GO:2000464;GO:0002829;GO:2001199;GO:0014886;GO:0032897
GO:0032729;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.0;0.0;1.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.4;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.4;0.43852901558847923;0.8;0.0;0.0;0.0;0.5356143810225276;0.4;0.21862188087829626;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.21862188087829626;0.3660149997115376;0.0;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.4;0.43852901558847923;0.4;0.4
GO:0016055;0.43852901558847923;0.43852901558847923;0.8;0.48300749985576874;0.8;0.48300749985576874;0.8;0.4;0.4;0.8;0.0;0.43852901558847923;1.0;0.6000000000000001;0.4;0.8;0.8;0.8;0.48300749985576874;0.43852901558847923;0.8;0.8;0.4;0.8;0.43852901558847923;0.8;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.8;0.8;0.48300749985576874;0.8;0.8;0.8;0.8;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.8;0.0;0.8;0.48300749985576874;0.5356143810225276;0.8;0.8;0.6000000000000001;0.3356143810225276;0.3660149997115376;0.4;0.43852901558847923;0.6000000000000001;0.0;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.0;0.8;0.43852901558847923;0.8;0.43852901558847923;0.3660149997115376;0.4;0.8;0.8;0.4;0.0;0.8;0.0;0.3660149997115376;0.8;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923
GO:0071456;0.0;0.5356143810225276;0.5356143810225276;0.0;0.6000000000000001;0.4;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;1.0;0.0;0.6000000000000001;0.6000000000000001;0.6830074998557688;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.6000000000000001;0.4;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.4;0.43852901558847923;0.6000000000000001;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.0;0.6830074998557688;0.5356143810225276;0.3081136762725405;0.0;0.0;0.3081136762725405;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.0;0.3081136762725405;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:2000473;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.4;0.6000000000000001;0.0;0.0;0.43852901558847923;0.4;0.0;1.0;0.4;0.43852901558847923;0.4;0.0;0.4;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.4;0.3660149997115376;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.3356143810225276;0.5356143810225276;0.4;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.20000000000000007;0.0;0.4;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.20000000000000007;0.3356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.0;0.4;0.0;0.3660149997115376;0.6830074998557688;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.3660149997115376
GO:0019722;0.43852901558847923;0.43852901558847923;0.8;0.48300749985576874;0.8;0.48300749985576874;0.8;0.4;0.4;0.8;0.0;0.43852901558847923;0.8;0.6000000000000001;0.4;1.0;0.8;0.8;0.48300749985576874;0.43852901558847923;0.8;0.8;0.4;0.8;0.43852901558847923;0.8;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.8;0.8;0.48300749985576874;0.8;0.8;0.8;0.8;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.8;0.0;0.8;0.48300749985576874;0.5356143810225276;0.8;0.8;0.6000000000000001;0.3356143810225276;0.3660149997115376;0.4;0.43852901558847923;0.6000000000000001;0.0;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.0;0.8;0.43852901558847923;0.8;0.43852901558847923;0.3660149997115376;0.4;0.8;0.8;0.4;0.0;0.8;0.0;0.3660149997115376;0.8;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923
GO:0035556;0.43852901558847923;0.43852901558847923;0.8;0.48300749985576874;0.8;0.48300749985576874;0.8;0.43852901558847923;0.4;0.8;0.0;0.43852901558847923;0.8;0.6000000000000001;0.43852901558847923;0.8;1.0;0.8;0.48300749985576874;0.5356143810225276;0.8;0.8;0.4;0.8;0.43852901558847923;0.8;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.8;0.8;0.48300749985576874;0.8;0.8;0.8;0.8;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.8;0.0;0.8;0.48300749985576874;0.5356143810225276;0.8;0.8;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.4;0.43852901558847923;0.6000000000000001;0.0;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.0;0.8;0.43852901558847923;0.8;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.8;0.8;0.48300749985576874;0.0;0.8;0.0;0.3660149997115376;0.8;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923
GO:0051403;0.43852901558847923;0.48300749985576874;0.8;0.48300749985576874;0.8;0.48300749985576874;0.8;0.4;0.4;0.8;0.0;0.43852901558847923;0.8;0.6830074998557688;0.4;0.8;0.8;1.0;0.5356143810225276;0.43852901558847923;0.8;0.8;0.4;0.8;0.43852901558847923;0.8;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.8;0.8;0.48300749985576874;0.8;0.8;0.8;0.8;0.3660149997115376;0.48300749985576874;0.0;0.43852901558847923;0.8;0.0;0.8;0.5356143810225276;0.5356143810225276;0.8;0.8;0.6000000000000001;0.3356143810225276;0.3660149997115376;0.4;0.43852901558847923;0.6830074998557688;0.8;0.4;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.8;0.8;0.43852901558847923;0.8;0.43852901558847923;0.3660149997115376;0.4;0.8;0.8;0.4;0.6830074998557688;0.8;0.5356143810225276;0.3660149997115376;0.8;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923
GO:0070914;0.0;0.6830074998557688;0.5356143810225276;0.0;0.6000000000000001;0.4;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;1.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.4;0.6000000000000001;0.4;0.48300749985576874;0.48300749985576874;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.4;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.6830074998557688;0.48300749985576874;0.3660149997115376;0.0;0.0;0.2599120563717816;0.43852901558847923;0.48300749985576874;0.0;0.5356143810225276;0.0;0.2599120563717816;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901990;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.0;0.0;0.4;0.43852901558847923;0.0;0.4;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.0;1.0;0.5356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.4;0.0;0.4;0.43852901558847923;0.4;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.4;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.21862188087829626;0.0;0.48300749985576874;0.4;0.5356143810225276;0.4;0.21862188087829626;0.4;0.0;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.4;0.43852901558847923;0.4;0.4
GO:0007186;0.43852901558847923;0.43852901558847923;0.8;0.48300749985576874;0.8;0.48300749985576874;0.8;0.43852901558847923;0.4;0.8;0.0;0.43852901558847923;0.8;0.6000000000000001;0.43852901558847923;0.8;0.8;0.8;0.48300749985576874;0.5356143810225276;1.0;0.8;0.4;0.8;0.43852901558847923;0.8;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.8;0.8;0.48300749985576874;0.8;0.8;0.8;0.8;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.8;0.0;0.8;0.48300749985576874;0.5356143810225276;0.8;0.8;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.4;0.43852901558847923;0.6000000000000001;0.0;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.0;1.0;0.43852901558847923;0.8;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.8;0.8;0.48300749985576874;0.0;0.8;0.0;0.3660149997115376;0.8;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923
GO:0006296;0.0;0.5356143810225276;0.8;0.0;0.8;0.5356143810225276;0.8;0.0;0.0;0.8;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.8;0.8;0.6000000000000001;0.0;0.8;1.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.8;0.5356143810225276;0.8;0.8;0.8;0.8;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;0.8;0.5356143810225276;0.6000000000000001;0.8;0.8;0.6830074998557688;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.8;0.0;0.8;0.0;0.3660149997115376;0.0;0.8;0.0;0.0;0.0;0.8;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090026;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.3660149997115376;0.8;0.0;0.0;0.43852901558847923;0.4;0.0;0.6000000000000001;0.4;0.4;0.4;0.0;0.3660149997115376;0.4;0.0;1.0;0.43852901558847923;0.5356143810225276;0.0;0.6000000000000001;0.4;0.43852901558847923;0.43852901558847923;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.5356143810225276;0.4;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.20000000000000007;0.0;0.4;0.43852901558847923;0.4;0.43852901558847923;0.20000000000000007;0.3356143810225276;0.0;0.43852901558847923;0.3356143810225276;0.0;0.4;0.0;0.43852901558847923;0.6830074998557688;0.43852901558847923;0.4;0.4;0.3660149997115376
GO:0006293;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.0;0.8;0.43852901558847923;0.43852901558847923;0.0;0.0;0.48300749985576874;0.8;0.0;0.43852901558847923;0.8;0.8;0.8;0.0;0.43852901558847923;0.8;0.0;0.43852901558847923;1.0;0.48300749985576874;0.0;0.48300749985576874;0.8;0.43852901558847923;0.48300749985576874;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.3660149997115376;0.4;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.4;0.3356143810225276;0.0;0.8;0.48300749985576874;0.8;0.5356143810225276;0.3356143810225276;0.4;0.0;0.8;0.4;0.0;0.8;0.0;0.4;0.8;0.43852901558847923;0.4;0.43852901558847923;0.43852901558847923
GO:0090265;0.4;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.4;0.5356143810225276;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.5356143810225276;0.48300749985576874;1.0;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.21862188087829626;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.21862188087829626;0.3660149997115376;0.0;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.4;0.4
GO:0006294;0.0;0.43852901558847923;0.8;0.0;0.8;0.48300749985576874;0.8;0.0;0.0;0.8;0.0;0.0;0.8;0.6000000000000001;0.0;0.8;0.8;0.8;0.48300749985576874;0.0;0.8;0.8;0.0;0.0;0.0;1.0;0.0;0.8;0.0;0.0;0.8;0.8;0.48300749985576874;0.8;0.8;0.8;0.8;0.0;0.43852901558847923;0.0;0.0;0.8;0.0;0.8;0.48300749985576874;0.5356143810225276;0.8;0.8;0.6000000000000001;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.8;0.0;0.8;0.0;0.3660149997115376;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050729;0.4;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.0;1.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.4;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.4;0.21862188087829626;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.21862188087829626;0.3660149997115376;0.0;0.48300749985576874;0.3660149997115376;0.0;0.43852901558847923;0.0;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.4
