;GO:1905342;GO:0051491;GO:0006486;GO:0007179;GO:0006887;GO:0000462;GO:0010812;GO:0032728;GO:0010259;GO:0051607;GO:0018279;GO:0035556;GO:0090305;GO:0046826;GO:0060271;GO:0007186;GO:0007224;GO:0007265;GO:0000028;GO:0042542;GO:0048496;GO:0051131;GO:0051897;GO:0030335;GO:0090630;GO:0006383;GO:0008284;GO:0006024;GO:0006266;GO:1904117;GO:0045944;GO:0006620;GO:0001893;GO:0006302;GO:0010718;GO:0006614;GO:0048026;GO:0016311;GO:0031532;GO:2001224;GO:0035176;GO:0006351;GO:0034080;GO:0006357;GO:0007517;GO:0000012;GO:0051310;GO:0097711;GO:0045087;GO:0070374;GO:0034116;GO:0017157;GO:0031204;GO:0035722
GO:0031532;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.0;0.0;0.12408495164008174;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;1.0;0.0;0.0;0.01468324974140624;0.12408495164008174;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624
GO:2001224;0.19673256925640645;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.24944431948534626;0.0;0.0;0.0;0.047799631016701725;0.0;0.19673256925640645;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.2410224993701646;0.0;0.12755981097713553;0.37491855209107455;0.036692364793703955;0.0;0.12755981097713553;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.30379685991921485;0.0;0.12755981097713553;0.0;0.0;1.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.11511873865597294;0.19673256925640645;0.0;0.047799631016701725
GO:0035176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2612752758275315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006351;0.0;0.0;0.10587402764930422;0.01468324974140624;0.01468324974140624;0.16542914088709912;0.0;0.0;0.0;0.0;0.10587402764930422;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.20325151924801574;0.0;0.1738062050727032;0.15084348231066635;0.01468324974140624;0.0;0.0;0.0;0.15084348231066635;0.0;0.0;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;1.0;0.01468324974140624;0.0;0.0;0.15084348231066635;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624
GO:0034080;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.2041871440868109;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.30997634000901914;0.0;0.0;0.30997634000901914;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.12408495164008174;0.0;0.0;0.01468324974140624;1.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624
GO:0006357;0.042064647228987374;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.0;0.047799631016701725;0.0;0.0;0.0;0.193449319138058;0.0;0.0;0.0;0.047799631016701725;0.0;0.15191422087961767;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.10900961301269105;0.042064647228987374;0.047799631016701725;0.0;0.047799631016701725
GO:0007517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16985210689062205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16985210689062205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000012;0.0;0.0;0.10587402764930422;0.01468324974140624;0.01468324974140624;0.15084348231066635;0.0;0.0;0.0;0.17988792517482602;0.10587402764930422;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.17988792517482602;0.0;0.01468324974140624;0.0;0.0;0.0;0.15084348231066635;0.0;0.08547128021085358;0.31566002955365785;0.1912422969752877;0.0;0.0;0.0;0.36643564045919497;0.0;0.0;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;0.15084348231066635;0.01468324974140624;0.0;0.0;1.0;0.0;0.01468324974140624;0.17988792517482602;0.0;0.0;0.0;0.0;0.01468324974140624
GO:0051310;0.0;0.0;0.0;0.0;0.14423930631556076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23836258345490577;0.0;0.0;0.0;0.23836258345490577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.36294731524192825;0.0;0.0;0.0;0.0;0.23836258345490577;0.0
GO:0097711;0.0;0.0;0.01468324974140624;0.01468324974140624;0.13331334997803274;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.13331334997803274;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.2147074070362994;0.0;0.01468324974140624;0.0;0.2147074070362994;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.36294731524192825;1.0;0.0;0.0;0.0;0.0;0.2147074070362994;0.01468324974140624
GO:0045087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27499689082764317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17988792517482602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.17988792517482602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17988792517482602;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0070374;0.11511873865597294;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.11511873865597294;0.0;0.0;0.0;0.047799631016701725;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.29215307485716907;0.12755981097713553;0.036692364793703955;0.0;0.12755981097713553;0.0;0.0;0.0;0.1816892161000484;0.0;0.0;0.0;0.12755981097713553;0.0;0.1816892161000484;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.10900961301269105;0.0;0.0;0.0;0.0;0.0;1.0;0.11511873865597294;0.047799631016701725;0.0;0.047799631016701725
GO:0034116;0.11511873865597294;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.340893655699179;0.11511873865597294;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.11511873865597294;0.11511873865597294;0.036692364793703955;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;1.0;0.042064647228987374;0.0;0.042064647228987374
GO:0017157;0.19673256925640645;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.0;0.23542160760630382;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.19673256925640645;0.036692364793703955;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;1.0;0.0;0.047799631016701725
GO:0031204;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3113070282324545;0.0;0.0;0.0;0.3113070282324545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23836258345490577;0.2147074070362994;0.0;0.0;0.0;0.0;1.0;0.0
GO:0035722;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.2052608479739753;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.0;0.0;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.12659489728285286;0.2052608479739753;0.12659489728285286;0.01468324974140624;0.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.0;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;1.0
