;GO:0045727;GO:0008285;GO:0043200;GO:0051290;GO:0043547;GO:0006686;GO:0000122;GO:0006913;GO:0071230;GO:0045471;GO:0001666;GO:0000184;GO:0000083;GO:0051603;GO:0010595;GO:0051028;GO:0050776;GO:0007186;GO:0006351;GO:0033273;GO:0006432;GO:0008277;GO:0046500;GO:0006656;GO:0014909;GO:0046498;GO:0043066;GO:0016540;GO:0050747;GO:0070317;GO:0016226
GO:0007186;0.48300749985576874;0.6000000000000001;0.0;0.8;0.43852901558847923;0.48300749985576874;0.4;0.0;0.5356143810225276;0.0;0.0;0.4;0.8;0.0;0.43852901558847923;0.0;0.5356143810225276;1.0;0.8;0.0;0.8;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.8;0.6000000000000001;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.8
GO:0006351;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.8;0.8;0.0;0.0;0.0;0.8;1.0;0.0;0.8;0.0;0.8;0.6000000000000001;0.8;0.6000000000000001;0.0;0.8;0.0;0.0;0.8
GO:0033273;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006432;0.0;0.0;0.0;0.8;0.0;0.6000000000000001;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.8;0.8;0.0;0.0;0.0;0.8;0.8;0.0;1.0;0.0;0.8;0.6830074998557688;0.8;0.6830074998557688;0.0;0.8;0.0;0.0;0.8
GO:0008277;0.43852901558847923;0.5356143810225276;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.3356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.0;0.6830074998557688;0.5356143810225276;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0
GO:0046500;0.0;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.6000000000000001;0.8;0.0;0.0;0.0;0.6000000000000001;0.8;0.0;0.8;0.0;1.0;0.6000000000000001;0.6000000000000001;0.8;0.0;0.8;0.0;0.0;0.8
GO:0006656;0.0;0.0;0.0;0.48300749985576874;0.0;0.6830074998557688;0.0;0.0;0.3660149997115376;0.0;0.0;0.3356143810225276;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.6830074998557688;0.0;0.6000000000000001;1.0;0.48300749985576874;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874
GO:0014909;0.0;0.0;0.0;0.8;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.3356143810225276;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.6000000000000001;0.48300749985576874;1.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.8
GO:0046498;0.0;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.6000000000000001;0.6830074998557688;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.6830074998557688;0.0;0.8;0.6000000000000001;0.5356143810225276;1.0;0.0;0.6000000000000001;0.0;0.0;0.8
GO:0043066;0.4;0.6000000000000001;0.0;0.0;0.3081136762725405;0.0;0.4;0.0;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.3660149997115376;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;1.0;0.0;0.4;0.48300749985576874;0.0
GO:0016540;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.8;0.6000000000000001;0.0;0.6000000000000001;0.0;1.0;0.0;0.0;0.8
GO:0050747;0.8;0.48300749985576874;0.0;0.0;0.3081136762725405;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.5356143810225276;0.0;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.0;1.0;0.4;0.0
GO:0070317;0.4;0.6000000000000001;0.0;0.0;0.3081136762725405;0.0;0.4;0.0;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.3660149997115376;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.4;1.0;0.0
GO:0016226;0.0;0.0;0.0;0.8;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.8;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.48300749985576874;0.8;0.8;0.0;0.8;0.0;0.0;1.0
