;GO:2000480;GO:0014068;GO:0008584;GO:0014065;GO:0035162;GO:1902036;GO:0015031;GO:0046854;GO:0050796;GO:0001666;GO:0001701;GO:0071773;GO:0072107;GO:2000352;GO:0032689;GO:0060231;GO:1902043;GO:0042308;GO:0050728;GO:0051260;GO:0007265;GO:0042421;GO:0009967;GO:0072182;GO:0072178;GO:0061290;GO:0051897;GO:0010389;GO:0008284;GO:0045786;GO:0038095;GO:0097190;GO:0042035;GO:0038096;GO:0043523;GO:0045944;GO:0048538;GO:0050850;GO:0000165;GO:0043370;GO:0007229;GO:0032703;GO:0001920;GO:0001766;GO:0046641;GO:0019221;GO:0033632;GO:0001806;GO:0072643;GO:0010595;GO:0050852;GO:0070228;GO:0035898;GO:0050853;GO:0016579;GO:0060374;GO:0031295;GO:0038083;GO:0048304;GO:1901536;GO:0001662;GO:0050862;GO:0002863;GO:0050860;GO:2000703;GO:2000146;GO:2000664;GO:0050900;GO:2000667;GO:0050863;GO:0045727;GO:0051051;GO:0006882;GO:0006366;GO:0043542;GO:0045840;GO:0043303;GO:0043029;GO:2000679;GO:0002317;GO:0010975;GO:0006919;GO:0051209;GO:0051569;GO:0019722;GO:2001244;GO:2000553;GO:0061085;GO:0002572;GO:0042985;GO:0030217;GO:0045064;GO:2000607;GO:0010629;GO:0030218;GO:0071442;GO:0045860;GO:0045582;GO:0045066;GO:0010469;GO:2000683;GO:0032753;GO:0035589;GO:0033600;GO:0046718;GO:0060065;GO:0045589;GO:0009615;GO:0000122;GO:2000617;GO:0045471;GO:2000734;GO:0010716;GO:0071353;GO:0072602;GO:0071356;GO:2000611;GO:0071599;GO:0045070;GO:0035457;GO:0045638;GO:0006470;GO:0045599;GO:0007169;GO:0042089;GO:0031929;GO:0048469;GO:0048468;GO:0045086;GO:0045087;GO:0043066;GO:0006508;GO:0072676;GO:0032733
GO:0043523;0.08695652173913049;0.19047619047619047;0.0;0.3076923076923077;0.0;0.25;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.11111111111111116;0.4375;0.2142857142857143;0.0;0.2692307692307693;0.09375;0.17647058823529416;0.0;0.33333333333333337;0.0;0.23529411764705888;0.2666666666666667;0.0;0.19999999999999996;0.19047619047619047;0.2857142857142857;0.36363636363636365;0.36363636363636365;0.23529411764705888;0.4;0.21052631578947367;0.13793103448275867;1.0;0.10256410256410253;0.0;0.19047619047619047;0.13793103448275867;0.16666666666666663;0.36363636363636365;0.2142857142857143;0.21052631578947367;0.0;0.10256410256410253;0.36363636363636365;0.2727272727272727;0.0;0.0;0.16666666666666663;0.16000000000000003;0.7777777777777778;0.09999999999999998;0.16000000000000003;0.0;0.0;0.1428571428571429;0.0;0.06153846153846154;0.16666666666666663;0.0;0.16000000000000003;0.13043478260869568;0.16666666666666663;0.09756097560975607;0.25;0.11111111111111116;0.0;0.11111111111111116;0.33333333333333337;0.11111111111111116;0.2727272727272727;0.07692307692307687;0.0;0.0;0.17391304347826086;0.0;0.1428571428571429;0.1333333333333333;0.0;0.21052631578947367;0.16666666666666663;0.07843137254901966;0.18181818181818177;0.33333333333333337;0.2692307692307693;0.07499999999999996;0.18181818181818177;0.0;0.11764705882352944;0.0;0.0;0.16666666666666663;0.2142857142857143;0.0;0.09523809523809523;0.09523809523809523;0.09999999999999998;0.0;0.3076923076923077;0.4444444444444444;0.2142857142857143;0.2666666666666667;0.19999999999999996;0.0;0.0;0.19047619047619047;0.0;0.09999999999999998;0.09523809523809523;0.0;0.10810810810810811;0.2666666666666667;0.0;0.0;0.0;0.19047619047619047;0.0;0.17647058823529416;0.0;0.18181818181818177;0.0;0.2666666666666667;0.33333333333333337;0.0;0.36363636363636365;0.0;0.0;0.11111111111111116;0.0;0.5833333333333333;0.0;0.0;0.2142857142857143
GO:0045944;0.13235294117647056;0.13043478260869568;0.0;0.09999999999999998;0.0;0.09302325581395354;0.0;0.0;0.07843137254901966;0.0;0.0;0.0;0.07547169811320753;0.08695652173913049;0.07317073170731703;0.0;0.11111111111111116;0.05084745762711862;0.06818181818181823;0.0;0.10256410256410253;0.0;0.1428571428571429;0.09523809523809523;0.0;0.08510638297872342;0.13043478260869568;0.09756097560975607;0.16666666666666663;0.10526315789473684;0.09090909090909094;0.10810810810810811;0.3157894736842105;0.09090909090909094;0.10256410256410253;1.0;0.0;0.13043478260869568;0.0714285714285714;0.07843137254901966;0.10526315789473684;0.07317073170731703;0.16279069767441856;0.0;0.09375;0.10526315789473684;0.07894736842105265;0.0;0.0;0.12244897959183676;0.0980392156862745;0.10256410256410253;0.04255319148936165;0.0980392156862745;0.0;0.0;0.1132075471698113;0.0;0.21518987341772156;0.2222222222222222;0.0;0.12;0.08163265306122447;0.07843137254901966;0.05882352941176472;0.09302325581395354;0.09836065573770492;0.0;0.09836065573770492;0.10256410256410253;0.5581395348837209;0.07894736842105265;0.037735849056603765;0.0;0.0;0.125;0.0;0.04878048780487809;0.04761904761904767;0.0;0.08695652173913049;0.24590163934426235;0.05128205128205132;0.20454545454545459;0.10256410256410253;0.11111111111111116;0.06060606060606055;0.20454545454545459;0.0;0.25;0.0;0.0;0.07843137254901966;0.1578947368421053;0.0;0.2586206896551724;0.2586206896551724;0.09230769230769231;0.0;0.09999999999999998;0.11111111111111116;0.09999999999999998;0.09523809523809523;0.08510638297872342;0.0;0.0;0.08333333333333337;0.0;0.3921568627450981;0.2586206896551724;0.0;0.0625;0.09523809523809523;0.0;0.0;0.0;0.30000000000000004;0.0;0.09302325581395354;0.0;0.08163265306122447;0.0;0.09523809523809523;0.10256410256410253;0.0;0.10526315789473684;0.0;0.0;0.4565217391304348;0.0;0.09523809523809523;0.0;0.0;0.09999999999999998
GO:0048538;0.0;0.0;0.4;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.125;0.06451612903225812;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.375;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050850;0.07272727272727275;0.8888888888888888;0.0;0.18181818181818177;0.0;0.16000000000000003;0.0;0.0;0.19354838709677424;0.0;0.0;0.0;0.11428571428571432;0.1428571428571429;0.13043478260869568;0.0;0.5;0.07317073170731703;0.16000000000000003;0.0;0.19047619047619047;0.0;0.7647058823529411;0.16666666666666663;0.0;0.13793103448275867;0.8888888888888888;0.17391304347826086;0.33333333333333337;0.19999999999999996;0.19999999999999996;0.21052631578947367;0.1428571428571429;0.19999999999999996;0.19047619047619047;0.13043478260869568;0.0;1.0;0.10526315789473684;0.12121212121212122;0.19999999999999996;0.13043478260869568;0.18518518518518523;0.0;0.13043478260869568;0.19999999999999996;0.15000000000000002;0.0;0.0;0.19354838709677424;0.22580645161290325;0.19047619047619047;0.06896551724137934;0.22580645161290325;0.0;0.0;0.17142857142857137;0.0;0.11428571428571432;0.12121212121212122;0.0;0.5833333333333333;0.2068965517241379;0.27586206896551724;0.17391304347826086;0.16000000000000003;0.13953488372093026;0.0;0.13953488372093026;0.19047619047619047;0.13953488372093026;0.15000000000000002;0.05714285714285716;0.0;0.0;0.19999999999999996;0.0;0.08695652173913049;0.08333333333333337;0.0;0.1428571428571429;0.11538461538461542;0.06666666666666665;0.12903225806451613;0.19047619047619047;0.6153846153846154;0.13043478260869568;0.12903225806451613;0.0;0.09302325581395354;0.0;0.0;0.12121212121212122;0.13043478260869568;0.0;0.12244897959183676;0.12244897959183676;0.12765957446808507;0.0;0.4444444444444444;0.2941176470588235;0.18181818181818177;0.16666666666666663;0.13793103448275867;0.0;0.0;0.1333333333333333;0.0;0.08163265306122447;0.12244897959183676;0.0;0.19047619047619047;0.16666666666666663;0.0;0.0;0.0;0.2142857142857143;0.0;0.16000000000000003;0.0;0.12903225806451613;0.0;0.16666666666666663;0.19047619047619047;0.0;0.19999999999999996;0.0;0.0;0.13953488372093026;0.0;0.16666666666666663;0.0;0.0;0.18181818181818177
GO:0000165;0.06349206349206349;0.10526315789473684;0.0;0.2592592592592593;0.0;0.12121212121212122;0.0;0.2647058823529411;0.09756097560975607;0.0;0.0;0.05555555555555558;0.06818181818181823;0.11111111111111116;0.09677419354838712;0.06896551724137934;0.08695652173913049;0.061224489795918324;0.08823529411764708;0.06451612903225812;0.2692307692307693;0.16666666666666663;0.11764705882352944;0.125;0.0;0.17142857142857137;0.10526315789473684;0.12903225806451613;0.1428571428571429;0.1428571428571429;0.1875;0.24;0.11111111111111116;0.13636363636363635;0.13793103448275867;0.0714285714285714;0.0;0.10526315789473684;1.0;0.09756097560975607;0.23076923076923073;0.09677419354838712;0.11111111111111116;0.05882352941176472;0.0714285714285714;0.23076923076923073;0.1071428571428571;0.0;0.04878048780487809;0.09756097560975607;0.15000000000000002;0.13793103448275867;0.08333333333333337;0.15000000000000002;0.5357142857142857;0.06451612903225812;0.0888888888888889;0.6551724137931034;0.04878048780487809;0.09756097560975607;0.0;0.09523809523809523;0.07499999999999996;0.09756097560975607;0.06896551724137934;0.12121212121212122;0.07547169811320753;0.06666666666666665;0.07547169811320753;0.13793103448275867;0.07547169811320753;0.1071428571428571;0.0714285714285714;0.19999999999999996;0.06451612903225812;0.09999999999999998;0.040000000000000036;0.06451612903225812;0.0625;0.046511627906976716;0.11111111111111116;0.06451612903225812;0.07462686567164178;0.10256410256410253;0.2692307692307693;0.08695652173913049;0.052631578947368474;0.10256410256410253;0.06666666666666665;0.07843137254901966;0.05714285714285716;0.040000000000000036;0.09756097560975607;0.09677419354838712;0.06896551724137934;0.06779661016949157;0.06779661016949157;0.07017543859649122;0.05555555555555558;0.1333333333333333;0.15384615384615385;0.09677419354838712;0.19999999999999996;0.10810810810810811;0.0;0.0;0.10526315789473684;0.0;0.07017543859649122;0.06779661016949157;0.0;0.07407407407407407;0.125;0.05882352941176472;0.04878048780487809;0.05882352941176472;0.10526315789473684;0.0;0.08823529411764708;0.05882352941176472;0.10256410256410253;0.6538461538461539;0.125;0.2222222222222222;0.27586206896551724;0.28;0.0714285714285714;0.0714285714285714;0.07547169811320753;0.0;0.125;0.31999999999999995;0.06451612903225812;0.09677419354838712
GO:0043370;0.06896551724137934;0.12121212121212122;0.0;0.16000000000000003;0.0;0.4545454545454546;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.16666666666666663;0.12903225806451613;0.16000000000000003;0.0;0.09756097560975607;0.06818181818181823;0.10344827586206895;0.0;0.16666666666666663;0.0;0.13793103448275867;0.34782608695652173;0.0;0.125;0.12121212121212122;0.15384615384615385;0.17391304347826086;0.17391304347826086;0.1785714285714286;0.18181818181818177;0.16666666666666663;0.125;0.16666666666666663;0.07843137254901966;0.0;0.12121212121212122;0.09756097560975607;1.0;0.17391304347826086;0.16000000000000003;0.12903225806451613;0.0;0.2222222222222222;0.17391304347826086;0.13043478260869568;0.0;0.0;0.1428571428571429;0.13888888888888884;0.16666666666666663;0.0625;0.13888888888888884;0.0;0.0;0.2571428571428571;0.0;0.15714285714285714;0.11111111111111116;0.0;0.13888888888888884;0.11764705882352944;0.1428571428571429;0.14;0.1428571428571429;0.1063829787234043;0.0;0.1063829787234043;0.4;0.08333333333333337;0.13043478260869568;0.052631578947368474;0.0;0.0;0.11428571428571432;0.0;0.07692307692307687;0.07407407407407407;0.0;0.2962962962962963;0.07017543859649122;0.06349206349206349;0.11764705882352944;0.16666666666666663;0.09756097560975607;0.09999999999999998;0.11764705882352944;0.0;0.08695652173913049;0.0;0.0;0.21212121212121215;0.11538461538461542;0.0;0.07407407407407407;0.07407407407407407;0.4358974358974359;0.0;0.16000000000000003;0.19047619047619047;0.16000000000000003;0.14814814814814814;0.24137931034482762;0.0;0.0;0.85;0.0;0.07692307692307687;0.07407407407407407;0.0;0.15217391304347827;0.14814814814814814;0.0;0.0;0.0;0.12121212121212122;0.0;0.10344827586206895;0.0;0.3571428571428571;0.0;0.24;0.16666666666666663;0.0;0.17391304347826086;0.0;0.0;0.1063829787234043;0.0;0.14814814814814814;0.0;0.0;0.16000000000000003
GO:0007229;0.0888888888888889;0.19999999999999996;0.0;0.6;0.0;0.2666666666666667;0.0;0.08695652173913049;0.17391304347826086;0.0;0.0;0.11111111111111116;0.11538461538461542;0.2222222222222222;0.23076923076923073;0.18181818181818177;0.1428571428571429;0.09677419354838712;0.1875;0.15384615384615385;0.6666666666666667;0.06896551724137934;0.25;0.2857142857142857;0.0;0.4375;0.19999999999999996;0.3076923076923077;0.4;0.4;0.5384615384615384;0.8571428571428572;0.2222222222222222;0.28;0.36363636363636365;0.10526315789473684;0.0;0.19999999999999996;0.23076923076923073;0.17391304347826086;1.0;0.23076923076923073;0.2222222222222222;0.125;0.10526315789473684;1.0;0.30000000000000004;0.0;0.08695652173913049;0.17391304347826086;0.33333333333333337;0.36363636363636365;0.16666666666666663;0.33333333333333337;0.08695652173913049;0.15384615384615385;0.14814814814814814;0.0714285714285714;0.0625;0.17391304347826086;0.0;0.16666666666666663;0.13636363636363635;0.17391304347826086;0.09999999999999998;0.2666666666666667;0.11428571428571432;0.16666666666666663;0.11428571428571432;0.36363636363636365;0.11428571428571432;0.30000000000000004;0.125;0.05882352941176472;0.15384615384615385;0.18181818181818177;0.0625;0.15384615384615385;0.1428571428571429;0.07999999999999996;0.2222222222222222;0.09090909090909094;0.10204081632653061;0.19047619047619047;0.6666666666666667;0.1428571428571429;0.07692307692307687;0.19047619047619047;0.16666666666666663;0.12121212121212122;0.11764705882352944;0.0625;0.17391304347826086;0.23076923076923073;0.18181818181818177;0.09756097560975607;0.09756097560975607;0.10256410256410253;0.11111111111111116;0.33333333333333337;0.5;0.23076923076923073;0.6363636363636364;0.21052631578947367;0.0;0.0;0.19999999999999996;0.0;0.10256410256410253;0.09756097560975607;0.0;0.11111111111111116;0.2857142857142857;0.125;0.08695652173913049;0.125;0.19999999999999996;0.0;0.1875;0.125;0.19047619047619047;0.08695652173913049;0.2857142857142857;0.875;0.0;0.75;0.19999999999999996;0.19999999999999996;0.11428571428571432;0.0;0.2857142857142857;0.0;0.15384615384615385;0.23076923076923073
GO:0032703;0.08510638297872342;0.13043478260869568;0.0;0.19999999999999996;0.0;0.23529411764705888;0.0;0.0;0.11538461538461542;0.0;0.0;0.0;0.14814814814814814;0.19999999999999996;0.8;0.0;0.09677419354838712;0.125;0.23529411764705888;0.0;0.2142857142857143;0.0;0.1578947368421053;0.25;0.0;0.13636363636363635;0.13043478260869568;0.1875;0.23076923076923073;0.33333333333333337;0.1578947368421053;0.25;0.26315789473684215;0.09677419354838712;0.2142857142857143;0.07317073170731703;0.0;0.13043478260869568;0.09677419354838712;0.16000000000000003;0.23076923076923073;1.0;0.19999999999999996;0.0;0.07317073170731703;0.23076923076923073;0.25;0.0;0.0;0.16000000000000003;0.11111111111111116;0.2142857142857143;0.09523809523809523;0.11111111111111116;0.0;0.0;0.09999999999999998;0.0;0.06060606060606055;0.16000000000000003;0.0;0.11111111111111116;0.125;0.16000000000000003;0.15000000000000002;0.23529411764705888;0.13888888888888884;0.0;0.13888888888888884;0.2142857142857143;0.07894736842105265;0.36363636363636365;0.07407407407407407;0.0;0.0;0.12;0.0;0.1333333333333333;0.125;0.0;0.19999999999999996;0.06382978723404253;0.07692307692307687;0.125;0.2142857142857143;0.09677419354838712;0.1282051282051282;0.125;0.0;0.11428571428571432;0.0;0.0;0.26086956521739135;0.2857142857142857;0.0;0.06818181818181823;0.06818181818181823;0.09756097560975607;0.0;0.19999999999999996;0.2727272727272727;0.3846153846153846;0.17647058823529416;0.3157894736842105;0.0;0.0;0.18181818181818177;0.0;0.09756097560975607;0.06818181818181823;0.0;0.16666666666666663;0.25;0.0;0.0;0.0;0.13043478260869568;0.0;0.16666666666666663;0.0;0.2857142857142857;0.0;0.25;0.2142857142857143;0.0;0.23076923076923073;0.0;0.0;0.17142857142857137;0.0;0.25;0.0;0.0;0.3846153846153846
GO:0001920;0.2666666666666667;0.18518518518518523;0.0;0.19999999999999996;0.0;0.17391304347826086;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.08823529411764708;0.25;0.19999999999999996;0.0;0.1428571428571429;0.10526315789473684;0.17391304347826086;0.0;0.21052631578947367;0.0;0.21739130434782605;0.18181818181818177;0.0;0.14814814814814814;0.18518518518518523;0.19047619047619047;0.2222222222222222;0.375;0.16666666666666663;0.23529411764705888;0.30434782608695654;0.11111111111111116;0.21052631578947367;0.16279069767441856;0.0;0.18518518518518523;0.11111111111111116;0.12903225806451613;0.2222222222222222;0.19999999999999996;1.0;0.0;0.08695652173913049;0.2222222222222222;0.16666666666666663;0.0;0.0;0.12903225806451613;0.125;0.21052631578947367;0.07407407407407407;0.125;0.0;0.0;0.11428571428571432;0.0;0.10144927536231885;0.5217391304347826;0.0;0.16129032258064513;0.09999999999999998;0.2962962962962963;0.18181818181818177;0.2857142857142857;0.09302325581395354;0.0;0.09302325581395354;0.21052631578947367;0.17500000000000004;0.23529411764705888;0.06060606060606055;0.0;0.0;0.1333333333333333;0.0;0.09523809523809523;0.09090909090909094;0.0;0.15384615384615385;0.1428571428571429;0.1071428571428571;0.2692307692307693;0.21052631578947367;0.1428571428571429;0.06382978723404253;0.2692307692307693;0.0;0.36363636363636365;0.0;0.0;0.2068965517241379;0.5;0.0;0.15217391304347827;0.15217391304347827;0.08510638297872342;0.0;0.26315789473684215;0.25;0.1428571428571429;0.18181818181818177;0.24;0.0;0.0;0.1428571428571429;0.0;0.3076923076923077;0.15217391304347827;0.0;0.19999999999999996;0.30000000000000004;0.0;0.0;0.0;0.23076923076923073;0.0;0.125;0.0;0.2222222222222222;0.0;0.30000000000000004;0.21052631578947367;0.0;0.2222222222222222;0.0;0.0;0.17500000000000004;0.0;0.30000000000000004;0.0;0.0;0.1428571428571429
GO:0001766;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.09999999999999998;0.07407407407407407;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.2666666666666667;0.11764705882352944;0.06060606060606055;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.09090909090909094;0.1333333333333333;0.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.125;0.0;0.0;1.0;0.0;0.125;0.0;0.0;0.11538461538461542;0.0;0.06666666666666665;0.0;0.13636363636363635;0.06666666666666665;0.07407407407407407;0.11764705882352944;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.06896551724137934;0.052631578947368474;0.11764705882352944;0.0;0.11764705882352944;0.0;0.0;0.06896551724137934;0.0;0.0;0.054545454545454564;0.0;0.11764705882352944;0.0;0.0;0.0;0.125;0.0;0.09523809523809523;0.05555555555555558;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.11538461538461542;0.09999999999999998;0.0;0.0;0.0;0.09999999999999998;0.0;0.07407407407407407;0.0;0.11764705882352944;0.0;0.125;0.1428571428571429;0.1428571428571429;0.0;0.0;0.0;0.0;0.11764705882352944;0.0
GO:0046641;0.0547945205479452;0.13043478260869568;0.0;0.09999999999999998;0.0;0.11904761904761907;0.0;0.0;0.07843137254901966;0.0;0.0;0.0;0.07547169811320753;0.08695652173913049;0.07317073170731703;0.0;0.11111111111111116;0.05084745762711862;0.06818181818181823;0.0;0.10256410256410253;0.0;0.1428571428571429;0.09523809523809523;0.0;0.08510638297872342;0.13043478260869568;0.09756097560975607;0.19999999999999996;0.10526315789473684;0.11627906976744184;0.10810810810810811;0.08695652173913049;0.13207547169811318;0.10256410256410253;0.09375;0.0;0.13043478260869568;0.0714285714285714;0.2222222222222222;0.10526315789473684;0.07317073170731703;0.08695652173913049;0.0;1.0;0.10526315789473684;0.13888888888888884;0.0;0.0;0.12244897959183676;0.1428571428571429;0.10256410256410253;0.04255319148936165;0.1428571428571429;0.0;0.0;0.5945945945945945;0.0;0.1707317073170732;0.07843137254901966;0.0;0.16666666666666663;0.12765957446808507;0.09999999999999998;0.05882352941176472;0.09302325581395354;0.09836065573770492;0.0;0.09836065573770492;0.22857142857142854;0.09836065573770492;0.07894736842105265;0.037735849056603765;0.0;0.0;0.125;0.0;0.04878048780487809;0.04761904761904767;0.0;0.08695652173913049;0.08571428571428574;0.05128205128205132;0.08163265306122447;0.10256410256410253;0.11111111111111116;0.09375;0.08163265306122447;0.0;0.06557377049180324;0.0;0.0;0.09999999999999998;0.07317073170731703;0.0;0.08955223880597019;0.08955223880597019;0.44897959183673475;0.0;0.09999999999999998;0.11111111111111116;0.09999999999999998;0.09523809523809523;0.10869565217391308;0.0;0.0;0.2093023255813954;0.0;0.05970149253731338;0.08955223880597019;0.0;0.0625;0.09523809523809523;0.0;0.0;0.0;0.13043478260869568;0.0;0.09302325581395354;0.0;0.10416666666666663;0.0;0.09523809523809523;0.10256410256410253;0.0;0.10526315789473684;0.0;0.0;0.09836065573770492;0.0;0.09523809523809523;0.0;0.0;0.09999999999999998
GO:0019221;0.0888888888888889;0.19999999999999996;0.0;0.6;0.0;0.2666666666666667;0.0;0.08695652173913049;0.17391304347826086;0.0;0.0;0.11111111111111116;0.11538461538461542;0.2222222222222222;0.23076923076923073;0.18181818181818177;0.1428571428571429;0.09677419354838712;0.1875;0.15384615384615385;0.6666666666666667;0.06896551724137934;0.25;0.2857142857142857;0.0;0.4375;0.19999999999999996;0.3076923076923077;0.4;0.4;0.5384615384615384;0.8571428571428572;0.2222222222222222;0.28;0.36363636363636365;0.10526315789473684;0.0;0.19999999999999996;0.23076923076923073;0.17391304347826086;1.0;0.23076923076923073;0.2222222222222222;0.125;0.10526315789473684;1.0;0.30000000000000004;0.0;0.08695652173913049;0.17391304347826086;0.33333333333333337;0.36363636363636365;0.16666666666666663;0.33333333333333337;0.08695652173913049;0.15384615384615385;0.14814814814814814;0.0714285714285714;0.0625;0.17391304347826086;0.0;0.16666666666666663;0.13636363636363635;0.17391304347826086;0.09999999999999998;0.2666666666666667;0.11428571428571432;0.16666666666666663;0.11428571428571432;0.36363636363636365;0.11428571428571432;0.30000000000000004;0.125;0.05882352941176472;0.15384615384615385;0.18181818181818177;0.0625;0.15384615384615385;0.1428571428571429;0.07999999999999996;0.2222222222222222;0.09090909090909094;0.10204081632653061;0.19047619047619047;0.6666666666666667;0.1428571428571429;0.07692307692307687;0.19047619047619047;0.16666666666666663;0.12121212121212122;0.11764705882352944;0.0625;0.17391304347826086;0.23076923076923073;0.18181818181818177;0.09756097560975607;0.09756097560975607;0.10256410256410253;0.11111111111111116;0.33333333333333337;0.5;0.23076923076923073;0.6363636363636364;0.21052631578947367;0.0;0.0;0.19999999999999996;0.0;0.10256410256410253;0.09756097560975607;0.0;0.11111111111111116;0.2857142857142857;0.125;0.08695652173913049;0.125;0.19999999999999996;0.0;0.1875;0.125;0.19047619047619047;0.08695652173913049;0.2857142857142857;0.875;0.0;0.75;0.19999999999999996;0.19999999999999996;0.11428571428571432;0.0;0.2857142857142857;0.0;0.15384615384615385;0.23076923076923073
GO:0033632;0.06666666666666665;0.15000000000000002;0.0;0.25;0.0;0.19999999999999996;0.0;0.0;0.13043478260869568;0.0;0.0;0.0;0.12;0.16666666666666663;0.25;0.0;0.1071428571428571;0.09999999999999998;0.19999999999999996;0.0;0.2727272727272727;0.0;0.1875;0.2142857142857143;0.0;0.1578947368421053;0.15000000000000002;0.23076923076923073;0.30000000000000004;0.30000000000000004;0.1875;0.33333333333333337;0.16666666666666663;0.1071428571428571;0.2727272727272727;0.07894736842105265;0.0;0.15000000000000002;0.1071428571428571;0.13043478260869568;0.30000000000000004;0.25;0.16666666666666663;0.0;0.13888888888888884;0.30000000000000004;1.0;0.0;0.0;0.13043478260869568;0.125;0.2727272727272727;0.11111111111111116;0.125;0.0;0.0;0.19999999999999996;0.0;0.046875;0.13043478260869568;0.0;0.125;0.1428571428571429;0.13043478260869568;0.07499999999999996;0.19999999999999996;0.08571428571428574;0.0;0.08571428571428574;0.2727272727272727;0.08571428571428574;0.33333333333333337;0.08333333333333337;0.0;0.0;0.13636363636363635;0.0;0.16666666666666663;0.15384615384615385;0.0;0.16666666666666663;0.06818181818181823;0.06000000000000005;0.1428571428571429;0.2727272727272727;0.1071428571428571;0.07894736842105265;0.1428571428571429;0.0;0.09090909090909094;0.0;0.0;0.13043478260869568;0.25;0.0;0.07317073170731703;0.07317073170731703;0.1351351351351351;0.0;0.25;0.375;0.25;0.2142857142857143;0.1578947368421053;0.0;0.0;0.15000000000000002;0.0;0.07692307692307687;0.07317073170731703;0.0;0.08333333333333337;0.2142857142857143;0.0;0.0;0.0;0.15000000000000002;0.0;0.19999999999999996;0.0;0.1428571428571429;0.0;0.2142857142857143;0.2727272727272727;0.0;0.30000000000000004;0.0;0.0;0.08571428571428574;0.0;0.2142857142857143;0.0;0.0;0.25
GO:0001806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15000000000000002;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.05555555555555558;0.0;0.0;0.05555555555555558;0.0;0.0;0.05128205128205132;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07317073170731703;0.08695652173913049;0.0;0.08823529411764708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.07317073170731703;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.08333333333333337;0.0;0.0;0.07692307692307687;0.0;0.07692307692307687;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3529411764705882;0.0;0.0;0.08695652173913049;0.0
