;GO:0016525;GO:0061333;GO:0015031;GO:0007179;GO:0048677;GO:0060447;GO:0010812;GO:0045893;GO:0048048;GO:0071774;GO:2001205;GO:0050679;GO:0034504;GO:0070208;GO:2001202;GO:0065003;GO:0051260;GO:0090263;GO:0045773;GO:0038063;GO:0042542;GO:0007266;GO:0043434;GO:0030855;GO:0071560;GO:0010628;GO:0071364;GO:0035987;GO:0032355;GO:0010469;GO:0018149;GO:0048050;GO:0030335;GO:0008360;GO:0035583;GO:0014002;GO:0060740;GO:0014044;GO:0031581;GO:0008284;GO:0035582;GO:0007597;GO:0051591;GO:1904237;GO:0043687;GO:0002576;GO:0010718;GO:0045471;GO:0071230;GO:0001569;GO:0019221;GO:0048146;GO:0001649;GO:0010952;GO:0034446;GO:0072249;GO:0071799;GO:0071356;GO:0050776;GO:0014012;GO:0007044;GO:0006351;GO:0007162;GO:0022617;GO:0044344;GO:0061304;GO:0072274;GO:0070372;GO:0071260;GO:1902618;GO:0060739;GO:0071300;GO:1990314;GO:0031960;GO:0050900;GO:0030199;GO:0071305;GO:0033622;GO:0071306
GO:0035987;0.0;0.19999999999999996;0.0;0.16666666666666663;0.23076923076923073;0.19999999999999996;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.2222222222222222;0.18181818181818177;0.0;0.0;0.15384615384615385;0.0;0.16666666666666663;0.0;1.0;0.125;0.0;0.125;1.0;0.0;0.0;0.11111111111111116;0.18181818181818177;0.0;0.0;0.0;0.5;0.19999999999999996;0.5;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.15384615384615385;0.0;0.0;0.09090909090909094;0.15384615384615385;0.19999999999999996;0.0;1.0;0.0;0.2857142857142857;0.36363636363636365;0.07692307692307687;0.1428571428571429;0.0;0.1428571428571429;0.19999999999999996;0.06451612903225812;0.0;0.19999999999999996;0.125;0.2222222222222222;0.2727272727272727;0.0;0.15384615384615385;0.15384615384615385;0.19999999999999996;0.11111111111111116;0.07999999999999996;0.0;0.19999999999999996;0.18181818181818177;0.06896551724137934;0.19999999999999996;0.07407407407407407
GO:0032355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.5833333333333333;0.0;0.2941176470588235;0.0;0.2941176470588235;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.46153846153846156;0.0;0.0;0.0;0.0;0.3846153846153846;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.25;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.2941176470588235;0.0;0.0;0.0;0.11764705882352944;0.1875;0.0;0.33333333333333337;0.29166666666666663;0.8;0.0;0.0;0.25;0.0;0.2222222222222222
GO:0010469;0.15000000000000002;0.0;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.10526315789473684;0.0;0.0;0.11428571428571432;0.2857142857142857;0.0;0.0;0.11428571428571432;0.0;0.0;0.4444444444444444;0.08510638297872342;0.2666666666666667;0.0;0.2857142857142857;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;1.0;0.0;0.0;0.21052631578947367;0.2857142857142857;0.25806451612903225;0.0;0.0;0.0;0.0;0.33333333333333337;0.1777777777777778;0.0;0.0;0.16000000000000003;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.33333333333333337;0.2857142857142857;0.0;0.15625;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0018149;0.0;0.0;0.0;0.09090909090909094;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.10526315789473684;0.09523809523809523;0.0;0.0;0.08695652173913049;0.0;0.09090909090909094;0.0;0.11111111111111116;0.07692307692307687;0.0;0.07692307692307687;0.11111111111111116;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.09999999999999998;0.09523809523809523;0.0;0.0;0.47058823529411764;0.0;0.0;1.0;0.08695652173913049;0.0;0.0;0.0625;0.0;0.09999999999999998;0.0;0.11111111111111116;0.0;0.07692307692307687;0.08695652173913049;0.05555555555555558;0.08333333333333337;0.0;0.0625;0.09999999999999998;0.2647058823529411;0.0;0.09999999999999998;0.07692307692307687;0.0;0.09090909090909094;0.0;0.08695652173913049;0.08695652173913049;0.09999999999999998;0.0714285714285714;0.05714285714285716;0.0;0.09999999999999998;0.09523809523809523;0.05128205128205132;0.09999999999999998;0.05405405405405406
GO:0048050;0.0;0.25;0.0;0.0;0.11764705882352944;0.15384615384615385;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.15384615384615385;0.25;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.18181818181818177;0.0;0.16666666666666663;0.125;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030335;0.12;0.0;0.0;0.21052631578947367;0.0;0.0;0.21052631578947367;0.14634146341463417;0.0;0.0;0.09999999999999998;0.3529411764705882;0.0;0.0;0.1282051282051282;0.0;0.0;0.24;0.12;0.19999999999999996;0.0;0.21052631578947367;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;1.0;0.21052631578947367;0.09999999999999998;0.0;0.0;0.0;0.0;0.4;0.07407407407407407;0.0;0.0;0.7;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.23529411764705888;0.3529411764705882;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008360;0.2777777777777778;0.0;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.10526315789473684;0.0;0.0;0.1470588235294118;0.2857142857142857;0.0;0.0;0.11428571428571432;0.0;0.0;0.18181818181818177;0.18604651162790697;0.2666666666666667;0.0;0.2857142857142857;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.21052631578947367;1.0;0.1470588235294118;0.0;0.0;0.0;0.0;0.33333333333333337;0.10416666666666663;0.0;0.0;0.16000000000000003;0.0;0.0;0.2777777777777778;0.0;0.0;0.0;0.33333333333333337;0.2857142857142857;0.0;0.12121212121212122;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0035583;0.09999999999999998;0.0;0.05128205128205132;0.11428571428571432;0.0;0.0;0.18181818181818177;0.06779661016949157;0.0;0.0;0.11111111111111116;0.11428571428571432;0.05555555555555558;0.0;0.11111111111111116;0.0;0.0;0.20512820512820518;0.05882352941176472;0.11111111111111116;0.0;0.11428571428571432;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.25806451612903225;0.0;0.0;0.09999999999999998;0.1470588235294118;1.0;0.0;0.0;0.0;0.0;0.12121212121212122;0.5416666666666667;0.0;0.0;0.08695652173913049;0.0;0.052631578947368474;0.09999999999999998;0.0;0.0;0.0;0.12121212121212122;0.11428571428571432;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.19354838709677424;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014002;0.0;0.16666666666666663;0.0;0.1428571428571429;0.19999999999999996;0.16666666666666663;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.18181818181818177;0.15384615384615385;0.0;0.0;0.1333333333333333;0.0;0.1428571428571429;0.0;0.5;0.11111111111111116;0.0;0.11111111111111116;0.5;0.0;0.0;0.09999999999999998;0.15384615384615385;0.0;0.0;0.0;1.0;0.16666666666666663;1.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.1333333333333333;0.0;0.0;0.08333333333333337;0.1333333333333333;0.16666666666666663;0.0;0.5;0.0;0.25;0.5454545454545454;0.0714285714285714;0.125;0.0;0.18181818181818177;0.16666666666666663;0.06060606060606055;0.0;0.16666666666666663;0.11111111111111116;0.18181818181818177;0.33333333333333337;0.0;0.1333333333333333;0.1333333333333333;0.16666666666666663;0.09999999999999998;0.07407407407407407;0.0;0.16666666666666663;0.15384615384615385;0.06451612903225812;0.16666666666666663;0.06896551724137934
GO:0060740;0.0;0.5555555555555556;0.0;0.0;0.125;0.16666666666666663;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.16666666666666663;1.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41666666666666663;0.0;0.0;0.19999999999999996;0.0;0.17647058823529416;0.1333333333333333;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.1428571428571429;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014044;0.0;0.16666666666666663;0.0;0.1428571428571429;0.19999999999999996;0.16666666666666663;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.18181818181818177;0.15384615384615385;0.0;0.0;0.1333333333333333;0.0;0.1428571428571429;0.0;0.5;0.11111111111111116;0.0;0.11111111111111116;0.5;0.0;0.0;0.09999999999999998;0.15384615384615385;0.0;0.0;0.0;1.0;0.16666666666666663;1.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.1333333333333333;0.0;0.0;0.08333333333333337;0.1333333333333333;0.16666666666666663;0.0;0.5;0.0;0.25;0.5454545454545454;0.0714285714285714;0.125;0.0;0.18181818181818177;0.16666666666666663;0.06060606060606055;0.0;0.16666666666666663;0.11111111111111116;0.18181818181818177;0.33333333333333337;0.0;0.1333333333333333;0.1333333333333333;0.16666666666666663;0.09999999999999998;0.07407407407407407;0.0;0.16666666666666663;0.15384615384615385;0.06451612903225812;0.16666666666666663;0.06896551724137934
GO:0031581;0.0;0.0;0.0;0.1333333333333333;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3846153846153846;0.0;0.5555555555555556;0.4545454545454546;0.0;0.0;0.125;0.0;0.1333333333333333;0.0;0.18181818181818177;0.10526315789473684;0.0;0.10526315789473684;0.18181818181818177;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.15384615384615385;1.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.125;0.0;0.0;0.07999999999999996;0.0;0.15384615384615385;0.0;0.18181818181818177;0.0;0.23529411764705888;0.125;0.06896551724137934;0.11764705882352944;0.0;0.17391304347826086;0.875;0.05882352941176472;0.0;0.36363636363636365;0.10526315789473684;0.0;0.3076923076923077;0.0;0.125;0.125;0.15384615384615385;0.09523809523809523;0.0714285714285714;0.0;0.15384615384615385;0.33333333333333337;0.0625;0.5;0.06666666666666665
GO:0008284;0.16666666666666663;0.0;0.0;0.33333333333333337;0.0;0.0;0.33333333333333337;0.17647058823529416;0.0;0.0;0.12121212121212122;0.7777777777777778;0.0;0.0;0.12121212121212122;0.0;0.0;0.33333333333333337;0.13953488372093026;0.3076923076923077;0.0;0.33333333333333337;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.4;0.33333333333333337;0.12121212121212122;0.0;0.0;0.0;0.0;1.0;0.08510638297872342;0.0;0.0;0.2857142857142857;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.7777777777777778;0.0;0.2068965517241379;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.16000000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0035582;0.07407407407407407;0.0;0.037735849056603765;0.08163265306122447;0.0;0.0;0.12765957446808507;0.3275862068965517;0.0;0.0;0.08823529411764708;0.08163265306122447;0.040000000000000036;0.0;0.08823529411764708;0.0;0.0;0.15094339622641506;0.04878048780487809;0.07999999999999996;0.0;0.08163265306122447;0.0;0.0;0.0;0.12765957446808507;0.0;0.0;0.0;0.1777777777777778;0.0;0.0;0.07407407407407407;0.10416666666666663;0.5416666666666667;0.0;0.0;0.0;0.0;0.08510638297872342;1.0;0.0;0.0;0.06666666666666665;0.0;0.038461538461538436;0.07407407407407407;0.0;0.0;0.0;0.08510638297872342;0.08163265306122447;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0888888888888889;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.24528301886792447;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.11111111111111116;0.0;0.09523809523809523;0.0;0.09523809523809523;0.0;0.11764705882352944;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.11111111111111116;0.0;0.47058823529411764;0.0;0.0;0.11764705882352944;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06451612903225812;0.10526315789473684;0.0;0.07407407407407407;0.0;0.1875;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.11111111111111116;0.11111111111111116;0.0;0.08695652173913049;0.06666666666666665;0.11764705882352944;0.0;0.0;0.05882352941176472;0.0;0.0625
GO:0051591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.5384615384615384;0.0;0.21052631578947367;0.0;0.21052631578947367;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;1.0;0.0;0.0;0.0;0.0;0.3571428571428571;0.31818181818181823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1785714285714286;0.23529411764705888;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.11111111111111116;0.17647058823529416;0.0;0.25;0.28;0.3571428571428571;0.0;0.0;0.19999999999999996;0.0;0.2142857142857143
GO:1904237;0.09677419354838712;0.0;0.0;0.16000000000000003;0.0;0.0;0.26086956521739135;0.12765957446808507;0.0;0.0;0.08695652173913049;0.26086956521739135;0.0;0.0;0.11111111111111116;0.0;0.0;0.19354838709677424;0.1071428571428571;0.15384615384615385;0.0;0.16000000000000003;0.0;0.0;0.0;0.16000000000000003;0.0;0.0;0.0;0.16000000000000003;0.0;0.0;0.7;0.16000000000000003;0.08695652173913049;0.0;0.0;0.0;0.0;0.2857142857142857;0.06666666666666665;0.0;0.0;1.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.0;0.17391304347826086;0.26086956521739135;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.13636363636363635;0.0;0.0;0.0;0.2272727272727273;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043687;0.0;0.0;0.0;0.09090909090909094;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.10526315789473684;0.09523809523809523;0.0;0.0;0.08695652173913049;0.0;0.09090909090909094;0.0;0.11111111111111116;0.07692307692307687;0.0;0.07692307692307687;0.11111111111111116;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.09999999999999998;0.09523809523809523;0.0;0.0;0.47058823529411764;0.0;0.0;1.0;0.08695652173913049;0.0;0.0;0.0625;0.0;0.09999999999999998;0.0;0.11111111111111116;0.0;0.07692307692307687;0.08695652173913049;0.05555555555555558;0.08333333333333337;0.0;0.0625;0.09999999999999998;0.2647058823529411;0.0;0.09999999999999998;0.07692307692307687;0.0;0.09090909090909094;0.0;0.08695652173913049;0.08695652173913049;0.09999999999999998;0.0714285714285714;0.05714285714285716;0.0;0.09999999999999998;0.09523809523809523;0.05128205128205132;0.09999999999999998;0.05405405405405406
GO:0002576;0.0;0.0;0.23529411764705888;0.11764705882352944;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.11111111111111116;0.0;0.1428571428571429;0.125;0.0;0.0;0.11111111111111116;0.0;0.11764705882352944;0.0;0.15384615384615385;0.09523809523809523;0.0;0.09523809523809523;0.15384615384615385;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.052631578947368474;0.1333333333333333;0.0;0.1333333333333333;0.125;0.0;0.038461538461538436;0.0;0.0;0.0;0.08695652173913049;1.0;0.0;0.0;0.07407407407407407;0.0;0.1333333333333333;0.0;0.15384615384615385;0.0;0.09523809523809523;0.11111111111111116;0.06451612903225812;0.10526315789473684;0.0;0.07407407407407407;0.1333333333333333;0.05555555555555558;0.0;0.1333333333333333;0.09523809523809523;0.0;0.11764705882352944;0.0;0.11111111111111116;0.11111111111111116;0.1333333333333333;0.08695652173913049;0.06666666666666665;0.0;0.1333333333333333;0.125;0.05882352941176472;0.1333333333333333;0.0625
GO:0010718;0.2727272727272727;0.0;0.0;0.21052631578947367;0.0;0.0;0.21052631578947367;0.14634146341463417;0.0;0.0;0.2222222222222222;0.3529411764705882;0.0;0.0;0.1282051282051282;0.0;0.0;0.24;0.3023255813953488;0.19999999999999996;0.0;0.21052631578947367;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.2727272727272727;0.2777777777777778;0.09999999999999998;0.0;0.0;0.0;0.0;0.4;0.07407407407407407;0.0;0.0;0.2142857142857143;0.0;0.0;1.0;0.0;0.0;0.0;0.23529411764705888;0.3529411764705882;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5384615384615384;0.0;0.3571428571428571;0.0;0.2222222222222222;0.0;0.2222222222222222;0.0;0.3846153846153846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.3571428571428571;0.0;0.0;0.0;0.0;1.0;0.21739130434782605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18518518518518523;0.25;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.11764705882352944;0.1875;0.0;0.26315789473684215;0.1923076923076923;0.2857142857142857;0.0;0.0;0.16666666666666663;0.0;0.1785714285714286
GO:0071230;0.0;0.0;0.0;0.07692307692307687;0.0714285714285714;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.07407407407407407;0.0;0.08695652173913049;0.07999999999999996;0.0;0.0;0.07407407407407407;0.15384615384615385;0.07692307692307687;0.38095238095238093;0.09090909090909094;0.4545454545454546;0.0;0.4545454545454546;0.09090909090909094;0.2727272727272727;0.0;0.0625;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.08333333333333337;0.07999999999999996;0.0;0.0;0.07407407407407407;0.31818181818181823;0.0;0.0625;0.07407407407407407;0.0;0.21739130434782605;1.0;0.0;0.08333333333333337;0.0;0.09090909090909094;0.0;0.06666666666666665;0.07407407407407407;0.5;0.36363636363636365;0.0;0.11764705882352944;0.08333333333333337;0.0444444444444444;0.0;0.08333333333333337;0.4545454545454546;0.0;0.07692307692307687;0.0;0.16000000000000003;0.38095238095238093;0.08333333333333337;0.5454545454545454;0.64;0.21739130434782605;0.08333333333333337;0.07999999999999996;0.2857142857142857;0.08333333333333337;0.303030303030303
GO:0001569;0.0;0.5454545454545454;0.0;0.0;0.10526315789473684;0.1333333333333333;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.1333333333333333;0.41666666666666663;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.15384615384615385;0.0;0.15000000000000002;0.11111111111111116;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0019221;0.16666666666666663;0.0;0.0;0.7777777777777778;0.125;0.0;0.33333333333333337;0.11111111111111116;0.0;0.0;0.12121212121212122;0.33333333333333337;0.0;0.1333333333333333;0.12121212121212122;0.18181818181818177;0.15384615384615385;0.19999999999999996;0.0888888888888889;0.7;0.0;0.6;0.0;0.19999999999999996;0.11111111111111116;0.23076923076923073;0.11111111111111116;0.19999999999999996;0.0;0.33333333333333337;0.09999999999999998;0.0;0.23529411764705888;0.33333333333333337;0.12121212121212122;0.16666666666666663;0.0;0.16666666666666663;0.15384615384615385;0.4;0.08510638297872342;0.0;0.0;0.17391304347826086;0.09999999999999998;0.1333333333333333;0.23529411764705888;0.0;0.08333333333333337;0.0;1.0;0.33333333333333337;0.19999999999999996;0.12903225806451613;0.11111111111111116;0.1333333333333333;0.0714285714285714;0.125;0.33333333333333337;0.08333333333333337;0.16666666666666663;0.06060606060606055;0.4;0.16666666666666663;0.11111111111111116;0.0;0.1428571428571429;0.16000000000000003;0.1333333333333333;0.1333333333333333;0.16666666666666663;0.09999999999999998;0.07407407407407407;0.0;0.16666666666666663;0.15384615384615385;0.06451612903225812;0.16666666666666663;0.06896551724137934
GO:0048146;0.15000000000000002;0.0;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.16666666666666663;0.0;0.0;0.11428571428571432;0.8;0.0;0.0;0.11428571428571432;0.0;0.0;0.30000000000000004;0.1333333333333333;0.2666666666666667;0.0;0.2857142857142857;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.3529411764705882;0.2857142857142857;0.11428571428571432;0.0;0.0;0.0;0.0;0.7777777777777778;0.08163265306122447;0.0;0.0;0.26086956521739135;0.0;0.0;0.3529411764705882;0.0;0.0;0.0;0.33333333333333337;1.0;0.0;0.19354838709677424;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001649;0.0;0.19999999999999996;0.0;0.16666666666666663;0.23076923076923073;0.19999999999999996;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.2222222222222222;0.18181818181818177;0.0;0.0;0.15384615384615385;0.0;0.16666666666666663;0.0;1.0;0.125;0.0;0.125;1.0;0.0;0.0;0.11111111111111116;0.18181818181818177;0.0;0.0;0.0;0.5;0.19999999999999996;0.5;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.15384615384615385;0.0;0.0;0.09090909090909094;0.15384615384615385;0.19999999999999996;0.0;1.0;0.0;0.2857142857142857;0.36363636363636365;0.07692307692307687;0.1428571428571429;0.0;0.1428571428571429;0.19999999999999996;0.06451612903225812;0.0;0.19999999999999996;0.125;0.2222222222222222;0.2727272727272727;0.0;0.15384615384615385;0.15384615384615385;0.19999999999999996;0.11111111111111116;0.07999999999999996;0.0;0.19999999999999996;0.18181818181818177;0.06896551724137934;0.19999999999999996;0.07407407407407407
GO:0010952;0.07692307692307687;0.0;0.0;0.12121212121212122;0.0;0.0;0.12121212121212122;0.32608695652173914;0.0;0.0;0.07407407407407407;0.19354838709677424;0.0;0.0;0.07407407407407407;0.0;0.0;0.15384615384615385;0.09375;0.11764705882352944;0.0;0.12121212121212122;0.0;0.0;0.0;0.27586206896551724;0.0;0.0;0.0;0.15625;0.0;0.0;0.16666666666666663;0.12121212121212122;0.07407407407407407;0.0;0.0;0.0;0.0;0.2068965517241379;0.1428571428571429;0.0;0.0;0.1428571428571429;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.12903225806451613;0.19354838709677424;0.0;1.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.28205128205128205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034446;0.0;0.17647058823529416;0.0;0.09999999999999998;0.1428571428571429;0.11111111111111116;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.2666666666666667;0.23529411764705888;0.0;0.0;0.09523809523809523;0.0;0.09999999999999998;0.0;0.2857142857142857;0.08333333333333337;0.0;0.08333333333333337;0.2857142857142857;0.0;0.0;0.07692307692307687;0.16666666666666663;0.0;0.0;0.0;0.25;0.17647058823529416;0.25;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.09523809523809523;0.0;0.0;0.06666666666666665;0.15000000000000002;0.11111111111111116;0.0;0.2857142857142857;0.0;1.0;0.21052631578947367;0.05882352941176472;0.09090909090909094;0.0;0.18518518518518523;0.25;0.05128205128205132;0.0;0.25;0.08333333333333337;0.1875;0.2941176470588235;0.0;0.09523809523809523;0.09523809523809523;0.11111111111111116;0.07692307692307687;0.06060606060606055;0.0;0.11111111111111116;0.23529411764705888;0.05405405405405406;0.25;0.05714285714285716
