;GO:0018108;GO:0021879;GO:0061098;GO:0090331;GO:0046777;GO:0060603;GO:0045124;GO:1900016;GO:0042531;GO:0002286;GO:0030224;GO:0036006;GO:0050712;GO:0030225;GO:0038145;GO:0043312;GO:0007342;GO:0045217;GO:0048015;GO:0050727;GO:0001916;GO:2000249;GO:0031623;GO:0071404;GO:0030335;GO:0008360;GO:0046718;GO:0014003;GO:0008285;GO:0008284;GO:0090197;GO:0051271;GO:0009414;GO:0002576;GO:0000165;GO:0009968;GO:0043171;GO:0010955;GO:0019221;GO:2000391;GO:0007169;GO:0046488;GO:0007166;GO:0030316;GO:0030913;GO:0043066;GO:0045087;GO:0070374;GO:0006508;GO:0070498;GO:2000660;GO:0071902;GO:2000661
GO:0030224;0.4;0.8;0.0;0.0;0.4;0.8;0.0;0.0;0.0;0.8;1.0;0.43852901558847923;0.0;0.8;0.8;0.8;0.8;0.48300749985576874;0.8;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.4;0.8;0.0;0.5356143810225276;0.0;0.8;0.0;0.8;0.43852901558847923;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
GO:0036006;0.3081136762725405;0.48300749985576874;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;1.0;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.0;0.4;0.0;0.48300749985576874;0.0;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.0;0.0
GO:0050712;0.0;0.0;0.23852901558847928;0.4;0.0;0.0;0.4;0.6000000000000001;0.2599120563717816;0.0;0.0;0.0;1.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.48300749985576874;0.4;0.5356143810225276;0.48300749985576874;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.3660149997115376;0.0;0.4;0.0;0.0;0.4;0.0;0.2830074998557688;0.0;0.3660149997115376;0.3660149997115376;0.23852901558847928;0.3081136762725405
GO:0030225;0.4;0.8;0.0;0.0;0.4;0.8;0.0;0.0;0.0;0.8;0.8;0.43852901558847923;0.0;1.0;0.8;0.8;0.8;0.48300749985576874;0.8;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.4;0.8;0.0;0.5356143810225276;0.0;0.8;0.0;0.8;0.43852901558847923;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
GO:0038145;0.43852901558847923;0.8;0.3660149997115376;0.4;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;0.3356143810225276;0.8;0.8;0.48300749985576874;0.3660149997115376;0.8;1.0;0.8;0.8;0.5356143810225276;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.8;0.48300749985576874;0.48300749985576874;0.4;0.48300749985576874;0.0;0.5356143810225276;0.8;0.48300749985576874;0.6000000000000001;0.3660149997115376;1.0;0.4;0.8;0.48300749985576874;0.8;0.8;0.8;0.4;0.0;0.3660149997115376;0.0;0.8;0.4;0.3660149997115376;0.4
GO:0043312;0.4;0.8;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.8;0.8;0.43852901558847923;0.0;0.8;0.8;1.0;0.8;0.48300749985576874;0.8;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.8;0.0;0.5356143810225276;0.0;0.8;0.0;0.8;0.43852901558847923;0.8;0.8;0.8;0.0;0.6830074998557688;0.0;0.0;0.8;0.0;0.0;0.0
GO:0007342;0.4;0.8;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.8;0.8;0.43852901558847923;0.0;0.8;0.8;0.8;1.0;0.48300749985576874;0.8;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.8;0.0;0.5356143810225276;0.0;0.8;0.0;0.8;0.43852901558847923;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
GO:0045217;0.3356143810225276;0.5356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.48300749985576874;1.0;0.5356143810225276;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.4;0.5356143810225276;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.5356143810225276;0.3660149997115376;0.5356143810225276;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0
GO:0048015;0.43852901558847923;0.8;0.3660149997115376;0.4;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;0.3356143810225276;0.8;0.8;0.48300749985576874;0.3660149997115376;0.8;0.8;0.8;0.8;0.5356143810225276;1.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.8;0.48300749985576874;0.48300749985576874;0.4;0.48300749985576874;0.0;0.5356143810225276;0.8;0.48300749985576874;0.6000000000000001;0.3660149997115376;0.8;0.4;0.8;0.48300749985576874;0.8;0.8;0.8;0.4;0.0;0.3660149997115376;0.0;0.8;0.4;0.3660149997115376;0.4
GO:0050727;0.0;0.0;0.3081136762725405;0.5356143810225276;0.0;0.0;0.48300749985576874;0.8;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;1.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.4;0.48300749985576874;0.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.3660149997115376;0.48300749985576874;0.4;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.3081136762725405;0.48300749985576874
GO:0001916;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;1.0;0.4;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.43852901558847923;0.3660149997115376;0.3081136762725405;0.43852901558847923
GO:2000249;0.0;0.0;0.3081136762725405;0.4;0.0;0.0;0.43852901558847923;0.4;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.4;1.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.5356143810225276;0.5356143810225276;0.4;0.5356143810225276;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.4;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.43852901558847923;0.4;0.3081136762725405;0.4
GO:0031623;0.48300749985576874;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.4;0.5356143810225276;0.0;0.0;0.0;1.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0
GO:0071404;0.3660149997115376;0.6000000000000001;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;1.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.6000000000000001;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.6000000000000001;0.4;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.0;0.0
GO:0030335;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.43852901558847923;0.4;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.0;1.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.43852901558847923;0.6830074998557688;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.4;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.43852901558847923
GO:0008360;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.8;0.43852901558847923;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.0;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.0;0.43852901558847923;1.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.4;0.5356143810225276;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.4;0.6000000000000001;0.4;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.0;0.6000000000000001;0.4;0.3660149997115376;0.4
GO:0046718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014003;0.43852901558847923;0.8;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.0;0.8;0.8;0.48300749985576874;0.0;0.8;0.8;0.8;0.8;0.5356143810225276;0.8;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.0;0.6000000000000001;0.0;0.8;0.0;0.8;0.48300749985576874;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
GO:0008285;0.0;0.0;0.3356143810225276;0.5356143810225276;0.0;0.0;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;1.0;0.8;0.43852901558847923;0.8;0.0;0.0;0.5356143810225276;0.6830074998557688;0.0;0.5356143810225276;0.5356143810225276;0.4;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.4;0.0;0.48300749985576874;0.5356143810225276;0.3356143810225276;0.43852901558847923
GO:0008284;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.8;1.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.48300749985576874;0.43852901558847923;0.4;0.5356143810225276
GO:0090197;0.0;0.0;0.3081136762725405;0.3660149997115376;0.0;0.0;0.43852901558847923;0.5356143810225276;0.3356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.0;0.4;0.4;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.5356143810225276;1.0;0.43852901558847923;0.0;0.0;0.4;0.4;0.0;0.3356143810225276;0.4;0.4;0.4;0.0;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.4;0.3356143810225276;0.3081136762725405;0.4
GO:0051271;0.0;0.0;0.3356143810225276;0.5356143810225276;0.0;0.0;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.8;0.6000000000000001;0.43852901558847923;1.0;0.0;0.0;0.5356143810225276;0.6830074998557688;0.0;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.0;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.4;0.0;0.48300749985576874;0.5356143810225276;0.3356143810225276;0.43852901558847923
GO:0009414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002576;0.3356143810225276;0.5356143810225276;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.4;0.4;0.3660149997115376;0.0;0.4;0.5356143810225276;0.6830074998557688;0.48300749985576874;0.4;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;1.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.5356143810225276;0.3660149997115376;0.5356143810225276;0.4;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0
GO:0000165;0.6830074998557688;0.8;0.3660149997115376;0.4;0.6830074998557688;0.0;0.6000000000000001;0.43852901558847923;0.3356143810225276;0.8;0.8;0.48300749985576874;0.3660149997115376;0.8;0.8;0.8;0.8;0.5356143810225276;0.8;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.8;0.5356143810225276;0.5356143810225276;0.4;0.5356143810225276;0.0;0.5356143810225276;1.0;0.48300749985576874;0.6000000000000001;0.4;0.8;0.4;0.8;0.48300749985576874;0.8;0.8;0.8;0.43852901558847923;0.0;0.3660149997115376;0.5356143810225276;0.8;0.4;0.3660149997115376;0.4
GO:0009968;0.0;0.0;0.3081136762725405;0.48300749985576874;0.0;0.0;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.6830074998557688;0.5356143810225276;0.4;0.6830074998557688;0.0;0.0;0.48300749985576874;1.0;0.0;0.48300749985576874;0.48300749985576874;0.4;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.48300749985576874;0.8;0.3081136762725405;0.6000000000000001
GO:0043171;0.43852901558847923;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.4;0.0;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;1.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0
GO:0010955;0.0;0.0;0.4;0.4;0.0;0.0;0.3660149997115376;0.4;0.4;0.0;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.4;0.0;0.0;0.3660149997115376;0.4;0.0;0.0;0.5356143810225276;0.43852901558847923;0.3356143810225276;0.5356143810225276;0.0;0.0;0.4;0.48300749985576874;0.0;1.0;0.4;0.3081136762725405;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.3660149997115376;0.4;0.4;0.3356143810225276
GO:0019221;0.43852901558847923;0.8;0.3660149997115376;0.4;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;0.3356143810225276;0.8;0.8;0.48300749985576874;0.3660149997115376;0.8;1.0;0.8;0.8;0.5356143810225276;0.8;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.8;0.5356143810225276;0.5356143810225276;0.4;0.5356143810225276;0.0;0.5356143810225276;0.8;0.48300749985576874;0.6000000000000001;0.4;1.0;0.4;0.8;0.48300749985576874;1.0;0.8;0.8;0.43852901558847923;0.0;0.3660149997115376;0.0;1.0;0.4;0.3660149997115376;0.4
GO:2000391;0.0;0.0;0.2830074998557688;0.3356143810225276;0.0;0.0;0.4;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.3081136762725405;0.0;0.4;0.0;0.0;0.0;0.4;0.4;0.43852901558847923;0.3660149997115376;0.0;0.0;0.6830074998557688;0.4;0.0;0.0;0.4;0.48300749985576874;0.4;0.43852901558847923;0.0;0.0;0.4;0.4;0.0;0.3081136762725405;0.4;1.0;0.4;0.0;0.4;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.4;0.3356143810225276;0.2830074998557688;0.4
GO:0007169;0.43852901558847923;0.8;0.3660149997115376;0.4;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;0.3356143810225276;0.8;0.8;0.48300749985576874;0.3660149997115376;0.8;0.8;0.8;0.8;0.5356143810225276;0.8;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.6000000000000001;0.0;0.8;0.48300749985576874;0.48300749985576874;0.4;0.48300749985576874;0.0;0.5356143810225276;0.8;0.48300749985576874;0.6000000000000001;0.3660149997115376;0.8;0.4;1.0;0.48300749985576874;0.8;0.8;0.8;0.4;0.0;0.3660149997115376;0.0;0.8;0.4;0.3660149997115376;0.4
GO:0046488;0.48300749985576874;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.48300749985576874;1.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0
