;GO:0014066;GO:0015031;GO:0045445;GO:0006364;GO:0042531;GO:0042730;GO:0043666;GO:0051290;GO:0006687;GO:0032804;GO:0043271;GO:0000381;GO:0000380;GO:0070120;GO:0032729;GO:0051607;GO:0010536;GO:1905581;GO:0031952;GO:0032722;GO:0007186;GO:1905599;GO:1905597;GO:0006695;GO:0002690;GO:0043312;GO:0042104;GO:0007589;GO:0030855;GO:0043161;GO:0006646;GO:1900738;GO:0051135;GO:0016042;GO:0010501;GO:0001837;GO:0050804;GO:0044090;GO:0032755;GO:2001014;GO:0072659;GO:0010586;GO:0036035;GO:0035024;GO:0090630;GO:0031340;GO:0008285;GO:0097191;GO:1905602;GO:0045944;GO:0045669;GO:0043403;GO:0048661;GO:0097066;GO:0006657;GO:0001765;GO:0001921;GO:0048146;GO:0030242;GO:0070102;GO:0030521;GO:0035774;GO:0030520;GO:0051865;GO:0009062;GO:0032780;GO:0050829;GO:0006351;GO:0090122;GO:0006470;GO:0006355;GO:0006672;GO:0044147;GO:0006357;GO:0048671;GO:0006900;GO:0030517;GO:0002548;GO:0052362;GO:0032816;GO:0001934;GO:0042692;GO:0051791;GO:2000146;GO:0031047;GO:0002827;GO:0030199;GO:0052405;GO:0035722
GO:0043271;0.2222222222222222;0.0;0.0;0.0;0.16666666666666666;0.375;0.1;0.0;0.0;0.3333333333333333;1.0;0.18181818181818182;0.0;0.0;0.2222222222222222;0.0;0.16666666666666666;0.2222222222222222;0.18181818181818182;0.2222222222222222;0.0;0.4;0.09090909090909091;0.0;0.2222222222222222;0.0;0.16666666666666666;0.125;0.0;0.0;0.0;0.2;0.16666666666666666;0.0;0.0;0.0;0.25;0.2;0.2222222222222222;0.25;0.0;0.0;0.0;0.2727272727272727;0.09090909090909091;0.5;0.42857142857142855;0.0;0.4;0.18181818181818182;0.2222222222222222;0.0;0.2222222222222222;0.0;0.0;0.0;0.25;0.2222222222222222;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.42857142857142855;0.2;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.2;0.18181818181818182;0.0;0.0;0.42857142857142855;0.3;0.18181818181818182;0.0;0.0;0.0
GO:0000381;0.23076923076923078;0.0;0.0;0.0;0.26666666666666666;0.16666666666666666;0.3076923076923077;0.0;0.0;0.36363636363636365;0.18181818181818182;1.0;0.0;0.0;0.16666666666666666;0.0;0.26666666666666666;0.16666666666666666;0.3076923076923077;0.16666666666666666;0.2727272727272727;0.09090909090909091;0.07142857142857142;0.0;0.16666666666666666;0.0;0.1875;0.09090909090909091;0.0;0.0;0.0;0.21428571428571427;0.1875;0.0;0.0;0.0;0.25;0.23076923076923078;0.16666666666666666;0.2727272727272727;0.0;0.0;0.0;0.1875;0.07142857142857142;0.25;0.2727272727272727;0.0;0.21428571428571427;0.45454545454545453;0.25;0.0;0.25;0.0;0.0;0.0;0.4;0.25;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.18181818181818182;0.5;0.1111111111111111;0.0;0.1111111111111111;0.0;0.0;0.21428571428571427;0.3076923076923077;0.0;0.0;0.25;0.45454545454545453;0.14285714285714285;0.0;0.0;0.0
GO:0000380;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.4;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.16666666666666666;0.0;0.0;0.0;0.0;0.375;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070120;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.16666666666666666;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.25;0.0;0.2;0.0;0.0
GO:0032729;0.2;0.0;0.0;0.0;0.25;0.3;0.09090909090909091;0.0;0.0;0.18181818181818182;0.2222222222222222;0.16666666666666666;0.0;0.0;1.0;0.0;0.25;0.5;0.16666666666666666;0.7142857142857143;0.0;0.3;0.08333333333333333;0.0;0.3333333333333333;0.0;0.25;0.1111111111111111;0.0;0.0;0.0;0.3;0.25;0.0;0.0;0.0;0.2222222222222222;0.3;0.7142857142857143;0.2222222222222222;0.0;0.0;0.0;0.15384615384615385;0.08333333333333333;0.375;0.2222222222222222;0.0;0.3;0.2727272727272727;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.375;0.3333333333333333;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.2;0.0;0.2222222222222222;0.18181818181818182;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.3;0.2727272727272727;0.0;0.0;0.2222222222222222;0.0;0.2727272727272727;0.0;0.0;0.0
GO:0051607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010536;0.5;0.0;0.0;0.0;0.8181818181818182;0.23076923076923078;0.5;0.0;0.0;0.38461538461538464;0.16666666666666666;0.26666666666666666;0.0;0.0;0.25;0.0;1.0;0.25;0.6363636363636364;0.25;0.25;0.3333333333333333;0.25;0.0;0.3333333333333333;0.0;0.2;0.08333333333333333;0.0;0.0;0.0;0.45454545454545453;0.2;0.0;0.0;0.0;0.2727272727272727;0.3076923076923077;0.25;0.25;0.0;0.0;0.0;0.38461538461538464;0.36363636363636365;0.2727272727272727;0.25;0.23076923076923078;0.23076923076923078;0.35714285714285715;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.4;0.3333333333333333;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.16666666666666666;0.2857142857142857;0.1;0.0;0.1;0.0;0.0;0.23076923076923078;0.8;0.0;0.0;0.23076923076923078;0.26666666666666666;0.3076923076923077;0.0;0.0;0.0
GO:1905581;0.2;0.0;0.0;0.0;0.25;0.3;0.09090909090909091;0.0;0.0;0.18181818181818182;0.2222222222222222;0.16666666666666666;0.0;0.0;0.5;0.0;0.25;1.0;0.16666666666666666;0.5;0.0;0.3;0.08333333333333333;0.0;0.3333333333333333;0.0;0.25;0.1111111111111111;0.0;0.0;0.0;0.3;0.25;0.0;0.0;0.0;0.2222222222222222;0.3;0.5;0.2222222222222222;0.0;0.0;0.0;0.15384615384615385;0.08333333333333333;0.375;0.2222222222222222;0.0;0.3;0.2727272727272727;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.375;0.3333333333333333;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.2;0.0;0.2222222222222222;0.18181818181818182;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.3;0.2727272727272727;0.0;0.0;0.2222222222222222;0.0;0.2727272727272727;0.0;0.0;0.0
GO:0031952;0.25;0.0;0.0;0.0;0.6363636363636364;0.16666666666666666;0.6;0.0;0.0;0.45454545454545453;0.18181818181818182;0.3076923076923077;0.0;0.0;0.16666666666666666;0.0;0.6363636363636364;0.16666666666666666;1.0;0.16666666666666666;0.3;0.09090909090909091;0.07142857142857142;0.0;0.16666666666666666;0.0;0.2;0.09090909090909091;0.0;0.0;0.0;0.23076923076923078;0.2;0.0;0.0;0.0;0.2727272727272727;0.25;0.16666666666666666;0.3;0.0;0.0;0.0;0.2;0.07142857142857142;0.2727272727272727;0.3;0.2727272727272727;0.23076923076923078;0.3076923076923077;0.2727272727272727;0.0;0.2727272727272727;0.0;0.0;0.0;0.4;0.2727272727272727;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.18181818181818182;0.3333333333333333;0.1111111111111111;0.0;0.1111111111111111;0.0;0.0;0.23076923076923078;0.7777777777777778;0.0;0.0;0.2727272727272727;0.3076923076923077;0.14285714285714285;0.0;0.0;0.0
GO:0032722;0.2;0.0;0.0;0.0;0.25;0.3;0.09090909090909091;0.0;0.0;0.18181818181818182;0.2222222222222222;0.16666666666666666;0.0;0.0;0.7142857142857143;0.0;0.25;0.5;0.16666666666666666;1.0;0.0;0.3;0.08333333333333333;0.0;0.3333333333333333;0.0;0.25;0.1111111111111111;0.0;0.0;0.0;0.3;0.25;0.0;0.0;0.0;0.2222222222222222;0.3;0.7142857142857143;0.2222222222222222;0.0;0.0;0.0;0.15384615384615385;0.08333333333333333;0.375;0.2222222222222222;0.0;0.3;0.2727272727272727;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.375;0.3333333333333333;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.2;0.0;0.2222222222222222;0.18181818181818182;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.3;0.2727272727272727;0.0;0.0;0.2222222222222222;0.0;0.2727272727272727;0.0;0.0;0.0
GO:0007186;0.3333333333333333;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.14285714285714285;0.3;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.25;0.0;0.3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.14285714285714285;0.3;0.25;0.0;0.0;0.0;0.375;0.3333333333333333;0.0;0.42857142857142855;0.0;0.0;0.0;0.25;0.0;0.375;0.42857142857142855;0.0;0.3;0.2727272727272727;0.375;0.0;0.375;0.0;0.0;0.0;0.375;0.375;0.2;0.0;0.0;0.0;0.0;0.1;0.16666666666666666;0.0;0.0;0.0;0.0;0.14285714285714285;0.3333333333333333;0.16666666666666666;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.16666666666666666;0.375;0.25;0.0;0.2;0.0;0.0
GO:1905599;0.1111111111111111;0.0;0.0;0.0;0.23076923076923078;0.1111111111111111;0.25;0.0;0.0;0.1;0.4;0.09090909090909091;0.0;0.0;0.3;0.0;0.3333333333333333;0.3;0.09090909090909091;0.3;0.0;1.0;0.375;0.0;0.3;0.0;0.23076923076923078;0.14285714285714285;0.0;0.0;0.0;0.2727272727272727;0.23076923076923078;0.0;0.0;0.0;0.125;0.5;0.3;0.125;0.0;0.0;0.0;0.08333333333333333;0.375;0.5;0.125;0.0;0.75;0.25;0.4;0.0;0.4;0.0;0.0;0.0;0.3333333333333333;0.4;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.125;0.1;0.2;0.0;0.2;0.0;0.0;0.2727272727272727;0.3333333333333333;0.0;0.0;0.125;0.0;0.25;0.0;0.0;0.0
GO:1905597;0.08333333333333333;0.0;0.0;0.0;0.06666666666666667;0.08333333333333333;0.18181818181818182;0.0;0.0;0.07692307692307693;0.09090909090909091;0.07142857142857142;0.0;0.0;0.08333333333333333;0.0;0.25;0.08333333333333333;0.07142857142857142;0.08333333333333333;0.0;0.375;1.0;0.0;0.08333333333333333;0.0;0.06666666666666667;0.1;0.0;0.0;0.0;0.07692307692307693;0.06666666666666667;0.0;0.0;0.0;0.09090909090909091;0.07692307692307693;0.08333333333333333;0.09090909090909091;0.0;0.0;0.0;0.06666666666666667;0.2727272727272727;0.09090909090909091;0.09090909090909091;0.0;0.07692307692307693;0.07142857142857142;0.08333333333333333;0.0;0.08333333333333333;0.0;0.0;0.0;0.09090909090909091;0.08333333333333333;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.09090909090909091;0.07692307692307693;0.125;0.0;0.125;0.0;0.0;0.07692307692307693;0.07142857142857142;0.0;0.0;0.09090909090909091;0.0;0.07142857142857142;0.0;0.0;0.0
GO:0006695;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.4;0.0;0.0;0.375;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.14285714285714285;0.3;0.0;0.0;0.2857142857142857;0.7142857142857143;0.18181818181818182;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002690;0.3;0.0;0.0;0.0;0.3333333333333333;0.4;0.09090909090909091;0.0;0.0;0.18181818181818182;0.2222222222222222;0.16666666666666666;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.0;0.3;0.08333333333333333;0.0;1.0;0.0;0.36363636363636365;0.1111111111111111;0.0;0.0;0.0;0.4;0.36363636363636365;0.0;0.0;0.0;0.2222222222222222;0.3;0.3333333333333333;0.2222222222222222;0.0;0.0;0.0;0.23076923076923078;0.08333333333333333;0.375;0.2222222222222222;0.0;0.3;0.2727272727272727;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.375;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.2;0.0;0.2222222222222222;0.18181818181818182;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.4444444444444444;0.2727272727272727;0.0;0.0;0.375;0.0;0.4;0.0;0.0;0.0
GO:0043312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042104;0.21428571428571427;0.0;0.0;0.0;0.2;0.15384615384615385;0.2;0.0;0.0;0.2;0.16666666666666666;0.1875;0.0;0.0;0.25;0.0;0.2;0.25;0.2;0.25;0.25;0.23076923076923078;0.06666666666666667;0.0;0.36363636363636365;0.0;1.0;0.08333333333333333;0.0;0.0;0.0;0.23076923076923078;0.6363636363636364;0.0;0.0;0.0;0.23076923076923078;0.3076923076923077;0.25;0.25;0.0;0.0;0.0;0.17647058823529413;0.06666666666666667;0.2727272727272727;0.36363636363636365;0.23076923076923078;0.23076923076923078;0.21428571428571427;0.3333333333333333;0.0;0.45454545454545453;0.0;0.0;0.0;0.2727272727272727;0.45454545454545453;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.16666666666666666;0.2;0.1;0.0;0.1;0.0;0.0;0.6;0.2857142857142857;0.0;0.0;0.23076923076923078;0.0;0.3076923076923077;0.0;0.0;0.0
