;GO:1990090;GO:0014063;GO:0060087;GO:1901224;GO:0007254;GO:0042135;GO:0002882;GO:0000187;GO:0045892;GO:0007409;GO:0071930;GO:0032722;GO:0031114;GO:0070836;GO:2000010;GO:0000902;GO:0042420;GO:0045652;GO:0008630;GO:0000226;GO:1900026;GO:0051412;GO:0000077;GO:0051894;GO:0001558;GO:0072332;GO:0048255;GO:0016486;GO:0034333;GO:0070317;GO:0051259;GO:0032435;GO:0008286;GO:0007597;GO:0007598;GO:0022900;GO:0007354;GO:0045944;GO:0099642;GO:0002576;GO:0099641;GO:0019065;GO:0071398;GO:0019221;GO:0048146;GO:0051384;GO:0032386;GO:0070345;GO:0034329;GO:0016358;GO:0007088;GO:0043410;GO:0071383;GO:0048675;GO:0048278;GO:0032496;GO:0001937;GO:0050900;GO:0001938;GO:0030510;GO:0030512;GO:0034394;GO:0043306;GO:0060161;GO:0031284;GO:0030195;GO:0042730;GO:0008306;GO:0045964;GO:0043547;GO:0032526;GO:0043392;GO:0048167;GO:0071456;GO:0051205;GO:0010575;GO:0031032;GO:1900740;GO:0043312;GO:0007189;GO:0042104;GO:0046426;GO:0071560;GO:0031668;GO:0033209;GO:0010628;GO:0032355;GO:0032870;GO:0032755;GO:0030336;GO:0030214;GO:0006342;GO:0043567;GO:0006469;GO:0000122;GO:0045471;GO:0006977;GO:0048741;GO:0043297;GO:0010951;GO:0009100;GO:0006351;GO:0044267;GO:0045599;GO:0007565;GO:0007569;GO:0090090;GO:0070493;GO:0001973;GO:0044791;GO:0071222;GO:0006906;GO:0071347;GO:0030032;GO:0071466;GO:0050665
GO:0071930;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.875;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.25;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35714285714285715;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.14285714285714285;0.7777777777777778;0.0;0.0;0.7777777777777778;0.0;0.3333333333333333;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.2;0.0
GO:0032722;0.0;0.2;0.14285714285714285;0.3;0.0;0.1;0.2727272727272727;0.21428571428571427;0.18181818181818182;0.0;0.0;1.0;0.2;0.0;0.375;0.0;0.0;0.3;0.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.3;0.25;0.0;0.2727272727272727;0.0;0.0;0.18181818181818182;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.2222222222222222;0.2;0.0;0.0;0.2;0.3;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.3;0.2222222222222222;0.18181818181818182;0.0;0.3333333333333333;0.3;0.09090909090909091;0.3333333333333333;0.3;0.0;0.2727272727272727;0.09090909090909091;0.0;0.1;0.125;0.0;0.0;0.7142857142857143;0.0;0.3333333333333333;0.0;0.0;0.25;0.16666666666666666;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.7142857142857143;0.2;0.0;0.0;0.2222222222222222;0.08333333333333333;0.16666666666666666;0.0;0.2857142857142857;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.2;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0031114;0.0;0.3333333333333333;0.14285714285714285;0.2727272727272727;0.0;0.1;0.16666666666666666;0.21428571428571427;0.2727272727272727;0.0;0.0;0.2;1.0;0.0;0.2222222222222222;0.0;0.0;0.3333333333333333;0.0;0.0;0.4444444444444444;0.0;0.2727272727272727;0.4444444444444444;0.5714285714285714;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.2222222222222222;0.3333333333333333;0.0;0.0;0.4444444444444444;0.2727272727272727;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.375;0.3;0.0;0.2;0.2727272727272727;0.09090909090909091;0.2222222222222222;0.2;0.0;0.2727272727272727;0.09090909090909091;0.0;0.1;0.125;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.23076923076923078;0.25;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.3;0.0;0.0;0.3333333333333333;0.23076923076923078;0.25;0.0;0.42857142857142855;0.0;0.0;0.25;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070836;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.25;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.2;0.0
GO:2000010;0.0;0.2222222222222222;0.16666666666666666;0.3333333333333333;0.0;0.1111111111111111;0.3;0.23076923076923078;0.2;0.0;0.0;0.375;0.2222222222222222;0.0;1.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.375;0.0;0.18181818181818182;0.3333333333333333;0.2857142857142857;0.0;0.3;0.0;0.0;0.2;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.5;0.2222222222222222;0.0;0.0;0.2222222222222222;0.3333333333333333;0.0;0.0;0.0;0.0;0.2;0.0;0.3333333333333333;0.25;0.2;0.0;0.375;0.3333333333333333;0.1;0.25;0.2222222222222222;0.0;0.3;0.1;0.0;0.1111111111111111;0.14285714285714285;0.0;0.0;0.375;0.0;0.5714285714285714;0.0;0.0;0.2727272727272727;0.18181818181818182;0.0;0.0;0.0;0.375;0.0;0.0;0.375;0.2222222222222222;0.0;0.0;0.25;0.09090909090909091;0.18181818181818182;0.0;0.3333333333333333;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042420;0.0;0.0;0.0;0.0;0.16666666666666666;0.5;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;1.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.1111111111111111;0.0;0.0;0.16666666666666666;0.0;0.375;0.0;0.0;0.0;0.0;0.16666666666666666;0.42857142857142855;0.42857142857142855;0.2857142857142857;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.1111111111111111;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.1;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.125;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.16666666666666666;0.0;0.0;0.1111111111111111;0.0;0.0;0.4444444444444444;0.16666666666666666;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.375;0.16666666666666666;0.375;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.1;0.0;0.125;0.375
GO:0045652;0.0;0.3333333333333333;0.14285714285714285;0.2727272727272727;0.0;0.1;0.16666666666666666;0.21428571428571427;0.2727272727272727;0.0;0.0;0.3;0.3333333333333333;0.0;0.2222222222222222;0.0;0.0;1.0;0.0;0.0;0.4;0.0;0.2727272727272727;0.3;0.375;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.2222222222222222;0.3333333333333333;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.375;0.3;0.0;0.2727272727272727;0.2727272727272727;0.09090909090909091;0.3;0.2727272727272727;0.0;0.2727272727272727;0.09090909090909091;0.0;0.1;0.125;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.2;0.0;0.0;0.3;0.3;0.0;0.0;0.3333333333333333;0.23076923076923078;0.25;0.0;0.42857142857142855;0.0;0.0;0.25;0.0;0.0;0.0;0.5;0.0;0.0;0.2727272727272727;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008630;0.2;0.0;0.0;0.0;0.3333333333333333;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;1.0;0.25;0.0;0.16666666666666666;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.3333333333333333;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.5;0.0;0.0;0.2;0.3333333333333333;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.4;0.0
GO:0000226;0.0;0.0;0.0;0.0;0.25;0.16666666666666666;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.25;0.0;0.0;0.14285714285714285;0.0;0.25;1.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.14285714285714285;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.125;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.5714285714285714;0.0;0.0;0.25;0.0;0.0;0.0;0.2;0.25;0.0;0.0;0.14285714285714285;0.0;0.0;0.125;0.25;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.2;0.0;0.25;0.25;0.0;0.0;0.0;0.125;0.0;0.16666666666666666;0.14285714285714285
GO:1900026;0.0;0.3;0.14285714285714285;0.3;0.0;0.1;0.2727272727272727;0.21428571428571427;0.25;0.0;0.0;0.3333333333333333;0.4444444444444444;0.0;0.375;0.0;0.0;0.4;0.0;0.0;1.0;0.0;0.25;0.625;0.5;0.0;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.21428571428571427;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.2222222222222222;0.3;0.0;0.0;0.4;0.3;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.4;0.3333333333333333;0.2727272727272727;0.0;0.3333333333333333;0.3;0.09090909090909091;0.2222222222222222;0.2;0.0;0.36363636363636365;0.09090909090909091;0.0;0.1;0.125;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.36363636363636365;0.23076923076923078;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.0;0.3;0.08333333333333333;0.23076923076923078;0.0;0.375;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.4;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
