;GO:0008584;GO:0006260;GO:0006189;GO:0009116;GO:0006541;GO:0046777;GO:0007595;GO:0046654;GO:0009113;GO:0051290;GO:0006544;GO:0046084;GO:0001666;GO:0032868;GO:0019240;GO:0051262;GO:0000083;GO:0033574;GO:0044208;GO:0035690;GO:0014075;GO:0009263;GO:0007565;GO:0006177;GO:0044205;GO:0006206;GO:0006228;GO:0006207;GO:0006526;GO:0000050;GO:0046452;GO:0071364;GO:0031000;GO:0031100;GO:0009060;GO:0070317;GO:0018107;GO:0051414
GO:0044205;0.0;0.4;0.48300749985576874;0.5356143810225276;0.3356143810225276;0.3356143810225276;0.0;0.4;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.4;0.0;0.0;0.4;0.3356143810225276;0.3660149997115376;0.0;0.48300749985576874;0.3081136762725405;0.0;0.5356143810225276;0.0;0.5356143810225276;1.0;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.3660149997115376;0.2599120563717816;0.0;0.0;0.3081136762725405;0.0;0.3356143810225276;0.0
GO:0006206;0.0;0.48300749985576874;0.4;0.6830074998557688;0.48300749985576874;0.43852901558847923;0.0;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.0;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.4;0.48300749985576874;1.0;0.5356143810225276;0.8;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0
GO:0006228;0.0;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.0;0.43852901558847923;0.48300749985576874;0.3660149997115376;0.4;0.43852901558847923;0.0;0.0;0.43852901558847923;0.3660149997115376;0.4;0.0;0.5356143810225276;0.3356143810225276;0.0;0.6000000000000001;0.0;0.6000000000000001;0.6830074998557688;0.5356143810225276;1.0;0.5356143810225276;0.4;0.5356143810225276;0.4;0.2830074998557688;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0
GO:0006207;0.0;0.48300749985576874;0.4;0.5356143810225276;0.4;0.3660149997115376;0.0;0.48300749985576874;0.6830074998557688;0.4;0.43852901558847923;0.6000000000000001;0.0;0.0;0.48300749985576874;0.4;0.43852901558847923;0.0;0.4;0.3660149997115376;0.0;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874;0.8;0.5356143810225276;1.0;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.3081136762725405;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0
GO:0006526;0.0;0.4;0.3660149997115376;0.48300749985576874;0.6830074998557688;0.3356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.5356143810225276;0.43852901558847923;0.0;0.0;0.6830074998557688;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.3081136762725405;0.0;0.43852901558847923;0.0;0.4;0.3660149997115376;0.43852901558847923;0.4;0.43852901558847923;1.0;0.5356143810225276;0.43852901558847923;0.2830074998557688;0.0;0.0;0.3081136762725405;0.0;0.3356143810225276;0.0
GO:0000050;0.0;0.5356143810225276;0.48300749985576874;0.6830074998557688;0.48300749985576874;0.43852901558847923;0.0;0.6830074998557688;0.6830074998557688;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.0;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.4;0.0;0.6000000000000001;0.0;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.5356143810225276;1.0;0.6000000000000001;0.3660149997115376;0.0;0.0;0.4;0.0;0.43852901558847923;0.0
GO:0046452;0.0;0.48300749985576874;0.3660149997115376;0.6000000000000001;0.48300749985576874;0.4;0.0;0.6830074998557688;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.0;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.4;0.43852901558847923;0.43852901558847923;0.6000000000000001;1.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.4;0.0
GO:0071364;0.0;0.3660149997115376;0.23852901558847928;0.4;0.3356143810225276;0.3081136762725405;0.0;0.3081136762725405;0.4;0.5356143810225276;0.4;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.3081136762725405;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.3356143810225276;0.6000000000000001;0.5356143810225276;0.3660149997115376;0.0;0.2599120563717816;0.2599120563717816;0.3660149997115376;0.2830074998557688;0.3081136762725405;0.2830074998557688;0.3660149997115376;0.3660149997115376;1.0;0.48300749985576874;0.0;0.3660149997115376;0.0;0.3081136762725405;0.5356143810225276
GO:0031000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;1.0;0.0;0.0;0.0;0.0;0.6830074998557688
GO:0031100;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0009060;0.0;0.43852901558847923;0.2599120563717816;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.4;0.0;0.0;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.4;0.4;0.0;0.4;0.0;0.2830074998557688;0.3081136762725405;0.43852901558847923;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.4;0.43852901558847923;0.3660149997115376;0.0;0.0;1.0;0.0;0.3660149997115376;0.0
GO:0070317;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0018107;0.0;0.48300749985576874;0.3356143810225276;0.48300749985576874;0.3660149997115376;0.8;0.0;0.3660149997115376;0.4;0.4;0.43852901558847923;0.3660149997115376;0.0;0.0;0.3660149997115376;0.4;0.43852901558847923;0.0;0.3660149997115376;0.3660149997115376;0.0;0.43852901558847923;0.0;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.4;0.3081136762725405;0.0;0.0;0.3660149997115376;0.0;1.0;0.0
GO:0051414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6830074998557688;0.0;0.0;0.0;0.0;1.0
