;GO:0036255;GO:1903442;GO:0032570;GO:0045907;GO:0097190;GO:0022900;GO:0030307;GO:0032526;GO:0001666;GO:0045892;GO:0010977;GO:0045893;GO:0019464;GO:0032024;GO:0060292;GO:0035556;GO:0050853;GO:0033194;GO:0043277;GO:0007565;GO:0043312;GO:0045454;GO:0045779;GO:0007204;GO:0033209;GO:1990830;GO:0043066;GO:0019674;GO:0032355;GO:0030890;GO:0014824;GO:0018105;GO:0018107;GO:0034976
GO:0007565;0.0;0.0;0.0;0.1642658631441654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1642658631441654;0.0;0.0;0.0
GO:0043312;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.20709043845653538;0.0;0.23890105842610806;0.0;1.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0045454;0.0;0.0;0.0;0.16702085169111647;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.16702085169111647;0.16702085169111647;0.16702085169111647;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.01468324974140624;1.0;0.16702085169111647;0.31364707222272964;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.0;0.047799631016701725;0.16702085169111647;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0045779;0.0;0.0;0.0;0.18922943134840794;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.12804570306913615;0.2868411840981557;0.042064647228987374;0.16702085169111647;0.16702085169111647;0.16702085169111647;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.0;0.16702085169111647;1.0;0.16702085169111647;0.042064647228987374;0.0;0.12804570306913615;0.0;0.0;0.042064647228987374;0.16702085169111647;0.0;0.0;0.0
GO:0007204;0.0;0.0;0.0;0.16702085169111647;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.16702085169111647;0.16702085169111647;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.01468324974140624;0.31364707222272964;0.16702085169111647;1.0;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.0;0.036692364793703955;0.16702085169111647;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0033209;0.0;0.0;0.0;0.042064647228987374;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.2052608479739753;0.0;0.0;0.0;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.036692364793703955;1.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.0;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:1990830;0.21955571243929653;0.21955571243929653;0.21955571243929653;0.0;0.01468324974140624;0.01468324974140624;0.0;0.21955571243929653;0.11807622278079505;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.19673256925640645;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;1.0;0.0;0.01468324974140624;0.21955571243929653;0.0;0.0;0.01468324974140624;0.01468324974140624;0.1912422969752877
GO:0043066;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.12804570306913615;0.036692364793703955;0.047799631016701725;0.0;1.0;0.0;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.0
GO:0019674;0.0;0.0;0.0;0.0;0.01468324974140624;0.06886689890529227;0.0;0.0;0.0;0.0;0.0;0.0;0.2355376372194388;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;1.0;0.0;0.0;0.0;0.22480199536001946;0.22480199536001946;0.01468324974140624
GO:0032355;0.21955571243929653;0.3256627918320604;0.33550924974192214;0.0;0.0;0.0;0.0;0.3235824470365034;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26593385309172635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21955571243929653;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.11807622278079505
GO:0030890;0.0;0.0;0.0;0.11511873865597294;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.036692364793703955;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.28985679281760435;0.0;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;1.0;0.036692364793703955;0.0;0.0;0.0
GO:0014824;0.0;0.0;0.0;0.49828803942410677;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.16702085169111647;0.16702085169111647;0.036692364793703955;0.036692364793703955;0.0;0.0;0.1642658631441654;0.0;0.16702085169111647;0.16702085169111647;0.16702085169111647;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;1.0;0.0;0.0;0.0
GO:0018105;0.0;0.0;0.0;0.0;0.01468324974140624;0.06886689890529227;0.0;0.0;0.0;0.0;0.0;0.0;0.1237146889194086;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.22480199536001946;0.0;0.0;0.0;1.0;0.30783551572057777;0.01468324974140624
GO:0018107;0.0;0.0;0.0;0.0;0.01468324974140624;0.06886689890529227;0.0;0.0;0.0;0.0;0.0;0.0;0.1237146889194086;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.22480199536001946;0.0;0.0;0.0;0.30783551572057777;1.0;0.01468324974140624
GO:0034976;0.11807622278079505;0.11807622278079505;0.11807622278079505;0.0;0.01468324974140624;0.01468324974140624;0.0;0.11807622278079505;0.17988792517482602;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.17988792517482602;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.0;0.01468324974140624;0.11807622278079505;0.0;0.0;0.01468324974140624;0.01468324974140624;1.0
