;GO:0008584;GO:0032693;GO:0051491;GO:0046854;GO:0008625;GO:0032848;GO:0030307;GO:0030308;GO:0006958;GO:0007409;GO:2000510;GO:0035556;GO:0051402;GO:0033138;GO:0007260;GO:0000902;GO:0008631;GO:0008630;GO:0042542;GO:0042149;GO:0002885;GO:2000525;GO:0001954;GO:0002922;GO:2000526;GO:0001836;GO:0002408;GO:0030890;GO:0031069;GO:2000522;GO:0072610;GO:0051897;GO:0031103;GO:0035265;GO:0034695;GO:0033089;GO:0014042;GO:0008284;GO:0038095;GO:0043123;GO:0097192;GO:0040018;GO:0043524;GO:0048538;GO:0000165;GO:0002731;GO:2000811;GO:0019221;GO:0051384;GO:2000134;GO:0050852;GO:0050853;GO:2000378;GO:0035771;GO:2001240;GO:0031295;GO:0033077;GO:0000209;GO:0038083;GO:0043375;GO:0035094;GO:0001782;GO:0001541;GO:0001662;GO:0050862;GO:2000547;GO:2000669;GO:0001658;GO:0010523;GO:0050900;GO:0032496;GO:0070059;GO:0038114;GO:0038113;GO:0038116;GO:0038115;GO:0038110;GO:1904894;GO:0038111;GO:0006882;GO:0000018;GO:0002320;GO:0043029;GO:0050871;GO:0001865;GO:0070244;GO:0051607;GO:0006919;GO:0051209;GO:0071456;GO:0071731;GO:0048041;GO:2001243;GO:0019722;GO:2001244;GO:0060397;GO:0007186;GO:0030183;GO:0031274;GO:0014031;GO:0090023;GO:1900740;GO:0043552;GO:0042100;GO:0046425;GO:0042102;GO:0042742;GO:0030217;GO:0033209;GO:0030218;GO:0045221;GO:0045860;GO:0070233;GO:0010507;GO:0046671;GO:0010628;GO:0002606;GO:0001915;GO:0010469;GO:0018105;GO:0018107;GO:0030336;GO:0033689;GO:0090630;GO:0006582;GO:0008361;GO:0045626;GO:0097022;GO:0010559;GO:0097029;GO:0014911;GO:0051902;GO:0032469;GO:0033033;GO:0050706;GO:0006470;GO:0007169;GO:0007202;GO:0007565;GO:0022898;GO:0048743;GO:0007167;GO:0045636;GO:0007569;GO:0030318;GO:0032735;GO:0045084;GO:0048599;GO:0048753;GO:0048873;GO:0045087;GO:0046330;GO:0030838;GO:0070374;GO:0035723;GO:0071345;GO:0032695;GO:0030279
GO:0035265;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.6830074998557688;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.6830074998557688;0.0;0.0;0.6830074998557688;0.6000000000000001;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.6000000000000001;0.6830074998557688;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0034695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0
GO:0033089;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3356143810225276;0.4;0.48300749985576874;0.4;0.3660149997115376;0.0;0.4;0.4;0.0;0.3356143810225276;0.0;0.0;0.3356143810225276;0.3356143810225276;0.0;0.0;0.3660149997115376;0.6830074998557688;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.3660149997115376;0.0;0.0;0.0;1.0;0.43852901558847923;0.48300749985576874;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.3356143810225276;0.0;0.3660149997115376;0.3356143810225276;0.3081136762725405;0.3660149997115376;0.0;0.3081136762725405;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.3081136762725405;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.2599120563717816;0.0;0.0;0.4;0.3081136762725405;0.2830074998557688;0.0;0.4;0.0;0.0;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.20000000000000007;0.3356143810225276;0.0;0.2599120563717816;0.6000000000000001;0.0;0.23852901558847928;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.0;0.3081136762725405;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.4;0.0;0.3660149997115376;0.0;0.4;0.3660149997115376;0.3356143810225276;0.0;0.3081136762725405;0.6830074998557688;0.0;0.0;0.3356143810225276;0.0;0.3081136762725405;0.3081136762725405;0.2599120563717816;0.3356143810225276;0.4;0.3660149997115376;0.43852901558847923;0.3081136762725405;0.3660149997115376;0.0;0.0;0.3356143810225276;0.3660149997115376;0.23852901558847928;0.0;0.2830074998557688;0.43852901558847923;0.0;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.18250743174993223;0.3081136762725405;0.3356143810225276;0.0;0.3356143810225276;0.20000000000000007;0.0;0.3081136762725405;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.3660149997115376;0.0;0.3081136762725405;0.4;0.3356143810225276;0.3356143810225276;0.0;0.3660149997115376;0.4
GO:0014042;0.0;0.43852901558847923;0.43852901558847923;0.0;0.8;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.8;0.0;0.4;0.8;0.0;0.3660149997115376;0.0;0.0;0.8;0.8;0.0;0.0;0.3660149997115376;0.4;0.43852901558847923;0.43852901558847923;0.8;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;1.0;0.5356143810225276;0.8;0.4;0.8;0.5356143810225276;0.4;0.0;0.8;0.4;0.3660149997115376;0.8;0.0;0.3660149997115376;0.8;0.8;0.43852901558847923;0.8;0.4;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.4;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.8;0.4;0.8;0.4;0.43852901558847923;0.0;0.5356143810225276;0.4;0.0;0.2830074998557688;0.0;0.3660149997115376;0.8;0.0;0.0;0.0;0.4;0.8;0.4;0.8;0.8;0.0;0.43852901558847923;0.0;0.4;0.8;0.4;0.0;0.4;0.3660149997115376;0.0;0.0;0.8;0.0;0.3660149997115376;0.4;0.3081136762725405;0.4;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.0;0.0;0.43852901558847923;0.43852901558847923;0.4;0.0;0.5356143810225276;0.3356143810225276;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.4;0.0;0.8;0.3356143810225276;0.0;0.5356143810225276;0.6830074998557688;0.8;0.5356143810225276;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.8;0.0;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.8;0.0;0.43852901558847923;0.48300749985576874
GO:0008284;0.0;0.43852901558847923;0.5356143810225276;0.0;0.48300749985576874;0.6000000000000001;0.8;0.6000000000000001;0.48300749985576874;0.0;0.48300749985576874;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;1.0;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;0.4;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.5356143810225276;0.43852901558847923;0.4;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.2830074998557688;0.48300749985576874;0.0;0.3660149997115376;0.5356143810225276;0.0;0.3356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.5356143810225276;0.6830074998557688;0.6000000000000001;0.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.0;0.48300749985576874;0.6830074998557688;0.3356143810225276;0.0;0.4;0.3356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.2599120563717816;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.2830074998557688;0.0;0.43852901558847923;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923;0.48300749985576874
GO:0038095;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.8;0.8;0.4;0.8;0.6000000000000001;0.3356143810225276;0.8;0.8;0.8;0.8;0.0;0.5356143810225276;0.4;0.4;0.43852901558847923;0.48300749985576874;0.8;0.8;0.8;0.3660149997115376;0.0;0.4;0.8;0.4;0.8;0.0;0.0;0.3356143810225276;0.8;0.48300749985576874;1.0;0.4;0.8;0.48300749985576874;0.4;0.0;0.8;0.43852901558847923;0.3660149997115376;0.8;0.0;0.3660149997115376;0.8;0.8;0.43852901558847923;0.8;0.4;0.6000000000000001;0.8;0.3660149997115376;0.4;0.8;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.8;0.0;0.8;0.8;0.8;0.8;0.8;0.8;0.4;0.8;0.43852901558847923;0.43852901558847923;0.8;0.5356143810225276;0.4;0.8;0.2830074998557688;0.0;0.3356143810225276;0.8;0.6000000000000001;0.0;0.8;0.4;0.8;0.4;0.8;0.8;0.8;0.43852901558847923;0.8;0.4;0.8;0.4;0.48300749985576874;0.4;0.3660149997115376;0.0;0.8;0.8;0.8;0.3660149997115376;0.4;0.3081136762725405;0.4;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.4;0.6000000000000001;0.6000000000000001;0.3660149997115376;0.8;0.43852901558847923;0.8;0.4;0.48300749985576874;0.4;0.3660149997115376;0.4;0.48300749985576874;0.8;0.3356143810225276;0.0;0.5356143810225276;0.4;0.8;0.43852901558847923;0.6830074998557688;0.8;0.43852901558847923;0.4;0.8;0.8;0.8;0.0;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.8;0.5356143810225276;0.43852901558847923;0.48300749985576874
GO:0043123;0.0;0.3660149997115376;0.43852901558847923;0.0;0.4;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.0;0.4;0.4;0.0;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.4;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.8;0.0;0.0;0.0;0.3660149997115376;0.4;0.5356143810225276;0.4;1.0;0.4;0.48300749985576874;0.3660149997115376;0.0;0.4;0.4;0.3356143810225276;0.4;0.0;0.3356143810225276;0.4;0.4;0.4;0.4;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.6000000000000001;0.3660149997115376;0.3081136762725405;0.0;0.43852901558847923;0.0;0.0;0.4;0.4;0.4;0.4;0.4;0.4;0.8;0.4;0.23852901558847928;0.3660149997115376;0.0;0.3081136762725405;0.4;0.0;0.2599120563717816;0.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.6000000000000001;0.4;0.8;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.0;0.4;0.5356143810225276;0.4;0.0;0.6000000000000001;0.3660149997115376;0.0;0.0;0.4;0.0;0.3356143810225276;0.3356143810225276;0.2830074998557688;0.3660149997115376;0.4;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.6000000000000001;0.0;0.0;0.3660149997115376;0.4;0.2830074998557688;0.0;0.3356143810225276;0.3356143810225276;0.0;0.4;0.0;0.4;0.4;0.21862188087829626;0.3356143810225276;0.3356143810225276;0.0;0.4;0.23852901558847928;0.0;0.3660149997115376;0.43852901558847923;0.4;0.43852901558847923;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;0.6830074998557688;0.4;0.0;0.3660149997115376;0.4
GO:0097192;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.8;0.8;0.4;0.8;0.6000000000000001;0.3660149997115376;0.8;0.8;0.8;0.8;0.0;0.5356143810225276;0.3660149997115376;0.4;0.43852901558847923;0.43852901558847923;0.8;0.8;0.8;0.3660149997115376;0.0;0.4;0.8;0.4;0.8;0.0;0.0;0.3660149997115376;0.8;0.5356143810225276;0.8;0.4;1.0;0.48300749985576874;0.43852901558847923;0.0;0.8;0.4;0.4;0.8;0.0;0.4;0.8;0.8;0.48300749985576874;0.8;0.4;0.6000000000000001;0.8;0.3660149997115376;0.4;0.8;0.0;0.5356143810225276;0.0;0.0;0.4;0.43852901558847923;0.3660149997115376;0.0;0.5356143810225276;0.8;0.0;0.8;0.8;0.8;0.8;0.8;0.8;0.4;0.8;0.43852901558847923;0.43852901558847923;0.8;0.5356143810225276;0.4;0.8;0.3081136762725405;0.0;0.3660149997115376;0.8;0.6000000000000001;0.0;0.8;0.4;0.8;0.4;0.8;0.8;0.8;0.43852901558847923;0.8;0.4;0.8;0.4;0.48300749985576874;0.4;0.3660149997115376;0.0;0.8;0.8;0.8;0.4;0.4;0.3356143810225276;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.6000000000000001;0.6000000000000001;0.3356143810225276;0.8;0.48300749985576874;0.8;0.4;0.48300749985576874;0.4;0.4;0.4;0.48300749985576874;0.8;0.3356143810225276;0.0;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.6830074998557688;0.8;0.43852901558847923;0.4;0.8;0.8;0.8;0.0;0.4;0.43852901558847923;0.3660149997115376;0.8;0.5356143810225276;0.43852901558847923;0.48300749985576874
GO:0040018;0.0;0.5356143810225276;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.6830074998557688;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.0;0.4;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.48300749985576874;1.0;0.4;0.0;0.48300749985576874;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.0;0.3660149997115376;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.2830074998557688;0.43852901558847923;0.0;0.3660149997115376;0.48300749985576874;0.0;0.2830074998557688;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.4;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.4;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.3660149997115376;0.3660149997115376;0.3081136762725405;0.4;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.4;0.3356143810225276;0.0;0.43852901558847923;0.0;0.48300749985576874;0.48300749985576874;0.2599120563717816;0.3660149997115376;0.48300749985576874;0.0;0.48300749985576874;0.2830074998557688;0.0;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.0;0.6830074998557688;0.6000000000000001;0.0;0.0;0.5356143810225276;0.0;0.4;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.5356143810225276;0.6000000000000001
GO:0043524;0.0;0.43852901558847923;0.3660149997115376;0.0;0.4;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.4;0.0;0.3356143810225276;0.48300749985576874;0.0;0.3356143810225276;0.0;0.0;0.4;0.4;0.0;0.0;0.3081136762725405;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.4;0.0;0.0;0.3356143810225276;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.0;0.3356143810225276;0.4;0.48300749985576874;0.4;0.3660149997115376;0.43852901558847923;0.4;1.0;0.0;0.43852901558847923;0.4;0.8;0.43852901558847923;0.0;0.43852901558847923;0.4;0.4;0.5356143810225276;0.4;0.6000000000000001;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.3660149997115376;0.3660149997115376;0.6830074998557688;0.0;0.6000000000000001;0.0;0.0;0.4;0.4;0.4;0.4;0.4;0.4;0.3660149997115376;0.4;0.23852901558847928;0.4;0.0;0.3081136762725405;0.3660149997115376;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.6830074998557688;0.4;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.3660149997115376;0.0;0.3356143810225276;0.48300749985576874;0.3356143810225276;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.4;0.0;0.43852901558847923;0.3081136762725405;0.6000000000000001;0.48300749985576874;0.6830074998557688;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.0;0.48300749985576874;0.5356143810225276;0.2830074998557688;0.0;0.3356143810225276;0.3356143810225276;0.0;0.43852901558847923;0.0;0.3660149997115376;0.48300749985576874;0.21862188087829626;0.8;0.3660149997115376;0.0;0.4;0.23852901558847928;0.0;0.3660149997115376;0.4;0.43852901558847923;0.4;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.3660149997115376;0.4;0.3356143810225276;0.4;0.0;0.43852901558847923;0.48300749985576874
GO:0048538;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.8;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000165;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.8;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.8;0.8;0.4;1.0;0.6000000000000001;0.3660149997115376;0.8;0.8;0.8;0.8;0.0;0.5356143810225276;0.3660149997115376;0.4;0.43852901558847923;0.43852901558847923;0.8;0.8;0.8;0.3660149997115376;0.0;0.4;0.8;0.4;0.8;0.0;0.0;0.3660149997115376;0.8;0.5356143810225276;0.8;0.4;0.8;0.48300749985576874;0.43852901558847923;0.0;1.0;0.4;0.4;0.8;0.0;0.4;0.8;0.8;0.48300749985576874;0.8;0.4;0.6000000000000001;0.8;0.43852901558847923;0.6000000000000001;0.8;0.0;0.5356143810225276;0.0;0.0;0.4;0.43852901558847923;0.3660149997115376;0.0;0.5356143810225276;0.8;0.0;0.8;0.8;0.8;0.8;0.8;0.8;0.4;0.8;0.43852901558847923;0.43852901558847923;0.8;0.5356143810225276;0.4;0.8;0.3081136762725405;0.0;0.3660149997115376;0.8;0.6000000000000001;0.0;0.8;0.4;0.8;0.4;0.8;0.8;0.8;0.43852901558847923;0.8;0.4;0.8;0.4;0.48300749985576874;0.4;0.3660149997115376;0.0;0.8;0.8;0.8;0.4;0.4;0.3356143810225276;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.6830074998557688;0.6830074998557688;0.43852901558847923;0.48300749985576874;0.4;0.6000000000000001;0.6000000000000001;0.3356143810225276;0.8;0.48300749985576874;0.8;0.4;0.48300749985576874;0.4;0.4;0.4;0.6000000000000001;0.8;0.3356143810225276;0.0;0.5356143810225276;0.43852901558847923;0.8;0.43852901558847923;0.6830074998557688;0.8;0.43852901558847923;0.4;0.8;0.8;0.8;0.0;0.4;0.43852901558847923;0.3660149997115376;0.8;0.5356143810225276;0.43852901558847923;0.48300749985576874
GO:0002731;0.0;0.6830074998557688;0.3660149997115376;0.0;0.4;0.48300749985576874;0.4;0.48300749985576874;0.43852901558847923;0.0;0.4;0.4;0.0;0.2830074998557688;0.0;0.0;0.4;0.4;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.4;0.0;0.0;0.3660149997115376;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.3356143810225276;0.4;0.4;0.43852901558847923;0.4;0.4;0.48300749985576874;0.4;0.0;0.4;1.0;0.3660149997115376;0.4;0.0;0.3660149997115376;0.4;0.4;0.43852901558847923;0.4;0.48300749985576874;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.48300749985576874;0.3660149997115376;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.23852901558847928;0.3660149997115376;0.0;0.3081136762725405;0.4;0.0;0.2830074998557688;0.0;0.2830074998557688;0.43852901558847923;0.0;0.0;0.0;0.48300749985576874;0.4;0.4;0.48300749985576874;0.4;0.0;0.3660149997115376;0.0;0.4;0.4;0.3356143810225276;0.0;0.4;0.3660149997115376;0.0;0.0;0.4;0.0;0.3660149997115376;0.2830074998557688;0.3081136762725405;0.4;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.6000000000000001;0.48300749985576874;0.0;0.0;0.43852901558847923;0.43852901558847923;0.2830074998557688;0.0;0.3356143810225276;0.6000000000000001;0.0;0.3660149997115376;0.0;0.3356143810225276;0.48300749985576874;0.21862188087829626;0.3660149997115376;0.48300749985576874;0.0;0.4;0.23852901558847928;0.0;0.3660149997115376;0.3356143810225276;0.4;0.3660149997115376;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.4;0.0;0.6830074998557688;0.6000000000000001
