;GO:0046458;GO:0006364;GO:0001570;GO:0006369;GO:0045766;GO:0000398;GO:0000122;GO:0045892;GO:0000480;GO:0045893;GO:0006914;GO:0070267;GO:0030148;GO:2000773;GO:0006351;GO:0000209;GO:0000447;GO:0001561;GO:0006357;GO:0051013;GO:0098789;GO:0010507;GO:0031124;GO:0031122;GO:0001938;GO:0033306
GO:0070267;0.1101513037392554;0.009448434403698913;0.11364424531741696;0.007057077111086225;0.02503693274896002;0.00944096172201289;0.0018330924277329649;0.002129505723165616;0.007194676823695821;0.002787224368742792;0.08919463680695133;1.0;0.014099223188677887;0.02047921850613701;0.005791764842280598;0.02166811745605119;0.007194676823695821;0.005806375439498342;0.013546717268387652;0.344991695788098;0.009656622901857183;0.015483194768163738;0.00948094300115973;0.22701708530813172;0.038568638532335546;0.023024408136030117
GO:0030148;0.057800755852306256;0.038734520536797254;0.014099223188677887;0.05632233769069016;0.0;0.038703885753311976;0.0;0.0;0.029495083023909793;0.0;0.057800755852306256;0.014099223188677887;1.0;0.0;0.04622391538836184;0.08124193972494517;0.029495083023909793;0.06555875164481645;0.0;0.014099223188677887;0.03958800390905621;0.0;0.038867791815632144;0.014099223188677887;0.0;0.15919181958568468
GO:2000773;0.0;0.0;0.0;0.0;0.048425816673944556;0.0;0.013029324657314607;0.015136182446102072;0.0;0.006590760104905454;0.0;0.02047921850613701;0.0;1.0;0.0;0.0;0.0;0.0;0.03203300198081839;0.0;0.0;0.11005204555688017;0.0;0.0;0.048425816673944556;0.0
GO:0006351;0.023743746809502336;0.19306781528701464;0.005791764842280598;0.8141555912776021;0.0;0.19306781528701464;0.0;0.0;0.19306781528701464;0.0;0.023743746809502336;0.005791764842280598;0.04622391538836184;0.0;1.0;0.052364803152556746;0.19306781528701464;0.023743746809502336;0.0;0.005791764842280598;0.19306781528701464;0.0;0.19306781528701464;0.005791764842280598;0.0;0.023743746809502336
GO:0000209;0.0888299695732211;0.038734520536797254;0.02166811745605119;0.028930983336468746;0.0;0.038703885753311976;0.0;0.0;0.029495083023909793;0.0;0.0888299695732211;0.02166811745605119;0.08124193972494517;0.0;0.052364803152556746;1.0;0.029495083023909793;0.023803643979107916;0.0;0.02166811745605119;0.03958800390905621;0.0;0.038867791815632144;0.02166811745605119;0.0;0.0888299695732211
GO:0000447;0.029495083023909793;0.23983372493074245;0.007194676823695821;0.2352468543272055;0.0;0.23983372493074245;0.0;0.0;0.9958423033326224;0.0;0.029495083023909793;0.007194676823695821;0.029495083023909793;0.0;0.19306781528701464;0.029495083023909793;1.0;0.023803643979107916;0.0;0.007194676823695821;0.49041565166892603;0.0;0.23983372493074245;0.007194676823695821;0.0;0.029495083023909793
GO:0001561;0.023803643979107916;0.023803643979107916;0.005806375439498342;0.023803643979107916;0.0;0.023803643979107916;0.0;0.0;0.023803643979107916;0.0;0.04523374543967981;0.005806375439498342;0.06555875164481645;0.0;0.023743746809502336;0.023803643979107916;0.023803643979107916;1.0;0.0;0.005806375439498342;0.023803643979107916;0.0;0.023803643979107916;0.005806375439498342;0.0;0.06555875164481645
GO:0006357;0.0;0.0;0.0;0.0;0.01796646261110231;0.0;0.13531635682768936;0.155161534124081;0.0;0.20308468969938562;0.0;0.013546717268387652;0.0;0.03203300198081839;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.09162423677242502;0.0;0.0;0.03203300198081839;0.0
GO:0051013;0.10143018562857925;0.009448434403698913;0.10143018562857925;0.007057077111086225;0.0;0.00944096172201289;0.0;0.0;0.007194676823695821;0.0;0.08919463680695133;0.344991695788098;0.014099223188677887;0.0;0.005791764842280598;0.02166811745605119;0.007194676823695821;0.005806375439498342;0.0;1.0;0.009656622901857183;0.0;0.00948094300115973;0.6007449603687937;0.0;0.023024408136030117
GO:0098789;0.03958800390905621;0.3149624748035373;0.009656622901857183;0.2352468543272055;0.0;0.32265691667363505;0.0;0.0;0.49041565166892603;0.0;0.03958800390905621;0.009656622901857183;0.03958800390905621;0.0;0.19306781528701464;0.03958800390905621;0.49041565166892603;0.023803643979107916;0.0;0.009656622901857183;1.0;0.0;0.3240233279179587;0.009656622901857183;0.0;0.03958800390905621
GO:0010507;0.0;0.0;0.0;0.0;0.02053473431174207;0.0;0.04374284022303413;0.050816111175404396;0.0;0.018851600756111284;0.0;0.015483194768163738;0.0;0.11005204555688017;0.0;0.0;0.0;0.0;0.09162423677242502;0.0;0.0;1.0;0.0;0.0;0.03661205876314987;0.0
GO:0031124;0.038867791815632144;0.32291230510789526;0.00948094300115973;0.2352468543272055;0.0;0.6570604609217384;0.0;0.0;0.23983372493074245;0.0;0.038867791815632144;0.00948094300115973;0.038867791815632144;0.0;0.19306781528701464;0.038867791815632144;0.23983372493074245;0.023803643979107916;0.0;0.00948094300115973;0.3240233279179587;0.0;1.0;0.00948094300115973;0.0;0.038867791815632144
GO:0031122;0.06674475178615939;0.009448434403698913;0.06674475178615939;0.007057077111086225;0.0;0.00944096172201289;0.0;0.0;0.007194676823695821;0.0;0.06674475178615939;0.22701708530813172;0.014099223188677887;0.0;0.005791764842280598;0.02166811745605119;0.007194676823695821;0.005806375439498342;0.0;0.6007449603687937;0.009656622901857183;0.0;0.00948094300115973;1.0;0.0;0.023024408136030117
GO:0001938;0.0;0.0;0.0;0.0;0.059203133899649846;0.0;0.004334589126298501;0.00503549750813152;0.0;0.01974353259675029;0.0;0.038568638532335546;0.0;0.048425816673944556;0.0;0.0;0.0;0.0;0.03203300198081839;0.0;0.0;0.03661205876314987;0.0;0.0;1.0;0.0
GO:0033306;0.09439017848750893;0.038734520536797254;0.023024408136030117;0.028930983336468746;0.0;0.038703885753311976;0.0;0.0;0.029495083023909793;0.0;0.09439017848750893;0.023024408136030117;0.15919181958568468;0.0;0.023743746809502336;0.0888299695732211;0.029495083023909793;0.06555875164481645;0.0;0.023024408136030117;0.03958800390905621;0.0;0.038867791815632144;0.023024408136030117;0.0;1.0
