;GO:0007171;GO:0009790;GO:0014068;GO:0050718;GO:0045444;GO:0008625;GO:0006886;GO:0006686;GO:0051005;GO:0031954;GO:0002755;GO:0051607;GO:0016055;GO:2001183;GO:0090263;GO:0009247;GO:0048008;GO:0006897;GO:0045416;GO:0006895;GO:0038180;GO:0048011;GO:0007218;GO:0046398;GO:0019276;GO:0014902;GO:0030210;GO:0010469;GO:0098706;GO:0015677;GO:0030335;GO:0043406;GO:0055072;GO:0015014;GO:0061355;GO:0036151;GO:1904037;GO:0043123;GO:0006663;GO:0046513;GO:0061357;GO:0030206;GO:0050653;GO:0050730;GO:0071230;GO:0050650;GO:0050651;GO:0032868;GO:0051781;GO:0045078;GO:2000778;GO:0048146;GO:0032509;GO:0016310;GO:0034162;GO:1905373;GO:0045599;GO:0008333;GO:0046323;GO:0045356;GO:0007249;GO:0045359;GO:0001774;GO:0071260;GO:0001932;GO:0045087;GO:0070374;GO:0016064;GO:0034158;GO:0016266;GO:0030311
GO:0002755;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.14285714285714285;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285
GO:0051607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.25;0.0;0.5;0.0;0.2857142857142857;0.0;0.0;0.0
GO:0016055;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.14285714285714285;0.0;0.23076923076923078;0.0;0.0;1.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285
GO:2001183;0.3333333333333333;0.0;0.23076923076923078;0.5;0.0;0.0;0.0;0.0;0.07692307692307693;0.21428571428571427;0.0;0.0;0.0;1.0;0.23076923076923078;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.25;0.21428571428571427;0.06666666666666667;0.0;0.0;0.0;0.23076923076923078;0.23076923076923078;0.0;0.0;0.5;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.3;0.4;0.5555555555555556;0.2727272727272727;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.2727272727272727;0.36363636363636365;0.0;0.0;0.25;0.0;0.21428571428571427;0.0;0.0;0.0;0.0
GO:0090263;0.3333333333333333;0.0;0.5555555555555556;0.25;0.0;0.0;0.0;0.0;0.07692307692307693;0.3076923076923077;0.0;0.0;0.0;0.23076923076923078;1.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.3;0.5;0.06666666666666667;0.0;0.0;0.0;0.3333333333333333;0.5555555555555556;0.0;0.0;0.5;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.4444444444444444;0.2727272727272727;0.2727272727272727;0.4;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;0.3333333333333333;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0
GO:0009247;0.16666666666666666;0.0;0.0;0.0;0.125;0.16666666666666666;0.0;0.5714285714285714;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;1.0;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.42857142857142855;0.42857142857142855;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.16666666666666666;0.25;0.0;0.0;0.42857142857142855;0.5714285714285714;0.0;0.6666666666666666;0.5;0.0;0.1111111111111111;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.16666666666666666;0.5714285714285714;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.1111111111111111;0.0;0.0;0.0;0.0;0.16666666666666666;0.3333333333333333;0.5714285714285714
GO:0048008;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285
GO:0006897;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.6666666666666666;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045416;0.3333333333333333;0.0;0.2727272727272727;0.5;0.0;0.0;0.0;0.0;0.07692307692307693;0.5;0.0;0.0;0.0;0.4;0.2727272727272727;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.3;0.46153846153846156;0.06666666666666667;0.0;0.0;0.0;0.3333333333333333;0.2727272727272727;0.0;0.0;0.3333333333333333;0.0;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;0.4444444444444444;0.75;0.5555555555555556;0.4;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.75;0.2727272727272727;0.75;0.0;0.0;0.45454545454545453;0.0;0.46153846153846156;0.0;0.0;0.0;0.0
GO:0006895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0038180;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.14285714285714285;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285
GO:0048011;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.14285714285714285;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285
GO:0007218;0.0;0.0;0.0;0.25;0.2;0.0;0.0;0.14285714285714285;0.0;0.25;0.0;0.0;0.0;0.2727272727272727;0.0;0.16666666666666666;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;1.0;0.2;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.2727272727272727;0.16666666666666666;0.125;0.125;0.0;0.375;0.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.0;0.16666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.14285714285714285
GO:0046398;0.2;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.375;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.42857142857142855;0.2;0.0;0.0;0.0;0.2;0.2;0.2;1.0;0.6666666666666666;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.3333333333333333;0.0;0.0;0.2857142857142857;0.25;0.0;0.5;0.4;0.0;0.125;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.2;0.375;0.0;0.0;0.0;0.0;0.2;0.0;0.14285714285714285;0.125;0.0;0.0;0.0;0.0;0.2;0.4;0.375
GO:0019276;0.2;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.375;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.42857142857142855;0.2;0.0;0.0;0.0;0.2;0.2;0.2;0.6666666666666666;1.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.3333333333333333;0.0;0.0;0.2857142857142857;0.25;0.0;0.5;0.4;0.0;0.125;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.2;0.375;0.0;0.0;0.0;0.0;0.2;0.0;0.14285714285714285;0.125;0.0;0.0;0.0;0.0;0.2;0.4;0.375
GO:0014902;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030210;0.16666666666666666;0.0;0.0;0.0;0.125;0.16666666666666666;0.0;0.4444444444444444;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.5;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.5;0.2857142857142857;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.16666666666666666;0.3333333333333333;0.0;0.0;0.5;0.4444444444444444;0.0;0.75;0.5;0.0;0.1111111111111111;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.16666666666666666;0.42857142857142855;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.125;0.1111111111111111;0.0;0.0;0.0;0.0;0.16666666666666666;0.3333333333333333;0.625
GO:0010469;0.25;0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.2727272727272727;0.5;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.125;0.4444444444444444;0.09090909090909091;0.0;0.0;0.0;0.2727272727272727;0.5;0.0;0.0;0.42857142857142855;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.375;0.1111111111111111;0.1111111111111111;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.0;0.3;0.0;0.4444444444444444;0.0;0.0;0.0;0.0
GO:0098706;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5384615384615384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.2727272727272727;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015677;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5384615384615384;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.2727272727272727;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030335;0.375;0.0;0.3;0.2727272727272727;0.0;0.0;0.0;0.0;0.08333333333333333;0.3333333333333333;0.0;0.0;0.0;0.25;0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;1.0;0.2727272727272727;0.07142857142857142;0.0;0.0;0.0;0.36363636363636365;0.3;0.0;0.0;0.375;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.5;0.3;0.3;0.4444444444444444;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.3;0.0;0.36363636363636365;0.0;0.0;0.2727272727272727;0.0;0.2727272727272727;0.0;0.0;0.0;0.0
GO:0043406;0.6363636363636364;0.0;0.6666666666666666;0.23076923076923078;0.0;0.0;0.0;0.0;0.23076923076923078;0.7272727272727273;0.0;0.0;0.0;0.21428571428571427;0.5;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.2727272727272727;1.0;0.0625;0.0;0.0;0.0;0.3076923076923077;0.6666666666666666;0.0;0.0;0.4444444444444444;0.0;0.0;0.6363636363636364;0.0;0.0;0.0;0.0;0.4;0.46153846153846156;0.25;0.36363636363636365;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.46153846153846156;0.25;0.46153846153846156;0.0;0.0;0.7;0.0;0.7777777777777778;0.0;0.0;0.0;0.0
GO:0055072;0.1;0.0;0.06666666666666667;0.0625;0.0;0.0;0.0;0.0;0.06666666666666667;0.058823529411764705;0.0;0.0;0.0;0.06666666666666667;0.06666666666666667;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.07142857142857142;0.0625;1.0;0.0;0.0;0.0;0.0625;0.06666666666666667;0.0;0.0;0.07692307692307693;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;0.07692307692307693;0.06666666666666667;0.06666666666666667;0.07142857142857142;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.06666666666666667;0.0;0.06666666666666667;0.0;0.0;0.06666666666666667;0.0;0.0625;0.0;0.0;0.0;0.0
GO:0015014;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;0.5;0.42857142857142855;0.0;0.0;0.0;0.0;0.16666666666666666;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143
GO:0061355;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285
GO:0036151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.42857142857142855;0.375;0.0;0.5;0.3333333333333333;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.375
GO:1904037;0.3333333333333333;0.0;0.3333333333333333;0.3076923076923077;0.0;0.0;0.0;0.0;0.07142857142857142;0.3076923076923077;0.0;0.0;0.0;0.23076923076923078;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.36363636363636365;0.3076923076923077;0.0625;0.0;0.0;0.0;1.0;0.3333333333333333;0.0;0.0;0.4;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.4444444444444444;0.3333333333333333;0.3333333333333333;0.4;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.3333333333333333;0.2727272727272727;0.3333333333333333;0.0;0.0;0.25;0.0;0.3076923076923077;0.0;0.0;0.0;0.0
