;GO:0007171;GO:0009790;GO:0014068;GO:0050718;GO:0045444;GO:0008625;GO:0006886;GO:0006686;GO:0051005;GO:0031954;GO:0002755;GO:0051607;GO:0016055;GO:2001183;GO:0090263;GO:0009247;GO:0048008;GO:0006897;GO:0045416;GO:0006895;GO:0038180;GO:0048011;GO:0007218;GO:0046398;GO:0019276;GO:0014902;GO:0030210;GO:0010469;GO:0098706;GO:0015677;GO:0030335;GO:0043406;GO:0055072;GO:0015014;GO:0061355;GO:0036151;GO:1904037;GO:0043123;GO:0006663;GO:0046513;GO:0061357;GO:0030206;GO:0050653;GO:0050730;GO:0071230;GO:0050650;GO:0050651;GO:0032868;GO:0051781;GO:0045078;GO:2000778;GO:0048146;GO:0032509;GO:0016310;GO:0034162;GO:1905373;GO:0045599;GO:0008333;GO:0046323;GO:0045356;GO:0007249;GO:0045359;GO:0001774;GO:0071260;GO:0001932;GO:0045087;GO:0070374;GO:0016064;GO:0034158;GO:0016266;GO:0030311
GO:0002755;0.07692307692307693;0.0;0.09090909090909091;0.08;0.2222222222222222;0.09523809523809523;0.0;0.18181818181818182;0.09523809523809523;0.08333333333333333;1.0;0.1;0.09523809523809523;0.08333333333333333;0.09090909090909091;0.19047619047619047;0.09090909090909091;0.0;0.09090909090909091;0.0;0.09523809523809523;0.09090909090909091;0.1;0.19047619047619047;0.19047619047619047;0.1;0.18181818181818182;0.1;0.0;0.0;0.09523809523809523;0.07692307692307693;0.08695652173913043;0.09523809523809523;0.08695652173913043;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.18181818181818182;0.18181818181818182;0.08695652173913043;0.09090909090909091;0.09523809523809523;0.08695652173913043;0.2;0.18181818181818182;0.18181818181818182;0.0;0.10526315789473684;0.09090909090909091;0.08333333333333333;0.1;0.0;0.21052631578947367;0.07692307692307693;0.18181818181818182;0.1;0.0;0.0;0.09090909090909091;0.1;0.09090909090909091;0.2;0.10526315789473684;0.09090909090909091;0.1111111111111111;0.08;0.1;0.07692307692307693;0.08695652173913043;0.19047619047619047
GO:0051607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.46153846153846156;0.0;0.6666666666666666;0.0;0.42857142857142855;0.1;0.0;0.0
GO:0016055;0.09523809523809523;0.0;0.11764705882352941;0.1;0.3076923076923077;0.125;0.0;0.23529411764705882;0.125;0.42105263157894735;0.09523809523809523;0.0;1.0;0.10526315789473684;0.11764705882352941;0.25;0.11764705882352941;0.0;0.11764705882352941;0.0;0.125;0.11764705882352941;0.13333333333333333;0.25;0.25;0.13333333333333333;0.23529411764705882;0.13333333333333333;0.0;0.0;0.125;0.09523809523809523;0.1111111111111111;0.125;0.1111111111111111;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.23529411764705882;0.1111111111111111;0.11764705882352941;0.125;0.1111111111111111;0.26666666666666666;0.23529411764705882;0.23529411764705882;0.0;0.14285714285714285;0.11764705882352941;0.10526315789473684;0.13333333333333333;0.0;0.2857142857142857;0.09523809523809523;0.23529411764705882;0.13333333333333333;0.0;0.0;0.11764705882352941;0.13333333333333333;0.11764705882352941;0.26666666666666666;0.14285714285714285;0.11764705882352941;0.0;0.1;0.0;0.09523809523809523;0.1111111111111111;0.25
GO:2001183;0.3333333333333333;0.0;0.4;0.782608695652174;0.0;0.10526315789473684;0.0;0.0;0.21052631578947367;0.36363636363636365;0.08333333333333333;0.0;0.10526315789473684;1.0;0.4;0.0;0.1;0.0;0.5;0.0;0.10526315789473684;0.1;0.4444444444444444;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.42105263157894735;0.3333333333333333;0.19047619047619047;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.7619047619047619;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.47058823529411764;0.5;0.8181818181818182;0.4444444444444444;0.0;0.0;0.08333333333333333;0.0;0.5555555555555556;0.0;0.0;0.5;0.4444444444444444;0.5;0.0;0.0;0.4;0.0;0.34782608695652173;0.0;0.08333333333333333;0.0;0.0
GO:0090263;0.36363636363636365;0.0;0.7777777777777778;0.38095238095238093;0.0;0.11764705882352941;0.0;0.0;0.23529411764705882;0.5;0.09090909090909091;0.0;0.11764705882352941;0.4;1.0;0.0;0.1111111111111111;0.0;0.4444444444444444;0.0;0.11764705882352941;0.1111111111111111;0.125;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.47058823529411764;0.6363636363636364;0.21052631578947367;0.0;0.0;0.0;0.5555555555555556;0.7777777777777778;0.0;0.0;0.5263157894736842;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.6666666666666666;0.4444444444444444;0.4;0.625;0.0;0.0;0.09090909090909091;0.0;0.5;0.0;0.0;0.4444444444444444;0.125;0.5555555555555556;0.0;0.0;0.4444444444444444;0.0;0.6666666666666666;0.0;0.09090909090909091;0.0;0.0
GO:0009247;0.19047619047619047;0.0;0.0;0.0;0.3076923076923077;0.25;0.0;0.8235294117647058;0.0;0.0;0.19047619047619047;0.0;0.25;0.0;0.0;1.0;0.23529411764705882;0.0;0.0;0.0;0.25;0.23529411764705882;0.26666666666666666;0.5;0.5;0.13333333333333333;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.2222222222222222;0.35294117647058826;0.0;0.0;0.47058823529411764;0.8235294117647058;0.0;0.5882352941176471;0.5;0.0;0.26666666666666666;0.5882352941176471;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.19047619047619047;0.8235294117647058;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.26666666666666666;0.2857142857142857;0.0;0.0;0.0;0.0;0.19047619047619047;0.3333333333333333;0.625
GO:0048008;0.09090909090909091;0.0;0.1111111111111111;0.09523809523809523;0.2857142857142857;0.11764705882352941;0.0;0.2222222222222222;0.11764705882352941;0.1;0.09090909090909091;0.0;0.11764705882352941;0.1;0.1111111111111111;0.23529411764705882;1.0;0.0;0.1111111111111111;0.0;0.11764705882352941;0.1111111111111111;0.125;0.23529411764705882;0.23529411764705882;0.125;0.2222222222222222;0.125;0.0;0.0;0.11764705882352941;0.09090909090909091;0.10526315789473684;0.11764705882352941;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.2222222222222222;0.10526315789473684;0.1111111111111111;0.11764705882352941;0.10526315789473684;0.25;0.2222222222222222;0.2222222222222222;0.0;0.13333333333333333;0.1111111111111111;0.1;0.125;0.0;0.26666666666666666;0.09090909090909091;0.2222222222222222;0.125;0.0;0.0;0.1111111111111111;0.125;0.1111111111111111;0.25;0.13333333333333333;0.1111111111111111;0.0;0.09523809523809523;0.0;0.09090909090909091;0.10526315789473684;0.23529411764705882
GO:0006897;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.5;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7692307692307693;0.0;0.0;0.0;0.0;0.7692307692307693;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045416;0.36363636363636365;0.0;0.4444444444444444;0.5714285714285714;0.0;0.11764705882352941;0.0;0.0;0.23529411764705882;0.7;0.09090909090909091;0.0;0.11764705882352941;0.5;0.4444444444444444;0.0;0.1111111111111111;0.0;1.0;0.0;0.11764705882352941;0.1111111111111111;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.47058823529411764;0.6363636363636364;0.21052631578947367;0.0;0.0;0.0;0.5555555555555556;0.4444444444444444;0.0;0.0;0.42105263157894735;0.0;0.0;0.631578947368421;0.0;0.0;0.0;0.0;0.6666666666666666;0.8888888888888888;0.6;0.625;0.0;0.0;0.09090909090909091;0.0;0.5;0.0;0.0;0.8888888888888888;0.5;0.8888888888888888;0.0;0.0;0.6666666666666666;0.0;0.6666666666666666;0.0;0.09090909090909091;0.0;0.0
GO:0006895;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2222222222222222;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.13333333333333333;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0038180;0.09523809523809523;0.0;0.11764705882352941;0.1;0.3076923076923077;0.125;0.0;0.23529411764705882;0.125;0.42105263157894735;0.09523809523809523;0.0;0.125;0.10526315789473684;0.11764705882352941;0.25;0.11764705882352941;0.0;0.11764705882352941;0.0;1.0;0.11764705882352941;0.13333333333333333;0.25;0.25;0.13333333333333333;0.23529411764705882;0.13333333333333333;0.0;0.0;0.125;0.09523809523809523;0.1111111111111111;0.125;0.1111111111111111;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.23529411764705882;0.23529411764705882;0.1111111111111111;0.11764705882352941;0.125;0.1111111111111111;0.26666666666666666;0.23529411764705882;0.23529411764705882;0.0;0.14285714285714285;0.11764705882352941;0.10526315789473684;0.13333333333333333;0.0;0.2857142857142857;0.09523809523809523;0.23529411764705882;0.13333333333333333;0.0;0.0;0.11764705882352941;0.13333333333333333;0.11764705882352941;0.26666666666666666;0.14285714285714285;0.11764705882352941;0.0;0.1;0.0;0.09523809523809523;0.1111111111111111;0.25
GO:0048011;0.09090909090909091;0.0;0.1111111111111111;0.09523809523809523;0.2857142857142857;0.11764705882352941;0.0;0.2222222222222222;0.11764705882352941;0.4;0.09090909090909091;0.0;0.11764705882352941;0.1;0.1111111111111111;0.23529411764705882;0.1111111111111111;0.0;0.1111111111111111;0.0;0.11764705882352941;1.0;0.125;0.23529411764705882;0.23529411764705882;0.125;0.2222222222222222;0.125;0.0;0.0;0.11764705882352941;0.09090909090909091;0.10526315789473684;0.11764705882352941;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.2222222222222222;0.10526315789473684;0.1111111111111111;0.11764705882352941;0.10526315789473684;0.25;0.2222222222222222;0.2222222222222222;0.0;0.13333333333333333;0.1111111111111111;0.1;0.125;0.0;0.26666666666666666;0.09090909090909091;0.2222222222222222;0.125;0.0;0.0;0.1111111111111111;0.125;0.1111111111111111;0.25;0.13333333333333333;0.1111111111111111;0.0;0.09523809523809523;0.0;0.09090909090909091;0.10526315789473684;0.23529411764705882
GO:0007218;0.1;0.0;0.125;0.42105263157894735;0.3333333333333333;0.13333333333333333;0.0;0.25;0.13333333333333333;0.4444444444444444;0.1;0.0;0.13333333333333333;0.4444444444444444;0.125;0.26666666666666666;0.125;0.0;0.5;0.0;0.13333333333333333;0.125;1.0;0.26666666666666666;0.26666666666666666;0.14285714285714285;0.25;0.14285714285714285;0.0;0.0;0.13333333333333333;0.1;0.11764705882352941;0.13333333333333333;0.11764705882352941;0.125;0.5;0.125;0.25;0.25;0.11764705882352941;0.125;0.13333333333333333;0.47058823529411764;0.2857142857142857;0.25;0.25;0.0;0.6153846153846154;0.125;0.1111111111111111;0.5714285714285714;0.0;0.3076923076923077;0.1;0.25;0.5714285714285714;0.0;0.0;0.125;0.14285714285714285;0.125;0.2857142857142857;0.15384615384615385;0.5;0.0;0.10526315789473684;0.0;0.1;0.11764705882352941;0.26666666666666666
GO:0046398;0.19047619047619047;0.0;0.0;0.0;0.3076923076923077;0.25;0.0;0.47058823529411764;0.0;0.0;0.19047619047619047;0.0;0.25;0.0;0.0;0.5;0.23529411764705882;0.0;0.0;0.0;0.25;0.23529411764705882;0.26666666666666666;1.0;0.875;0.13333333333333333;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.2222222222222222;0.47058823529411764;0.0;0.0;0.35294117647058826;0.35294117647058826;0.0;0.47058823529411764;0.375;0.0;0.26666666666666666;0.47058823529411764;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.19047619047619047;0.47058823529411764;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.26666666666666666;0.2857142857142857;0.0;0.0;0.0;0.0;0.19047619047619047;0.3333333333333333;0.5
GO:0019276;0.19047619047619047;0.0;0.0;0.0;0.3076923076923077;0.25;0.0;0.47058823529411764;0.0;0.0;0.19047619047619047;0.0;0.25;0.0;0.0;0.5;0.23529411764705882;0.0;0.0;0.0;0.25;0.23529411764705882;0.26666666666666666;0.875;1.0;0.13333333333333333;0.35294117647058826;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.2222222222222222;0.47058823529411764;0.0;0.0;0.35294117647058826;0.35294117647058826;0.0;0.47058823529411764;0.375;0.0;0.26666666666666666;0.47058823529411764;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.19047619047619047;0.47058823529411764;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.26666666666666666;0.2857142857142857;0.0;0.0;0.0;0.0;0.19047619047619047;0.3333333333333333;0.5
GO:0014902;0.1;0.16666666666666666;0.0;0.0;0.6666666666666666;0.13333333333333333;0.0;0.125;0.0;0.0;0.1;0.0;0.13333333333333333;0.0;0.0;0.13333333333333333;0.125;0.0;0.0;0.0;0.13333333333333333;0.125;0.14285714285714285;0.13333333333333333;0.13333333333333333;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.11764705882352941;0.125;0.0;0.0;0.125;0.125;0.0;0.125;0.13333333333333333;0.0;0.14285714285714285;0.125;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.1;0.125;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.15384615384615385;0.0;0.0;0.0;0.0;0.1;0.11764705882352941;0.13333333333333333
GO:0030210;0.18181818181818182;0.0;0.0;0.0;0.2857142857142857;0.23529411764705882;0.0;0.5555555555555556;0.0;0.0;0.18181818181818182;0.0;0.23529411764705882;0.0;0.0;0.5882352941176471;0.2222222222222222;0.0;0.0;0.0;0.23529411764705882;0.2222222222222222;0.25;0.5882352941176471;0.35294117647058826;0.125;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.21052631578947367;0.4444444444444444;0.0;0.0;0.5555555555555556;0.5555555555555556;0.0;0.7777777777777778;0.47058823529411764;0.0;0.25;0.5555555555555556;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.18181818181818182;0.4444444444444444;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.26666666666666666;0.0;0.0;0.0;0.0;0.18181818181818182;0.3157894736842105;0.7058823529411765
GO:0010469;0.2;0.0;0.75;0.42105263157894735;0.0;0.13333333333333333;0.0;0.0;0.4;0.4444444444444444;0.1;0.0;0.13333333333333333;0.4444444444444444;0.75;0.0;0.125;0.0;0.5;0.0;0.13333333333333333;0.125;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.26666666666666666;0.6;0.23529411764705882;0.0;0.0;0.0;0.5;0.75;0.0;0.0;0.47058823529411764;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.6153846153846154;0.25;0.2222222222222222;0.5714285714285714;0.0;0.0;0.1;0.0;0.5714285714285714;0.0;0.0;0.25;0.14285714285714285;0.25;0.0;0.0;0.5;0.0;0.631578947368421;0.0;0.1;0.0;0.0
GO:0098706;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.7272727272727273;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.42105263157894735;0.43478260869565216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0015677;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;1.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.47058823529411764;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030335;0.38095238095238093;0.0;0.47058823529411764;0.4;0.0;0.125;0.0;0.0;0.25;0.5263157894736842;0.09523809523809523;0.0;0.125;0.42105263157894735;0.47058823529411764;0.0;0.11764705882352941;0.0;0.47058823529411764;0.0;0.125;0.11764705882352941;0.13333333333333333;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;1.0;0.38095238095238093;0.2222222222222222;0.0;0.0;0.0;0.5882352941176471;0.47058823529411764;0.0;0.0;0.4444444444444444;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.7142857142857143;0.47058823529411764;0.42105263157894735;0.6666666666666666;0.0;0.0;0.09523809523809523;0.0;0.5333333333333333;0.0;0.0;0.47058823529411764;0.13333333333333333;0.5882352941176471;0.0;0.0;0.47058823529411764;0.0;0.4;0.0;0.09523809523809523;0.0;0.0
