;GO:0014068;GO:0014067;GO:0046854;GO:0002244;GO:0045766;GO:0008589;GO:2000119;GO:0001701;GO:0048642;GO:0010811;GO:0050679;GO:0032720;GO:0043518;GO:0055062;GO:0002092;GO:0035790;GO:1900025;GO:0045930;GO:0009725;GO:0030539;GO:0048015;GO:2000647;GO:0071363;GO:2000802;GO:0010544;GO:0018146;GO:2000249;GO:0034614;GO:0051897;GO:0033128;GO:1902174;GO:2000780;GO:0008285;GO:0038091;GO:0045944;GO:0045668;GO:0002576;GO:0000165;GO:2000778;GO:0048146;GO:0019221;GO:0001649;GO:2000773;GO:0008210;GO:0048701;GO:0007517;GO:0070570;GO:1990830;GO:2000146;GO:2000144;GO:0030199;GO:0035924;GO:0030510;GO:2000147;GO:0007050;GO:0018108;GO:0045606;GO:0023019;GO:0046777;GO:0006366;GO:0048557;GO:0003253;GO:0060326;GO:2000679;GO:0042340;GO:0055003;GO:0032760;GO:2000276;GO:0071456;GO:0035115;GO:0035116;GO:0030500;GO:0035359;GO:0007186;GO:0032000;GO:2000051;GO:0043552;GO:0090263;GO:0002053;GO:0043433;GO:0032914;GO:0072378;GO:0000271;GO:0010628;GO:0010863;GO:0050920;GO:0033327;GO:0030335;GO:0035067;GO:0071639;GO:0000122;GO:0071230;GO:2000739;GO:0030326;GO:0009968;GO:0060628;GO:0010955;GO:0010952;GO:0060070;GO:0006351;GO:0007204;GO:0090090;GO:0043066;GO:0070373;GO:0070374;GO:0045880;GO:0006508;GO:0035567
GO:0007517;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.18181818181818177;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.16666666666666663;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0070570;0.16129032258064513;0.16129032258064513;0.0;0.0;0.23076923076923073;0.2272727272727273;0.10344827586206895;0.0;0.2068965517241379;0.13043478260869568;0.16666666666666663;0.15384615384615385;0.19999999999999996;0.0714285714285714;0.1351351351351351;0.16000000000000003;0.23529411764705888;0.16666666666666663;0.0;0.0;0.17391304347826086;0.16666666666666663;0.0;0.25;0.17500000000000004;0.0;0.21739130434782605;0.0;0.16129032258064513;0.09259259259259256;0.1333333333333333;0.17500000000000004;0.18181818181818177;0.12903225806451613;0.07999999999999996;0.2592592592592593;0.0;0.09999999999999998;0.11111111111111116;0.16666666666666663;0.18181818181818177;0.0;0.3076923076923077;0.06451612903225812;0.0;0.0;1.0;0.0;0.14814814814814814;0.09090909090909094;0.0;0.0;0.125;0.14814814814814814;0.16000000000000003;0.0;0.2857142857142857;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.15384615384615385;0.07894736842105265;0.0;0.0;0.0;0.2857142857142857;0.1724137931034483;0.19047619047619047;0.09523809523809523;0.16129032258064513;0.08510638297872342;0.16129032258064513;0.16666666666666663;0.10526315789473684;0.15384615384615385;0.0;0.0;0.12;0.06666666666666665;0.19047619047619047;0.0;0.13793103448275867;0.09999999999999998;0.15384615384615385;0.07843137254901966;0.0;0.30000000000000004;0.0;0.18518518518518523;0.16666666666666663;0.09756097560975607;0.09302325581395354;0.16666666666666663;0.0;0.05405405405405406;0.16129032258064513;0.15384615384615385;0.0892857142857143;0.0892857142857143;0.1724137931034483;0.0;0.16666666666666663
GO:1990830;0.0;0.0;0.07407407407407407;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.33333333333333337;0.0;0.11764705882352944;0.0;0.6666666666666667;0.0;0.0;0.05714285714285716;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.10526315789473684;0.05882352941176472;0.0;0.0;0.125;0.1428571428571429;0.0;0.08695652173913049;0.0;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.6153846153846154;0.0;0.0;0.10526315789473684;0.06666666666666665;0.0;0.1333333333333333;0.0714285714285714;0.052631578947368474;0.0;0.11111111111111116;0.11764705882352944;0.0;0.05714285714285716;0.07999999999999996;0.0;0.0;0.3157894736842105;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.05405405405405406;0.06896551724137934;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116
GO:2000146;0.16000000000000003;0.26086956521739135;0.0;0.0;0.13636363636363635;0.25;0.25;0.0;0.16666666666666663;0.1875;0.23529411764705888;0.21052631578947367;0.2068965517241379;0.09523809523809523;0.16666666666666663;0.2222222222222222;0.2068965517241379;0.4;0.0;0.0;0.25;0.4;0.0;0.13793103448275867;0.17647058823529416;0.0;0.23529411764705888;0.0;0.16000000000000003;0.13043478260869568;0.17391304347826086;0.17647058823529416;0.46153846153846156;0.16666666666666663;0.09302325581395354;0.2857142857142857;0.0;0.12121212121212122;0.13157894736842102;0.23529411764705888;0.2666666666666667;0.0;0.2857142857142857;0.08333333333333337;0.0;0.0;0.14814814814814814;0.0;1.0;0.08163265306122447;0.0;0.0;0.11764705882352944;0.5;0.375;0.0;0.16000000000000003;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.15000000000000002;0.1724137931034483;0.0;0.0;0.0;0.17647058823529416;0.2857142857142857;0.2857142857142857;0.11428571428571432;0.26086956521739135;0.09999999999999998;0.16000000000000003;0.23529411764705888;0.16666666666666663;0.15000000000000002;0.0;0.0;0.16666666666666663;0.08695652173913049;0.2857142857142857;0.0;0.4444444444444444;0.1428571428571429;0.15000000000000002;0.1428571428571429;0.0;0.2666666666666667;0.0;0.3157894736842105;0.3125;0.1875;0.11111111111111116;0.23529411764705888;0.0;0.06666666666666665;0.26086956521739135;0.3529411764705882;0.125;0.07999999999999996;0.17391304347826086;0.0;0.23529411764705888
GO:2000144;0.11538461538461542;0.07407407407407407;0.0;0.0;0.07999999999999996;0.0888888888888889;0.05882352941176472;0.0;0.05555555555555558;0.09090909090909094;0.13636363636363635;0.061224489795918324;0.06666666666666665;0.040000000000000036;0.28;0.08510638297872342;0.0847457627118644;0.08695652173913049;0.0;0.0;0.0888888888888889;0.08695652173913049;0.0;0.1071428571428571;0.06153846153846154;0.0;0.11111111111111116;0.0;0.11538461538461542;0.14084507042253525;0.12;0.1694915254237288;0.09090909090909094;0.11764705882352944;0.8095238095238095;0.07692307692307687;0.0;0.06451612903225812;0.09090909090909094;0.13636363636363635;0.09090909090909094;0.0;0.07692307692307687;0.037735849056603765;0.0;0.0;0.09090909090909094;0.0;0.08163265306122447;1.0;0.0;0.0;0.39583333333333337;0.12765957446808507;0.08510638297872342;0.0;0.11538461538461542;0.09302325581395354;0.0;0.0;0.0;0.0;0.0;0.04166666666666663;0.0;0.0;0.08333333333333337;0.050000000000000044;0.0;0.0;0.0;0.06521739130434778;0.07692307692307687;0.09302325581395354;0.19298245614035092;0.07407407407407407;0.17741935483870963;0.11538461538461542;0.13636363636363635;0.4222222222222223;0.08333333333333337;0.0;0.0;0.2195121951219512;0.038461538461538436;0.06818181818181823;0.0;0.12244897959183676;0.14925373134328357;0.08333333333333337;0.3275862068965517;0.0;0.09090909090909094;0.0;0.07999999999999996;0.08695652173913049;0.17543859649122806;0.2777777777777778;0.08695652173913049;0.0;0.03389830508474578;0.07407407407407407;0.08333333333333337;0.1216216216216216;0.22058823529411764;0.12;0.0;0.08695652173913049
GO:0030199;0.0;0.0;0.08333333333333337;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.1333333333333333;0.0;0.0;0.0625;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.125;0.06451612903225812;0.0;0.0;0.15384615384615385;0.18181818181818177;0.0;0.09999999999999998;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;1.0;0.125;0.0;0.0;0.125;0.07407407407407407;0.0;0.16666666666666663;0.07999999999999996;0.05714285714285716;0.0;0.1333333333333333;0.1428571428571429;0.0;0.0625;0.26315789473684215;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.05882352941176472;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333
GO:0035924;0.0;0.0;0.07692307692307687;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.36363636363636365;0.0;0.125;0.0;0.9;0.0;0.0;0.05882352941176472;0.0;0.3529411764705882;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.11111111111111116;0.06060606060606055;0.0;0.0;0.1333333333333333;0.15384615384615385;0.0;0.09090909090909094;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.125;1.0;0.0;0.0;0.11111111111111116;0.06896551724137934;0.0;0.1428571428571429;0.07407407407407407;0.05405405405405406;0.0;0.11764705882352944;0.125;0.0;0.05882352941176472;0.08333333333333337;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.05555555555555558;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944
GO:0030510;0.22857142857142854;0.22857142857142854;0.0;0.0;0.08333333333333337;0.3076923076923077;0.08333333333333337;0.0;0.07692307692307687;0.09999999999999998;0.12903225806451613;0.08823529411764708;0.19512195121951215;0.05714285714285716;0.16666666666666663;0.125;0.0888888888888889;0.12903225806451613;0.0;0.0;0.1333333333333333;0.12903225806451613;0.0;0.09302325581395354;0.10204081632653061;0.0;0.12903225806451613;0.0;0.22857142857142854;0.1578947368421053;0.10810810810810811;0.2558139534883721;0.13793103448275867;0.10526315789473684;0.4878048780487805;0.10810810810810811;0.0;0.08510638297872342;0.07547169811320753;0.12903225806451613;0.13793103448275867;0.0;0.13888888888888884;0.052631578947368474;0.0;0.0;0.125;0.0;0.11764705882352944;0.39583333333333337;0.0;0.0;1.0;0.11764705882352944;0.125;0.0;0.10256410256410253;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.08823529411764708;0.06666666666666665;0.0;0.0;0.0;0.09677419354838712;0.24242424242424243;0.1428571428571429;0.15217391304347827;0.22857142857142854;0.13725490196078427;0.22857142857142854;0.12903225806451613;0.6333333333333333;0.08823529411764708;0.0;0.0;0.2068965517241379;0.05405405405405406;0.1428571428571429;0.0;0.11111111111111116;0.16981132075471694;0.08823529411764708;0.47619047619047616;0.0;0.13793103448275867;0.0;0.25806451612903225;0.12903225806451613;0.23809523809523814;0.19999999999999996;0.12903225806451613;0.0;0.045454545454545414;0.22857142857142854;0.12121212121212122;0.23636363636363633;0.23636363636363633;0.24242424242424243;0.0;0.12903225806451613
GO:2000147;0.26086956521739135;0.16000000000000003;0.0;0.0;0.19047619047619047;0.25;0.19047619047619047;0.0;0.12;0.2666666666666667;0.4;0.15000000000000002;0.12903225806451613;0.09523809523809523;0.25;0.2222222222222222;0.12903225806451613;0.23529411764705888;0.0;0.0;0.25;0.23529411764705888;0.0;0.2222222222222222;0.11111111111111116;0.0;0.23529411764705888;0.0;0.26086956521739135;0.08333333333333337;0.2857142857142857;0.11111111111111116;0.2666666666666667;0.2727272727272727;0.14634146341463417;0.17391304347826086;0.0;0.12121212121212122;0.19444444444444442;0.4;0.2666666666666667;0.0;0.17391304347826086;0.08333333333333337;0.0;0.0;0.14814814814814814;0.0;0.5;0.12765957446808507;0.0;0.0;0.11764705882352944;1.0;0.2222222222222222;0.0;0.26086956521739135;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.21052631578947367;0.1333333333333333;0.0;0.0;0.0;0.17647058823529416;0.17391304347826086;0.2857142857142857;0.18181818181818177;0.16000000000000003;0.1578947368421053;0.26086956521739135;0.4;0.12903225806451613;0.21052631578947367;0.0;0.0;0.23529411764705888;0.08695652173913049;0.2857142857142857;0.0;0.8571428571428572;0.09090909090909094;0.21052631578947367;0.09090909090909094;0.0;0.2666666666666667;0.0;0.19047619047619047;0.3125;0.11764705882352944;0.17647058823529416;0.23529411764705888;0.0;0.06666666666666665;0.16000000000000003;0.21052631578947367;0.07999999999999996;0.125;0.2857142857142857;0.0;0.23529411764705888
GO:0007050;0.17391304347826086;0.2857142857142857;0.07692307692307687;0.15384615384615385;0.15000000000000002;0.2857142857142857;0.21052631578947367;0.0;0.18181818181818177;0.2142857142857143;0.2666666666666667;0.23529411764705888;0.2222222222222222;0.10526315789473684;0.13793103448275867;0.33333333333333337;0.2222222222222222;0.7272727272727273;0.0;0.0;0.3846153846153846;0.46153846153846156;0.11764705882352944;0.14814814814814814;0.1875;0.05882352941176472;0.2666666666666667;0.09523809523809523;0.17391304347826086;0.13636363636363635;0.19047619047619047;0.1875;0.5454545454545454;0.23809523809523814;0.09756097560975607;0.3157894736842105;0.11111111111111116;0.16666666666666663;0.10810810810810811;0.2666666666666667;0.41666666666666663;0.15384615384615385;0.3157894736842105;0.1428571428571429;0.0;0.0;0.16000000000000003;0.10526315789473684;0.375;0.08510638297872342;0.125;0.11111111111111116;0.125;0.2222222222222222;1.0;0.06896551724137934;0.17391304347826086;0.4545454545454546;0.07407407407407407;0.05405405405405406;0.0;0.11764705882352944;0.125;0.11764705882352944;0.05882352941176472;0.08333333333333337;0.16666666666666663;0.1428571428571429;0.09090909090909094;0.0;0.0;0.19999999999999996;0.3157894736842105;0.4545454545454546;0.12121212121212122;0.2857142857142857;0.10526315789473684;0.17391304347826086;0.2666666666666667;0.1785714285714286;0.16666666666666663;0.0;0.0;0.1875;0.09523809523809523;0.23076923076923073;0.1333333333333333;0.19999999999999996;0.15000000000000002;0.16666666666666663;0.15000000000000002;0.07407407407407407;0.3076923076923077;0.0;0.3529411764705882;0.2666666666666667;0.19999999999999996;0.11764705882352944;0.3571428571428571;0.05555555555555558;0.11111111111111116;0.2857142857142857;0.4;0.13043478260869568;0.08333333333333337;0.19047619047619047;0.0;0.3571428571428571
GO:0018108;0.0;0.0;0.30000000000000004;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06896551724137934;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0714285714285714;0.0;0.0;0.20512820512820518;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.0;0.06896551724137934;0.7037037037037037;0.0;0.0;0.07692307692307687;0.08333333333333337;0.0;0.2068965517241379;0.0;0.0;0.0;0.06666666666666665;0.0;0.0;0.07407407407407407;0.06896551724137934;0.0;0.0;0.06896551724137934;1.0;0.0;0.07999999999999996;0.9047619047619048;0.2195121951219512;0.0;0.0714285714285714;0.07407407407407407;0.0;0.20512820512820518;0.05714285714285716;0.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34782608695652173;0.18518518518518523;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.052631578947368474;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.22499999999999998;0.05128205128205132;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0714285714285714
GO:0045606;0.2142857142857143;0.1333333333333333;0.0;0.0;0.36363636363636365;0.19047619047619047;0.11111111111111116;0.0;0.2222222222222222;0.19999999999999996;0.30000000000000004;0.16666666666666663;0.11111111111111116;0.07692307692307687;0.17647058823529416;0.17391304347826086;0.17647058823529416;0.18181818181818177;0.0;0.0;0.19047619047619047;0.18181818181818177;0.0;0.46153846153846156;0.125;0.0;0.18181818181818177;0.0;0.2142857142857143;0.07547169811320753;0.23076923076923073;0.09756097560975607;0.19999999999999996;0.2222222222222222;0.13043478260869568;0.28;0.0;0.10526315789473684;0.1707317073170732;0.30000000000000004;0.19999999999999996;0.0;0.18518518518518523;0.06896551724137934;0.0;0.0;0.2857142857142857;0.0;0.16000000000000003;0.11538461538461542;0.0;0.0;0.10256410256410253;0.26086956521739135;0.17391304347826086;0.0;1.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.21739130434782605;0.08333333333333337;0.0;0.0;0.0;0.3157894736842105;0.1428571428571429;0.21052631578947367;0.1578947368421053;0.1333333333333333;0.13953488372093026;0.2142857142857143;0.30000000000000004;0.11111111111111116;0.21739130434782605;0.0;0.0;0.18181818181818177;0.0714285714285714;0.15000000000000002;0.0;0.24;0.08163265306122447;0.21739130434782605;0.08163265306122447;0.0;0.33333333333333337;0.0;0.15384615384615385;0.18181818181818177;0.10256410256410253;0.15384615384615385;0.18181818181818177;0.0;0.05714285714285716;0.1333333333333333;0.16666666666666663;0.07272727272727275;0.1132075471698113;0.23076923076923073;0.0;0.18181818181818177
GO:0023019;0.21052631578947367;0.21052631578947367;0.09090909090909094;0.2222222222222222;0.1875;0.4;0.1875;0.0;0.1578947368421053;0.30000000000000004;0.36363636363636365;0.2142857142857143;0.16000000000000003;0.1333333333333333;0.16000000000000003;0.6;0.16000000000000003;0.36363636363636365;0.0;0.0;0.75;0.36363636363636365;0.15384615384615385;0.17391304347826086;0.1333333333333333;0.06666666666666665;0.36363636363636365;0.11764705882352944;0.21052631578947367;0.09523809523809523;0.23529411764705888;0.1333333333333333;0.4444444444444444;0.375;0.10810810810810811;0.23529411764705888;0.1428571428571429;0.24;0.12121212121212122;0.36363636363636365;0.8571428571428572;0.2222222222222222;0.23529411764705888;0.17647058823529416;0.0;0.0;0.19047619047619047;0.1333333333333333;0.2857142857142857;0.09302325581395354;0.16666666666666663;0.1428571428571429;0.1428571428571429;0.2857142857142857;0.4545454545454546;0.07999999999999996;0.21052631578947367;1.0;0.08695652173913049;0.06060606060606055;0.0;0.15384615384615385;0.16666666666666663;0.15384615384615385;0.06666666666666665;0.09999999999999998;0.2142857142857143;0.12;0.11111111111111116;0.0;0.0;0.2727272727272727;0.23529411764705888;1.0;0.13793103448275867;0.21052631578947367;0.11764705882352944;0.21052631578947367;0.36363636363636365;0.16000000000000003;0.2142857142857143;0.0;0.0;0.25;0.11764705882352944;0.33333333333333337;0.18181818181818177;0.25;0.10526315789473684;0.2142857142857143;0.10526315789473684;0.08695652173913049;0.4444444444444444;0.0;0.2666666666666667;0.36363636363636365;0.1428571428571429;0.1333333333333333;0.6666666666666667;0.0625;0.13043478260869568;0.21052631578947367;0.3076923076923077;0.09090909090909094;0.09090909090909094;0.23529411764705888;0.0;0.6666666666666667
GO:0046777;0.0;0.0;0.3214285714285714;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.07692307692307687;0.0;0.0;0.21621621621621623;0.0;0.06666666666666665;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.07407407407407407;0.76;0.0;0.0;0.08333333333333337;0.09090909090909094;0.0;0.2222222222222222;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.07999999999999996;0.07407407407407407;0.0;0.0;0.07407407407407407;0.9047619047619048;0.0;0.08695652173913049;1.0;0.23076923076923073;0.0;0.07692307692307687;0.07999999999999996;0.0;0.21621621621621623;0.06060606060606055;0.0;0.0;0.06451612903225812;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.19999999999999996;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.05555555555555558;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.23684210526315785;0.05405405405405406;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.07692307692307687
GO:0006366;0.0;0.0;0.14634146341463417;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05405405405405406;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.05555555555555558;0.0;0.0;0.25;0.0;0.050000000000000044;0.0;0.0;0.0;0.0;0.0;0.046511627906976716;0.0;0.0;0.05405405405405406;0.19999999999999996;0.0;0.0;0.05882352941176472;0.0625;0.0;0.19444444444444442;0.0;0.0;0.0;0.052631578947368474;0.0;0.0;0.05714285714285716;0.05405405405405406;0.0;0.0;0.05405405405405406;0.2195121951219512;0.0;0.06060606060606055;0.23076923076923073;1.0;0.0;0.05555555555555558;0.05714285714285716;0.0;0.14583333333333337;0.046511627906976716;0.0;0.0;0.04878048780487809;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.25;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.04347826086956519;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555558;0.9655172413793104;0.04255319148936165;0.0;0.0;0.0;0.0;0.0;0.19354838709677424;0.05555555555555558
GO:0048557;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.75;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.36363636363636365;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0003253;0.0;0.0;0.07999999999999996;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.125;0.0;0.0;0.06060606060606055;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.11764705882352944;0.0625;0.0;0.0;0.1428571428571429;0.16666666666666663;0.0;0.09523809523809523;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.1333333333333333;0.11764705882352944;0.0;0.0;0.11764705882352944;0.0714285714285714;0.0;0.15384615384615385;0.07692307692307687;0.05555555555555558;0.0;1.0;0.5454545454545454;0.0;0.06060606060606055;0.08695652173913049;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.05714285714285716;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.125
GO:0060326;0.0;0.0;0.08333333333333337;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.1333333333333333;0.0;0.0;0.0625;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.125;0.06451612903225812;0.0;0.0;0.15384615384615385;0.18181818181818177;0.0;0.09999999999999998;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.1428571428571429;0.125;0.0;0.0;0.125;0.07407407407407407;0.0;0.16666666666666663;0.07999999999999996;0.05714285714285716;0.0;0.5454545454545454;1.0;0.0;0.0625;0.09090909090909094;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.05882352941176472;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333
GO:2000679;0.08333333333333337;0.08333333333333337;0.0;0.0;0.09999999999999998;0.1333333333333333;0.09999999999999998;0.0;0.08695652173913049;0.1428571428571429;0.125;0.11111111111111116;0.06666666666666665;0.11111111111111116;0.06666666666666665;0.11764705882352944;0.06666666666666665;0.125;0.0;0.0;0.1333333333333333;0.125;0.0;0.0714285714285714;0.05714285714285716;0.0;0.125;0.0;0.08333333333333337;0.04255319148936165;0.09090909090909094;0.05714285714285716;0.1428571428571429;0.08695652173913049;0.04761904761904767;0.09090909090909094;0.0;0.0625;0.052631578947368474;0.125;0.1428571428571429;0.0;0.09090909090909094;0.09523809523809523;0.0;0.0;0.07692307692307687;0.0;0.10526315789473684;0.04166666666666663;0.0;0.0;0.06060606060606055;0.10526315789473684;0.11764705882352944;0.0;0.08333333333333337;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.11111111111111116;0.1071428571428571;0.0;0.0;0.0;0.1333333333333333;0.09090909090909094;0.15384615384615385;0.05882352941176472;0.08333333333333337;0.10810810810810811;0.08333333333333337;0.125;0.10344827586206895;0.11111111111111116;0.0;0.0;0.125;0.2222222222222222;0.15384615384615385;0.0;0.09523809523809523;0.046511627906976716;0.11111111111111116;0.046511627906976716;0.0;0.1428571428571429;0.0;0.09999999999999998;0.125;0.06060606060606055;0.12121212121212122;0.125;0.0;0.07407407407407407;0.08333333333333337;0.11111111111111116;0.04081632653061229;0.04081632653061229;0.09090909090909094;0.0;0.125
