;GO:0014068;GO:0014067;GO:0046854;GO:0002244;GO:0045766;GO:0008589;GO:2000119;GO:0001701;GO:0048642;GO:0010811;GO:0050679;GO:0032720;GO:0043518;GO:0055062;GO:0002092;GO:0035790;GO:1900025;GO:0045930;GO:0009725;GO:0030539;GO:0048015;GO:2000647;GO:0071363;GO:2000802;GO:0010544;GO:0018146;GO:2000249;GO:0034614;GO:0051897;GO:0033128;GO:1902174;GO:2000780;GO:0008285;GO:0038091;GO:0045944;GO:0045668;GO:0002576;GO:0000165;GO:2000778;GO:0048146;GO:0019221;GO:0001649;GO:2000773;GO:0008210;GO:0048701;GO:0007517;GO:0070570;GO:1990830;GO:2000146;GO:2000144;GO:0030199;GO:0035924;GO:0030510;GO:2000147;GO:0007050;GO:0018108;GO:0045606;GO:0023019;GO:0046777;GO:0006366;GO:0048557;GO:0003253;GO:0060326;GO:2000679;GO:0042340;GO:0055003;GO:0032760;GO:2000276;GO:0071456;GO:0035115;GO:0035116;GO:0030500;GO:0035359;GO:0007186;GO:0032000;GO:2000051;GO:0043552;GO:0090263;GO:0002053;GO:0043433;GO:0032914;GO:0072378;GO:0000271;GO:0010628;GO:0010863;GO:0050920;GO:0033327;GO:0030335;GO:0035067;GO:0071639;GO:0000122;GO:0071230;GO:2000739;GO:0030326;GO:0009968;GO:0060628;GO:0010955;GO:0010952;GO:0060070;GO:0006351;GO:0007204;GO:0090090;GO:0043066;GO:0070373;GO:0070374;GO:0045880;GO:0006508;GO:0035567
GO:0050679;0.4;0.2727272727272727;0.0;0.0;0.3333333333333333;0.3333333333333333;0.18181818181818182;0.0;0.18181818181818182;0.375;1.0;0.18181818181818182;0.3333333333333333;0.07692307692307693;0.5;0.0;0.3;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.4;0.3333333333333333;0.0;0.3333333333333333;0.0;0.4;0.23076923076923078;0.36363636363636365;0.3;0.5714285714285714;0.7142857142857143;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;0.4;0.7142857142857143;0.3333333333333333;0.0;0.3333333333333333;0.09090909090909091;0.0;0.0;0.375;0.0;0.3333333333333333;0.4444444444444444;0.0;0.0;0.375;0.5;0.3333333333333333;0.0;0.4444444444444444;0.375;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.3;0.2;0.0;0.0;0.0;0.2222222222222222;0.3;0.375;0.4444444444444444;0.2727272727272727;0.36363636363636365;0.4;0.7142857142857143;0.25;0.3;0.0;0.0;0.3333333333333333;0.07692307692307693;0.25;0.0;0.4444444444444444;0.23076923076923078;0.3;0.25;0.0;0.3333333333333333;0.0;0.3333333333333333;0.375;0.2727272727272727;0.4;0.0;0.0;0.0625;0.2727272727272727;0.3;0.25;0.36363636363636365;0.4444444444444444;0.0;0.0
GO:0032720;0.16666666666666666;0.2727272727272727;0.0;0.0;0.3;0.2;0.2727272727272727;0.0;0.4;0.2;0.18181818181818182;1.0;0.3;0.07142857142857142;0.18181818181818182;0.0;0.2727272727272727;0.3;0.0;0.0;0.0;0.3;0.0;0.2727272727272727;0.4;0.0;0.18181818181818182;0.0;0.16666666666666666;0.21428571428571427;0.14285714285714285;0.2727272727272727;0.3333333333333333;0.0;0.15384615384615385;0.4444444444444444;0.0;0.0;0.4;0.18181818181818182;0.0;0.0;0.3333333333333333;0.08333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.18181818181818182;0.0;0.0;0.2;0.2;0.3;0.0;0.2727272727272727;0.25;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.75;0.3;0.0;0.0;0.0;0.3333333333333333;0.3;0.0;0.16666666666666666;0.2727272727272727;0.16666666666666666;0.16666666666666666;0.18181818181818182;0.375;0.4;0.0;0.0;0.18181818181818182;0.07142857142857142;0.2222222222222222;0.0;0.18181818181818182;0.21428571428571427;0.4;0.25;0.0;0.18181818181818182;0.0;0.3333333333333333;0.2;0.25;0.08333333333333333;0.0;0.0;0.058823529411764705;0.2727272727272727;0.2727272727272727;0.25;0.15384615384615385;0.18181818181818182;0.0;0.0
GO:0043518;0.5;0.6666666666666666;0.0;0.0;0.2;0.375;0.3;0.0;0.3;0.2222222222222222;0.3333333333333333;0.3;1.0;0.07692307692307693;0.3333333333333333;0.0;0.4444444444444444;0.5;0.0;0.0;0.0;0.5;0.0;0.2727272727272727;0.5;0.0;0.3333333333333333;0.0;0.5;0.3333333333333333;0.25;0.625;0.5714285714285714;0.3333333333333333;0.25;0.5;0.0;0.3333333333333333;0.2727272727272727;0.3333333333333333;0.3333333333333333;0.0;0.5714285714285714;0.09090909090909091;0.0;0.0;0.5;0.0;0.5;0.3;0.0;0.0;0.375;0.3333333333333333;0.5;0.0;0.3;0.375;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.18181818181818182;0.3333333333333333;0.0;0.0;0.0;0.2222222222222222;0.5555555555555556;0.375;0.3;0.5;0.25;0.36363636363636365;0.3333333333333333;0.42857142857142855;0.18181818181818182;0.0;0.0;0.2;0.07692307692307693;0.375;0.0;0.3;0.3333333333333333;0.18181818181818182;0.36363636363636365;0.0;0.3333333333333333;0.0;0.625;0.375;0.4;0.2727272727272727;0.0;0.0;0.0625;0.5;0.4444444444444444;0.6;0.45454545454545453;0.4;0.0;0.0
GO:0055062;0.07142857142857142;0.07142857142857142;0.0;0.0;0.07692307692307693;0.08333333333333333;0.07142857142857142;0.0;0.07142857142857142;0.08333333333333333;0.07692307692307693;0.07142857142857142;0.07692307692307693;1.0;0.07692307692307693;0.0;0.07692307692307693;0.07692307692307693;0.0;0.0;0.0;0.07692307692307693;0.0;0.07142857142857142;0.15384615384615385;0.0;0.07692307692307693;0.0;0.07142857142857142;0.058823529411764705;0.0625;0.07142857142857142;0.08333333333333333;0.0;0.06666666666666667;0.07692307692307693;0.0;0.0;0.07142857142857142;0.07692307692307693;0.0;0.0;0.08333333333333333;0.16666666666666666;0.0;0.0;0.0;0.0;0.08333333333333333;0.07692307692307693;0.0;0.0;0.08333333333333333;0.08333333333333333;0.0;0.0;0.07692307692307693;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.07142857142857142;0.08333333333333333;0.0;0.0;0.0;0.08333333333333333;0.07692307692307693;0.0;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.07142857142857142;0.07692307692307693;0.09090909090909091;0.07142857142857142;0.0;0.0;0.07692307692307693;0.06666666666666667;0.09090909090909091;0.0;0.07692307692307693;0.0625;0.07142857142857142;0.06666666666666667;0.0;0.07692307692307693;0.0;0.08333333333333333;0.08333333333333333;0.06666666666666667;0.07692307692307693;0.0;0.0;0.46153846153846156;0.07142857142857142;0.07142857142857142;0.06666666666666667;0.06666666666666667;0.07692307692307693;0.0;0.0
GO:0002092;0.4;0.2727272727272727;0.0;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.18181818181818182;0.375;0.5;0.18181818181818182;0.3333333333333333;0.07692307692307693;1.0;0.0;0.3;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333;0.0;0.4;0.3333333333333333;0.0;0.3333333333333333;0.0;0.4;0.3333333333333333;0.36363636363636365;0.4;0.375;0.5;0.5555555555555556;0.3333333333333333;0.0;0.3333333333333333;0.4;0.5;0.3333333333333333;0.0;0.3333333333333333;0.09090909090909091;0.0;0.0;0.375;0.0;0.3333333333333333;0.5555555555555556;0.0;0.0;0.375;0.5;0.3333333333333333;0.0;0.4444444444444444;0.375;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.3;0.36363636363636365;0.0;0.0;0.0;0.2222222222222222;0.3;0.375;0.625;0.2727272727272727;0.4444444444444444;0.4;0.5;0.4;0.3;0.0;0.0;0.7142857142857143;0.07692307692307693;0.25;0.0;0.4444444444444444;0.36363636363636365;0.3;0.4;0.0;0.3333333333333333;0.0;0.3333333333333333;0.4444444444444444;0.4;0.5555555555555556;0.0;0.0;0.0625;0.2727272727272727;0.3;0.3333333333333333;0.45454545454545453;0.4444444444444444;0.0;0.0
GO:0035790;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.2;0.14285714285714285;0.0;0.0;0.0;0.125;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1900025;0.25;0.36363636363636365;0.0;0.0;0.4;0.3;0.2727272727272727;0.0;0.36363636363636365;0.5714285714285714;0.3;0.2727272727272727;0.4444444444444444;0.07692307692307693;0.3;0.0;1.0;0.4444444444444444;0.0;0.0;0.0;0.4444444444444444;0.0;0.3333333333333333;0.4444444444444444;0.0;0.3;0.0;0.25;0.4166666666666667;0.23076923076923078;0.4;0.5;0.0;0.23076923076923078;0.5555555555555556;0.0;0.0;0.25;0.3;0.0;0.0;0.4444444444444444;0.09090909090909091;0.0;0.0;0.3333333333333333;0.0;0.4444444444444444;0.4;0.0;0.0;0.3333333333333333;0.3;0.4444444444444444;0.0;0.36363636363636365;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.18181818181818182;0.3;0.0;0.0;0.0;0.2222222222222222;0.4;0.3333333333333333;0.2727272727272727;0.36363636363636365;0.18181818181818182;0.25;0.3;0.375;0.18181818181818182;0.0;0.0;0.2;0.07692307692307693;0.25;0.0;0.2727272727272727;0.4166666666666667;0.18181818181818182;0.3333333333333333;0.0;0.4;0.0;0.4444444444444444;0.3333333333333333;0.36363636363636365;0.25;0.0;0.0;0.0625;0.36363636363636365;0.4;0.3333333333333333;0.23076923076923078;0.2727272727272727;0.0;0.0
GO:0045930;0.2727272727272727;0.4;0.0;0.0;0.2;0.3333333333333333;0.3;0.0;0.3;0.2222222222222222;0.3333333333333333;0.3;0.5;0.07692307692307693;0.3333333333333333;0.0;0.4444444444444444;1.0;0.0;0.0;0.0;0.5;0.0;0.2727272727272727;0.5;0.0;0.3333333333333333;0.0;0.2727272727272727;0.3333333333333333;0.25;0.4444444444444444;0.5714285714285714;0.3333333333333333;0.25;0.5;0.0;0.3333333333333333;0.2727272727272727;0.3333333333333333;0.3333333333333333;0.0;0.5;0.09090909090909091;0.0;0.0;0.375;0.0;0.5;0.3;0.0;0.0;0.375;0.3333333333333333;0.7142857142857143;0.0;0.3;0.375;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.18181818181818182;0.3333333333333333;0.0;0.0;0.0;0.2222222222222222;0.4444444444444444;0.375;0.3;0.4;0.25;0.2727272727272727;0.3333333333333333;0.42857142857142855;0.18181818181818182;0.0;0.0;0.2;0.07692307692307693;0.25;0.0;0.3;0.3333333333333333;0.18181818181818182;0.36363636363636365;0.0;0.3333333333333333;0.0;0.5;0.375;0.4;0.2727272727272727;0.0;0.0;0.0625;0.4;0.4444444444444444;0.36363636363636365;0.25;0.3;0.0;0.0
GO:0009725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048015;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.2;0.14285714285714285;0.0;0.0;0.0;0.125;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
