;GO:0033260;GO:0007093;GO:0007131;GO:0008584;GO:0007096;GO:0006283;GO:0008064;GO:0015031;GO:0007019;GO:0007409;GO:0000060;GO:0032201;GO:0071897;GO:0071930;GO:0035556;GO:0051402;GO:0031115;GO:0065003;GO:0006296;GO:0051260;GO:0008631;GO:0006297;GO:0006298;GO:0000226;GO:0042148;GO:0006335;GO:0048012;GO:0051497;GO:0001556;GO:0006606;GO:0070317;GO:0035024;GO:0006260;GO:0008285;GO:0006261;GO:0048812;GO:0042276;GO:0051272;GO:1904117;GO:0006303;GO:0001890;GO:0045944;GO:0070192;GO:0006268;GO:0006269;GO:0048661;GO:0048146;GO:0000281;GO:0060707;GO:1990426;GO:0031297;GO:0070987;GO:0016579;GO:1902065;GO:0006270;GO:0007088;GO:0000209;GO:0006272;GO:0006398;GO:0000724;GO:0007089;GO:0000722;GO:0045835;GO:0010923;GO:0031848;GO:0071548;GO:0072757;GO:0007051;GO:0018108;GO:0030071;GO:1902990;GO:0007052;GO:0036297;GO:0046777;GO:0007057;GO:0006369;GO:0043547;GO:0070365;GO:0033574;GO:0045739;GO:0090305;GO:1904385;GO:0045737;GO:0000707;GO:0046785;GO:1904667;GO:0008156;GO:0006406;GO:0030855;GO:1902916;GO:0006405;GO:0060718;GO:0032355;GO:0031146;GO:0032877;GO:0016567;GO:0032077;GO:0045740;GO:0048699;GO:0006468;GO:0009615;GO:0043687;GO:0061436;GO:0000079;GO:0000122;GO:0051984;GO:0097421;GO:0006977;GO:0000086;GO:0000083;GO:0000082;GO:0034644;GO:0071479;GO:0032466;GO:0010833;GO:0070301;GO:0032467;GO:0033314;GO:0051106;GO:0042769;GO:1905098;GO:0006351;GO:0046604;GO:0034080;GO:0006511;GO:0071460;GO:0043065;GO:0070495;GO:0033148;GO:0010569
GO:0048661;0.0;0.21052631578947367;0.0;0.0;0.2222222222222222;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.09090909090909094;0.36363636363636365;0.0;0.13793103448275867;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.14814814814814814;0.0;0.0;0.25;0.15384615384615385;0.0;0.4545454545454546;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.1578947368421053;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.26086956521739135;0.05714285714285716;0.15384615384615385;0.1428571428571429;0.05128205128205132;0.0;0.0;0.0;0.0;0.16000000000000003;0.05405405405405406;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.2068965517241379;0.0;0.0;0.12244897959183676;0.0;0.0;0.10256410256410253;0.12121212121212122;0.0;0.0;0.2068965517241379;0.0;0.0;0.0;0.0;0.1578947368421053;0.0;0.19354838709677424;0.19999999999999996;0.0;0.0;0.0;0.0;0.11111111111111116;0.13793103448275867;0.09756097560975607;0.6;0.0;0.12;0.0;0.14814814814814814;0.0;0.0;0.0;0.2222222222222222;0.06060606060606055;0.0;0.375;0.11764705882352944;0.26086956521739135;0.0;0.15000000000000002;0.0;0.19999999999999996;0.0;0.0;0.0;0.4285714285714286;0.18181818181818177;0.30000000000000004;0.17391304347826086
GO:0048146;0.0;0.21052631578947367;0.0;0.0;0.2222222222222222;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.09090909090909094;0.36363636363636365;0.0;0.13793103448275867;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.14814814814814814;0.0;0.0;0.25;0.15384615384615385;0.0;0.4545454545454546;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.1578947368421053;0.0;0.0;0.0;0.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.26086956521739135;0.05714285714285716;0.15384615384615385;0.1428571428571429;0.05128205128205132;0.0;0.0;0.0;0.0;0.16000000000000003;0.05405405405405406;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.2068965517241379;0.0;0.0;0.12244897959183676;0.0;0.0;0.10256410256410253;0.12121212121212122;0.0;0.0;0.2068965517241379;0.0;0.0;0.0;0.0;0.1578947368421053;0.0;0.19354838709677424;0.19999999999999996;0.0;0.0;0.0;0.0;0.11111111111111116;0.13793103448275867;0.09756097560975607;0.6;0.0;0.12;0.0;0.14814814814814814;0.0;0.0;0.0;0.2222222222222222;0.06060606060606055;0.0;0.375;0.11764705882352944;0.26086956521739135;0.0;0.15000000000000002;0.0;0.19999999999999996;0.0;0.0;0.0;0.4285714285714286;0.18181818181818177;0.30000000000000004;0.17391304347826086
GO:0000281;0.1071428571428571;0.25;0.125;0.0;0.0;0.07407407407407407;0.09090909090909094;0.0;0.10526315789473684;0.11764705882352944;0.0;0.09677419354838712;0.06666666666666665;0.09756097560975607;0.19999999999999996;0.19999999999999996;0.0;0.19999999999999996;0.09999999999999998;0.16666666666666663;0.15384615384615385;0.09999999999999998;0.07692307692307687;0.18181818181818177;0.09999999999999998;0.10526315789473684;0.15384615384615385;0.0;0.1428571428571429;0.0;0.0;0.0;0.07999999999999996;0.0;0.07692307692307687;0.125;0.050000000000000044;0.0;0.07407407407407407;0.0714285714285714;0.0;0.0;0.25;0.15384615384615385;0.06451612903225812;0.0;0.0;1.0;0.16666666666666663;0.16666666666666663;0.09523809523809523;0.050000000000000044;0.09090909090909094;0.0;0.09999999999999998;0.0;0.09090909090909094;0.08695652173913049;0.07999999999999996;0.06896551724137934;0.0;0.0625;0.0;0.0;0.05555555555555558;0.0;0.06666666666666665;0.25;0.07999999999999996;0.0;0.125;0.2857142857142857;0.07692307692307687;0.08695652173913049;0.13636363636363635;0.06666666666666665;0.0;0.19999999999999996;0.0;0.0;0.11111111111111116;0.07407407407407407;0.0;0.1578947368421053;0.10526315789473684;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.2222222222222222;0.0;0.06896551724137934;0.0;0.09523809523809523;0.0;0.0;0.19999999999999996;0.09090909090909094;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.08163265306122447;0.4444444444444444;0.16666666666666663;0.4444444444444444;0.125;0.1428571428571429;0.0;0.06666666666666665;0.07692307692307687;0.0;0.12903225806451613;0.0;0.16666666666666663;0.0;0.0625;0.0;0.08333333333333337;0.08333333333333337;0.15384615384615385;0.0;0.0;0.0;0.0
GO:0060707;0.06451612903225812;0.09999999999999998;0.11538461538461542;0.33333333333333337;0.0;0.06896551724137934;0.08333333333333337;0.0;0.09523809523809523;0.23529411764705888;0.0;0.05882352941176472;0.0625;0.0444444444444444;0.16666666666666663;0.16666666666666663;0.0;0.16666666666666663;0.09090909090909094;0.1428571428571429;0.1333333333333333;0.09090909090909094;0.0714285714285714;0.15384615384615385;0.09090909090909094;0.09523809523809523;0.1333333333333333;0.0;0.5;0.0;0.0;0.0;0.07407407407407407;0.0;0.0714285714285714;0.25;0.04761904761904767;0.0;0.06896551724137934;0.06666666666666665;0.36363636363636365;0.0;0.2142857142857143;0.1333333333333333;0.06060606060606055;0.0;0.0;0.16666666666666663;1.0;0.0714285714285714;0.08695652173913049;0.04761904761904767;0.08333333333333337;0.0;0.09090909090909094;0.0;0.08333333333333337;0.07999999999999996;0.07407407407407407;0.06451612903225812;0.0;0.05882352941176472;0.0;0.0;0.052631578947368474;0.0;0.0625;0.1333333333333333;0.07407407407407407;0.0;0.05555555555555558;0.11111111111111116;0.0714285714285714;0.07999999999999996;0.125;0.0625;0.0;0.5555555555555556;0.0;0.0;0.09999999999999998;0.06896551724137934;0.0;0.1428571428571429;0.09523809523809523;0.0;0.0;0.0;0.625;0.0;0.0;0.625;0.0;0.06451612903225812;0.0;0.08695652173913049;0.0;0.0;0.5555555555555556;0.08333333333333337;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.1428571428571429;0.037735849056603765;0.15384615384615385;0.0714285714285714;0.15384615384615385;0.11111111111111116;0.125;0.0;0.0625;0.0714285714285714;0.0;0.05714285714285716;0.0;0.1428571428571429;0.0;0.05882352941176472;0.0;0.07692307692307687;0.07692307692307687;0.1333333333333333;0.0;0.0;0.0;0.0
GO:1990426;0.5666666666666667;0.125;0.6538461538461539;0.0;0.0;0.5517241379310345;0.052631578947368474;0.0;0.05714285714285716;0.06060606060606055;0.0;0.5151515151515151;0.5;0.07017543859649122;0.07692307692307687;0.07692307692307687;0.0;0.07692307692307687;0.5833333333333333;0.0714285714285714;0.06896551724137934;0.7272727272727273;0.5714285714285714;0.07407407407407407;0.7272727272727273;0.05714285714285716;0.06896551724137934;0.0;0.06666666666666665;0.0;0.0;0.0;0.5925925925925926;0.0;0.5714285714285714;0.0625;0.38095238095238093;0.0;0.046511627906976716;0.5333333333333333;0.0;0.0;0.1071428571428571;0.06896551724137934;0.48484848484848486;0.0;0.0;0.16666666666666663;0.0714285714285714;1.0;0.7727272727272727;0.38095238095238093;0.29032258064516125;0.0;0.7272727272727273;0.0;0.29032258064516125;0.64;0.48275862068965514;0.5161290322580645;0.0;0.47058823529411764;0.0;0.0;0.42105263157894735;0.0;0.04347826086956519;0.1071428571428571;0.2647058823529411;0.0;0.5294117647058824;0.1333333333333333;0.5714285714285714;0.28125;0.07894736842105265;0.4117647058823529;0.0;0.07692307692307687;0.0;0.0;0.6363636363636364;0.046511627906976716;0.0;0.08571428571428574;0.05714285714285716;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.07999999999999996;0.0;0.23684210526315785;0.0;0.30000000000000004;0.0;0.0;0.07692307692307687;0.29032258064516125;0.0;0.3214285714285714;0.0;0.0;0.0;0.0;0.0;0.06153846153846154;0.16000000000000003;0.09999999999999998;0.16000000000000003;0.0625;0.06666666666666665;0.0;0.5;0.04761904761904767;0.0;0.08510638297872342;0.0;0.0714285714285714;0.0;0.4285714285714286;0.0;0.050000000000000044;0.2727272727272727;0.06896551724137934;0.0;0.0;0.0;0.0
GO:0031297;0.6153846153846154;0.06896551724137934;0.7272727272727273;0.0;0.0;0.6666666666666667;0.06060606060606055;0.0;0.06666666666666665;0.0714285714285714;0.0;0.5517241379310345;0.5925925925925926;0.03703703703703709;0.09523809523809523;0.09523809523809523;0.0;0.09523809523809523;0.736842105263158;0.08695652173913049;0.08333333333333337;0.9411764705882353;0.6956521739130435;0.09090909090909094;0.9411764705882353;0.06666666666666665;0.08333333333333337;0.0;0.07999999999999996;0.0;0.0;0.0;0.7272727272727273;0.0;0.6956521739130435;0.07407407407407407;0.43243243243243246;0.0;0.052631578947368474;0.64;0.0;0.0;0.08333333333333337;0.08333333333333337;0.5714285714285714;0.0;0.0;0.09523809523809523;0.08695652173913049;0.7727272727272727;1.0;0.43243243243243246;0.34615384615384615;0.0;0.9411764705882353;0.0;0.34615384615384615;0.8;0.5833333333333333;0.6153846153846154;0.0;0.5517241379310345;0.0;0.0;0.48484848484848486;0.0;0.04878048780487809;0.08333333333333337;0.31034482758620685;0.0;0.5161290322580645;0.07407407407407407;0.6956521739130435;0.33333333333333337;0.05882352941176472;0.48275862068965514;0.0;0.09523809523809523;0.0;0.0;0.8235294117647058;0.052631578947368474;0.0;0.06451612903225812;0.06666666666666665;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.09999999999999998;0.0;0.2727272727272727;0.0;0.36;0.0;0.0;0.09523809523809523;0.34615384615384615;0.0;0.3913043478260869;0.0;0.0;0.0;0.0;0.0;0.032258064516129004;0.09090909090909094;0.05405405405405406;0.09090909090909094;0.07407407407407407;0.07999999999999996;0.0;0.5925925925925926;0.05405405405405406;0.0;0.045454545454545414;0.0;0.08695652173913049;0.0;0.5;0.0;0.05714285714285716;0.3214285714285714;0.08333333333333337;0.0;0.0;0.0;0.0
GO:0070987;0.525;0.04166666666666663;0.3902439024390244;0.0;0.0;0.5945945945945945;0.038461538461538436;0.0;0.04081632653061229;0.04255319148936165;0.0;0.33333333333333337;0.7222222222222222;0.0273972602739726;0.050000000000000044;0.050000000000000044;0.0;0.050000000000000044;0.368421052631579;0.04761904761904767;0.046511627906976716;0.4444444444444444;0.6111111111111112;0.04878048780487809;0.4444444444444444;0.04081632653061229;0.046511627906976716;0.0;0.045454545454545414;0.0;0.0;0.0;0.5833333333333333;0.0;0.5675675675675675;0.04347826086956519;1.0;0.0;0.07272727272727275;0.5789473684210527;0.0;0.0;0.046511627906976716;0.046511627906976716;0.6578947368421053;0.0;0.0;0.050000000000000044;0.04761904761904767;0.38095238095238093;0.43243243243243246;1.0;0.19999999999999996;0.04166666666666663;0.4444444444444444;0.0;0.19999999999999996;0.41025641025641024;0.32558139534883723;0.5641025641025641;0.0;0.33333333333333337;0.0;0.0;0.44680851063829785;0.040000000000000036;0.06896551724137934;0.046511627906976716;0.1875;0.0;0.31999999999999995;0.04347826086956519;0.6111111111111112;0.19565217391304346;0.037735849056603765;0.5897435897435898;0.0;0.050000000000000044;0.045454545454545414;0.0;0.38888888888888884;0.07272727272727275;0.0;0.040000000000000036;0.04081632653061229;0.0;0.0;0.0;0.05128205128205132;0.0;0.0;0.05128205128205132;0.046511627906976716;0.17307692307692313;0.0;0.20454545454545459;0.0;0.0;0.050000000000000044;0.19999999999999996;0.04878048780487809;0.2142857142857143;0.0;0.0;0.0;0.0;0.0;0.09210526315789469;0.04878048780487809;0.0357142857142857;0.04878048780487809;0.09090909090909094;0.09523809523809523;0.0;0.34782608695652173;0.11538461538461542;0.0;0.031746031746031744;0.0;0.18918918918918914;0.0;0.641025641025641;0.0;0.03703703703703709;0.19148936170212771;0.09756097560975607;0.0;0.0;0.0;0.0
GO:0016579;0.2647058823529411;0.06666666666666665;0.30000000000000004;0.0;0.0;0.28125;0.05882352941176472;0.0;0.06451612903225812;0.06896551724137934;0.0;0.2432432432432432;0.2571428571428571;0.036363636363636376;0.09090909090909094;0.09090909090909094;0.0;0.09090909090909094;0.3076923076923077;0.08333333333333337;0.07999999999999996;0.36;0.29032258064516125;0.08695652173913049;0.36;0.06451612903225812;0.07999999999999996;0.0;0.07692307692307687;0.0;0.0;0.0;0.30000000000000004;0.0;0.29032258064516125;0.0714285714285714;0.19999999999999996;0.0;0.05128205128205132;0.2727272727272727;0.0;0.0;0.07999999999999996;0.07999999999999996;0.25;0.0;0.0;0.09090909090909094;0.08333333333333337;0.29032258064516125;0.34615384615384615;0.19999999999999996;1.0;0.0;0.36;0.0;0.8;0.3214285714285714;0.25806451612903225;0.2647058823529411;0.0;0.2432432432432432;0.0;0.0;0.2195121951219512;0.0;0.04761904761904767;0.07999999999999996;0.625;0.0;0.23076923076923073;0.0714285714285714;0.29032258064516125;0.6818181818181819;0.05714285714285716;0.2222222222222222;0.0;0.09090909090909094;0.0;0.0;0.33333333333333337;0.05128205128205132;0.0;0.0625;0.06451612903225812;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.09523809523809523;0.0;0.3870967741935484;0.0;0.8421052631578947;0.0;0.0;0.09090909090909094;0.7142857142857143;0.0;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.031746031746031744;0.08695652173913049;0.052631578947368474;0.08695652173913049;0.0714285714285714;0.07692307692307687;0.0;0.2571428571428571;0.052631578947368474;0.0;0.0444444444444444;0.0;0.08333333333333337;0.0;0.2432432432432432;0.0;0.05555555555555558;0.46153846153846156;0.07999999999999996;0.0;0.0;0.0;0.0
GO:1902065;0.0;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04166666666666663;0.0;0.23333333333333328;0.05555555555555558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04166666666666663;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.05405405405405406;0.0;0.0;0.0;0.0;0.045454545454545414;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.26315789473684215;0.0;0.0;0.23333333333333328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2777777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.03389830508474578;0.0;0.0;0.0;0.08333333333333337;0.09090909090909094;0.0;0.0;0.16129032258064513;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0
GO:0006270;0.64;0.0714285714285714;0.7619047619047619;0.0;0.0;0.6956521739130435;0.0625;0.0;0.06896551724137934;0.07407407407407407;0.0;0.5714285714285714;0.6153846153846154;0.037735849056603765;0.09999999999999998;0.09999999999999998;0.0;0.09999999999999998;0.7777777777777778;0.09090909090909094;0.08695652173913049;1.0;0.7272727272727273;0.09523809523809523;1.0;0.06896551724137934;0.08695652173913049;0.0;0.08333333333333337;0.0;0.0;0.0;0.7619047619047619;0.0;0.7272727272727273;0.07692307692307687;0.4444444444444444;0.0;0.05405405405405406;0.6666666666666667;0.0;0.0;0.08695652173913049;0.08695652173913049;0.5925925925925926;0.0;0.0;0.09999999999999998;0.09090909090909094;0.7272727272727273;0.9411764705882353;0.4444444444444444;0.36;0.0;1.0;0.0;0.36;0.8421052631578947;0.6086956521739131;0.64;0.0;0.5714285714285714;0.0;0.0;0.5;0.0;0.050000000000000044;0.08695652173913049;0.3214285714285714;0.0;0.5333333333333333;0.07692307692307687;0.7272727272727273;0.34615384615384615;0.06060606060606055;0.5;0.0;0.09999999999999998;0.0;0.0;0.875;0.05405405405405406;0.0;0.06666666666666665;0.06896551724137934;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.10526315789473684;0.0;0.28125;0.0;0.375;0.0;0.0;0.09999999999999998;0.36;0.0;0.40909090909090906;0.0;0.0;0.0;0.0;0.0;0.032786885245901676;0.09523809523809523;0.05555555555555558;0.09523809523809523;0.07692307692307687;0.08333333333333337;0.0;0.6153846153846154;0.05555555555555558;0.0;0.046511627906976716;0.0;0.09090909090909094;0.0;0.5172413793103448;0.0;0.05882352941176472;0.33333333333333337;0.08695652173913049;0.0;0.0;0.0;0.0
GO:0007088;0.0;0.33333333333333337;0.0;0.0;0.7692307692307692;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.05555555555555558;0.0;0.0888888888888889;0.33333333333333337;0.0;0.2142857142857143;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.23076923076923073;0.0;0.0;0.4;0.14814814814814814;0.0;0.3076923076923077;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.09756097560975607;0.0;0.0;0.0;0.2666666666666667;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.30434782608695654;0.05555555555555558;0.40909090909090906;0.13793103448275867;0.050000000000000044;0.0;0.0;0.0;0.0;0.5;0.052631578947368474;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.125;0.0;0.0;0.0980392156862745;0.0;0.0;0.09999999999999998;0.11764705882352944;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.11764705882352944;0.12121212121212122;0.0;0.0;0.0;0.0;0.10526315789473684;0.1724137931034483;0.09523809523809523;0.3076923076923077;0.0;0.14;0.0;0.1428571428571429;0.0;0.0;0.0;0.3529411764705882;0.05882352941176472;0.0;0.3529411764705882;0.21875;0.15384615384615385;0.0;0.1428571428571429;0.0;0.37037037037037035;0.0;0.0;0.0;0.23529411764705888;0.17391304347826086;0.17391304347826086;0.16666666666666663
GO:0000209;0.2647058823529411;0.06666666666666665;0.30000000000000004;0.0;0.0;0.28125;0.05882352941176472;0.0;0.06451612903225812;0.06896551724137934;0.0;0.2432432432432432;0.2571428571428571;0.036363636363636376;0.09090909090909094;0.09090909090909094;0.0;0.09090909090909094;0.3076923076923077;0.08333333333333337;0.07999999999999996;0.36;0.29032258064516125;0.08695652173913049;0.36;0.06451612903225812;0.07999999999999996;0.0;0.07692307692307687;0.0;0.0;0.0;0.30000000000000004;0.0;0.29032258064516125;0.0714285714285714;0.19999999999999996;0.0;0.05128205128205132;0.2727272727272727;0.0;0.0;0.07999999999999996;0.07999999999999996;0.25;0.0;0.0;0.09090909090909094;0.08333333333333337;0.29032258064516125;0.34615384615384615;0.19999999999999996;0.8;0.0;0.36;0.0;1.0;0.3214285714285714;0.25806451612903225;0.2647058823529411;0.0;0.2432432432432432;0.0;0.0;0.2195121951219512;0.0;0.04761904761904767;0.07999999999999996;0.625;0.0;0.23076923076923073;0.0714285714285714;0.29032258064516125;0.6818181818181819;0.05714285714285716;0.2222222222222222;0.0;0.09090909090909094;0.0;0.0;0.33333333333333337;0.05128205128205132;0.0;0.0625;0.06451612903225812;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.09523809523809523;0.0;0.34375;0.0;0.9444444444444444;0.0;0.0;0.09090909090909094;0.7142857142857143;0.0;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.031746031746031744;0.08695652173913049;0.052631578947368474;0.08695652173913049;0.0714285714285714;0.07692307692307687;0.0;0.2571428571428571;0.052631578947368474;0.0;0.0444444444444444;0.0;0.08333333333333337;0.0;0.2432432432432432;0.0;0.05555555555555558;0.40740740740740744;0.07999999999999996;0.0;0.0;0.0;0.0
GO:0006272;0.5714285714285714;0.06451612903225812;0.6666666666666667;0.0;0.0;0.6153846153846154;0.05714285714285716;0.0;0.0625;0.06666666666666665;0.0;0.5161290322580645;0.5517241379310345;0.0357142857142857;0.08695652173913049;0.08695652173913049;0.0;0.08695652173913049;0.6666666666666667;0.07999999999999996;0.07692307692307687;0.8421052631578947;0.64;0.08333333333333337;0.8421052631578947;0.0625;0.07692307692307687;0.0;0.07407407407407407;0.0;0.0;0.0;0.6666666666666667;0.0;0.64;0.06896551724137934;0.41025641025641024;0.0;0.050000000000000044;0.5925925925925926;0.0;0.0;0.07692307692307687;0.07692307692307687;0.5862068965517242;0.0;0.0;0.08695652173913049;0.07999999999999996;0.64;0.8;0.41025641025641024;0.3214285714285714;0.0;0.8421052631578947;0.0;0.3214285714285714;1.0;0.6;0.5714285714285714;0.0;0.5161290322580645;0.0;0.0;0.4571428571428572;0.0;0.046511627906976716;0.07692307692307687;0.29032258064516125;0.0;0.48484848484848486;0.06896551724137934;0.64;0.31034482758620685;0.05555555555555558;0.5;0.0;0.08695652173913049;0.0;0.0;0.736842105263158;0.050000000000000044;0.0;0.06060606060606055;0.0625;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.09090909090909094;0.0;0.2571428571428571;0.0;0.33333333333333337;0.0;0.0;0.08695652173913049;0.3214285714285714;0.0;0.36;0.0;0.0;0.0;0.0;0.0;0.03125;0.08333333333333337;0.05128205128205132;0.08333333333333337;0.06896551724137934;0.07407407407407407;0.0;0.5517241379310345;0.05128205128205132;0.0;0.04347826086956519;0.0;0.07999999999999996;0.0;0.5161290322580645;0.0;0.05405405405405406;0.30000000000000004;0.07692307692307687;0.0;0.0;0.0;0.0
GO:0006398;0.4375;0.06060606060606055;0.5;0.0;0.0;0.4666666666666667;0.05405405405405406;0.0;0.05882352941176472;0.0625;0.0;0.4;0.4242424242424242;0.03448275862068961;0.07999999999999996;0.07999999999999996;0.0;0.07999999999999996;0.6086956521739131;0.07407407407407407;0.0714285714285714;0.6086956521739131;0.48275862068965514;0.07692307692307687;0.6086956521739131;0.05882352941176472;0.0714285714285714;0.0;0.06896551724137934;0.0;0.0;0.0;0.5;0.0;0.48275862068965514;0.06451612903225812;0.32558139534883723;0.0;0.04761904761904767;0.4516129032258065;0.0;0.0;0.0714285714285714;0.0714285714285714;0.4545454545454546;0.0;0.0;0.07999999999999996;0.07407407407407407;0.48275862068965514;0.5833333333333333;0.32558139534883723;0.25806451612903225;0.0;0.6086956521739131;0.0;0.25806451612903225;0.6;1.0;0.4375;0.0;0.4;0.0;0.0;0.3589743589743589;0.0;0.0444444444444444;0.0714285714285714;0.23529411764705888;0.0;0.3783783783783784;0.06451612903225812;0.48275862068965514;0.25;0.052631578947368474;0.46875;0.0;0.07999999999999996;0.0;0.0;0.6666666666666667;0.04761904761904767;0.0;0.05714285714285716;0.05882352941176472;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.08333333333333337;0.0;0.21052631578947367;0.0;0.2666666666666667;0.0;0.0;0.07999999999999996;0.25806451612903225;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.030303030303030276;0.07692307692307687;0.04878048780487809;0.07692307692307687;0.06451612903225812;0.06896551724137934;0.0;0.4242424242424242;0.04878048780487809;0.0;0.04166666666666663;0.0;0.07407407407407407;0.0;0.4411764705882353;0.0;0.05128205128205132;0.24242424242424243;0.0714285714285714;0.0;0.0;0.0;0.0
GO:0000724;0.47058823529411764;0.05405405405405406;0.5862068965517242;0.0;0.0;0.8461538461538461;0.04878048780487809;0.0;0.052631578947368474;0.05555555555555558;0.0;0.43243243243243246;0.4571428571428572;0.032258064516129004;0.06896551724137934;0.06896551724137934;0.0;0.06896551724137934;0.5185185185185186;0.06451612903225812;0.0625;0.64;0.88;0.06666666666666665;0.64;0.052631578947368474;0.0625;0.0;0.06060606060606055;0.0;0.0;0.0;0.5333333333333333;0.0;0.5161290322580645;0.05714285714285716;0.5641025641025641;0.0;0.09090909090909094;0.8846153846153846;0.0;0.0;0.0625;0.0625;0.4444444444444444;0.0;0.0;0.06896551724137934;0.06451612903225812;0.5161290322580645;0.6153846153846154;0.5641025641025641;0.2647058823529411;0.05405405405405406;0.64;0.0;0.2647058823529411;0.5714285714285714;0.4375;1.0;0.0;0.4722222222222222;0.0;0.0;0.5833333333333333;0.05128205128205132;0.08510638297872342;0.0625;0.2432432432432432;0.0;0.41025641025641024;0.05714285714285716;0.88;0.2571428571428571;0.04761904761904767;0.3783783783783784;0.0;0.06896551724137934;0.06060606060606055;0.0;0.56;0.09090909090909094;0.0;0.05128205128205132;0.052631578947368474;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0714285714285714;0.0625;0.2195121951219512;0.0;0.2727272727272727;0.0;0.0;0.06896551724137934;0.2647058823529411;0.06666666666666665;0.29032258064516125;0.0;0.0;0.0;0.0;0.0;0.10769230769230764;0.06666666666666665;0.0444444444444444;0.06666666666666665;0.12121212121212122;0.12903225806451613;0.0;0.4571428571428572;0.14634146341463417;0.0;0.038461538461538436;0.0;0.2692307692307693;0.0;0.39473684210526316;0.0;0.046511627906976716;0.25;0.1333333333333333;0.0;0.0;0.0;0.0
