;GO:0008360;GO:0015695;GO:0006783;GO:0043200;GO:0006782;GO:0045944;GO:0009635;GO:0000165;GO:0045471;GO:0001666;GO:0072488;GO:0051384;GO:0071353;GO:0070542;GO:0006351;GO:0033197;GO:1901653;GO:0051260;GO:0043312;GO:0042167;GO:1901799;GO:0071284;GO:0006888;GO:0030218;GO:0018160;GO:0051693;GO:0046597;GO:0019353;GO:0045087;GO:0032496;GO:0010266
GO:0072488;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051384;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.2222222222222222;0.0;0.3333333333333333;0.125;0.0;1.0;0.3;0.5;0.0;0.5;0.3;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.5;0.5
GO:0071353;0.0;0.0;0.0;0.375;0.14285714285714285;0.0;0.25;0.14285714285714285;0.375;0.125;0.0;0.3;1.0;0.375;0.0;0.375;0.5;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.08333333333333333;0.07692307692307693;0.0;0.14285714285714285;0.125;0.375;0.375
GO:0070542;0.0;0.0;0.0;0.6;0.0;0.0;0.3333333333333333;0.0;0.5;0.16666666666666666;0.0;0.5;0.375;1.0;0.0;0.6;0.5;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.6666666666666666;0.42857142857142855
GO:0006351;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033197;0.0;0.0;0.0;0.6;0.0;0.0;0.3333333333333333;0.0;0.5;0.16666666666666666;0.0;0.5;0.375;0.6;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.6;0.6666666666666666
GO:1901653;0.0;0.0;0.0;0.5;0.16666666666666666;0.0;0.2857142857142857;0.16666666666666666;0.42857142857142855;0.14285714285714285;0.0;0.3;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.09090909090909091;0.08333333333333333;0.0;0.16666666666666666;0.14285714285714285;0.5;0.5714285714285714
GO:0051260;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0
GO:0043312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
GO:0042167;0.0;0.0;0.6;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5714285714285714;0.0;0.0;0.0
GO:1901799;0.25;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.23076923076923078;0.0;0.0;0.0;0.0
GO:0071284;0.0;0.0;0.0;0.25;0.14285714285714285;0.0;0.25;0.14285714285714285;0.25;0.125;0.0;0.18181818181818182;0.3333333333333333;0.25;0.0;0.25;0.375;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.08333333333333333;0.07692307692307693;0.0;0.14285714285714285;0.125;0.25;0.25
GO:0006888;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0018160;0.0;0.0;0.25;0.0;0.3333333333333333;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.3333333333333333;0.0;0.09090909090909091;0.0;0.0;0.25;0.0;0.08333333333333333;0.0;0.0;1.0;0.07142857142857142;0.0;0.3333333333333333;0.0;0.0;0.0
GO:0051693;0.4;0.0;0.0;0.0;0.1111111111111111;0.21428571428571427;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.08333333333333333;0.1111111111111111;0.0;0.0;0.3076923076923077;0.07692307692307693;0.0;0.0;0.07142857142857142;1.0;0.25;0.1111111111111111;0.0;0.0;0.0
GO:0046597;0.1111111111111111;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.25;1.0;0.0;0.0;0.0;0.0
GO:0019353;0.0;0.0;0.7142857142857143;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.5714285714285714;0.0;0.14285714285714285;0.0;0.0;0.3333333333333333;0.1111111111111111;0.0;1.0;0.0;0.0;0.0
GO:0045087;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.4;0.0;0.16666666666666666;0.4;0.0;0.125;0.125;0.16666666666666666;0.0;0.16666666666666666;0.14285714285714285;0.0;0.25;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.16666666666666666
GO:0032496;0.0;0.0;0.0;0.6;0.0;0.0;0.25;0.0;0.5;0.25;0.0;0.5;0.375;0.6666666666666666;0.0;0.6;0.5;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25;1.0;0.42857142857142855
GO:0010266;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.3333333333333333;0.0;0.6;0.16666666666666666;0.0;0.5;0.375;0.42857142857142855;0.0;0.6666666666666666;0.5714285714285714;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.42857142857142855;1.0
