;GO:0008360;GO:0015695;GO:0006783;GO:0043200;GO:0006782;GO:0045944;GO:0009635;GO:0000165;GO:0045471;GO:0001666;GO:0072488;GO:0051384;GO:0071353;GO:0070542;GO:0006351;GO:0033197;GO:1901653;GO:0051260;GO:0043312;GO:0042167;GO:1901799;GO:0071284;GO:0006888;GO:0030218;GO:0018160;GO:0051693;GO:0046597;GO:0019353;GO:0045087;GO:0032496;GO:0010266
GO:0072488;0.0;0.1515386384846848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056185937859846775;0.0;0.0;0.0;0.09355199894904981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051384;0.0;0.0;0.0;0.1478456604662338;0.0;0.0;0.09786719329748342;0.0;0.13301420867224042;0.05367328800400637;0.0;1.0;0.11359915888918225;0.2122902076845231;0.0;0.2122902076845231;0.04110791476567219;0.0;0.0;0.0;0.0;0.07890798105732784;0.0;0.0;0.0;0.0;0.0;0.0;0.05367328800400637;0.20675985267484775;0.15301229987479775
GO:0071353;0.0;0.0;0.005210850243560383;0.11359915888918225;0.0053939567558017295;0.0;0.07519754591632581;0.01454866207651827;0.11359915888918225;0.04124057718599388;0.0;0.11359915888918225;1.0;0.11359915888918225;0.005791764842280598;0.11359915888918225;0.1846333921067097;0.04124057718599388;0.02535564089323761;0.0052735860127957395;0.0;0.3087052771897396;0.0;0.04124057718599388;0.010800680096987807;0.0040722150276128475;0.0;0.003011395123277187;0.04124057718599388;0.11359915888918225;0.10656263791528692
GO:0070542;0.0;0.0;0.0;0.1635517317315623;0.0;0.0;0.14021359468507116;0.0;0.13301420867224042;0.07689731764078657;0.0;0.2122902076845231;0.11359915888918225;1.0;0.0;0.16080189693394947;0.04110791476567219;0.0;0.0;0.0;0.0;0.07890798105732784;0.0;0.0;0.0;0.0;0.0;0.0;0.07689731764078657;0.20675985267484775;0.10656263791528692
GO:0006351;0.0;0.0;0.09350821638701176;0.0;0.09679404548749192;0.0;0.0;0.052364803152556746;0.0;0.0;0.0;0.0;0.005791764842280598;0.0;1.0;0.0;0.005791764842280598;0.005791764842280598;0.005791764842280598;0.04181920649455647;0.0;0.005791764842280598;0.0;0.005791764842280598;0.052364803152556746;0.0040722150276128475;0.0;0.05403920159904556;0.0;0.0;0.0
GO:0033197;0.0;0.0;0.0;0.16080189693394947;0.0;0.0;0.10644364048433493;0.0;0.13301420867224042;0.05837686746103437;0.0;0.2122902076845231;0.11359915888918225;0.16080189693394947;0.0;1.0;0.04110791476567219;0.0;0.0;0.0;0.0;0.07890798105732784;0.0;0.0;0.0;0.0;0.0;0.0;0.05837686746103437;0.14399414513758868;0.26213332217589236
GO:1901653;0.0;0.0;0.005210850243560383;0.112691016220466;0.0053939567558017295;0.0;0.027211595035941855;0.01454866207651827;0.04110791476567219;0.01492365038990092;0.0;0.04110791476567219;0.1846333921067097;0.04110791476567219;0.005791764842280598;0.04110791476567219;1.0;0.01492365038990092;0.01492365038990092;0.0052735860127957395;0.0;0.11171060020619114;0.0;0.01492365038990092;0.010800680096987807;0.0040722150276128475;0.0;0.003011395123277187;0.01492365038990092;0.04110791476567219;0.112691016220466
GO:0051260;0.0;0.0;0.005210850243560383;0.0;0.0053939567558017295;0.0;0.0;0.01454866207651827;0.0;0.0;0.0;0.0;0.04124057718599388;0.0;0.005791764842280598;0.0;0.01492365038990092;1.0;0.02535564089323761;0.0052735860127957395;0.0;0.04327549049282424;0.0;0.08011236636927821;0.010800680096987807;0.013850712776316654;0.0;0.003011395123277187;0.0;0.0;0.0
GO:0043312;0.0;0.056185937859846775;0.005210850243560383;0.0;0.0053939567558017295;0.0;0.0;0.01454866207651827;0.0;0.0;0.056185937859846775;0.0;0.02535564089323761;0.0;0.005791764842280598;0.0;0.01492365038990092;0.02535564089323761;1.0;0.0052735860127957395;0.0;0.02535564089323761;0.08273933133539209;0.02535564089323761;0.010800680096987807;0.0040722150276128475;0.0;0.003011395123277187;0.02535564089323761;0.0;0.0
GO:0042167;0.0;0.0;0.17783059783502633;0.0;0.16368268613989245;0.0;0.0;0.030387231356824897;0.0;0.0;0.0;0.0;0.0052735860127957395;0.0;0.04181920649455647;0.0;0.0052735860127957395;0.0052735860127957395;0.0052735860127957395;1.0;0.0;0.0052735860127957395;0.0;0.0052735860127957395;0.030387231356824897;0.0040722150276128475;0.0;0.0934683233781693;0.0;0.0;0.0
GO:1901799;0.0047814806130766305;0.0;0.0;0.0;0.0;0.013676505001861222;0.0;0.0047814806130766305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.014372634045624388;0.0047814806130766305;0.0;0.0;0.0;0.0
GO:0071284;0.0;0.0;0.005210850243560383;0.07890798105732784;0.0053939567558017295;0.0;0.07890798105732784;0.01454866207651827;0.07890798105732784;0.04327549049282424;0.0;0.07890798105732784;0.3087052771897396;0.07890798105732784;0.005791764842280598;0.07890798105732784;0.11171060020619114;0.04327549049282424;0.02535564089323761;0.0052735860127957395;0.0;1.0;0.0;0.04327549049282424;0.010800680096987807;0.0040722150276128475;0.0;0.003011395123277187;0.04327549049282424;0.07890798105732784;0.07053968476489018
GO:0006888;0.0;0.15186325336566142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09355199894904981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08273933133539209;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030218;0.0;0.0;0.005210850243560383;0.0;0.0053939567558017295;0.0;0.0;0.01454866207651827;0.0;0.0;0.0;0.0;0.04124057718599388;0.0;0.005791764842280598;0.0;0.01492365038990092;0.08011236636927821;0.02535564089323761;0.0052735860127957395;0.0;0.04327549049282424;0.0;1.0;0.010800680096987807;0.0040722150276128475;0.0;0.003011395123277187;0.0;0.0;0.0
GO:0018160;0.0;0.0;0.030025737995480722;0.0;0.031080826494448682;0.0;0.0;0.4715945231074425;0.0;0.0;0.0;0.0;0.010800680096987807;0.0;0.052364803152556746;0.0;0.010800680096987807;0.010800680096987807;0.010800680096987807;0.030387231356824897;0.0;0.010800680096987807;0.0;0.010800680096987807;1.0;0.0040722150276128475;0.0;0.01735213194509481;0.0;0.0;0.0
GO:0051693;0.01456043083794356;0.0;0.0040722150276128475;0.0;0.0040722150276128475;0.005439344724655555;0.0;0.009629290215589366;0.0;0.0;0.0;0.0;0.0040722150276128475;0.0;0.0040722150276128475;0.0;0.0040722150276128475;0.013850712776316654;0.0040722150276128475;0.0040722150276128475;0.014372634045624388;0.0040722150276128475;0.0;0.0040722150276128475;0.0040722150276128475;1.0;0.009629290215589366;0.003011395123277187;0.0;0.0;0.0
GO:0046597;0.05256980463477226;0.0;0.0;0.0;0.0;0.0030507844279764845;0.0;0.019295301441722517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0047814806130766305;0.0;0.0;0.0;0.0;0.009629290215589366;1.0;0.0;0.0;0.0;0.0
GO:0019353;0.0;0.0;0.46178052042003115;0.0;0.5582905573052911;0.0;0.0;0.01735213194509481;0.0;0.0;0.0;0.0;0.003011395123277187;0.0;0.05403920159904556;0.0;0.003011395123277187;0.003011395123277187;0.003011395123277187;0.0934683233781693;0.0;0.003011395123277187;0.0;0.003011395123277187;0.01735213194509481;0.003011395123277187;0.0;1.0;0.0;0.0;0.0
GO:0045087;0.0;0.0;0.0;0.059375156315710755;0.0;0.0;0.23195601482595105;0.0;0.0482889379923376;0.23195601482595105;0.0;0.05367328800400637;0.04124057718599388;0.07689731764078657;0.0;0.05837686746103437;0.01492365038990092;0.0;0.02535564089323761;0.0;0.0;0.04327549049282424;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0522750495245386;0.03868606719505389
GO:0032496;0.0;0.0;0.0;0.14399414513758868;0.0;0.0;0.09531766296992389;0.0;0.13301420867224042;0.0522750495245386;0.0;0.20675985267484775;0.11359915888918225;0.20675985267484775;0.0;0.14399414513758868;0.04110791476567219;0.0;0.0;0.0;0.0;0.07890798105732784;0.0;0.0;0.0;0.0;0.0;0.0;0.0522750495245386;1.0;0.10656263791528692
GO:0010266;0.0;0.0;0.0;0.292125057334099;0.0;0.0;0.07053968476489018;0.0;0.10656263791528692;0.03868606719505389;0.0;0.15301229987479775;0.10656263791528692;0.10656263791528692;0.0;0.26213332217589236;0.112691016220466;0.0;0.0;0.0;0.0;0.07053968476489018;0.0;0.0;0.0;0.0;0.0;0.0;0.03868606719505389;0.10656263791528692;1.0
