;GO:0042416;GO:0036499;GO:0008584;GO:0016925;GO:0034198;GO:0021952;GO:0008344;GO:0061737;GO:0045648;GO:0002244;GO:0000188;GO:0071372;GO:0001666;GO:0071376;GO:0001942;GO:0045650;GO:0030308;GO:0035556;GO:0042701;GO:0042541;GO:0042542;GO:0006611;GO:0032713;GO:0007193;GO:0043408;GO:0033089;GO:0008285;GO:0008284;GO:0045786;GO:0097191;GO:0042551;GO:0045944;GO:0043401;GO:0021773;GO:0043524;GO:0071310;GO:0043372;GO:0046882;GO:0051384;GO:0046881;GO:0071397;GO:0030522;GO:2001241;GO:0044344;GO:0001541;GO:0042326;GO:1990440;GO:0007517;GO:0042053;GO:0035767;GO:0001938;GO:0035924;GO:2001234;GO:0007050;GO:1902237;GO:0006366;GO:0002042;GO:0045444;GO:0006367;GO:0043547;GO:0032924;GO:0032526;GO:0035914;GO:0071850;GO:0048168;GO:0033574;GO:0051447;GO:2000279;GO:0014037;GO:0006094;GO:0090266;GO:0060395;GO:0045578;GO:0008277;GO:1904948;GO:0060279;GO:0031668;GO:0030218;GO:0048333;GO:0032355;GO:0035987;GO:0032870;GO:0010469;GO:0010862;GO:0007274;GO:0061394;GO:0051591;GO:0045586;GO:1903984;GO:0000122;GO:0070262;GO:0032868;GO:0009968;GO:0000082;GO:0045077;GO:0060070;GO:0035335;GO:0032743;GO:0035970;GO:0006351;GO:0048468;GO:0097154;GO:0001975;GO:0043066;GO:0070373;GO:0043065;GO:0034599;GO:0032733
GO:0042416;1.0;0.25;0.0;0.42105263157894735;0.23529411764705882;0.2;0.0;0.25;0.0;0.14285714285714285;0.0;0.23529411764705882;0.0;0.2222222222222222;0.0;0.0;0.0;0.26666666666666666;0.2;0.625;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.25;0.2857142857142857;0.0;0.25;0.23529411764705882;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.23529411764705882;0.26666666666666666;0.0;0.25;0.0;0.0;0.17391304347826086;0.0;0.0;0.2222222222222222;0.0;0.25;0.0;0.25;0.0;0.3;0.10526315789473684;0.2857142857142857;0.3157894736842105;0.0;0.2222222222222222;0.0;0.14285714285714285;0.23529411764705882;0.0;0.0;0.0;0.0;0.26666666666666666;0.47058823529411764;0.0;0.26666666666666666;0.0;0.0;0.25;0.0;0.2857142857142857;0.13333333333333333;0.14285714285714285;0.0;0.14285714285714285;0.26666666666666666;0.0;0.0;0.2222222222222222;0.18181818181818182;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.26666666666666666;0.0;0.2222222222222222;0.4444444444444444;0.0;0.4444444444444444;0.3157894736842105;0.3076923076923077;0.26666666666666666;0.0;0.0;0.0;0.0;0.2857142857142857;0.0
GO:0036499;0.25;1.0;0.0;0.23529411764705882;0.5333333333333333;0.1111111111111111;0.0;0.14285714285714285;0.125;0.16666666666666666;0.09523809523809523;0.4;0.46153846153846156;0.375;0.0;0.47058823529411764;0.5714285714285714;0.15384615384615385;0.1111111111111111;0.2857142857142857;0.46153846153846156;0.0;0.14285714285714285;0.125;0.11764705882352941;0.4444444444444444;0.6153846153846154;0.6153846153846154;0.6153846153846154;0.14285714285714285;0.16666666666666666;0.10526315789473684;0.14285714285714285;0.13333333333333333;0.5;0.5;0.42105263157894735;0.1111111111111111;0.26666666666666666;0.1111111111111111;0.4;0.15384615384615385;0.1111111111111111;0.2857142857142857;0.0;0.5;0.38095238095238093;0.0;0.13333333333333333;0.125;0.5333333333333333;0.42857142857142855;0.125;0.14285714285714285;0.4444444444444444;0.1111111111111111;0.11764705882352941;0.3333333333333333;0.11764705882352941;0.14285714285714285;0.125;0.3076923076923077;0.16666666666666666;0.13333333333333333;0.125;0.3076923076923077;0.14285714285714285;0.125;0.15384615384615385;0.0;0.4;0.15384615384615385;0.47058823529411764;0.14285714285714285;0.14285714285714285;0.15384615384615385;0.5;0.15384615384615385;0.16666666666666666;0.3076923076923077;0.16666666666666666;0.46153846153846156;0.14285714285714285;0.1111111111111111;0.125;0.1;0.2857142857142857;0.47058823529411764;0.10526315789473684;0.10526315789473684;0.25;0.26666666666666666;0.14285714285714285;0.15384615384615385;0.125;0.125;0.25;0.14285714285714285;0.25;0.11764705882352941;0.18181818181818182;0.15384615384615385;0.2857142857142857;0.5333333333333333;0.10526315789473684;0.5333333333333333;0.6666666666666666;0.14285714285714285
GO:0008584;0.0;0.0;1.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.16666666666666666;0.18181818181818182;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0
GO:0016925;0.42105263157894735;0.23529411764705882;0.0;1.0;0.2222222222222222;0.19047619047619047;0.0;0.23529411764705882;0.0;0.13333333333333333;0.0;0.2222222222222222;0.0;0.21052631578947367;0.0;0.0;0.0;0.25;0.19047619047619047;0.5882352941176471;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.26666666666666666;0.0;0.23529411764705882;0.2222222222222222;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.2222222222222222;0.25;0.0;0.11764705882352941;0.0;0.0;0.16666666666666666;0.0;0.0;0.21052631578947367;0.0;0.23529411764705882;0.0;0.23529411764705882;0.0;0.38095238095238093;0.1;0.26666666666666666;0.3;0.0;0.21052631578947367;0.0;0.13333333333333333;0.2222222222222222;0.0;0.0;0.0;0.0;0.25;0.3333333333333333;0.0;0.25;0.0;0.0;0.23529411764705882;0.0;0.26666666666666666;0.125;0.13333333333333333;0.0;0.13333333333333333;0.25;0.0;0.0;0.21052631578947367;0.17391304347826086;0.0;0.0;0.0;0.0;0.7368421052631579;0.0;0.0;0.25;0.0;0.21052631578947367;0.7368421052631579;0.0;0.7368421052631579;0.4;0.2857142857142857;0.25;0.0;0.0;0.0;0.0;0.26666666666666666;0.0
GO:0034198;0.23529411764705882;0.5333333333333333;0.0;0.2222222222222222;1.0;0.21052631578947367;0.0;0.26666666666666666;0.0;0.15384615384615385;0.0;0.375;0.42857142857142855;0.35294117647058826;0.0;0.0;0.0;0.2857142857142857;0.21052631578947367;0.26666666666666666;0.42857142857142855;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.3076923076923077;0.0;0.26666666666666666;0.25;0.0;0.46153846153846156;0.0;0.0;0.25;0.0;0.375;0.2857142857142857;0.0;0.4;0.0;0.0;0.36363636363636365;0.0;0.0;0.23529411764705882;0.0;0.4;0.0;0.26666666666666666;0.0;0.10526315789473684;0.1111111111111111;0.3076923076923077;0.2222222222222222;0.0;0.23529411764705882;0.2857142857142857;0.15384615384615385;0.25;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.0;0.0;0.26666666666666666;0.0;0.7692307692307693;0.14285714285714285;0.15384615384615385;0.2857142857142857;0.15384615384615385;0.42857142857142855;0.0;0.0;0.35294117647058826;0.2857142857142857;0.26666666666666666;0.0;0.0;0.0;0.23529411764705882;0.25;0.0;0.2857142857142857;0.0;0.23529411764705882;0.23529411764705882;0.0;0.23529411764705882;0.1111111111111111;0.3333333333333333;0.2857142857142857;0.26666666666666666;0.0;0.0;0.0;0.6153846153846154;0.0
GO:0021952;0.2;0.1111111111111111;0.11764705882352941;0.19047619047619047;0.21052631578947367;1.0;0.0;0.1111111111111111;0.0;0.125;0.0;0.10526315789473684;0.0;0.1;0.125;0.0;0.0;0.11764705882352941;0.09090909090909091;0.2222222222222222;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.125;0.0;0.1111111111111111;0.10526315789473684;0.0;0.25;0.0;0.0;0.0;0.0;0.21052631578947367;0.11764705882352941;0.0;0.1111111111111111;0.125;0.0;0.16;0.125;0.0;0.1;0.0;0.2222222222222222;0.0;0.1111111111111111;0.0;0.09090909090909091;0.09523809523809523;0.375;0.09523809523809523;0.0;0.1;0.0;0.125;0.10526315789473684;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.11764705882352941;0.0;0.0;0.1111111111111111;0.0;0.25;0.11764705882352941;0.125;0.0;0.125;0.11764705882352941;0.0;0.0;0.1;0.08333333333333333;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.11764705882352941;0.0;0.1;0.2;0.0;0.2;0.09523809523809523;0.13333333333333333;0.11764705882352941;0.0;0.0;0.0;0.0;0.25;0.0
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0061737;0.25;0.14285714285714285;0.0;0.23529411764705882;0.26666666666666666;0.1111111111111111;0.0;1.0;0.125;0.16666666666666666;0.09523809523809523;0.13333333333333333;0.0;0.125;0.0;0.47058823529411764;0.5714285714285714;0.15384615384615385;0.1111111111111111;0.2857142857142857;0.0;0.0;0.14285714285714285;0.125;0.11764705882352941;0.4444444444444444;0.6153846153846154;0.6153846153846154;0.6153846153846154;0.14285714285714285;0.16666666666666666;0.10526315789473684;0.14285714285714285;0.13333333333333333;0.5;0.3333333333333333;0.42105263157894735;0.1111111111111111;0.0;0.1111111111111111;0.26666666666666666;0.15384615384615385;0.1111111111111111;0.14285714285714285;0.0;0.5;0.19047619047619047;0.0;0.13333333333333333;0.125;0.5333333333333333;0.2857142857142857;0.125;0.14285714285714285;0.4444444444444444;0.1111111111111111;0.11764705882352941;0.3333333333333333;0.11764705882352941;0.14285714285714285;0.125;0.0;0.16666666666666666;0.13333333333333333;0.125;0.0;0.14285714285714285;0.125;0.15384615384615385;0.0;0.4;0.15384615384615385;0.47058823529411764;0.14285714285714285;0.14285714285714285;0.15384615384615385;0.3333333333333333;0.15384615384615385;0.16666666666666666;0.0;0.16666666666666666;0.15384615384615385;0.14285714285714285;0.1111111111111111;0.125;0.1;0.0;0.47058823529411764;0.10526315789473684;0.10526315789473684;0.25;0.0;0.14285714285714285;0.15384615384615385;0.125;0.125;0.25;0.14285714285714285;0.25;0.11764705882352941;0.18181818181818182;0.15384615384615385;0.0;0.5333333333333333;0.10526315789473684;0.5333333333333333;0.3333333333333333;0.14285714285714285
GO:0045648;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.125;1.0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.7368421052631579;0.5;0.13333333333333333;0.1;0.0;0.0;0.0;0.5;0.1111111111111111;0.21052631578947367;0.6;0.5333333333333333;0.6666666666666666;0.5333333333333333;0.125;0.0;0.38095238095238093;0.125;0.0;0.4444444444444444;0.0;0.5714285714285714;0.3;0.0;0.5;0.0;0.13333333333333333;0.5;0.0;0.0;0.4444444444444444;0.08695652173913043;0.0;0.23529411764705882;0.0;0.5882352941176471;0.0;0.2222222222222222;0.125;0.5;0.0;0.0;0.0;0.0;0.25;0.1111111111111111;0.0;0.0;0.11764705882352941;0.3333333333333333;0.0;0.25;0.2222222222222222;0.0;0.0;0.36363636363636365;0.26666666666666666;0.631578947368421;0.25;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.0;0.09090909090909091;0.0;0.631578947368421;0.47619047619047616;0.19047619047619047;0.0;0.0;0.25;0.0;0.4444444444444444;0.1111111111111111;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.19047619047619047;0.5882352941176471;0.0;0.625
GO:0002244;0.14285714285714285;0.16666666666666666;0.18181818181818182;0.13333333333333333;0.15384615384615385;0.125;0.0;0.16666666666666666;0.0;1.0;0.0;0.15384615384615385;0.0;0.14285714285714285;0.2;0.0;0.0;0.18181818181818182;0.125;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2;0.0;0.16666666666666666;0.15384615384615385;0.0;0.2;0.0;0.0;0.0;0.0;0.15384615384615385;0.18181818181818182;0.0;0.16666666666666666;0.2;0.0;0.10526315789473684;0.2;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.125;0.13333333333333333;0.8;0.13333333333333333;0.0;0.14285714285714285;0.0;0.2;0.15384615384615385;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.18181818181818182;0.0;0.0;0.16666666666666666;0.0;0.2;0.18181818181818182;0.2;0.0;0.2;0.18181818181818182;0.0;0.0;0.14285714285714285;0.1111111111111111;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.18181818181818182;0.0;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.13333333333333333;0.2222222222222222;0.18181818181818182;0.0;0.0;0.0;0.0;0.2;0.0
