;GO:0042416;GO:0036499;GO:0008584;GO:0016925;GO:0034198;GO:0021952;GO:0008344;GO:0061737;GO:0045648;GO:0002244;GO:0000188;GO:0071372;GO:0001666;GO:0071376;GO:0001942;GO:0045650;GO:0030308;GO:0035556;GO:0042701;GO:0042541;GO:0042542;GO:0006611;GO:0032713;GO:0007193;GO:0043408;GO:0033089;GO:0008285;GO:0008284;GO:0045786;GO:0097191;GO:0042551;GO:0045944;GO:0043401;GO:0021773;GO:0043524;GO:0071310;GO:0043372;GO:0046882;GO:0051384;GO:0046881;GO:0071397;GO:0030522;GO:2001241;GO:0044344;GO:0001541;GO:0042326;GO:1990440;GO:0007517;GO:0042053;GO:0035767;GO:0001938;GO:0035924;GO:2001234;GO:0007050;GO:1902237;GO:0006366;GO:0002042;GO:0045444;GO:0006367;GO:0043547;GO:0032924;GO:0032526;GO:0035914;GO:0071850;GO:0048168;GO:0033574;GO:0051447;GO:2000279;GO:0014037;GO:0006094;GO:0090266;GO:0060395;GO:0045578;GO:0008277;GO:1904948;GO:0060279;GO:0031668;GO:0030218;GO:0048333;GO:0032355;GO:0035987;GO:0032870;GO:0010469;GO:0010862;GO:0007274;GO:0061394;GO:0051591;GO:0045586;GO:1903984;GO:0000122;GO:0070262;GO:0032868;GO:0009968;GO:0000082;GO:0045077;GO:0060070;GO:0035335;GO:0032743;GO:0035970;GO:0006351;GO:0048468;GO:0097154;GO:0001975;GO:0043066;GO:0070373;GO:0043065;GO:0034599;GO:0032733
GO:0000188;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.3081136762725405;0.0;1.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.6830074998557688;0.2599120563717816;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.3356143810225276;0.0;0.2830074998557688;0.3356143810225276;0.0;0.3660149997115376;0.0;0.23852901558847928;0.4;0.0;0.3356143810225276;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.6000000000000001;0.23852901558847928;0.0;0.3356143810225276;0.0;0.3081136762725405;0.0;0.5356143810225276;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.3356143810225276;0.3356143810225276;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.4;0.3660149997115376;0.0;0.0;0.2830074998557688;0.4;0.3356143810225276;0.48300749985576874;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.48300749985576874;0.0;0.3356143810225276;0.0;0.2830074998557688;0.3356143810225276;0.3356143810225276;0.0;0.0;0.6000000000000001;0.0;0.4;0.3356143810225276;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.6830074998557688;0.3081136762725405;0.0;0.3081136762725405
GO:0071372;0.3356143810225276;0.48300749985576874;0.0;0.2599120563717816;0.4;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;1.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.8;0.0;0.0;0.2599120563717816;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.2830074998557688;0.5356143810225276;0.0;0.43852901558847923;0.0;0.43852901558847923;0.2830074998557688;0.0;0.2830074998557688;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0
GO:0001666;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;1.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.6830074998557688;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.6830074998557688;0.0
GO:0071376;0.3356143810225276;0.48300749985576874;0.0;0.2599120563717816;0.4;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;1.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.8;0.0;0.0;0.2599120563717816;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.2830074998557688;0.6830074998557688;0.0;0.43852901558847923;0.0;0.43852901558847923;0.2830074998557688;0.0;0.2830074998557688;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0
GO:0001942;0.0;0.0;0.8;0.0;0.0;0.8;0.6830074998557688;0.0;0.0;0.8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045650;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.5356143810225276;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;1.0;0.5356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.4;0.0;0.3081136762725405;0.4;0.0;0.43852901558847923;0.0;0.4;0.48300749985576874;0.0;0.4;0.0;0.43852901558847923;0.3081136762725405;0.0;0.0;0.4;0.2599120563717816;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.43852901558847923;0.48300749985576874;0.4;0.0;0.0;0.0;0.0;0.2830074998557688;0.3660149997115376;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.4;0.0;0.0;0.3356143810225276;0.48300749985576874;0.6000000000000001;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3356143810225276;0.0;0.3660149997115376;0.0;0.48300749985576874;0.2830074998557688;0.3660149997115376;0.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.0;0.4
GO:0030308;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.5356143810225276;1.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.4;0.8;0.6000000000000001;0.8;0.5356143810225276;0.0;0.4;0.5356143810225276;0.0;0.6000000000000001;0.0;0.3660149997115376;0.5356143810225276;0.0;0.43852901558847923;0.0;0.6000000000000001;0.4;0.0;0.0;0.5356143810225276;0.3356143810225276;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.6000000000000001;0.6830074998557688;0.5356143810225276;0.0;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.6830074998557688;0.5356143810225276;0.0;0.0;0.43852901558847923;0.6830074998557688;0.5356143810225276;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.48300749985576874;0.0;0.0;0.6830074998557688;0.0;0.5356143810225276;0.48300749985576874;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.0;0.43852901558847923
GO:0035556;0.5356143810225276;0.8;0.0;0.4;0.5356143810225276;0.8;0.0;0.8;0.5356143810225276;0.8;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.0;0.43852901558847923;0.6000000000000001;1.0;0.8;0.5356143810225276;0.0;0.0;0.43852901558847923;0.8;0.48300749985576874;0.4;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.8;0.8;0.4;0.8;0.8;0.48300749985576874;0.6000000000000001;0.3660149997115376;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.8;0.4;0.5356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.0;0.48300749985576874;0.8;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.8;0.5356143810225276;0.8;0.8;0.6000000000000001;0.8;0.43852901558847923;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.5356143810225276;0.43852901558847923;0.8;0.0;0.43852901558847923;0.8;0.43852901558847923;0.5356143810225276;0.8;0.48300749985576874;0.6830074998557688;0.8;0.8;0.0;0.8;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.4;0.8;0.0;0.43852901558847923;0.3660149997115376;0.4;0.43852901558847923;0.0;0.5356143810225276;0.8;0.43852901558847923;0.8;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.8;0.8;0.8;0.0;0.48300749985576874;0.4;0.48300749985576874;0.6000000000000001;0.43852901558847923
GO:0042701;0.5356143810225276;0.8;0.8;0.4;0.5356143810225276;0.8;0.0;0.8;0.5356143810225276;0.8;0.3356143810225276;0.43852901558847923;0.0;0.43852901558847923;0.0;0.3660149997115376;0.48300749985576874;0.8;1.0;0.5356143810225276;0.0;0.8;0.43852901558847923;0.8;0.43852901558847923;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.8;0.8;0.3660149997115376;0.8;0.8;0.4;0.6000000000000001;0.3081136762725405;0.43852901558847923;0.0;0.43852901558847923;0.48300749985576874;0.8;0.3660149997115376;0.5356143810225276;0.8;0.3660149997115376;0.5356143810225276;0.0;0.43852901558847923;0.8;0.4;0.48300749985576874;0.43852901558847923;0.8;0.43852901558847923;0.8;0.8;0.6000000000000001;0.8;0.43852901558847923;0.8;0.0;0.8;0.8;0.5356143810225276;0.0;0.48300749985576874;0.4;0.8;0.0;0.3660149997115376;0.8;0.3660149997115376;0.48300749985576874;0.8;0.48300749985576874;0.6830074998557688;0.8;0.8;0.0;0.8;0.5356143810225276;0.6000000000000001;0.4;0.4;0.8;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.43852901558847923;0.0;0.48300749985576874;0.8;0.4;0.8;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.8;0.8;0.8;0.0;0.4;0.3660149997115376;0.4;0.6000000000000001;0.43852901558847923
GO:0042541;0.6830074998557688;0.5356143810225276;0.0;0.43852901558847923;0.4;0.5356143810225276;0.0;0.5356143810225276;0.0;0.48300749985576874;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;1.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.3660149997115376;0.0;0.0;0.4;0.0;0.0;0.5356143810225276;0.0;0.3660149997115376;0.0;0.5356143810225276;0.0;0.6830074998557688;0.48300749985576874;0.43852901558847923;0.6830074998557688;0.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.4;0.0;0.0;0.3081136762725405;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.8;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.0
