;GO:1902475;GO:0007257;GO:0043542;GO:0051092;GO:0060644;GO:0050796;GO:0001666;GO:0045893;GO:0001504;GO:2000353;GO:0051965;GO:0001829;GO:2001244;GO:0030183;GO:0042100;GO:0042102;GO:0010508;GO:0033209;GO:0051131;GO:0010469;GO:0072659;GO:0032753;GO:0046718;GO:0007032;GO:1904674;GO:0008284;GO:1904677;GO:0006814;GO:0045596;GO:0051023;GO:0010716;GO:2000737;GO:0033632;GO:0015804;GO:0016236;GO:0045190;GO:0050776;GO:0031295;GO:0006351;GO:0048305;GO:0007166;GO:0009267;GO:0006357;GO:0001662;GO:0032735;GO:0010923;GO:0043066;GO:0006508;GO:0033147;GO:0032733;GO:2000103
GO:0051965;0.0;0.3333333333333333;0.0;0.42857142857142855;0.0;0.14285714285714285;0.0;0.3333333333333333;0.2;0.36363636363636365;1.0;0.0;0.3333333333333333;0.0;0.0;0.3;0.4444444444444444;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.5;0.5714285714285714;0.5;0.0;0.16666666666666666;0.3333333333333333;0.4444444444444444;0.14285714285714285;0.16666666666666666;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.5;0.14285714285714285;0.125;0.0;0.125;0.5;0.5714285714285714
GO:0001829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:2001244;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.3;0.0;0.2727272727272727;0.1;0.6363636363636364;0.3333333333333333;0.0;1.0;0.0;0.0;0.25;0.36363636363636365;0.0;0.0;0.5;0.0;0.3;0.0;0.0;0.3;0.4444444444444444;0.4;0.0;0.3;0.2727272727272727;0.25;0.2727272727272727;0.2;0.0;0.0;0.0;0.375;0.25;0.0;0.0;0.3;0.0;0.23076923076923078;0.0;0.3;0.21428571428571427;0.6;0.0;0.4;0.3;0.3333333333333333
GO:0030183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.5714285714285714;0.0;0.14285714285714285;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042102;0.0;0.3;0.0;0.3;0.0;0.25;0.0;0.25;0.09090909090909091;0.2857142857142857;0.3;0.0;0.25;0.0;0.0;1.0;0.3333333333333333;0.0;0.0;0.25;0.0;0.2727272727272727;0.0;0.0;0.2727272727272727;0.5555555555555556;0.36363636363636365;0.0;0.2727272727272727;0.25;0.23076923076923078;0.25;0.4444444444444444;0.0;0.0;0.0;0.3333333333333333;0.7777777777777778;0.0;0.0;0.2727272727272727;0.0;0.21428571428571427;0.0;0.2727272727272727;0.2;0.23076923076923078;0.0;0.21428571428571427;0.2727272727272727;0.5
GO:0010508;0.0;0.375;0.0;0.3333333333333333;0.0;0.3;0.0;0.4;0.1;0.3333333333333333;0.4444444444444444;0.0;0.36363636363636365;0.0;0.0;0.3333333333333333;1.0;0.0;0.0;0.3;0.0;0.3;0.0;0.0;0.3;0.5;0.4444444444444444;0.0;0.3333333333333333;0.3;0.2727272727272727;0.3;0.2;0.0;0.0;0.0;0.2222222222222222;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.36363636363636365;0.0;0.3;0.3333333333333333;0.2727272727272727;0.0;0.25;0.3;0.4444444444444444
GO:0033209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010469;0.0;0.25;0.0;0.3333333333333333;0.0;0.375;0.0;0.2727272727272727;0.16666666666666666;0.25;0.25;0.0;0.5;0.0;0.0;0.25;0.3;0.0;0.0;1.0;0.0;0.125;0.0;0.0;0.125;0.375;0.3333333333333333;0.0;0.375;0.3333333333333333;0.3;0.3333333333333333;0.14285714285714285;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.125;0.2857142857142857;0.3;0.0;0.5;0.125;0.14285714285714285
GO:0072659;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032753;0.0;0.2857142857142857;0.0;0.375;0.0;0.09090909090909091;0.0;0.3;0.1111111111111111;0.25;0.5;0.0;0.3;0.0;0.0;0.2727272727272727;0.3;0.0;0.0;0.125;0.0;1.0;0.0;0.0;0.5;0.375;0.3333333333333333;0.0;0.2222222222222222;0.18181818181818182;0.18181818181818182;0.2;0.2222222222222222;0.0;0.0;0.0;0.25;0.2727272727272727;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.7142857142857143;0.09090909090909091;0.18181818181818182;0.0;0.18181818181818182;0.7142857142857143;0.5714285714285714
GO:0046718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1904674;0.0;0.2857142857142857;0.0;0.375;0.0;0.09090909090909091;0.0;0.3;0.1111111111111111;0.25;0.5;0.0;0.3;0.0;0.0;0.2727272727272727;0.3;0.0;0.0;0.125;0.0;0.5;0.0;0.0;1.0;0.375;0.3333333333333333;0.0;0.375;0.18181818181818182;0.18181818181818182;0.3333333333333333;0.2222222222222222;0.0;0.0;0.0;0.25;0.2727272727272727;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.5;0.09090909090909091;0.18181818181818182;0.0;0.18181818181818182;0.5;0.5714285714285714
GO:0008284;0.0;0.5;0.0;0.42857142857142855;0.0;0.375;0.0;0.3333333333333333;0.125;0.4;0.5714285714285714;0.0;0.4444444444444444;0.0;0.0;0.5555555555555556;0.5;0.0;0.0;0.375;0.0;0.375;0.0;0.0;0.375;1.0;0.5714285714285714;0.0;0.42857142857142855;0.375;0.3333333333333333;0.375;0.25;0.0;0.0;0.0;0.2857142857142857;0.4;0.0;0.0;0.42857142857142855;0.0;0.3;0.0;0.375;0.2727272727272727;0.3333333333333333;0.0;0.3;0.375;0.8333333333333334
GO:1904677;0.0;0.42857142857142855;0.0;0.375;0.0;0.3333333333333333;0.0;0.3;0.1111111111111111;0.36363636363636365;0.5;0.0;0.4;0.0;0.0;0.36363636363636365;0.4444444444444444;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.5714285714285714;1.0;0.0;0.375;0.3333333333333333;0.3;0.3333333333333333;0.2222222222222222;0.0;0.0;0.0;0.25;0.36363636363636365;0.0;0.0;0.375;0.0;0.2727272727272727;0.0;0.3333333333333333;0.25;0.3;0.0;0.2727272727272727;0.3333333333333333;0.5
GO:0006814;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045596;0.0;0.5;0.0;0.25;0.0;0.375;0.0;0.3;0.125;0.2727272727272727;0.16666666666666666;0.0;0.3;0.0;0.0;0.2727272727272727;0.3333333333333333;0.0;0.0;0.375;0.0;0.2222222222222222;0.0;0.0;0.375;0.42857142857142855;0.375;0.0;1.0;0.375;0.5;0.8333333333333334;0.25;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.42857142857142855;0.0;0.3;0.0;0.2222222222222222;0.4;0.5;0.0;0.4444444444444444;0.2222222222222222;0.42857142857142855
GO:0051023;0.0;0.42857142857142855;0.0;0.2;0.0;0.7142857142857143;0.0;0.2727272727272727;0.1;0.25;0.3333333333333333;0.0;0.2727272727272727;0.0;0.0;0.25;0.3;0.3;0.0;0.3333333333333333;0.0;0.18181818181818182;0.0;0.0;0.18181818181818182;0.375;0.3333333333333333;0.0;0.375;1.0;0.3;0.3333333333333333;0.2;0.0;0.0;0.0;0.375;0.25;0.0;0.0;0.375;0.0;0.2727272727272727;0.0;0.18181818181818182;0.25;0.3;0.0;0.2727272727272727;0.18181818181818182;0.3333333333333333
GO:0010716;0.0;0.375;0.0;0.2;0.0;0.3;0.0;0.25;0.1;0.23076923076923078;0.4444444444444444;0.0;0.25;0.0;0.0;0.23076923076923078;0.2727272727272727;0.0;0.0;0.3;0.0;0.18181818181818182;0.0;0.0;0.18181818181818182;0.3333333333333333;0.3;0.0;0.5;0.3;1.0;0.4444444444444444;0.2;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.3333333333333333;0.0;0.25;0.0;0.18181818181818182;0.3333333333333333;0.4;0.0;0.36363636363636365;0.18181818181818182;0.3
GO:2000737;0.0;0.42857142857142855;0.0;0.2222222222222222;0.0;0.3333333333333333;0.0;0.2727272727272727;0.1111111111111111;0.25;0.14285714285714285;0.0;0.2727272727272727;0.0;0.0;0.25;0.3;0.0;0.0;0.3333333333333333;0.0;0.2;0.0;0.0;0.3333333333333333;0.375;0.3333333333333333;0.0;0.8333333333333334;0.3333333333333333;0.4444444444444444;1.0;0.2222222222222222;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.375;0.0;0.2727272727272727;0.0;0.2;0.36363636363636365;0.4444444444444444;0.0;0.4;0.2;0.375
GO:0033632;0.0;0.3333333333333333;0.0;0.25;0.0;0.1;0.0;0.2;0.125;0.16666666666666666;0.16666666666666666;0.0;0.2;0.0;0.0;0.4444444444444444;0.2;0.0;0.0;0.14285714285714285;0.0;0.2222222222222222;0.0;0.0;0.2222222222222222;0.25;0.2222222222222222;0.0;0.25;0.2;0.2;0.2222222222222222;1.0;0.0;0.0;0.0;0.2857142857142857;0.4444444444444444;0.0;0.0;0.0;0.0;0.2;0.0;0.2222222222222222;0.1;0.2;0.0;0.2;0.2222222222222222;0.25
GO:0015804;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0016236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0
GO:0045190;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050776;0.0;0.4;0.0;0.2857142857142857;0.0;0.1111111111111111;0.0;0.2222222222222222;0.14285714285714285;0.18181818181818182;0.2;0.0;0.375;0.0;0.0;0.3333333333333333;0.2222222222222222;0.0;0.0;0.5;0.0;0.25;0.0;0.0;0.25;0.2857142857142857;0.25;0.0;0.2857142857142857;0.375;0.2222222222222222;0.25;0.2857142857142857;0.0;0.0;0.0;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.25;0.1111111111111111;0.2222222222222222;0.0;0.375;0.25;0.2857142857142857
GO:0031295;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.25;0.0;0.2857142857142857;0.0;0.0;0.25;0.25;0.14285714285714285;0.7777777777777778;0.3333333333333333;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.2727272727272727;0.4;0.36363636363636365;0.0;0.0;0.25;0.0;0.0;0.4444444444444444;0.0;0.0;0.25;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.23076923076923078;0.0;0.0;0.2727272727272727;0.3
GO:0006351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
GO:0048305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007166;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.3;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.0;0.2727272727272727;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.375;0.0;0.42857142857142855;0.375;0.3333333333333333;0.375;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;1.0;0.2;0.3;0.0;0.0;0.0;0.3333333333333333;0.0;0.3;0.0;0.375
GO:0009267;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.2;1.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006357;0.0;0.3333333333333333;0.0;0.6;0.0;0.2727272727272727;0.0;0.75;0.1;0.21428571428571427;0.125;0.0;0.23076923076923078;0.0;0.0;0.21428571428571427;0.36363636363636365;0.0;0.0;0.1111111111111111;0.0;0.18181818181818182;0.0;0.0;0.18181818181818182;0.3;0.2727272727272727;0.0;0.3;0.2727272727272727;0.25;0.2727272727272727;0.2;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.3;0.0;1.0;0.0;0.18181818181818182;0.3076923076923077;0.25;0.0;0.23076923076923078;0.18181818181818182;0.2727272727272727
GO:0001662;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032735;0.0;0.2857142857142857;0.0;0.375;0.0;0.09090909090909091;0.0;0.3;0.1111111111111111;0.25;0.5;0.0;0.3;0.0;0.0;0.2727272727272727;0.3;0.0;0.0;0.125;0.0;0.7142857142857143;0.0;0.0;0.5;0.375;0.3333333333333333;0.0;0.2222222222222222;0.18181818181818182;0.18181818181818182;0.2;0.2222222222222222;0.0;0.0;0.0;0.25;0.2727272727272727;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;1.0;0.09090909090909091;0.18181818181818182;0.0;0.18181818181818182;0.7142857142857143;0.5714285714285714
GO:0010923;0.0;0.14285714285714285;0.0;0.2222222222222222;0.0;0.25;0.0;0.3076923076923077;0.1111111111111111;0.2;0.14285714285714285;0.0;0.21428571428571427;0.0;0.0;0.2;0.3333333333333333;0.0;0.0;0.2857142857142857;0.0;0.09090909090909091;0.0;0.0;0.09090909090909091;0.2727272727272727;0.25;0.0;0.4;0.25;0.3333333333333333;0.36363636363636365;0.1;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.09090909090909091;1.0;0.3333333333333333;0.0;0.3076923076923077;0.09090909090909091;0.1
GO:0043066;0.0;0.375;0.0;0.2;0.0;0.3;0.0;0.25;0.1;0.6;0.125;0.0;0.6;0.0;0.0;0.23076923076923078;0.2727272727272727;0.0;0.0;0.3;0.0;0.18181818181818182;0.0;0.0;0.18181818181818182;0.3333333333333333;0.3;0.0;0.5;0.3;0.4;0.4444444444444444;0.2;0.0;0.0;0.0;0.2222222222222222;0.23076923076923078;0.0;0.0;0.3333333333333333;0.0;0.25;0.0;0.18181818181818182;0.3333333333333333;1.0;0.0;0.36363636363636365;0.18181818181818182;0.3
GO:0006508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0033147;0.0;0.3333333333333333;0.0;0.2;0.0;0.3;0.0;0.23076923076923078;0.1;0.21428571428571427;0.125;0.0;0.4;0.0;0.0;0.21428571428571427;0.25;0.0;0.0;0.5;0.0;0.18181818181818182;0.0;0.0;0.18181818181818182;0.3;0.2727272727272727;0.0;0.4444444444444444;0.2727272727272727;0.36363636363636365;0.4;0.2;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.3;0.0;0.23076923076923078;0.0;0.18181818181818182;0.3076923076923077;0.36363636363636365;0.0;1.0;0.18181818181818182;0.2727272727272727
GO:0032733;0.0;0.2857142857142857;0.0;0.375;0.0;0.09090909090909091;0.0;0.3;0.1111111111111111;0.25;0.5;0.0;0.3;0.0;0.0;0.2727272727272727;0.3;0.0;0.0;0.125;0.0;0.7142857142857143;0.0;0.0;0.5;0.375;0.3333333333333333;0.0;0.2222222222222222;0.18181818181818182;0.18181818181818182;0.2;0.2222222222222222;0.0;0.0;0.0;0.25;0.2727272727272727;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.7142857142857143;0.09090909090909091;0.18181818181818182;0.0;0.18181818181818182;1.0;0.5714285714285714
GO:2000103;0.0;0.42857142857142855;0.0;0.42857142857142855;0.0;0.3333333333333333;0.0;0.3333333333333333;0.125;0.36363636363636365;0.5714285714285714;0.0;0.3333333333333333;0.0;0.0;0.5;0.4444444444444444;0.0;0.0;0.14285714285714285;0.0;0.5714285714285714;0.0;0.0;0.5714285714285714;0.8333333333333334;0.5;0.0;0.42857142857142855;0.3333333333333333;0.3;0.375;0.25;0.0;0.0;0.0;0.2857142857142857;0.3;0.0;0.0;0.375;0.0;0.2727272727272727;0.0;0.5714285714285714;0.1;0.3;0.0;0.2727272727272727;0.5714285714285714;1.0
