;GO:0090656;GO:0035166;GO:0008584;GO:0033540;GO:0015031;GO:0006283;GO:0036297;GO:0042176;GO:0006366;GO:0001302;GO:0006521;GO:0006368;GO:0060964;GO:0001701;GO:0032728;GO:0061819;GO:0010259;GO:0051607;GO:0070914;GO:0035278;GO:0006295;GO:0030182;GO:0006296;GO:0035195;GO:0006293;GO:1902600;GO:0007223;GO:0045652;GO:0070911;GO:0035264;GO:0006383;GO:1905765;GO:0008284;GO:1904431;GO:0006783;GO:0006782;GO:0000710;GO:0009615;GO:0006303;GO:1901919;GO:0045190;GO:0042407;GO:0009303;GO:0006355;GO:0006754;GO:0000720;GO:0006359;GO:0006357;GO:0009744;GO:0006625;GO:0045089;GO:0048477;GO:0045087;GO:0019254;GO:0033387
GO:0035278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.5;0.0;0.5555555555555556;0.0;0.25;0.125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.375;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.625;0.625;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0
GO:0006295;0.6666666666666666;0.0;0.0;0.25;0.0;0.4444444444444444;0.5;0.0;0.6;0.2;0.0;0.6;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.5;0.0;1.0;0.0;0.6666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.14285714285714285;0.0;0.0;0.2727272727272727;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2857142857142857
GO:0030182;0.0;0.0;0.0;0.125;0.0;0.125;0.14285714285714285;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.14285714285714285;0.0;0.0;1.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006296;0.6666666666666666;0.0;0.0;0.25;0.0;0.4444444444444444;0.5;0.0;0.6;0.2;0.0;0.6;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.5;0.0;0.6666666666666666;0.0;1.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.14285714285714285;0.0;0.0;0.2727272727272727;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2857142857142857
GO:0035195;0.16666666666666666;0.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.1;0.36363636363636365;0.1;0.125;0.2727272727272727;0.16666666666666666;0.4166666666666667;0.0;0.14285714285714285;0.08333333333333333;0.0;0.0;0.1;0.6;0.16666666666666666;0.16666666666666666;0.16666666666666666;1.0;0.0;0.0;0.16666666666666666;0.15384615384615385;0.09090909090909091;0.0;0.1;0.35714285714285715;0.16666666666666666;0.3076923076923077;0.1;0.16666666666666666;0.16666666666666666;0.0;0.09090909090909091;0.3333333333333333;0.0;0.1;0.0;0.5;0.07142857142857142;0.09090909090909091;0.45454545454545453;0.45454545454545453;0.0;0.0;0.15384615384615385;0.16666666666666666;0.0;0.1;0.07692307692307693
GO:0006293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0
GO:1902600;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0
GO:0007223;0.0;0.0;0.0;0.125;0.0;0.125;0.14285714285714285;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;1.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.2727272727272727;0.08333333333333333;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3;0.375;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.3;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0
GO:0070911;0.5;0.0;0.0;0.16666666666666666;0.0;0.75;0.625;0.0;0.3333333333333333;0.1;0.0;0.4444444444444444;0.0;0.0;0.0;0.4;0.0;0.2;0.625;0.0;0.4444444444444444;0.125;0.4444444444444444;0.09090909090909091;0.0;0.0;0.125;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.1;0.25;0.5555555555555556;0.0;0.5555555555555556;0.0;0.0;0.08333333333333333;0.3333333333333333;0.0;0.2;0.75;0.0;0.0;0.08333333333333333;0.0;0.0;0.125;0.2222222222222222;0.18181818181818182;0.16666666666666666
GO:0035264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006383;0.0;0.0;0.0;0.125;0.0;0.3333333333333333;0.375;0.0;0.6;0.0;0.0;0.6;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.6;0.0;0.2;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285
GO:1905765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.3;0.0;0.3;0.0;0.16666666666666666;0.18181818181818182;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.35714285714285715;0.0;0.0;0.0;0.3;0.0;0.0;0.0;1.0;0.3333333333333333;0.375;0.0;0.0;0.0;0.0;0.0;0.38461538461538464;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.3;0.0;0.0;0.0;0.0
GO:0008284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.375;0.0;0.375;0.0;0.3333333333333333;0.09090909090909091;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.16666666666666666;0.5;0.0;0.0;0.375;0.0;0.0;0.0;0.3333333333333333;1.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3;0.3;0.0;0.0;0.375;0.0;0.0;0.0;0.0
GO:1904431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.2222222222222222;0.0;0.3333333333333333;0.2;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.3076923076923077;0.5714285714285714;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.375;0.42857142857142855;1.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.4;0.0;0.0;0.36363636363636365;0.36363636363636365;0.0;0.0;0.375;0.0;0.0;0.0;0.0
GO:0006783;0.2;0.0;0.0;0.18181818181818182;0.0;0.1;0.1111111111111111;0.0;0.2;0.0;0.0;0.5;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.2;0.0;0.2;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;1.0;0.7142857142857143;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.2;0.0;0.36363636363636365;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.2727272727272727
GO:0006782;0.0;0.0;0.0;0.25;0.0;0.25;0.2857142857142857;0.0;0.0;0.2;0.0;0.6;0.0;0.0;0.0;0.25;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;1.0;0.0;0.0;0.25;0.0;0.0;0.14285714285714285;0.0;0.0;0.4444444444444444;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.375
GO:0000710;0.0;0.0;0.0;0.125;0.0;0.5555555555555556;0.625;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5555555555555556;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0009615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006303;0.5;0.0;0.0;0.16666666666666666;0.0;0.5555555555555556;0.625;0.0;0.3333333333333333;0.1;0.0;0.4444444444444444;0.0;0.0;0.0;0.4;0.0;0.2;0.625;0.0;0.4444444444444444;0.125;0.4444444444444444;0.09090909090909091;0.0;0.0;0.125;0.0;0.5555555555555556;0.0;0.3333333333333333;0.0;0.0;0.0;0.18181818181818182;0.25;0.5555555555555556;0.0;1.0;0.0;0.0;0.08333333333333333;0.3333333333333333;0.0;0.2;0.5555555555555556;0.0;0.0;0.08333333333333333;0.0;0.0;0.125;0.2222222222222222;0.18181818181818182;0.16666666666666666
GO:1901919;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.4444444444444444;0.0;0.36363636363636365;0.0;0.2727272727272727;0.07692307692307693;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.3333333333333333;0.3;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.38461538461538464;0.4444444444444444;0.5454545454545454;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.4;0.4;0.0;0.0;0.3;0.0;0.0;0.0;0.0
GO:0045190;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0
GO:0042407;0.2857142857142857;0.0;0.0;0.08333333333333333;0.0;0.08333333333333333;0.09090909090909091;0.0;0.0;0.1111111111111111;0.0;0.14285714285714285;0.0;0.0;0.0;0.25;0.0;0.0;0.09090909090909091;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.1;0.0;0.0;0.14285714285714285;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.08333333333333333;0.0;0.0;1.0;0.0;0.0;0.06666666666666667;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.09090909090909091;0.0
GO:0009303;0.0;0.0;0.0;0.125;0.0;0.3333333333333333;0.375;0.0;0.6;0.0;0.0;0.6;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.2;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285
GO:0006355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.375;0.0;0.5555555555555556;0.0;0.18181818181818182;0.08333333333333333;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.36363636363636365;0.3333333333333333;0.4;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;1.0;0.0;0.0;0.8571428571428571;0.8571428571428571;0.0;0.0;0.2;0.0;0.0;0.0;0.0
GO:0006754;0.2727272727272727;0.0;0.0;0.13333333333333333;0.0;0.2;0.21428571428571427;0.0;0.2;0.07692307692307693;0.0;0.45454545454545453;0.0;0.0;0.0;0.2;0.0;0.0;0.21428571428571427;0.0;0.2727272727272727;0.0;0.2727272727272727;0.07142857142857142;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.36363636363636365;0.4444444444444444;0.0;0.0;0.2;0.0;0.0;0.06666666666666667;0.2;0.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.25
GO:0000720;0.5;0.0;0.0;0.16666666666666666;0.0;0.75;0.625;0.0;0.3333333333333333;0.1;0.0;0.4444444444444444;0.0;0.0;0.0;0.4;0.0;0.2;0.625;0.0;0.4444444444444444;0.125;0.4444444444444444;0.09090909090909091;0.0;0.0;0.125;0.0;0.75;0.0;0.3333333333333333;0.0;0.0;0.0;0.18181818181818182;0.25;0.5555555555555556;0.0;0.5555555555555556;0.0;0.0;0.08333333333333333;0.3333333333333333;0.0;0.2;1.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.125;0.2222222222222222;0.18181818181818182;0.16666666666666666
GO:0006359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.3333333333333333;0.0;0.5;0.0;0.16666666666666666;0.07692307692307693;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.45454545454545453;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.3333333333333333;0.3;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;1.0;0.75;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0
GO:0006357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.3333333333333333;0.0;0.5;0.0;0.16666666666666666;0.07692307692307693;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.45454545454545453;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.3333333333333333;0.3;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.75;1.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0
