;GO:0016525;GO:0060760;GO:0050717;GO:0050718;GO:0015031;GO:1901740;GO:0009597;GO:0045444;GO:0051091;GO:0032091;GO:0010819;GO:0051882;GO:0002479;GO:0010818;GO:0032725;GO:0001666;GO:0030308;GO:0002636;GO:0051607;GO:0019885;GO:0006919;GO:0010499;GO:0032480;GO:0045859;GO:0007186;GO:0090026;GO:0032481;GO:0043312;GO:0043950;GO:1904469;GO:0042102;GO:0061844;GO:2000406;GO:1901509;GO:0032757;GO:0043161;GO:0033209;GO:0032956;GO:0071360;GO:0045662;GO:0030816;GO:0010506;GO:0050727;GO:0030890;GO:0035549;GO:0010469;GO:0030334;GO:0052548;GO:0030336;GO:0033280;GO:1903265;GO:0060340;GO:0008284;GO:0043123;GO:0045944;GO:0043687;GO:0034605;GO:2000778;GO:0019221;GO:0002737;GO:1990668;GO:0010951;GO:0045071;GO:0035457;GO:0016579;GO:1901253;GO:0031295;GO:0033198;GO:0031296;GO:0060338;GO:0048305;GO:1902741;GO:0051281;GO:0002230;GO:0046967;GO:0001782;GO:0060337;GO:0006511;GO:0007517;GO:0071260;GO:0071222;GO:0045087;GO:0070098;GO:0043065;GO:0030593;GO:0039529;GO:0016540;GO:0071346
GO:0010819;0.10344827586206895;0.19047619047619047;0.10204081632653061;0.10204081632653061;0.0;0.11111111111111116;0.0;0.0;0.10810810810810811;0.08695652173913049;1.0;0.09090909090909094;0.0;0.0;0.125;0.0;0.16666666666666663;0.16129032258064513;0.0;0.0;0.07272727272727275;0.0;0.125;0.11764705882352944;0.19999999999999996;0.4545454545454546;0.125;0.0;0.16666666666666663;0.1063829787234043;0.11363636363636365;0.0;0.4814814814814815;0.13043478260869568;0.125;0.0;0.18181818181818177;0.18181818181818177;0.0;0.16000000000000003;0.09523809523809523;0.18181818181818177;0.25;0.13157894736842102;0.1063829787234043;0.2272727272727273;0.4444444444444444;0.1071428571428571;0.3913043478260869;0.0;0.15625;0.15000000000000002;0.19047619047619047;0.16666666666666663;0.08163265306122447;0.0;0.0;0.11363636363636365;0.19047619047619047;0.13157894736842102;0.0;0.09090909090909094;0.11111111111111116;0.0;0.0;0.13793103448275867;0.1351351351351351;0.0;0.16129032258064513;0.2222222222222222;0.0;0.1063829787234043;0.0847457627118644;0.24;0.0;0.08333333333333337;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.16000000000000003;0.0;0.11111111111111116;0.0;0.0
GO:0051882;0.11111111111111116;0.18181818181818177;0.050000000000000044;0.050000000000000044;0.0;0.07692307692307687;0.0;0.0;0.07407407407407407;0.18181818181818177;0.09090909090909094;1.0;0.0;0.0;0.15384615384615385;0.0;0.1428571428571429;0.09090909090909094;0.0;0.0;0.0444444444444444;0.0;0.15384615384615385;0.08333333333333337;0.19999999999999996;0.05882352941176472;0.15384615384615385;0.0;0.09523809523809523;0.052631578947368474;0.05714285714285716;0.0;0.07692307692307687;0.16666666666666663;0.15384615384615385;0.0;0.16666666666666663;0.16666666666666663;0.0;0.1333333333333333;0.0625;0.16666666666666663;0.18181818181818177;0.06896551724137934;0.052631578947368474;0.15384615384615385;0.16666666666666663;0.11764705882352944;0.11111111111111116;0.0;0.08695652173913049;0.0625;0.18181818181818177;0.09523809523809523;0.05128205128205132;0.0;0.0;0.05714285714285716;0.18181818181818177;0.06896551724137934;0.0;0.05882352941176472;0.125;0.0;0.0;0.10526315789473684;0.0714285714285714;0.0;0.09090909090909094;0.10526315789473684;0.0;0.052631578947368474;0.061224489795918324;0.11764705882352944;0.0;0.2727272727272727;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.1333333333333333;0.0;0.04347826086956519;0.0;0.0
GO:0002479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.10526315789473684;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06666666666666665;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.09090909090909094;0.04166666666666663;0.0;0.0
GO:0010818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.09523809523809523;1.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.09999999999999998;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.08823529411764708;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.05405405405405406;0.09523809523809523;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.09090909090909094;0.0;0.09999999999999998;0.0;0.08333333333333337;0.0;0.0;0.08333333333333337;0.06451612903225812;0.0;0.05405405405405406;0.0;0.06451612903225812;0.0;0.06666666666666665;0.0;0.03389830508474578;0.0;0.0;0.09523809523809523;0.09523809523809523;0.06060606060606055;0.0;0.08695652173913049;0.0625;0.10526315789473684;0.09523809523809523;0.0;0.631578947368421;0.05555555555555558;0.0;0.08333333333333337
GO:0032725;0.21052631578947367;0.33333333333333337;0.21621621621621623;0.21621621621621623;0.0;0.1071428571428571;0.0;0.0;0.1428571428571429;0.1428571428571429;0.125;0.15384615384615385;0.0;0.0;1.0;0.0;0.1875;0.17391304347826086;0.0;0.0;0.08695652173913049;0.0;0.3846153846153846;0.11538461538461542;0.25;0.11428571428571432;0.8;0.0;0.18181818181818177;0.22857142857142854;0.11111111111111116;0.0;0.14814814814814814;0.3076923076923077;0.8;0.0;0.2142857142857143;0.2142857142857143;0.0;0.17647058823529416;0.12121212121212122;0.2142857142857143;0.23076923076923073;0.1333333333333333;0.22857142857142854;0.19999999999999996;0.2142857142857143;0.1578947368421053;0.15000000000000002;0.0;0.16666666666666663;0.12121212121212122;0.33333333333333337;0.18181818181818177;0.09999999999999998;0.0;0.0;0.25;0.23076923076923073;0.1724137931034483;0.0;0.08333333333333337;0.16666666666666663;0.0;0.0;0.1428571428571429;0.13793103448275867;0.0;0.17391304347826086;0.1428571428571429;0.0;0.22857142857142854;0.07843137254901966;0.1578947368421053;0.0;0.1333333333333333;0.2142857142857143;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.25;0.0;0.18604651162790697;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.08695652173913049;0.33333333333333337;0.0;0.0;0.0;0.04347826086956519;0.0;0.1333333333333333
GO:0030308;0.19999999999999996;0.2142857142857143;0.09523809523809523;0.09523809523809523;0.0;0.28;0.0;0.0;0.13793103448275867;0.1333333333333333;0.16666666666666663;0.1428571428571429;0.0;0.0;0.1875;0.0;1.0;0.12;0.0;0.0;0.08510638297872342;0.0;0.2666666666666667;0.15384615384615385;0.33333333333333337;0.11111111111111116;0.1875;0.0;0.17391304347826086;0.09999999999999998;0.10810810810810811;0.0;0.1428571428571429;0.19999999999999996;0.1875;0.0;0.2857142857142857;0.3846153846153846;0.0;0.4;0.11764705882352944;0.2857142857142857;0.2142857142857143;0.12903225806451613;0.09999999999999998;0.2666666666666667;0.2857142857142857;0.15000000000000002;0.33333333333333337;0.0;0.16000000000000003;0.11764705882352944;0.3076923076923077;0.17391304347826086;0.09756097560975607;0.0;0.0;0.10810810810810811;0.3076923076923077;0.12903225806451613;0.0;0.17647058823529416;0.2222222222222222;0.0;0.0;0.19047619047619047;0.1333333333333333;0.0;0.16666666666666663;0.19047619047619047;0.0;0.09999999999999998;0.07692307692307687;0.15000000000000002;0.0;0.125;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.23529411764705888;0.0;0.08333333333333337;0.0;0.0
GO:0002636;0.18518518518518523;0.3157894736842105;0.07999999999999996;0.07999999999999996;0.0;0.1428571428571429;0.0;0.0;0.10810810810810811;0.08695652173913049;0.16129032258064513;0.09090909090909094;0.0;0.0;0.17391304347826086;0.0;0.12;1.0;0.0;0.0;0.07272727272727275;0.0;0.125;0.08571428571428574;0.1428571428571429;0.19999999999999996;0.17391304347826086;0.0;0.2068965517241379;0.08333333333333337;0.13953488372093026;0.0;0.17647058823529416;0.23809523809523814;0.17391304347826086;0.0;0.13043478260869568;0.13043478260869568;0.0;0.16000000000000003;0.09523809523809523;0.13043478260869568;0.19047619047619047;0.16216216216216217;0.08333333333333337;0.17391304347826086;0.13043478260869568;0.1071428571428571;0.10344827586206895;0.0;0.19354838709677424;0.2777777777777778;0.19047619047619047;0.2068965517241379;0.08163265306122447;0.0;0.0;0.0888888888888889;0.13636363636363635;0.16216216216216217;0.0;0.06666666666666665;0.11111111111111116;0.0;0.0;0.09999999999999998;0.16666666666666663;0.0;0.19999999999999996;0.2222222222222222;0.0;0.08333333333333337;0.06666666666666665;0.1923076923076923;0.0;0.08333333333333337;0.13043478260869568;0.0;0.0;0.0;0.0;0.0;0.13043478260869568;0.16000000000000003;0.0;0.19999999999999996;0.0;0.0
GO:0051607;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.07692307692307687;0.0;0.1875;0.0;0.0;1.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09375;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13636363636363635;0.0;0.0;0.0;0.0;0.0;0.0;0.1578947368421053;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.05714285714285716;0.12;0.06896551724137934;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.15000000000000002;0.18518518518518523;0.3571428571428571;0.0;0.0;0.07407407407407407;0.19565217391304346;0.0;0.09090909090909094
GO:0019885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.09999999999999998;0.0;0.0;0.0;0.0;0.11111111111111116;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06896551724137934;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.09523809523809523;0.04255319148936165;0.0;0.0
GO:0006919;0.05769230769230771;0.09090909090909094;0.08450704225352113;0.08450704225352113;0.0;0.06779661016949157;0.0;0.0;0.23076923076923073;0.06666666666666665;0.07272727272727275;0.0444444444444444;0.0;0.0;0.08695652173913049;0.0;0.08510638297872342;0.07272727272727275;0.0;0.0;1.0;0.0;0.06382978723404253;0.27083333333333337;0.09302325581395354;0.09230769230769231;0.08695652173913049;0.0;0.11538461538461542;0.08695652173913049;0.09090909090909094;0.0;0.10526315789473684;0.06521739130434778;0.08695652173913049;0.0;0.0888888888888889;0.0888888888888889;0.0;0.08333333333333337;0.2321428571428571;0.13953488372093026;0.06666666666666665;0.09999999999999998;0.08695652173913049;0.11111111111111116;0.0888888888888889;0.31707317073170727;0.07843137254901966;0.0;0.11111111111111116;0.09523809523809523;0.1428571428571429;0.11538461538461542;0.24590163934426235;0.0;0.0;0.09090909090909094;0.09090909090909094;0.04761904761904767;0.0;0.31481481481481477;0.06000000000000005;0.0;0.0;0.05660377358490565;0.10169491525423724;0.0;0.1132075471698113;0.07692307692307687;0.0;0.08695652173913049;0.07407407407407407;0.05882352941176472;0.0;0.04255319148936165;0.0888888888888889;0.0;0.0;0.0;0.0;0.0;0.0888888888888889;0.2682926829268293;0.0;0.0641025641025641;0.0;0.0
GO:0010499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5652173913043479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
GO:0032480;0.3529411764705882;0.23076923076923073;0.125;0.125;0.0;0.14814814814814814;0.0;0.0;0.10344827586206895;0.1428571428571429;0.125;0.15384615384615385;0.0;0.0;0.3846153846153846;0.0;0.2666666666666667;0.125;0.0;0.0;0.06382978723404253;0.0;1.0;0.11538461538461542;0.25;0.08333333333333337;0.5;0.0;0.13043478260869568;0.13157894736842102;0.08108108108108103;0.0;0.1071428571428571;0.3076923076923077;0.3846153846153846;0.0;0.2142857142857143;0.2142857142857143;0.0;0.25;0.08823529411764708;0.2142857142857143;0.23076923076923073;0.09677419354838712;0.16216216216216217;0.19999999999999996;0.2142857142857143;0.1578947368421053;0.21052631578947367;0.0;0.12;0.08823529411764708;0.23076923076923073;0.13043478260869568;0.07317073170731703;0.0;0.0;0.1428571428571429;0.23076923076923073;0.3076923076923077;0.0;0.11428571428571432;0.23529411764705888;0.0;0.0;0.19999999999999996;0.09999999999999998;0.0;0.125;0.1428571428571429;0.0;0.16216216216216217;0.05769230769230771;0.1578947368421053;0.0;0.1333333333333333;0.2142857142857143;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.17647058823529416;0.0;0.10869565217391308;0.0;0.0
