;GO:0016525;GO:0060760;GO:0050717;GO:0050718;GO:0015031;GO:1901740;GO:0009597;GO:0045444;GO:0051091;GO:0032091;GO:0010819;GO:0051882;GO:0002479;GO:0010818;GO:0032725;GO:0001666;GO:0030308;GO:0002636;GO:0051607;GO:0019885;GO:0006919;GO:0010499;GO:0032480;GO:0045859;GO:0007186;GO:0090026;GO:0032481;GO:0043312;GO:0043950;GO:1904469;GO:0042102;GO:0061844;GO:2000406;GO:1901509;GO:0032757;GO:0043161;GO:0033209;GO:0032956;GO:0071360;GO:0045662;GO:0030816;GO:0010506;GO:0050727;GO:0030890;GO:0035549;GO:0010469;GO:0030334;GO:0052548;GO:0030336;GO:0033280;GO:1903265;GO:0060340;GO:0008284;GO:0043123;GO:0045944;GO:0043687;GO:0034605;GO:2000778;GO:0019221;GO:0002737;GO:1990668;GO:0010951;GO:0045071;GO:0035457;GO:0016579;GO:1901253;GO:0031295;GO:0033198;GO:0031296;GO:0060338;GO:0048305;GO:1902741;GO:0051281;GO:0002230;GO:0046967;GO:0001782;GO:0060337;GO:0006511;GO:0007517;GO:0071260;GO:0071222;GO:0045087;GO:0070098;GO:0043065;GO:0030593;GO:0039529;GO:0016540;GO:0071346
GO:0010819;0.18181818181818182;0.3;0.15384615384615385;0.15384615384615385;0.0;0.18181818181818182;0.0;0.0;0.2222222222222222;0.09090909090909091;1.0;0.09090909090909091;0.0;0.0;0.18181818181818182;0.0;0.2;0.2;0.0;0.0;0.14285714285714285;0.0;0.18181818181818182;0.08333333333333333;0.0;0.5555555555555556;0.18181818181818182;0.0;0.25;0.15384615384615385;0.25;0.0;0.75;0.2;0.18181818181818182;0.0;0.0;0.2;0.0;0.18181818181818182;0.15384615384615385;0.18181818181818182;0.4444444444444444;0.25;0.15384615384615385;0.3;0.5555555555555556;0.08333333333333333;0.5;0.0;0.25;0.2727272727272727;0.2;0.25;0.15384615384615385;0.0;0.0;0.16666666666666666;0.0;0.25;0.0;0.07692307692307693;0.16666666666666666;0.0;0.0;0.2;0.25;0.0;0.25;0.3;0.0;0.15384615384615385;0.18181818181818182;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0
GO:0051882;0.1;0.1111111111111111;0.08333333333333333;0.08333333333333333;0.0;0.1;0.0;0.0;0.125;0.1111111111111111;0.09090909090909091;1.0;0.0;0.0;0.1;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.07692307692307693;0.0;0.1;0.1;0.0;0.09090909090909091;0.1;0.0;0.09090909090909091;0.08333333333333333;0.08333333333333333;0.0;0.09090909090909091;0.1111111111111111;0.1;0.0;0.0;0.1111111111111111;0.0;0.1;0.08333333333333333;0.1;0.1111111111111111;0.08333333333333333;0.08333333333333333;0.14285714285714285;0.1111111111111111;0.1;0.1;0.0;0.09090909090909091;0.09090909090909091;0.1111111111111111;0.09090909090909091;0.08333333333333333;0.0;0.0;0.09090909090909091;0.0;0.08333333333333333;0.0;0.09090909090909091;0.09090909090909091;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.1;0.0;0.08333333333333333;0.25;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0
GO:0002479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.125;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.14285714285714285;0.0;0.0
GO:0010818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032725;0.3;0.375;0.5555555555555556;0.5555555555555556;0.0;0.2;0.0;0.0;0.42857142857142855;0.1;0.18181818181818182;0.1;0.0;0.0;1.0;0.0;0.2222222222222222;0.375;0.0;0.0;0.25;0.0;0.5;0.09090909090909091;0.0;0.3;0.7142857142857143;0.0;0.3;0.5555555555555556;0.2727272727272727;0.0;0.3;0.375;0.7142857142857143;0.0;0.0;0.2222222222222222;0.0;0.2;0.2727272727272727;0.2;0.2222222222222222;0.2727272727272727;0.5555555555555556;0.125;0.2222222222222222;0.09090909090909091;0.2;0.0;0.3;0.3;0.375;0.3;0.2727272727272727;0.0;0.0;0.625;0.0;0.4;0.0;0.08333333333333333;0.18181818181818182;0.0;0.0;0.2222222222222222;0.2727272727272727;0.0;0.2727272727272727;0.2;0.0;0.5555555555555556;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.625;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.25;0.4;0.0;0.0;0.0;0.25;0.0;0.25
GO:0030308;0.3333333333333333;0.25;0.2727272727272727;0.2727272727272727;0.0;0.5;0.0;0.0;0.2857142857142857;0.1111111111111111;0.2;0.1111111111111111;0.0;0.0;0.2222222222222222;0.0;1.0;0.25;0.0;0.0;0.2727272727272727;0.0;0.375;0.3;0.42857142857142855;0.2;0.2222222222222222;0.0;0.3;0.3;0.2727272727272727;0.0;0.2;0.25;0.2222222222222222;0.0;0.0;0.42857142857142855;0.0;0.5714285714285714;0.2727272727272727;0.375;0.25;0.2727272727272727;0.3;0.375;0.375;0.1;0.5;0.0;0.3;0.3;0.42857142857142855;0.3;0.2727272727272727;0.0;0.0;0.3;0.375;0.3;0.0;0.4;0.3333333333333333;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.3333333333333333;0.0;0.3;0.375;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0
GO:0002636;0.5;0.42857142857142855;0.3;0.3;0.0;0.4444444444444444;0.0;0.0;0.5;0.1111111111111111;0.2;0.1111111111111111;0.0;0.0;0.375;0.0;0.25;1.0;0.0;0.0;0.2727272727272727;0.0;0.2222222222222222;0.1;0.0;0.3333333333333333;0.375;0.0;0.3333333333333333;0.3;0.3;0.0;0.3333333333333333;0.5;0.375;0.0;0.0;0.25;0.0;0.375;0.3;0.2222222222222222;0.25;0.3;0.3;0.14285714285714285;0.25;0.1;0.2222222222222222;0.0;0.3333333333333333;0.5;0.42857142857142855;0.3333333333333333;0.3;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.09090909090909091;0.2;0.0;0.0;0.25;0.3;0.0;0.3;0.4;0.0;0.3;0.3;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0
GO:0051607;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.3333333333333333;0.0;0.0;1.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.25;0.42857142857142855;0.5;0.0;0.0;0.0;0.6;0.0;0.0
GO:0019885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.16666666666666666;0.0;0.0
GO:0006919;0.15384615384615385;0.2727272727272727;0.2857142857142857;0.2857142857142857;0.0;0.23076923076923078;0.0;0.0;0.3;0.15384615384615385;0.14285714285714285;0.07692307692307693;0.0;0.0;0.25;0.0;0.2727272727272727;0.2727272727272727;0.0;0.0;1.0;0.0;0.15384615384615385;0.23076923076923078;0.2727272727272727;0.23076923076923078;0.25;0.0;0.3076923076923077;0.3076923076923077;0.2857142857142857;0.0;0.23076923076923078;0.16666666666666666;0.25;0.0;0.23076923076923078;0.2727272727272727;0.0;0.25;0.2857142857142857;0.25;0.16666666666666666;0.2857142857142857;0.3076923076923077;0.25;0.25;0.6;0.23076923076923078;0.0;0.3076923076923077;0.3076923076923077;0.4;0.3076923076923077;0.21428571428571427;0.0;0.0;0.3076923076923077;0.25;0.13333333333333333;0.0;0.5454545454545454;0.14285714285714285;0.0;0.0;0.16666666666666666;0.2857142857142857;0.0;0.2857142857142857;0.23076923076923078;0.0;0.3076923076923077;0.36363636363636365;0.15384615384615385;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.7777777777777778;0.0;0.23076923076923078;0.0;0.0
GO:0010499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032480;0.4444444444444444;0.2222222222222222;0.4;0.4;0.0;0.3333333333333333;0.0;0.0;0.25;0.1;0.18181818181818182;0.1;0.0;0.0;0.5;0.0;0.375;0.2222222222222222;0.0;0.0;0.15384615384615385;0.0;1.0;0.09090909090909091;0.0;0.18181818181818182;0.7142857142857143;0.0;0.18181818181818182;0.4;0.16666666666666666;0.0;0.18181818181818182;0.375;0.5;0.0;0.0;0.2222222222222222;0.0;0.3333333333333333;0.16666666666666666;0.2;0.2222222222222222;0.16666666666666666;0.5555555555555556;0.125;0.2222222222222222;0.09090909090909091;0.3333333333333333;0.0;0.18181818181818182;0.18181818181818182;0.2222222222222222;0.18181818181818182;0.16666666666666666;0.0;0.0;0.4444444444444444;0.0;0.5555555555555556;0.0;0.25;0.3;0.0;0.0;0.375;0.0;0.0;0.0;0.2;0.0;0.5555555555555556;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.4444444444444444;0.0;0.0
GO:0045859;0.09090909090909091;0.1;0.21428571428571427;0.21428571428571427;0.0;0.25;0.0;0.0;0.25;0.2222222222222222;0.08333333333333333;0.1;0.0;0.0;0.09090909090909091;0.0;0.3;0.1;0.0;0.0;0.23076923076923078;0.0;0.09090909090909091;1.0;0.0;0.08333333333333333;0.09090909090909091;0.0;0.23076923076923078;0.23076923076923078;0.21428571428571427;0.0;0.08333333333333333;0.1;0.09090909090909091;0.0;0.0;0.3;0.0;0.2727272727272727;0.46153846153846156;0.4;0.1;0.21428571428571427;0.23076923076923078;0.2857142857142857;0.2727272727272727;0.3333333333333333;0.25;0.0;0.23076923076923078;0.23076923076923078;0.3;0.23076923076923078;0.3076923076923077;0.0;0.0;0.23076923076923078;0.0;0.07692307692307693;0.0;0.3;0.08333333333333333;0.0;0.0;0.1;0.0;0.0;0.0;0.25;0.0;0.23076923076923078;0.2727272727272727;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0
GO:0007186;0.0;0.0;0.2727272727272727;0.2727272727272727;0.0;0.3333333333333333;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3;0.3;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.14285714285714285;0.375;0.2727272727272727;0.375;0.0;0.2727272727272727;0.3;0.0;0.375;0.0;0.3333333333333333;0.0;0.3;0.3;0.42857142857142855;0.3;0.2727272727272727;0.14285714285714285;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.3;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0
GO:0090026;0.18181818181818182;0.4444444444444444;0.25;0.25;0.0;0.18181818181818182;0.0;0.0;0.375;0.09090909090909091;0.5555555555555556;0.09090909090909091;0.0;0.0;0.3;0.0;0.2;0.3333333333333333;0.0;0.0;0.23076923076923078;0.0;0.18181818181818182;0.08333333333333333;0.0;1.0;0.3;0.0;0.36363636363636365;0.25;0.36363636363636365;0.0;0.5555555555555556;0.2;0.3;0.0;0.0;0.2;0.0;0.18181818181818182;0.25;0.18181818181818182;0.4444444444444444;0.36363636363636365;0.25;0.3;0.5555555555555556;0.08333333333333333;0.5;0.0;0.36363636363636365;0.4;0.3333333333333333;0.36363636363636365;0.25;0.0;0.0;0.2727272727272727;0.0;0.25;0.0;0.07692307692307693;0.16666666666666666;0.0;0.0;0.2;0.36363636363636365;0.0;0.36363636363636365;0.3;0.0;0.25;0.3333333333333333;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.2727272727272727;0.0;0.0
GO:0032481;0.3;0.375;0.5555555555555556;0.5555555555555556;0.0;0.2;0.0;0.0;0.42857142857142855;0.1;0.18181818181818182;0.1;0.0;0.0;0.7142857142857143;0.0;0.2222222222222222;0.375;0.0;0.0;0.25;0.0;0.7142857142857143;0.09090909090909091;0.0;0.3;1.0;0.0;0.3;0.5555555555555556;0.2727272727272727;0.0;0.3;0.375;0.7142857142857143;0.0;0.0;0.2222222222222222;0.0;0.2;0.2727272727272727;0.2;0.2222222222222222;0.2727272727272727;0.75;0.125;0.2222222222222222;0.09090909090909091;0.2;0.0;0.3;0.3;0.375;0.3;0.2727272727272727;0.0;0.0;0.625;0.0;0.4;0.0;0.08333333333333333;0.18181818181818182;0.0;0.0;0.2222222222222222;0.2727272727272727;0.0;0.2727272727272727;0.2;0.0;0.75;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.625;0.0;0.0
