;GO:0045926;GO:0006281;GO:0014068;GO:0008584;GO:0007131;GO:0046854;GO:1900535;GO:0032967;GO:0052695;GO:0015709;GO:0051482;GO:0018279;GO:0019367;GO:0034626;GO:0019886;GO:0034625;GO:0035435;GO:0030148;GO:2000491;GO:0035793;GO:0036120;GO:0051260;GO:0042420;GO:0042421;GO:0042542;GO:0006974;GO:0042148;GO:0006335;GO:0032956;GO:0045540;GO:0048015;GO:0035789;GO:0070317;GO:0036116;GO:0051897;GO:0043406;GO:0035025;GO:0036114;GO:0006260;GO:0002181;GO:0008284;GO:0006024;GO:0008202;GO:0038091;GO:0071280;GO:0070192;GO:0006268;GO:0048661;GO:0000165;GO:0071670;GO:0030889;GO:0070221;GO:0046641;GO:0048146;GO:0045671;GO:1990426;GO:0071276;GO:0070106;GO:2000379;GO:0050853;GO:0006270;GO:0031295;GO:0007088;GO:0000727;GO:0006670;GO:0000209;GO:0000724;GO:0000722;GO:0008612;GO:0090280;GO:0045954;GO:0008209;GO:0010923;GO:0051792;GO:0015937;GO:0071422;GO:0050868;GO:0035924;GO:0071423;GO:0072757;GO:0018108;GO:0036297;GO:0006882;GO:1902358;GO:0046777;GO:1902356;GO:0045840;GO:0032526;GO:0071294;GO:0055003;GO:0030224;GO:0010971;GO:0006094;GO:0000707;GO:0007186;GO:0043552;GO:0060437;GO:0043161;GO:0032516;GO:0032355;GO:0010863;GO:0010469;GO:0070757;GO:0018105;GO:0050921;GO:0008360;GO:1904153;GO:0060981;GO:0042759;GO:0038171;GO:0006589;GO:0006468;GO:0043687;GO:0000079;GO:0000086;GO:0045590;GO:0009968;GO:0045078;GO:0030968;GO:0000082;GO:0031497;GO:0035338;GO:0071479;GO:0010833;GO:0014911;GO:0050777;GO:0016311;GO:2000573;GO:0050776;GO:0051106;GO:0009062;GO:0010571;GO:0006351;GO:0006355;GO:0007202;GO:0007166;GO:0042761;GO:0045085;GO:0042130;GO:0043066;GO:0042098;GO:0043065;GO:0070374;GO:0006909;GO:0010569;GO:0030433
GO:0000722;0.036692364793703955;0.31566002955365785;0.036692364793703955;0.0;0.45911555624142997;0.06927734236639929;0.06927734236639929;0.036692364793703955;0.06927734236639929;0.0;0.2564629227065741;0.10587402764930422;0.06927734236639929;0.06927734236639929;0.0;0.06927734236639929;0.0;0.07548231845693805;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.12408495164008174;0.13458178987925878;0.13458178987925878;0.0;0.01468324974140624;0.31566002955365785;0.12408495164008174;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.06886689890529227;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.06886689890529227;0.31566002955365785;0.12826917739045696;0.036692364793703955;0.08547128021085358;0.12997132148022705;0.036692364793703955;0.01468324974140624;0.39997710149953447;0.39997710149953447;0.036692364793703955;0.10587402764930422;0.01468324974140624;0.036692364793703955;0.06886689890529227;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.31566002955365785;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.31566002955365785;0.036692364793703955;0.036692364793703955;0.45911555624142997;0.07548231845693805;0.10587402764930422;0.45911555624142997;1.0;0.10587402764930422;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.06927734236639929;0.13943261564481066;0.0;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.31566002955365785;0.2564629227065741;0.0;0.10587402764930422;0.0;0.036692364793703955;0.0;0.01468324974140624;0.20695866249713105;0.01468324974140624;0.036692364793703955;0.06927734236639929;0.12408495164008174;0.036692364793703955;0.036692364793703955;0.0;0.10587402764930422;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.10587402764930422;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.01468324974140624;0.06927734236639929;0.036692364793703955;0.16702085169111647;0.10587402764930422;0.10587402764930422;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.12408495164008174;0.06886689890529227;0.01468324974140624;0.5386288701206177;0.036692364793703955;0.036692364793703955;0.06886689890529227;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.06927734236639929;0.036692364793703955;0.15084348231066635;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.06927734236639929;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.10587402764930422
GO:0008612;0.0;0.10587402764930422;0.0;0.0;0.10587402764930422;0.06927734236639929;0.14050433749407037;0.0;0.06927734236639929;0.0;0.01468324974140624;0.30783551572057777;0.14050433749407037;0.14050433749407037;0.0;0.14050433749407037;0.0;0.14050433749407037;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.14050433749407037;0.0;0.01468324974140624;0.10587402764930422;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.06886689890529227;0.0;0.0;0.0;0.06886689890529227;0.14050433749407037;0.16963854658900165;0.0;0.14050433749407037;0.06927734236639929;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.18032682375526765;0.01468324974140624;0.0;0.06886689890529227;0.0;0.0;0.0;0.10587402764930422;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.0;0.0;0.10587402764930422;0.1237146889194086;0.18032682375526765;0.10587402764930422;0.10587402764930422;1.0;0.0;0.0;0.06927734236639929;0.0;0.14050433749407037;0.14050433749407037;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.30783551572057777;0.10587402764930422;0.01468324974140624;0.0;0.18032682375526765;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.14050433749407037;0.01468324974140624;0.01468324974140624;0.0;0.0;0.1468397877411918;0.0;0.0;0.0;0.0;0.01468324974140624;0.30783551572057777;0.0;0.0;0.0;0.01468324974140624;0.14050433749407037;0.01468324974140624;0.14050433749407037;0.18032682375526765;0.18032682375526765;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.14050433749407037;0.01468324974140624;0.10587402764930422;0.0;0.0;0.06886689890529227;0.0;0.0;0.0;0.06927734236639929;0.0;0.14050433749407037;0.0;0.0;0.01468324974140624;0.14050433749407037;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.1468397877411918
GO:0090280;0.042064647228987374;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.042064647228987374;0.0;0.042064647228987374;0.0;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.0;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;1.0;0.11511873865597294;0.036692364793703955;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.036692364793703955;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.042064647228987374;0.23542160760630382;0.0;0.0;0.042064647228987374;0.036692364793703955;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.0;0.036692364793703955;0.19673256925640645;0.042064647228987374;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;0.036692364793703955;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.11511873865597294;0.0;0.042064647228987374;0.0
GO:0045954;0.042064647228987374;0.0;0.21066859409381297;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.21066859409381297;0.21066859409381297;0.21066859409381297;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.042064647228987374;0.0;0.2515269417723919;0.0;0.28985679281760435;0.11511873865597294;0.2515269417723919;0.0;0.0;0.042064647228987374;0.11511873865597294;0.3226259128089404;0.0;0.28985679281760435;0.042064647228987374;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.11511873865597294;1.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.0;0.2515269417723919;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.036692364793703955;0.1492331351584338;0.042064647228987374;0.0;0.21066859409381297;0.042064647228987374;0.2611260707055071;0.0;0.0;0.042064647228987374;0.036692364793703955;0.0;0.0;0.042064647228987374;0.0;0.2515269417723919;0.1492331351584338;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.0;0.036692364793703955;0.11511873865597294;0.29114835073653533;0.0;0.11511873865597294;0.29114835073653533;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;0.036692364793703955;0.042064647228987374;0.0;0.042064647228987374;0.2515269417723919;0.042064647228987374;0.0;0.11511873865597294;0.21066859409381297;0.0;0.2611260707055071;0.0
GO:0008209;0.036692364793703955;0.12997132148022705;0.036692364793703955;0.0;0.12997132148022705;0.27271733917935304;0.27271733917935304;0.036692364793703955;0.06927734236639929;0.0;0.16702085169111647;0.06927734236639929;0.27271733917935304;0.27271733917935304;0.0;0.27271733917935304;0.0;0.27271733917935304;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.12997132148022705;0.12997132148022705;0.0;0.01468324974140624;0.12997132148022705;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.06886689890529227;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.06886689890529227;0.12997132148022705;0.06927734236639929;0.036692364793703955;0.06501482195767329;0.43444947863983363;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.06927734236639929;0.01468324974140624;0.036692364793703955;0.06886689890529227;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.12997132148022705;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.12997132148022705;0.036692364793703955;0.036692364793703955;0.12997132148022705;0.27271733917935304;0.06927734236639929;0.12997132148022705;0.16702085169111647;0.06927734236639929;0.036692364793703955;0.036692364793703955;1.0;0.036692364793703955;0.27271733917935304;0.12997132148022705;0.0;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.12997132148022705;0.16702085169111647;0.0;0.06927734236639929;0.0;0.036692364793703955;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.06927734236639929;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.0;0.06927734236639929;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.06927734236639929;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.01468324974140624;0.27271733917935304;0.036692364793703955;0.16702085169111647;0.06927734236639929;0.06927734236639929;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.16702085169111647;0.036692364793703955;0.036692364793703955;0.06886689890529227;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.27271733917935304;0.036692364793703955;0.12997132148022705;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.27271733917935304;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.06927734236639929
GO:0010923;0.12804570306913615;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.09795404577404272;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.09795404577404272;0.047799631016701725;0.0;0.13839445927415203;0.0;0.047799631016701725;0.23617816366413516;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.13839445927415203;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.0;0.047799631016701725;0.10577604256148812;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.042064647228987374;0.042064647228987374;0.036692364793703955;1.0;0.0;0.0;0.0;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.23617816366413516;0.0;0.0;0.472331344155125;0.0;0.26943094905830245;0.17530917548795347;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.198940861166088;0.0;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.23617816366413516;0.0;0.13839445927415203;0.13839445927415203;0.10577604256148812;0.047799631016701725;0.0;0.0;0.0;0.0;0.036692364793703955;0.047799631016701725;0.12804570306913615;0.0;0.10577604256148812;0.042064647228987374;0.10577604256148812;0.0;0.10577604256148812;0.0;0.10577604256148812;0.26943094905830245;0.047799631016701725;0.0;0.198940861166088;0.13839445927415203;0.13839445927415203;0.0;0.047799631016701725;0.23617816366413516;0.0;0.10577604256148812;0.0
GO:0051792;0.0;0.06927734236639929;0.0;0.0;0.06927734236639929;0.29564490308903574;0.5192344309973693;0.0;0.365604090407221;0.0;0.01468324974140624;0.06927734236639929;0.5192344309973693;0.5192344309973693;0.0;0.5192344309973693;0.0;0.34971930164174847;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.14450116634992752;0.0;0.01468324974140624;0.06927734236639929;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.06886689890529227;0.0;0.0;0.0;0.06886689890529227;0.14450116634992752;0.14450116634992752;0.0;0.1418425576658879;0.27271733917935304;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.06927734236639929;0.01468324974140624;0.0;0.06886689890529227;0.0;0.0;0.0;0.06927734236639929;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.0;0.0;0.06927734236639929;0.29564490308903574;0.06927734236639929;0.06927734236639929;0.06927734236639929;0.14050433749407037;0.0;0.0;0.27271733917935304;0.0;1.0;0.2355376372194388;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.06927734236639929;0.01468324974140624;0.0;0.06927734236639929;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.3470943476572304;0.01468324974140624;0.01468324974140624;0.0;0.0;0.06927734236639929;0.0;0.0;0.0;0.0;0.01468324974140624;0.06927734236639929;0.0;0.0;0.0;0.01468324974140624;0.5192344309973693;0.01468324974140624;0.3470943476572304;0.06927734236639929;0.06927734236639929;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.14450116634992752;0.01468324974140624;0.06927734236639929;0.0;0.0;0.06886689890529227;0.0;0.0;0.0;0.4129334470869733;0.0;0.14450116634992752;0.0;0.0;0.01468324974140624;0.5192344309973693;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.06927734236639929
GO:0015937;0.0;0.13943261564481066;0.0;0.0;0.13943261564481066;0.30368378075566843;0.2355376372194388;0.0;0.2355376372194388;0.0;0.01468324974140624;0.1237146889194086;0.2355376372194388;0.2355376372194388;0.0;0.2355376372194388;0.0;0.2990439313269274;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.13458178987925878;0.2990439313269274;0.0;0.01468324974140624;0.13943261564481066;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.41359332094362744;0.0;0.0;0.0;0.41359332094362744;0.14450116634992752;0.2990439313269274;0.0;0.3781438673140069;0.12997132148022705;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.22480199536001946;0.01468324974140624;0.0;0.06886689890529227;0.0;0.0;0.0;0.13943261564481066;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.13943261564481066;0.0;0.0;0.13943261564481066;0.2355376372194388;0.1237146889194086;0.13943261564481066;0.13943261564481066;0.14050433749407037;0.0;0.0;0.12997132148022705;0.0;0.2355376372194388;1.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.22480199536001946;0.13943261564481066;0.01468324974140624;0.0;0.22480199536001946;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.2355376372194388;0.01468324974140624;0.01468324974140624;0.0;0.0;0.1237146889194086;0.0;0.0;0.0;0.0;0.01468324974140624;0.22480199536001946;0.0;0.0;0.0;0.01468324974140624;0.2355376372194388;0.01468324974140624;0.2990439313269274;0.22480199536001946;0.1237146889194086;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.4729208564096336;0.01468324974140624;0.13943261564481066;0.0;0.0;0.22480199536001946;0.0;0.0;0.0;0.2355376372194388;0.0;0.18069967620565253;0.0;0.0;0.01468324974140624;0.2355376372194388;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.1237146889194086
GO:0071422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3582167568548244;0.0;0.0;0.0;0.0;0.0;0.0;0.43649924850417293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.7164193676121927;0.0;0.0;0.0;0.0;0.43649924850417293;0.0;0.7164193676121927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0
GO:0050868;0.12804570306913615;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3481362591427032;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.13839445927415203;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.49753320136328577;0.0;0.424039135199054;0.047799631016701725;0.38719244885860515;0.0;0.0;0.047799631016701725;0.047799631016701725;0.2515269417723919;0.0;0.424039135199054;0.047799631016701725;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.042064647228987374;0.2515269417723919;0.036692364793703955;0.13839445927415203;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.13839445927415203;0.0;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;0.047799631016701725;0.0;0.5249712668632919;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.0;0.036692364793703955;0.047799631016701725;0.38719244885860515;0.0;0.047799631016701725;0.2515269417723919;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.0;0.13839445927415203;0.5249712668632919;0.13839445927415203;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0
GO:0035924;0.0;0.1912422969752877;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.43444947863983363;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.19673256925640645;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.2473380912762773;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.2473380912762773;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;1.0;0.0;0.26838521347675653;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.21955571243929653;0.2473380912762773;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.21955571243929653;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.21955571243929653
GO:0071423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3582167568548244;0.0;0.0;0.0;0.0;0.0;0.0;0.43649924850417293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7164193676121927;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.43649924850417293;0.0;0.7164193676121927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0
GO:0072757;0.0;0.1912422969752877;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.33202122880245893;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.3265069239385585;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.2473380912762773;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.2473380912762773;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.26838521347675653;0.0;1.0;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.26593385309172635;0.2473380912762773;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.3256627918320604;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.32007381485369474
