;GO:0016525;GO:0015031;GO:0042532;GO:0009437;GO:0046339;GO:0071372;GO:0000188;GO:0051126;GO:0000184;GO:0045893;GO:0018393;GO:0030308;GO:0071375;GO:0030948;GO:0001829;GO:0051006;GO:0035556;GO:0140199;GO:0046628;GO:0065003;GO:0007143;GO:0090340;GO:0090187;GO:1900027;GO:0007266;GO:1903538;GO:0032956;GO:0090108;GO:0010389;GO:0032270;GO:0007193;GO:0007194;GO:0043405;GO:1903543;GO:0008285;GO:0008284;GO:0045542;GO:0022900;GO:0090031;GO:0045944;GO:0033081;GO:0043401;GO:0043525;GO:0043524;GO:0048384;GO:0031339;GO:0035815;GO:0006816;GO:0010875;GO:0016197;GO:0051306;GO:0016236;GO:0035810;GO:2001241;GO:1902462;GO:0006275;GO:0006672;GO:0045955;GO:0061502;GO:0000289;GO:0000288;GO:0051279;GO:0048550;GO:0031047;GO:0010887;GO:0030595;GO:0030111;GO:0010884;GO:2001234;GO:0010642;GO:0032930;GO:0033864;GO:0016601;GO:0008380;GO:0032770;GO:0042176;GO:0007213;GO:0043666;GO:0042059;GO:0006367;GO:0007214;GO:0043547;GO:0045723;GO:0060326;GO:0043029;GO:0043154;GO:0030220;GO:2000036;GO:0017148;GO:0032369;GO:0007186;GO:0050805;GO:0043312;GO:0042102;GO:0007189;GO:0003420;GO:1903614;GO:0046426;GO:0038180;GO:0006888;GO:0019395;GO:0010867;GO:0051056;GO:0010628;GO:0072657;GO:0010745;GO:0030335;GO:0016567;GO:0008360;GO:0090630;GO:0044255;GO:0043320;GO:0045861;GO:0006468;GO:0006622;GO:0043687;GO:0043602;GO:0046834;GO:0000122;GO:0070262;GO:1904707;GO:0000086;GO:0006977;GO:0001845;GO:0071353;GO:2000179;GO:0060192;GO:0006351;GO:1903078;GO:0006355;GO:0045116;GO:0007205;GO:0060336;GO:0001973;GO:0071222;GO:0048873;GO:0051232;GO:0045087;GO:0097711;GO:0070374;GO:0045880;GO:0046210;GO:2000741;GO:0006909;GO:0032332;GO:0036258;GO:0030036;GO:0051754;GO:0019932
GO:0045542;0.18181818181818182;0.0;0.2;0.0;0.0;0.0;0.2;0.16666666666666666;0.23076923076923078;0.4;0.0;0.2;0.0;0.18181818181818182;0.0;0.07692307692307693;0.0;0.2;0.3;0.0;0.0;0.2727272727272727;0.3;0.18181818181818182;0.0;0.2;0.2;0.3333333333333333;0.16666666666666666;0.4444444444444444;0.0;0.3076923076923077;0.23076923076923078;0.3333333333333333;0.2;0.3333333333333333;1.0;0.0;0.7;0.36363636363636365;0.15384615384615385;0.0;0.2727272727272727;0.16666666666666666;0.0;0.2;0.3333333333333333;0.0;0.25;0.0;0.0;0.0;0.09090909090909091;0.25;0.2727272727272727;0.4;0.0;0.15384615384615385;0.0;0.375;0.23076923076923078;0.2;0.18181818181818182;0.25;0.18181818181818182;0.0;0.2;0.3333333333333333;0.18181818181818182;0.18181818181818182;0.4;0.4444444444444444;0.0;0.0;0.4444444444444444;0.3333333333333333;0.0;0.25;0.16666666666666666;0.0;0.0;0.08333333333333333;0.5555555555555556;0.0;0.0;0.15384615384615385;0.0;0.2222222222222222;0.36363636363636365;0.2;0.0;0.2;0.0;0.25;0.0;0.2;0.21428571428571427;0.15384615384615385;0.0;0.0;0.0;0.5555555555555556;0.18181818181818182;0.4444444444444444;0.0;0.18181818181818182;0.3;0.0;0.1111111111111111;0.07692307692307693;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.2727272727272727;0.0;0.25;0.0;0.0;0.3;0.08333333333333333;0.0;0.3;0.4;0.0;0.0;0.16666666666666666;0.0;0.0;0.125;0.0;0.0;0.0;0.3076923076923077;0.3;0.08333333333333333;0.2727272727272727;0.0;0.3;0.0;0.0;0.0;0.0
GO:0022900;0.0;0.0;0.0;0.16666666666666666;0.25;0.0;0.0;0.0;0.2;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.25;0.2;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.25;0.0;0.25;0.2857142857142857;0.2857142857142857;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.25;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0
GO:0090031;0.18181818181818182;0.0;0.26666666666666666;0.0;0.0;0.0;0.26666666666666666;0.25;0.23076923076923078;0.5454545454545454;0.0;0.3;0.0;0.2727272727272727;0.0;0.07692307692307693;0.3;0.2;0.4;0.0;0.0;0.36363636363636365;0.3;0.18181818181818182;0.0;0.2727272727272727;0.3;0.3333333333333333;0.25;0.5555555555555556;0.0;0.38461538461538464;0.3076923076923077;0.3333333333333333;0.3;0.4444444444444444;0.7;0.0;1.0;0.5;0.23076923076923078;0.2727272727272727;0.36363636363636365;0.25;0.2727272727272727;0.2727272727272727;0.3333333333333333;0.0;0.25;0.0;0.0;0.0;0.2;0.25;0.36363636363636365;0.5;0.0;0.23076923076923078;0.0;0.375;0.23076923076923078;0.3;0.25;0.25;0.2;0.0;0.2727272727272727;0.3333333333333333;0.25;0.25;0.5;0.4444444444444444;0.0;0.0;0.4444444444444444;0.3333333333333333;0.2727272727272727;0.3333333333333333;0.23076923076923078;0.0;0.2727272727272727;0.08333333333333333;0.6666666666666666;0.0;0.16666666666666666;0.23076923076923078;0.0;0.2222222222222222;0.45454545454545453;0.2;0.3;0.2727272727272727;0.0;0.25;0.0;0.3;0.2857142857142857;0.21428571428571427;0.0;0.0;0.0;0.6666666666666666;0.25;0.4444444444444444;0.0;0.2727272727272727;0.3;0.0;0.25;0.07692307692307693;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.4166666666666667;0.0;0.36363636363636365;0.0;0.3333333333333333;0.0;0.0;0.4;0.08333333333333333;0.0;0.3;0.5;0.0;0.2727272727272727;0.23076923076923078;0.0;0.0;0.25;0.0;0.0;0.0;0.38461538461538464;0.3;0.18181818181818182;0.36363636363636365;0.0;0.4;0.0;0.0;0.0;0.2727272727272727
GO:0045944;0.16666666666666666;0.0;0.26666666666666666;0.0;0.0;0.0;0.25;0.23076923076923078;0.4166666666666667;0.875;0.0;0.2727272727272727;0.0;0.25;0.0;0.07142857142857142;0.2727272727272727;0.18181818181818182;0.2727272727272727;0.0;0.0;0.25;0.2727272727272727;0.16666666666666666;0.0;0.25;0.2727272727272727;0.3;0.23076923076923078;0.5;0.0;0.35714285714285715;0.2857142857142857;0.3;0.2727272727272727;0.36363636363636365;0.36363636363636365;0.0;0.5;1.0;0.21428571428571427;0.25;0.25;0.23076923076923078;0.25;0.25;0.3;0.0;0.23076923076923078;0.0;0.0;0.0;0.08333333333333333;0.23076923076923078;0.25;0.6;0.0;0.21428571428571427;0.0;0.5555555555555556;0.4166666666666667;0.2727272727272727;0.23076923076923078;0.45454545454545453;0.16666666666666666;0.0;0.25;0.3;0.23076923076923078;0.23076923076923078;0.36363636363636365;0.4;0.0;0.0;0.4;0.4;0.25;0.3076923076923077;0.21428571428571427;0.0;0.25;0.07692307692307693;0.5454545454545454;0.0;0.0;0.21428571428571427;0.0;0.2;0.5454545454545454;0.18181818181818182;0.2727272727272727;0.25;0.0;0.23076923076923078;0.0;0.2727272727272727;0.26666666666666666;0.2;0.0;0.0;0.0;0.5454545454545454;0.23076923076923078;0.75;0.0;0.25;0.2727272727272727;0.0;0.25;0.07142857142857142;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.25;0.0;0.3;0.0;0.0;0.2727272727272727;0.07692307692307693;0.0;0.2727272727272727;0.75;0.0;0.25;0.21428571428571427;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.35714285714285715;0.2727272727272727;0.07692307692307693;0.25;0.0;0.2727272727272727;0.0;0.0;0.0;0.25
GO:0033081;0.2727272727272727;0.0;0.2;0.0;0.0;0.0;0.2;0.25;0.13333333333333333;0.23076923076923078;0.0;0.3;0.0;0.2727272727272727;0.0;0.07142857142857142;0.3;0.2727272727272727;0.2727272727272727;0.0;0.0;0.25;0.25;0.23076923076923078;0.0;0.2727272727272727;0.3;0.2727272727272727;0.25;0.2727272727272727;0.0;0.07692307692307693;0.23076923076923078;0.25;0.3;0.3;0.15384615384615385;0.0;0.23076923076923078;0.21428571428571427;1.0;0.2727272727272727;0.25;0.25;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.0;0.14285714285714285;0.0;0.0;0.0;0.08333333333333333;0.21428571428571427;0.25;0.25;0.0;0.23076923076923078;0.0;0.2222222222222222;0.13333333333333333;0.3;0.25;0.0;0.16666666666666666;0.0;0.2727272727272727;0.18181818181818182;0.25;0.25;0.25;0.16666666666666666;0.0;0.0;0.16666666666666666;0.18181818181818182;0.2727272727272727;0.23076923076923078;0.23076923076923078;0.0;0.2727272727272727;0.07692307692307693;0.25;0.0;0.0;0.23076923076923078;0.0;0.3333333333333333;0.25;0.18181818181818182;0.3;0.2727272727272727;0.0;0.6;0.0;0.3;0.2;0.21428571428571427;0.0;0.0;0.0;0.25;0.25;0.16666666666666666;0.0;0.4;0.25;0.0;0.2727272727272727;0.07142857142857142;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.25;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.07692307692307693;0.0;0.16666666666666666;0.25;0.0;0.2727272727272727;0.23076923076923078;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.21428571428571427;0.25;0.07692307692307693;0.36363636363636365;0.0;0.4;0.0;0.0;0.0;0.2727272727272727
GO:0043401;0.0;0.0;0.23076923076923078;0.0;0.14285714285714285;0.0;0.23076923076923078;0.3;0.1111111111111111;0.2727272727272727;0.1;0.375;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.375;0.0;0.3;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.375;0.375;0.0;0.0;0.2727272727272727;0.25;0.2727272727272727;1.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.3;0.0;0.16666666666666666;0.2727272727272727;0.0;0.0;0.1111111111111111;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.23076923076923078;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3333333333333333;0.0;0.1111111111111111;0.0;0.0;0.25;0.0;0.3;0.14285714285714285;0.0;0.14285714285714285;0.16666666666666666;0.16666666666666666;0.0;0.125;0.3;0.0;0.0;0.0;0.14285714285714285;0.3333333333333333;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.3;0.0;0.3333333333333333;0.0;0.25;0.0;0.0
GO:0043525;0.18181818181818182;0.0;0.21428571428571427;0.0;0.0;0.0;0.21428571428571427;0.2727272727272727;0.14285714285714285;0.2727272727272727;0.0;0.3333333333333333;0.0;0.3;0.0;0.07692307692307693;0.3333333333333333;0.2;0.4444444444444444;0.0;0.0;0.4;0.3;0.25;0.0;0.3;0.3333333333333333;0.3333333333333333;0.2727272727272727;0.4444444444444444;0.0;0.08333333333333333;0.25;0.3333333333333333;0.3333333333333333;0.5;0.2727272727272727;0.0;0.36363636363636365;0.25;0.25;0.3;1.0;0.75;0.3;0.3;0.3333333333333333;0.0;0.25;0.0;0.0;0.0;0.09090909090909091;0.6363636363636364;0.4;0.2727272727272727;0.0;0.25;0.0;0.25;0.14285714285714285;0.3333333333333333;0.2727272727272727;0.0;0.18181818181818182;0.0;0.3;0.3333333333333333;0.6;0.2727272727272727;0.4;0.3;0.0;0.0;0.3;0.2;0.3;0.25;0.25;0.0;0.3;0.08333333333333333;0.4;0.0;0.0;0.6;0.0;0.2222222222222222;0.2727272727272727;0.2;0.3333333333333333;0.3;0.0;0.3333333333333333;0.0;0.3333333333333333;0.21428571428571427;0.23076923076923078;0.0;0.0;0.0;0.4;0.2727272727272727;0.3;0.0;0.3;0.4;0.0;0.3;0.07692307692307693;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.4;0.0;0.375;0.0;0.0;0.4444444444444444;0.08333333333333333;0.0;0.3;0.2727272727272727;0.0;0.3;0.25;0.0;0.0;0.125;0.0;0.0;0.0;0.3333333333333333;0.4;0.08333333333333333;0.4;0.0;0.4444444444444444;0.0;0.0;0.0;0.3
GO:0043524;0.2727272727272727;0.0;0.3076923076923077;0.0;0.0;0.0;0.3076923076923077;0.4;0.23076923076923078;0.25;0.0;0.5;0.0;0.4444444444444444;0.0;0.07692307692307693;0.3333333333333333;0.3333333333333333;0.3;0.0;0.0;0.2727272727272727;0.18181818181818182;0.25;0.0;0.3;0.3333333333333333;0.2727272727272727;0.2727272727272727;0.3;0.0;0.2857142857142857;0.25;0.2727272727272727;0.5;0.3333333333333333;0.16666666666666666;0.0;0.25;0.23076923076923078;0.25;0.3;0.75;1.0;0.3;0.4;0.2;0.0;0.15384615384615385;0.0;0.0;0.0;0.09090909090909091;0.5;0.2727272727272727;0.2727272727272727;0.0;0.36363636363636365;0.0;0.375;0.23076923076923078;0.3333333333333333;0.4;0.25;0.3;0.0;0.3;0.2;0.7777777777777778;0.4;0.2727272727272727;0.18181818181818182;0.0;0.0;0.18181818181818182;0.2;0.3;0.25;0.36363636363636365;0.0;0.3;0.08333333333333333;0.2727272727272727;0.0;0.0;0.7777777777777778;0.0;0.2222222222222222;0.4;0.3333333333333333;0.3333333333333333;0.4444444444444444;0.0;0.23076923076923078;0.0;0.3333333333333333;0.2857142857142857;0.3333333333333333;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.18181818181818182;0.0;0.4444444444444444;0.2727272727272727;0.0;0.3;0.07692307692307693;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.2727272727272727;0.0;0.5;0.0;0.0;0.3;0.08333333333333333;0.0;0.18181818181818182;0.2727272727272727;0.0;0.3;0.36363636363636365;0.0;0.0;0.125;0.0;0.0;0.0;0.23076923076923078;0.2727272727272727;0.08333333333333333;0.2727272727272727;0.0;0.3;0.0;0.0;0.0;0.3
GO:0048384;0.0;0.0;0.23076923076923078;0.0;0.14285714285714285;0.0;0.23076923076923078;0.3;0.1111111111111111;0.2727272727272727;0.1;0.375;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.375;0.0;0.3;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.375;0.375;0.0;0.0;0.2727272727272727;0.25;0.2727272727272727;0.0;0.3;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.3;0.0;0.16666666666666666;0.2727272727272727;0.0;0.0;0.1111111111111111;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.23076923076923078;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3333333333333333;0.0;0.1111111111111111;0.0;0.0;0.25;0.0;0.3;0.14285714285714285;0.0;0.14285714285714285;0.16666666666666666;0.16666666666666666;0.0;0.125;0.3;0.0;0.0;0.0;0.14285714285714285;0.3333333333333333;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.3;0.0;0.3333333333333333;0.0;0.25;0.0;0.0
GO:0031339;0.3333333333333333;0.0;0.2727272727272727;0.0;0.0;0.0;0.2727272727272727;0.6666666666666666;0.2727272727272727;0.2727272727272727;0.0;0.5;0.0;0.4444444444444444;0.0;0.09090909090909091;0.375;0.42857142857142855;0.3333333333333333;0.0;0.0;0.36363636363636365;0.4444444444444444;0.2222222222222222;0.0;0.3333333333333333;0.5555555555555556;0.25;0.3;0.3333333333333333;0.0;0.25;0.2727272727272727;0.4444444444444444;0.5;0.375;0.2;0.0;0.2727272727272727;0.25;0.2727272727272727;0.0;0.3;0.4;0.0;1.0;0.4444444444444444;0.0;0.36363636363636365;0.0;0.0;0.0;0.1111111111111111;0.25;0.3;0.3;0.0;0.4;0.0;0.5;0.2727272727272727;0.375;0.5714285714285714;0.3;0.375;0.0;0.3333333333333333;0.3333333333333333;0.375;0.375;0.3;0.2222222222222222;0.0;0.0;0.2222222222222222;0.25;0.0;0.2727272727272727;0.3333333333333333;0.0;0.0;0.1;0.3;0.0;0.0;0.36363636363636365;0.0;0.2857142857142857;0.4;0.6666666666666666;0.375;0.42857142857142855;0.0;0.25;0.0;0.375;0.2857142857142857;0.3;0.0;0.0;0.0;0.3;0.3;0.2222222222222222;0.0;0.4444444444444444;0.3;0.0;0.4444444444444444;0.09090909090909091;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.5;0.0;0.0;0.3333333333333333;0.1;0.0;0.2222222222222222;0.3;0.0;0.0;0.3333333333333333;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.25;0.3;0.1;0.3;0.0;0.3333333333333333;0.0;0.0;0.0;0.0
GO:0035815;0.3333333333333333;0.0;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.2;0.16666666666666666;0.3333333333333333;0.0;0.25;0.0;0.2222222222222222;0.0;0.09090909090909091;0.0;0.42857142857142855;0.375;0.0;0.0;0.5555555555555556;0.7142857142857143;0.2222222222222222;0.0;0.3333333333333333;0.25;0.6666666666666666;0.2;0.375;0.0;0.1;0.2;0.42857142857142855;0.25;0.42857142857142855;0.3333333333333333;0.0;0.3333333333333333;0.3;0.2727272727272727;0.0;0.3333333333333333;0.2;0.0;0.4444444444444444;1.0;0.0;0.4;0.0;0.0;0.0;0.2857142857142857;0.3;0.3333333333333333;0.2222222222222222;0.0;0.4166666666666667;0.0;0.3333333333333333;0.16666666666666666;0.3333333333333333;0.4;0.0;0.2857142857142857;0.0;0.25;0.3333333333333333;0.2222222222222222;0.2222222222222222;0.3333333333333333;0.375;0.0;0.0;0.375;0.25;0.0;0.1;0.2;0.0;0.0;0.1;0.3333333333333333;0.0;0.2222222222222222;0.18181818181818182;0.0;0.5;0.2;0.4444444444444444;0.0;0.25;0.0;0.3;0.0;0.42857142857142855;0.15384615384615385;0.18181818181818182;0.0;0.0;0.0;0.3333333333333333;0.2222222222222222;0.375;0.0;0.2222222222222222;0.375;0.0;0.4;0.09090909090909091;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.375;0.1;0.0;0.375;0.2222222222222222;0.0;0.0;0.2;0.0;0.0;0.4;0.0;0.0;0.0;0.3;0.375;0.25;0.3333333333333333;0.0;0.5714285714285714;0.0;0.0;0.0;0.0
GO:0006816;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0
GO:0010875;0.16666666666666666;0.0;0.13333333333333333;0.0;0.0;0.0;0.13333333333333333;0.15384615384615385;0.13333333333333333;0.25;0.0;0.18181818181818182;0.0;0.16666666666666666;0.0;0.07142857142857142;0.0;0.18181818181818182;0.2727272727272727;0.0;0.0;0.3333333333333333;0.4;0.16666666666666666;0.0;0.18181818181818182;0.18181818181818182;0.3;0.15384615384615385;0.2727272727272727;0.0;0.07692307692307693;0.15384615384615385;0.3;0.18181818181818182;0.3;0.25;0.0;0.25;0.23076923076923078;0.14285714285714285;0.0;0.25;0.15384615384615385;0.0;0.36363636363636365;0.4;0.0;1.0;0.0;0.0;0.0;0.08333333333333333;0.23076923076923078;0.25;0.16666666666666666;0.0;0.2857142857142857;0.0;0.2222222222222222;0.13333333333333333;0.2727272727272727;0.3333333333333333;0.0;0.3333333333333333;0.0;0.18181818181818182;0.4444444444444444;0.16666666666666666;0.16666666666666666;0.25;0.2727272727272727;0.0;0.0;0.2727272727272727;0.18181818181818182;0.0;0.07692307692307693;0.15384615384615385;0.0;0.0;0.07692307692307693;0.25;0.0;0.0;0.14285714285714285;0.0;0.2;0.15384615384615385;0.5;0.0;0.18181818181818182;0.0;0.23076923076923078;0.0;0.18181818181818182;0.125;0.14285714285714285;0.0;0.0;0.0;0.25;0.16666666666666666;0.2727272727272727;0.0;0.16666666666666666;0.2727272727272727;0.0;0.1;0.07142857142857142;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.25;0.0;0.2222222222222222;0.0;0.0;0.2727272727272727;0.07692307692307693;0.0;0.2727272727272727;0.16666666666666666;0.0;0.0;0.15384615384615385;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.23076923076923078;0.2727272727272727;0.07692307692307693;0.25;0.0;0.2727272727272727;0.0;0.0;0.0;0.0
GO:0016197;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0
GO:0051306;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.1111111111111111;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.25;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.16666666666666666;0.16666666666666666;0.0;0.125;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.25;0.0;0.0
GO:0016236;0.0;0.0;0.0;0.25;0.2222222222222222;0.1;0.0;0.09090909090909091;0.3;0.0;0.16666666666666666;0.0;0.1111111111111111;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.3;0.0;0.0;0.16666666666666666;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.3333333333333333;0.2;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.3333333333333333;0.0;0.0;0.2222222222222222;0.0;0.2222222222222222;0.42857142857142855;0.25;0.0;0.2;0.0;0.2;0.2;0.2;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.2;0.0;0.2;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.2;0.16666666666666666;0.2;0.2
