;GO:0006260;GO:0006282;GO:0043123;GO:0042276;GO:0051291;GO:0060546;GO:1990001;GO:0071494;GO:0070584;GO:0043154;GO:0031398;GO:0070424;GO:0030488;GO:0070987;GO:0016579;GO:0039535;GO:0006290;GO:0006351;GO:0034121;GO:0038061;GO:0007249;GO:0071391;GO:0006357;GO:0009617;GO:0033209;GO:0042270;GO:0010628;GO:0010803;GO:0050727;GO:0033668;GO:0016567;GO:0090307
GO:0070424;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.4;0.2830074998557688;0.0;0.0;0.3660149997115376;0.3356143810225276;1.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.8;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.43852901558847923;0.5356143810225276;0.4;0.6000000000000001;0.6830074998557688;0.43852901558847923;0.0;0.0
GO:0030488;0.6000000000000001;0.0;0.0;0.8;0.8;0.0;0.0;0.4;0.8;0.0;0.0;0.0;1.0;0.8;0.5356143810225276;0.0;0.5356143810225276;0.8;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.8
GO:0070987;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.0;0.8;1.0;0.5356143810225276;0.0;0.8;0.8;0.0;0.8;0.8;0.6830074998557688;0.0;0.6000000000000001;0.8;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.8
GO:0016579;0.43852901558847923;0.0;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.2599120563717816;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;1.0;0.0;0.4;0.5356143810225276;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923
GO:0039535;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.3660149997115376;0.2599120563717816;0.0;0.0;0.3356143810225276;0.3081136762725405;0.6830074998557688;0.0;0.0;0.0;1.0;0.0;0.0;0.6830074998557688;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.43852901558847923;0.48300749985576874;0.4;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.0;0.0
GO:0006290;0.6830074998557688;0.0;0.0;0.8;0.43852901558847923;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.8;0.4;0.0;1.0;0.5356143810225276;0.0;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.3660149997115376;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.4;0.48300749985576874
GO:0006351;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.4;0.8;0.0;0.0;0.0;0.8;0.8;0.5356143810225276;0.0;0.5356143810225276;1.0;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.8
GO:0034121;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.43852901558847923;0.3081136762725405;0.0;0.0;0.4;0.3660149997115376;0.8;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;1.0;0.48300749985576874;0.48300749985576874;0.0;0.4;0.0;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.6830074998557688;0.6830074998557688;0.48300749985576874;0.0;0.0
GO:0038061;0.5356143810225276;0.48300749985576874;0.4;0.8;0.8;0.43852901558847923;0.3081136762725405;0.4;0.8;0.4;0.3660149997115376;0.43852901558847923;0.8;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.48300749985576874;1.0;0.8;0.6000000000000001;0.4;0.0;0.8;0.4;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.4;0.8
GO:0007249;0.5356143810225276;0.48300749985576874;0.4;0.8;0.8;0.43852901558847923;0.3081136762725405;0.4;0.8;0.4;0.3660149997115376;0.43852901558847923;0.8;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.48300749985576874;0.8;1.0;0.6000000000000001;0.4;0.0;0.8;0.4;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.4;0.8
GO:0071391;0.43852901558847923;0.0;0.0;0.6830074998557688;0.6000000000000001;0.0;0.0;0.4;0.6000000000000001;0.0;0.0;0.0;0.6000000000000001;0.6830074998557688;0.3660149997115376;0.0;0.48300749985576874;0.6000000000000001;0.0;0.6000000000000001;0.6000000000000001;1.0;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.6000000000000001
GO:0006357;0.0;0.5356143810225276;0.3356143810225276;0.0;0.0;0.3660149997115376;0.4;0.0;0.0;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.4;0.4;0.4;0.0;1.0;0.0;0.4;0.3356143810225276;0.6830074998557688;0.3660149997115376;0.4;0.4;0.0;0.0
GO:0009617;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0
GO:0033209;0.5356143810225276;0.43852901558847923;0.4;0.8;0.8;0.4;0.2830074998557688;0.4;0.8;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.8;0.8;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.48300749985576874;0.8;0.8;0.6000000000000001;0.4;0.0;1.0;0.4;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.4;0.8
GO:0042270;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.4;0.2830074998557688;0.0;0.0;0.3660149997115376;0.2830074998557688;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.4;0.4;0.0;0.3356143810225276;0.0;0.4;1.0;0.3660149997115376;0.3660149997115376;0.48300749985576874;0.4;0.0;0.0
GO:0010628;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.3660149997115376;0.48300749985576874;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.6830074998557688;0.0;0.43852901558847923;0.3660149997115376;1.0;0.4;0.43852901558847923;0.43852901558847923;0.0;0.0
GO:0010803;0.0;0.43852901558847923;0.5356143810225276;0.0;0.0;0.4;0.2830074998557688;0.0;0.0;0.3660149997115376;0.3356143810225276;0.6000000000000001;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.6830074998557688;0.43852901558847923;0.43852901558847923;0.0;0.3660149997115376;0.0;0.43852901558847923;0.3660149997115376;0.4;1.0;0.5356143810225276;0.43852901558847923;0.0;0.0
GO:0050727;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.4;0.2830074998557688;0.0;0.0;0.3660149997115376;0.3356143810225276;0.6830074998557688;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.6830074998557688;0.48300749985576874;0.48300749985576874;0.0;0.4;0.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.5356143810225276;1.0;0.48300749985576874;0.0;0.0
GO:0033668;0.0;0.43852901558847923;0.4;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.5356143810225276;0.3356143810225276;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.8;0.8;0.0;0.4;0.6830074998557688;0.8;0.4;0.43852901558847923;0.43852901558847923;0.48300749985576874;1.0;0.0;0.0
GO:0016567;0.43852901558847923;0.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.23852901558847928;0.3660149997115376;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.4;0.43852901558847923;0.0;0.4;0.4;0.3356143810225276;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;1.0;0.4
GO:0090307;0.5356143810225276;0.0;0.0;0.8;0.8;0.0;0.0;0.4;0.8;0.0;0.0;0.0;0.8;0.8;0.43852901558847923;0.0;0.48300749985576874;0.8;0.0;0.8;0.8;0.6000000000000001;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.4;1.0
